Z_0,Z_1,Z_2,Z_3,Z_4
0.026316287523133038,0.062274804867656366,0.037227502902635295,0.1663712397242656,0.04563373408139566
0.11568323792273659,6.397847093601234,4.000037714453972,2.136847643243272,0.6794391086012339
0.02777828276268116,1.002929935722423,0.023137196555033195,1.1987491875776803,0.6645831675016557
2.075253847543691,0.3607345077613418,0.3346608660125013,0.753146620698987,0.2577724826233471
12.53010691362501,4.137524961143295,0.6477536106486566,20.736538272897743,15.162680100297864
0.03335289487783268,0.32207965023215657,0.07324286205158284,0.6452748440749084,0.7954663296195299
0.2246444439299877,1.5217859588791474,0.1326868844478681,1.6403159706377712,1.895592485036821
0.4128966879403018,6.022082395990502,0.018931039165087742,5.039372034069936,1.9515284813517875
0.029440861889954928,0.0445479338464073,0.9034810168058929,0.09356393144729892,0.24298002929569681
1.3103784660689741,1.3424777997032447,0.0014010834373249133,0.23761050896391014,0.7392296467177297
3.534245197774016,0.1625158946899828,0.20077141983418462,3.017493274744596,4.772561722889967
0.17181698288019057,0.05329074174365014,0.21263455738583678,0.42493270000905614,0.06423585139290287
1.026015860125573,0.06602970437250566,0.010002449006295166,0.20281235719146423,0.24981038322968707
0.02443383715811539,0.08464843802729177,0.08205928692760217,0.11422981896284168,0.10319950264354
0.11380628693784069,1.324276518016653,0.4364460418397276,0.8378721627486875,0.6502144715247072
0.19773066798043665,0.2795320633006518,1.8298745037196689,0.03148077298095079,0.02913755746084095
0.046742764838470834,0.030683537884266164,0.012706465734278336,0.23889900786712337,0.03572723628074923
3.0226596508774644,0.2309725747975273,0.0696285720251387,6.98829567850893,0.7433384053844687
0.8243265003306879,0.02788278055705424,0.024081668144935453,0.6320220830502113,0.33742526036217974
0.8086760583599574,0.28609604499689884,1.6304664630553165,0.8456819354359951,0.32943906309758814
0.03535942431776685,0.015863942693778763,0.09285333647643257,0.00382120824579178,0.00014788035123124046
0.1427259342703176,1.4012419495187627,1.5507550413421054,0.2822743547278817,0.16573672321955862
0.22083051562484837,0.10340536007600427,0.2294349296716383,0.5883456821436562,1.04127573610796
0.2376163773546043,2.3579139831078955,0.7892914724403913,2.961728578904746,0.2096736568445025
0.41054526624164955,0.08469666663337241,0.0023201723709761596,0.13552052275537843,0.08502621907574731
1.52430346729679,0.26065448711827516,2.469149754097232,0.5459528807755163,0.00011549234410756317
0.7557832995757379,0.10430376302189266,0.05163219596848008,0.2278411250217258,1.0521829980220185
0.005923834226072496,0.0356614849345569,2.844706847442779e-05,0.031050178168037176,0.027880235820141316
0.09189887116083151,0.051890070760073306,0.0324756498415236,0.14444812875915392,0.008382901581534822
4.936246193861018,10.889051978438747,0.3143691271128951,5.992092125822764,3.244212887648805
0.04011910298256162,0.04416967887362094,0.47384044105911793,0.12703097349348896,0.06331626239917967
1.142526737191552,0.016874316472471687,0.0651969734669195,0.24682112352615077,0.2022014572662207
0.0015373522494966487,0.0322587997071733,0.0010278858537266804,0.04608079356553363,0.021330064626068738
0.00012906962804638564,0.003107489432740529,0.002874300878730819,0.00018883584274604799,6.4112698180788e-07
0.015213272988132482,0.05010407077542529,0.005466478768880075,0.10852123282604342,0.06645931735742092
0.14365702878405762,0.0021229549464685674,0.032663683260304464,0.16607726182210691,0.08674246892851416
0.0033636213575426203,0.020400242843281912,0.014036326217462234,0.03192701950462954,0.08151532893585856
0.914433626826202,1.844161680075303,14.731535878886218,2.747217110676306,0.92553013235958
0.008293557841401074,0.08714292269661525,0.00011011951630707803,0.175123295168096,0.20673581806115382
1.5373275104910349,2.828311445122782,1.3709223833269433,4.637098786188205,0.29805725386970605
1.6921170502060177,0.12258758985060016,0.06404077229446263,0.5556394398891558,0.5720415581259117
0.8887256044750348,0.057916927124900874,0.19326968816395138,1.8774704499804087,1.4363599481194507
0.019903317303214853,0.08006879746636199,0.7470169677941929,0.0008673079593473227,0.18417717399383715
0.0233095964315138,1.4011632858856302,0.10695498195755983,0.6736206114969279,0.09098490946905488
0.01492981368601848,0.03291958310576564,0.0025575376066634356,0.10942465629151966,0.35515353440596287
8.061054833435705,1.7369832137772716,12.472935794802982,6.3763301219288016,23.743147003564765
0.04465752298500686,0.0013706059113977509,0.07031043914722059,0.1503745288912035,0.06107038371811727
0.03399066510673094,0.053794850722637795,0.30746027848158675,0.0004101451078790994,0.053663671287514016
3.0837914415544203,0.29001798414890556,0.3244163318851099,2.27033693833463,0.1009131746505078
0.1679246497887591,0.6434924621692282,0.05874787535059273,0.40682567431413186,0.6716074328539647
0.04442780324879192,0.011813067708085071,0.03255229150325982,0.014499761112920843,0.003123050377474808
0.00977831664444031,0.0006889083429636515,0.003034494077558158,0.0006139028080302906,0.006988274579989719
0.005673723655016225,0.030138570474521526,0.04598415146375112,0.015320827597375816,0.04047111608598282
11.297158468882904,21.673592611235833,2.6494632869159624,26.280078175319428,8.230482031502715
0.026967031704745976,0.10319541028299183,0.5294025212595528,0.04870831233515248,0.07265167952250574
0.08864478896833419,0.013458443873464461,0.44385374169911507,0.03645267371355184,0.006672044820061787
0.03424871983247663,0.07224598978632368,0.07170752466596136,0.029228496249479447,0.15013871097029674
0.839143868711846,0.16815336332049965,0.3005662757008915,0.4159474653472974,0.3599521573969225
0.07731853301777865,0.48532059671535716,1.279567225860522e-05,0.35736940491406266,0.8948827382752413
0.011085836570919395,2.543312382911733,2.375047582151531,1.752811770963667,0.8107454093068857
0.0014766340932441935,0.03242927393809647,0.0029649267765593725,0.012489044886543243,0.01744878353611863
0.0007508229196837901,0.0031112142841170825,0.0016212610467579572,0.0037551581858525918,0.0005647072795439343
0.41031547859800127,1.0908890331821786,0.0018351551572462735,0.8755517569676406,1.1630406470682577
1.4585814405553725,4.00452216384939,0.24422335632416803,2.075074641280978,7.47651639794908
0.0037775012414407666,0.017492021014640313,0.22069235604917403,0.012728352438298694,0.003648876860123758
0.39192371224220174,0.04363120707074379,0.003963014794656704,0.5558902099630598,0.023595565738618908
0.03266597214984123,0.03454409724688989,0.0020566105010016004,2.4817452059639025,0.15330593116651126
0.20122713833627048,0.77165388713068,0.15037729312689516,1.1837532875781083,0.4967168467692211
1.0451006981897961,1.3953777881990552,3.2716511492532314,1.6858694427538439,0.33896486661929304
0.015795686850867623,0.014545407373893472,9.237407009534806e-05,0.0890448031695934,0.0632762867756288
1.7245350658228273,0.5758914055670616,1.6953478641459403,3.956494797623943,0.012729477380329573
0.0001141565963324569,0.00010468393146087188,0.0002183432932106402,5.483998231909483e-05,0.0003194537877738046
0.01620232692951712,0.14288565932736022,0.0007632328836487936,0.6951736452629397,0.8604369323578303
0.1282617640614116,0.19945982133099274,0.02997784844255432,0.4338659720567924,0.6348091029704586
3.233636394039892,0.32652069532878425,5.85003906515741,0.8778380451847013,2.367018730375369
0.1010748759910405,0.13414500689669645,0.7251391543113976,0.00964043251570637,1.7022404830434701e-06
0.11840978071049968,0.010124114039085086,1.1946898932662497,0.13757884714168583,0.22148537343790156
0.7591665417465313,0.8028707030504899,0.1974568938965176,2.2057928845178543,1.4726721833277698
0.1977066167299022,0.010048736461123245,0.011395295858955226,0.16640192700596818,0.053310120557086685
0.07213551552528392,0.17919279854678255,0.5508821973668319,0.03002562582864949,0.4148048064034847
0.0328994437406639,0.10760723758694489,0.012948216507964024,0.1624974080169994,0.02611838386276187
8.481994766716921,0.4777954731214742,0.022155376040692665,0.3096861218741106,5.573528572010585
0.0013193058131767276,0.0010074908977717016,0.009226579679948,0.0004894370298062295,0.00010261855286699226
0.48551860707690875,0.019113674881472184,0.0493274177361348,0.5379514102250054,0.24328208137244747
0.062004592393625664,0.046056343372052194,0.20947884121679028,0.11542680517614964,0.0625156690619185
0.008068463024745271,0.08568102865435293,0.0007029749346479651,0.09502841936801865,0.06173451258607892
0.00860652828204954,0.01618636156787789,0.006266179708888205,0.06783051724524003,0.01387207818998576
9.856893201546043,1.1517274858987845,21.953256827519198,35.53711506449232,8.885864185887513
1.4073685239099918,0.09195398189198398,0.03576969961708355,0.8914232112375775,0.4333091531448014
0.1177005849878999,0.009469120994410338,2.7338559148961834,0.5334000809510745,1.0769281123382057
0.40346599315429277,0.049669269666443944,0.033890869780291225,0.2630282992634885,0.1763687336312091
2.6801859346607264,0.0038075805199557647,133.40868898598703,35.733363651386085,8.68894789547069
1.0530402471451807,0.31665803493660827,0.887985689633226,0.9868443334334006,1.198477931053632
0.07343922038449557,0.0035137748790722997,0.03806016085611486,0.010505182644604547,0.050497723445830554
1.5262512325618558,0.10252836143119481,0.1947897312633547,1.4725448495792037,0.9011726123840678
0.024100200309602023,0.03331755070219992,0.5675441808573007,0.07924742523725052,0.024199061823366952
4.0220771580832535,2.550255496386983,2.2613446534549837,5.508238895931289,6.541148326729679
0.019355806801918386,0.21723361393760632,0.012540676648650377,0.04641241838935454,0.06990294047136249
10.281096731870186,2.434313497709399,21.270760111689153,9.650251944752158,14.682368878259908
0.1681019403308448,0.12311341226931481,0.0002899298673488046,0.6763524285326629,0.8469481219631707
1.3979361574003355,1.0835116902247006,3.190357330990662,0.16349712848680606,1.8584356129390909
0.44023872659427754,0.4982039533906813,1.6579741181866008,0.24353022487274523,0.20041838121816785
1.090915110898827,0.23174387839086502,2.4681794473703538,0.06545723314790323,0.7007467233652546
0.00446358077624662,0.0005250704268127967,0.0012027758977595144,0.010602824612472245,0.02715460482712384
0.018136112292301502,0.07871438259052982,0.12498493818734502,0.2948194916175022,0.17408440484425586
2.5763955087369292,0.0928135459422667,0.1888120550374652,0.6679376902705967,0.7960290572552868
9.992879029742983e-05,0.02645247184389102,0.04173965324740253,0.11986459447321485,0.03859394531145888
0.048971606958387856,0.07425118749007562,0.36385476990054966,0.021943581214126918,0.059257986358765766
0.4321653341807758,0.04050169889584696,0.41636101359169897,0.57696299868229,0.3220501585455336
0.008951528912386828,0.0231032984580412,0.03618572290470223,0.003744052962301539,0.014114359658032018
0.08503774246368667,0.07621400555810169,1.7987746956627895,0.8665653529011895,0.37990694820790843
0.21899249552166222,2.1510690813521713,1.3482121876889552,3.0272495784968267,0.4206741321574239
0.06645287284036323,0.09564766043282592,0.24718321420753409,0.0014999067853298605,0.002403064636722817
0.38675855589930747,2.188516640310311,3.541918158454777,1.9336312024530913,0.028485397420527775
0.11081845016439931,0.34542562778947733,0.8190282547320589,0.06910517316958242,0.007862712013687486
0.45007999937644816,0.054213472036018125,0.11134955552036753,5.936868917842989,0.06360396801639816
1.8082474646546376,5.479045372371289,0.42584402405007726,2.451884998290373,3.2958635265437013
0.0077808314783091225,0.011341273010595822,9.102012186945352e-06,0.0956821003791805,0.29629303238359905
1.7280678737698012,0.08697241759398078,0.24167714441613164,1.773864174919746,0.2815541473051208
0.15580735665228654,0.025671656998770723,0.014017490935467242,0.33631263657885446,0.10332392604395614
27.641411918815702,5.508311517895504,5.417773748877094,39.98345273091377,22.803230060385932
0.32514779789317455,0.017202061932012364,0.00018723223540791363,1.0458587240922737,0.06062201791276127
0.1082036127660314,0.021726988634921583,0.45449183650785585,0.047992907642366876,0.04075344009155821
0.07972636730245639,0.01788780159807054,0.4749788586274253,0.002663075760065146,0.010890074524743523
0.4175918932457292,1.71546983866976,2.7368440622869503,0.7000406133286512,0.010858412426992727
18.633745132732702,1.382596975705966,1.8862802701160644,8.332715807186355,5.9741263163447025
0.04332856179588504,0.5521338720208128,0.10811805834412276,0.8146132648244622,0.22028492073050102
0.11456218820617114,0.11951823252600823,0.05599031029427994,0.5602749479664748,0.03628472429011688
4.785597004675472,0.26587424349711847,1.696784310597428,2.990601465686037,7.018595620957852
0.07240838186842082,0.1613024027737629,0.37323559765389547,2.5963877142218354e-05,0.00010305001441333379
90.76513414282894,11.398047997479955,1.7454930789645904,17.324731603239893,52.97531941282083
170.34954483118392,25.476445767736447,10.382186548512495,274.0885059300021,130.00522909293667
0.011927105637599994,0.17201288306552953,0.193283641785174,0.0024746173243503275,0.026697028699010694
0.9073017272665954,0.8265923812028102,1.960028130367196,0.08349289798563111,8.78458377341929e-07
0.0038800536132938958,0.006263070490266748,0.009042961982938583,0.023794970840740833,0.02653071269986662
0.328611909354256,3.6122950054056204,0.13621072435139012,2.381607704978141,2.906550891856667
1.6437803603186627,0.5483102425342204,3.2875288680928367,1.4875978816808313,0.18293474530942128
1.2401484501045668,0.3630638455025667,2.5762047884201484,0.13690770930441162,0.2161015500307672
0.03585573255215713,0.001723934970612395,7.091414964372656e-06,0.007981950415968046,0.010213743534714888
3.099112990744088,6.722637498167959,0.27758250085432423,5.821333124640399,12.482466977539982
0.2590420697995437,0.010501070337142726,0.01878343658556912,0.18994603750826794,0.008048800510815204
0.6431224965124128,0.8672544263070477,0.01049400879212932,1.0113634279631558,1.3106191342095928
0.04105384886779271,0.8148019336482841,0.00013265940962001491,0.6465780896545987,3.1525526291146324
0.85948339075186,0.06778295240296035,0.004738894753438511,1.3408037861308268,0.2565223952299376
0.007163752442334602,0.09580848402199953,1.773880525274152e-05,0.21050612744447958,1.6022793277106202
0.3595235040155441,0.49800106554184376,0.10027199661346914,6.588049228069841,4.877169216689508
0.5053327584451656,0.1937564181511579,0.017843871831258636,1.6547922783833386,0.8800422934696939
1.6103945592336997,0.10155435236354354,0.3394281588533048,0.6886670466932636,0.21526638022212002
1.4519752132268307,0.26722156901829974,0.12764231392808204,1.734468454067212,0.3635244567440097
0.4018398753732109,3.0258017446718997,0.031098895867384513,1.4772579426874606,2.3460395008374073
0.027341555517056672,0.011509633864436307,0.0043088990147508825,0.11246449990070495,0.012345351681845407
8.920077137559842,12.166246847999696,3.7110883121122225,36.17643587404205,9.932925599595919
1.1956478697432724,0.3898671209403086,0.18931292367646674,2.5622631465352663,5.329315752497729
0.12700105851598434,0.38693221874538136,0.5440769135967156,0.6735967233082711,0.004218537132768484
0.2741129301210552,0.11152403630039805,0.11301360586772112,0.15892230900616813,0.3841701891999605
0.044023076284763867,0.5019038026028878,0.17591637338377578,0.8270555017274801,0.24303359479684397
0.01364498566978663,0.11194507864830956,0.017315645986372932,0.3173942227504887,0.10445080401033471
0.06973077815847602,0.617714736530436,4.141562540439861,0.07195869565298418,0.007693894703339871
0.861591239918083,0.13763991498816547,0.004946612045007287,0.340699900623699,0.20093576595666088
0.05755282646666848,0.3013278751741035,0.030008671103688846,0.38330867488357434,0.11386476833813576
0.056164590734900495,0.02693363383005887,0.00010482658941257848,0.13979066827686104,0.13405548494414118
0.05309675506653799,0.012443722154227782,0.033615253838480005,0.05037201541694357,0.01077505549533418
0.0486268126310793,0.09107269781136963,0.01624592952776932,0.12313188573756051,0.0204746691502646
27.517097955068962,3.226586397437036,2.0234898432299593,28.02607366866374,17.604379243065228
0.1804579427487123,0.0077238683474126464,0.01772872703100051,0.15611694182687236,0.01758546120703636
0.23559066013970867,0.718958886824373,0.07082395272378686,0.6632514330688528,0.5250615145536307
0.21637428520705745,0.021099836670437147,0.1279801112437794,0.8900952984509736,0.6350625940475486
0.09232634400726546,0.042829370035995254,0.15194780996393004,0.7306582889864424,0.4117578593711753
0.0497084458506003,0.004724751139271606,0.00042508043982103353,0.028406444438024626,0.017868323332408263
6.111910234821532,0.5756386743460398,1.5300509517841892,7.719159419401281,3.5856093031415925
0.011991441959731314,0.029873604634880528,0.23748099785975962,0.013982979294351022,4.629616974340086e-06
0.0800249635759642,1.0693843408669652,0.004966359296317027,0.3392484712263189,0.371252361777563
0.3064039173332872,0.009744220901446382,0.31635107580460153,0.15782389660162247,0.10379581132528813
1.6278259050057085,3.161530231209026,0.04633584175572078,2.461049461699683,2.924906156368972
1.7514698807640636,0.6669085029236526,0.3123729732360123,1.0259274145018078,0.6863473752532637
0.010464741657077156,0.07769242102922698,0.2865270110751412,0.060895651701338926,0.14578019218127566
0.03281845235267666,0.015661996253742864,0.016045956560744968,0.13209950375934398,0.071538467700388
0.18556860676215114,0.2300403392093076,0.015081834339421162,0.8130087558502557,1.2404685164705183
3.9359001178694903,1.7387068917338675,14.404271753040781,1.519475275174721,0.3301267997003093
0.116947809160797,1.154549211595363,0.0362457578418699,0.9999468944587756,1.5314998449989408
0.012872529596452737,0.0014574465680518445,0.004189460523109016,0.018249223802827653,0.0008401614885532913
0.06261594876026608,0.25411056846489266,1.0287558102609302,1.5319558053351536,0.8057006134601836
0.11525203939566672,0.0033816588179872223,0.0681535227348085,0.35903026005126604,0.06775512098236802
0.503612959977778,0.27031769955066065,0.04401164424313986,0.6521522091315752,0.23676003339728213
0.5911394912484242,0.485837135285982,0.06623663074634221,0.12811015799927267,0.6285124013748271
0.24112567467330798,0.06731985096527214,0.2960909457342362,0.0649523292676206,0.5300089949113752
0.06787552228342843,0.15811219143081998,0.7950519839104655,0.009781694311556054,0.01358578763696842
0.012646387440307768,0.0209683682851324,0.0011624948339431264,0.00021969909404587448,0.020404304718844923
0.013733320068099897,0.012877075107198606,0.11089608999728298,0.06245095109414686,0.15043160120812127
0.0006375725413063943,0.0010256467362908738,0.06598566287318319,0.03822926704404552,0.00041292016664083817
0.4741932968209444,7.198413047073419,0.7342784132711018,2.5729308377677147,6.861829563721797
0.1193276256397507,0.049096024069454104,0.00044723932631055973,0.12160053600119936,0.055180806360303994
0.13015725611493256,0.26728242328621105,0.011343729096322057,0.012360474306424226,0.19876790691984367
2.314370709467152,0.01430819599118028,0.04493811437342362,0.5325205932386297,0.9270509088800082
0.840379032032904,0.04041047880718375,0.0018067522127267737,8.304797713557784,0.6803215027767705
0.38655545948003867,0.6329095619495119,6.3408425455102035,0.39798550220714746,0.08750337974724312
0.15578139405773173,0.25681879913249517,0.252540868380287,0.7223791304516007,0.42961558396106136
0.026146761966025663,0.8743233124134554,0.0011217286164733045,1.4194935758566547,4.311194584887804
0.1753791742214981,0.9807945712605218,3.585931209562398,0.09984715452852634,0.14659439709460587
0.012265220106592352,0.043460565309867784,2.8871399081742806e-05,0.07664752666106427,0.1895266481954747
0.1750806777418068,0.0757692691802849,0.1374253545072059,0.1713312722451537,0.040424379440037815
1.7625020685279575,0.5223204448419559,11.5939088647921,0.2503010644483299,5.429291143422937
0.1527246903869961,0.12544194934861913,0.04420843041292112,0.3756691728656402,1.39062919988993
12.660493926711723,1.1136784591097049,42.235474851463614,13.537856719076819,21.382409830364608
0.0011611907199350346,0.019810096341110278,0.033570612557974,0.003853609638334155,0.0015632357801239468
0.11849365478401123,0.20425655668300924,1.4025384071808746,0.010481380590749802,0.4526896901348422
0.2950642710982671,0.6629615873975316,0.7823151418826727,1.8377742935967218,1.9657018414190266
0.666754414393368,0.1655316768954538,0.03502109663179083,1.4980457508035876,0.31289200452013133
0.42775374126207677,1.1314707482739241,0.24203299167029071,14.779124259587428,1.6293563800178243
0.1261326724217469,0.050174874357498345,0.7674965393586064,0.02471974898332051,0.01116649175221259
0.41482410098653344,0.02992272165629816,0.0009366829466176957,0.05134396140063747,0.015630237812069195
1.9886149751381725,0.004902728682866902,0.5182241150057688,0.6183654172815728,0.1338478138810521
0.23431760782652664,0.0607424836163892,0.09835710785984438,1.5334527443723034,0.3299627518557469
0.013174316726702785,0.06518432226862166,0.3808372967775093,0.0032044462336512603,0.05106657375991741
0.716262855358923,1.8001040515327267,0.13463583133129753,0.6690439772469898,5.335490290219307
0.2064507036128834,0.07905055870530721,0.009998691877488785,0.5946206026892948,0.07158041748031942
0.04152723668043364,0.00038798463361886345,0.05601044786502503,0.012339746417464962,0.08198045879739298
0.029280128691362924,0.013103220831129988,0.030142395855807358,0.02947418140491632,0.002628950274811333
0.24043834612706522,0.023802345624986256,0.010540189276119638,0.27598842915270105,0.056688402942324786
0.0011834787778195455,0.002666587829673648,0.011376566452490078,0.0007107917881422807,0.0001441469902287638
1.151843564782018,1.2650392342345356,0.2448593208631755,3.8007658494536845,3.5074560076895214
3.5419128419658157,0.495574826633922,0.146178596426087,4.165255291201723,1.2152520701718426
0.60387422476124,0.2715324709731314,0.19596611200266334,0.2953794162205283,0.6082949516628795
0.02297646581523247,0.1780010821433229,0.01733969912541439,0.13882442386449073,0.058514090282330324
0.9336601975897382,0.103790654739394,0.02255391753838628,1.2033573443329952,3.766678789805355
0.7205264665765234,8.183638623067038,2.512515144690765,6.621161842465461,1.051175002277102
1.6556688319986614,0.18336642236467776,0.11158616312726595,0.4439801412027613,0.3534076498650034
0.43434372550947326,0.12000666396323866,0.005483269997461499,1.6264653865001364,0.3041227988773621
0.2160543465211118,0.5037280998691762,3.7021829678216838,0.023200413773280523,0.10858744048096759
0.06332035355040615,0.23275317071458473,0.05572981336083235,1.993733057669588,1.761016729390211
0.03919250608105532,0.19136177199489396,0.026907620531062763,0.4102503756052604,1.0885475779604246
0.6020060169287778,0.09118867032037112,0.00023820102101369253,0.004453065896502091,0.051407327524841825
0.010001021412118753,0.14245182251509092,0.06116222543628048,0.09343026302321622,0.38089655632269226
0.1043579050886419,0.20069942392090723,0.11601556180906915,1.196233098710719,0.6570426718183611
0.05199880100649231,0.025336986668176062,0.16030073907742493,0.021631209331212837,0.006044728584507988
2.298750181049676,0.14022463850881872,1.079800165080277,1.136947882020055,1.5832150098880988
0.007495667963368304,0.022401414412905867,0.0007181313777747747,0.1014340936302878,0.12861234000641675
0.033896232116526995,0.13712517089242607,0.908087364034659,0.003503712645138123,0.0012076917036817996
0.0014860035333759296,0.002912751963728534,0.04635937278621394,0.020780208069565542,0.0034413181776319288
0.9488923281642827,2.185183768777877,0.6291257262655668,5.442812285900779,2.087328965057749
0.004233245307791354,1.1789594326230457,0.21809381198617214,0.6016573144531587,0.43380116926042966
0.631119755898409,3.697466664113234,0.06342421381548707,6.900961684118372,2.101394145484337
0.18009210014474894,0.13778032426454045,0.3781528715545466,0.5335687042125412,0.10698765790610015
0.00035403362189231923,0.0047107848855462995,0.000409844053393042,0.00452611475772501,0.0077073286869517865
0.29776033663649787,0.17021225792217198,0.44126988696484054,0.7384820673233403,0.3689113399628226
0.04586794090725448,0.018052610136108115,0.0010113330674435968,0.11486628750684819,0.470507568097263
0.07991902116199215,0.049697443723895576,0.0031379924033420777,0.014825574181816814,0.3433952453955258
0.4582927762634651,0.2243192114079179,0.050226943256891726,0.9565849407780105,0.2746330365316547
1.446286651608896,0.002962249798833584,4.0304151810557,0.5657629671510405,0.9420615278476845
0.3974161241609467,1.0245762865259274,1.3784903163166087,0.2552640650761998,0.17552799973102734
0.5815910218087198,0.010792760477793028,1.5500278279668462,1.2948569606728548,0.2739201565381478
0.1542304126112217,0.6724357147706697,0.11509327533181282,0.9897434987775611,0.8381855236482821
0.328815005042442,0.4061160636708494,1.8453907547092325,0.013046205976126922,1.3435955909109604e-08
0.47887847960360325,0.8673708200857192,1.409538179642718,0.21588873198959588,1.2464733237491625
0.6729793692097243,0.22023131136631638,0.4376551429590054,0.41166909193295115,0.25523801856192313
2.6215085125843984,2.844720041838884,3.7700597236043745,0.9719680169287804,4.9662333017144045
0.0052101513673702485,0.13710661456598713,0.024544219644171597,0.2865836018390866,0.06912680608683623
1.455508723662712,0.2975936810908477,0.3600585631302575,1.796650118157372,0.5706136153189291
0.058012431696403945,0.5206762635634448,0.004002347906008249,1.310381323255593,1.290532376251742
1.606764478545791,18.130461934900282,1.9844300549597842,6.23876641201081,5.1131609042938315
0.28826959972144073,0.10594101786390732,1.4984771998900754,0.2094773486435419,0.0018220552984445613
0.622332722603615,0.16636053497003192,1.813085856554785,0.00035742918089309644,0.0010077405227835558
0.002108274993010508,0.00014600053200401246,0.06216442604200578,0.003943918529234532,0.005562432379103969
0.36713957420148735,0.022430003952260965,0.010264992524711808,0.21618849207186122,0.31361223775598407
0.07009587414028028,0.04384097614838026,0.0038775078956772733,0.48296145784740485,0.010945263158106185
32.601980761906,4.4077181119300946,5.468999445678934,6.7994982828944455,14.366788708245043
0.33985340014071075,0.18886724357316578,0.21212468637455326,0.6533498855421114,0.19721355894704867
