,iso,lof,svm,kedp,ckedp,khdp,ckhdp,cone,ccone,ekde,cekde,hkde,chkde,lhkde,clhkde,lekde,clekde,Metric,EnergyScore,path,InSamp
0,0.6242702251876564,0.5041701417848207,0.8331943286071727,0.49040867389491244,0.5054211843202668,0.46163469557964965,0.5266889074228522,0.4822768974145121,0.5613010842368642,0.5258548790658882,0.6563803169307756,0.5266889074228523,0.622185154295246,0.7001668056713928,0.6288573811509591,0.5087572977481234,0.6442869057547956,AuROC,5.872030980541371,./ad/cardio/results_xv4.pkl,False
1,0.26889227050867304,0.1691646033678978,0.487407024308567,0.2314161833582051,0.23585737294982376,0.2155478227422621,0.20354473832649844,0.2955313766064813,0.1957078858588549,0.23703710940143463,0.2443291014250188,0.22375637208732446,0.23798543207978767,0.3551284678317734,0.24078460462501267,0.16483164550215496,0.2320852973473318,AuPRC,5.872030980541371,./ad/cardio/results_xv4.pkl,False
0,0.5762434809683195,0.44923912197400173,0.8025414493656107,0.6611660309799954,0.683992371759944,0.7468475130380634,0.730384525570172,0.46532264341869706,0.6224118471238421,0.4378454113800887,0.7010975324978596,0.38676344671907836,0.5798240834436055,0.5129018447886666,0.7089009107184556,0.43192963337744217,0.7021483614851716,AuROC,5.948591640038722,./ad/cardio/results_xv5.pkl,True
1,0.2522250123750685,0.2081030235050949,0.4654130862435324,0.3049099531942624,0.3427245062199589,0.40508373761807703,0.375232128355325,0.31781674754313616,0.28329628802488344,0.20565220995628514,0.3443847473298227,0.22992131471093705,0.27380582985513935,0.2295383997523228,0.3513361251656011,0.1760668519132647,0.3335193194638263,AuPRC,5.948591640038722,./ad/cardio/results_xv5.pkl,True
0,0.7506854680767725,0.5771641206423815,0.8775949862906385,0.4222483352918136,0.490990990990991,0.47121034077555823,0.6782216999608306,0.41539365452408933,0.609674892283588,0.4870740305522915,0.7297297297297297,0.39267528397963186,0.6645123384253819,0.5585585585585586,0.7291421856639247,0.48550724637681153,0.7305131218174696,AuROC,5.958877908786304,./ad/cardio/results_xv5.pkl,False
1,0.5672331260914981,0.26428311740846955,0.7636430912464096,0.23757439414650433,0.3248675961811695,0.3916848630689999,0.4719790313576848,0.2971173935727185,0.34926680446727837,0.2510068991096661,0.4981381164355003,0.26692509120059865,0.44774201757169807,0.29343975909343234,0.5049097280906102,0.21852254613984484,0.5002019087646379,AuPRC,5.958877908786304,./ad/cardio/results_xv5.pkl,False
0,0.5452581235865297,0.5334138050339232,0.4864327947612993,0.8588400261034912,0.8480892131822632,0.9289678431990278,0.6752323435759533,0.07402611192997063,0.3484295712051487,0.409779104830271,0.4776123181475522,0.7107779571767723,0.5208694319115181,0.5,0.47820267054468535,0.3950318980163597,0.4783696850703782,AuROC,3.256164853838498,./ad/cover/results_xv1.pkl,True
1,0.14575341088007554,0.1613589089442265,0.12752859663831081,0.4148871997391382,0.35523747696027175,0.6407365151027044,0.18981853657489217,0.07450092516920528,0.1025758708085239,0.37291067544201284,0.13000172124802936,0.20575344803355272,0.14148933575095635,0.5717225161669606,0.16113238411011205,0.20076867164643983,0.13095577092643707,AuPRC,3.256164853838498,./ad/cover/results_xv1.pkl,True
0,0.5095059314613346,0.5353548681164462,0.4948482049682736,0.8461658410200434,0.8354544255058836,0.5365783444685674,0.612637791025441,0.08523551919778335,0.3270460243015989,0.34901462174189446,0.4623541124398757,0.75926303542084,0.5123727044824815,0.5,0.4631217838765008,0.17298996029699287,0.46277393275678014,AuROC,3.2539758172894087,./ad/cover/results_xv1.pkl,False
1,0.1513186366880318,0.17236161224220797,0.13668943039215026,0.41768753714270657,0.3611709395108211,0.14731552419819388,0.16983892509218929,0.07839911955002331,0.10329845103608863,0.3330356298262804,0.12997711137859794,0.24990073171437155,0.14134550696509207,0.5746913580246914,0.15012776222368732,0.1375203407491348,0.1303785442572911,AuPRC,3.2539758172894087,./ad/cover/results_xv1.pkl,False
0,0.5463992938515733,0.5084265282933933,0.4883176366264329,0.9452897676272708,0.9442226808149452,0.4665637092859603,0.4996440784139321,0.06956843321283974,0.2160579616608047,0.8189484517072033,0.5509537342614864,0.9089213609899094,0.6304306854575186,0.7160796559289079,0.48551297452821746,0.843708391071724,0.5497788540545231,AuROC,3.3438062674680493,./ad/cover/results_xv2.pkl,True
1,0.145549228608424,0.16341363385471216,0.12897593104761879,0.7310510429734163,0.7281038265274064,0.12254244047377916,0.14404201617519397,0.07509874908472539,0.08701198211013818,0.680400750159452,0.21269782998703274,0.587412897049718,0.18609515823519535,0.24005710974226058,0.140200508943979,0.6792028065881217,0.19465050063702038,AuPRC,3.3438062674680493,./ad/cover/results_xv2.pkl,True
0,0.483098833218943,0.5040537062457104,0.4910132120796157,0.9541223404255319,0.9522349004804392,0.8189987989018532,0.7635445264241593,0.05051046671242279,0.2324929221002059,0.8531871997254632,0.5684733184625944,0.9290815888812629,0.6600141557995881,0.69654040837337,0.5049759780370624,0.8932202299245025,0.568441146190803,AuROC,3.3482535567163194,./ad/cover/results_xv2.pkl,False
1,0.12606746240373953,0.15341981609458294,0.12645701065553108,0.7989150743593623,0.7980179090985562,0.29696488354137,0.30850808902200333,0.07249211080306923,0.08660114610027146,0.7458122102373038,0.25627495198550865,0.5835813834262558,0.2288630743603653,0.21399166521303323,0.16487194710299574,0.7654132173140363,0.2313671022021113,AuPRC,3.3482535567163194,./ad/cover/results_xv2.pkl,False
0,0.5469619428677771,0.5124386133598007,0.49602473041572326,0.9517019392147333,0.9510864358356682,0.8954719491055212,0.7755246080732263,0.040346487736457035,0.17807484603799859,0.777017531162874,0.5037836571101668,0.8509144670864222,0.610099631594002,0.3223276780083331,0.4874014798272731,0.8198236200283283,0.504876123913995,AuROC,3.383894425577297,./ad/cover/results_xv3.pkl,True
1,0.1519588236887045,0.16048544164139097,0.13239042882508717,0.7853750099712891,0.7949652082858204,0.4953445527592392,0.310331883519561,0.07721348047453386,0.08490626354166293,0.6769950488302979,0.17123568662448507,0.331669704333192,0.17771145479525569,0.10014221757028986,0.14102396348292462,0.703263007886786,0.1621154662543916,AuPRC,3.383894425577297,./ad/cover/results_xv3.pkl,True
0,0.5387128804322726,0.5239458735510091,0.514328268600194,0.9412321618251513,0.9402738650533413,0.9608252897981804,0.7827783678935945,0.04882117951323142,0.17831247402207548,0.7874313028217799,0.5228028448713804,0.8585299958435322,0.6182168752597792,0.2815083360273403,0.506684985914192,0.8219992610723689,0.5237957788759063,AuROC,3.3785746618231705,./ad/cover/results_xv3.pkl,False
1,0.1400583473577144,0.15671320614246878,0.13893837205421558,0.7355904555602004,0.7441082179871188,0.8145742859502625,0.2751110701170633,0.07620945716502113,0.081587816504662,0.6529667453690142,0.14475697290614847,0.33280484065442495,0.1666525463114419,0.09193661126091437,0.13512340480251092,0.6686964110437256,0.14306717512512154,AuPRC,3.3785746618231705,./ad/cover/results_xv3.pkl,False
0,0.611561532237815,0.5117407862065118,0.5007177133610468,0.7858194068576848,0.7830768908852496,0.7073173283486315,0.6935566219345479,0.5070125268532211,0.45362274363195043,0.5828516028234245,0.49978029182825096,0.671610914264989,0.6031672851044834,0.598886811929805,0.5021377953854309,0.5966625282481935,0.4998563178305388,AuROC,3.2942305066895345,./ad/cover/results_xv4.pkl,True
1,0.16789450095286493,0.15464408108288524,0.13334002655426733,0.30572964176170686,0.3038279245945613,0.20794238317858446,0.22627335672714016,0.12933167544139282,0.12143629366540742,0.24757037170259377,0.1480554882115977,0.1881575310052447,0.17567732958832227,0.159864243503694,0.1447608188147007,0.2491222301502473,0.14491595890579934,AuPRC,3.2942305066895345,./ad/cover/results_xv4.pkl,True
0,0.4522230335483348,0.5041681879031277,0.4873027463388909,0.7705671169526591,0.7689038984219707,0.7991866455721878,0.6750131840493286,0.4862987302746339,0.4570098576122672,0.5856658959068598,0.5048071072167457,0.6631272565007504,0.6101172366232608,0.6139051154111396,0.5070585371790192,0.6044480954119509,0.5052127702730113,AuROC,3.296105700075703,./ad/cover/results_xv4.pkl,False
1,0.1281054639017089,0.1662955437627987,0.14087490240203238,0.29904760624020665,0.29755619586132975,0.2850186892057976,0.22133926454776698,0.1280641284993833,0.12681919588725302,0.24502379384077133,0.15752039129705653,0.19226553580481906,0.19061136413890506,0.17767058981749864,0.15776857408089093,0.24834017960006907,0.15756485489669675,AuPRC,3.296105700075703,./ad/cover/results_xv4.pkl,False
0,0.4988864111938689,0.4952687932709284,0.4796764890557783,0.7222032158741021,0.7196140016789705,0.8656679403209828,0.7900634354042925,0.05670406566395586,0.22130568115774765,0.6883950444267664,0.4693388676155186,0.6446435760146298,0.5353614251738393,0.3575197127888908,0.47802431072219076,0.7593549016455834,0.4718394618501374,AuROC,3.220557230582318,./ad/cover/results_xv5.pkl,True
1,0.13901240600110754,0.16034433564973552,0.1276317648933114,0.2248928402956981,0.22415489315279152,0.41047774491593375,0.3147796604927579,0.07496091900519801,0.08821677673071905,0.22372297319209317,0.13462023746105317,0.18169398894332264,0.15156303013566952,0.10951267230199939,0.137253077275667,0.265429071346239,0.13509813170259483,AuPRC,3.220557230582318,./ad/cover/results_xv5.pkl,True
0,0.5231123981123982,0.5938331188331188,0.44677177177177174,0.7174066924066924,0.7133311883311884,0.8382775632775633,0.45074002574002575,0.06762119262119262,0.2075182325182325,0.6750429000429002,0.43724796224796225,0.6553088803088802,0.5128271128271129,0.29507185757185755,0.4483268983268983,0.7523380523380523,0.4395216645216645,AuROC,3.2203875937361133,./ad/cover/results_xv5.pkl,False
1,0.14186369841116403,0.19737017870127294,0.1207418582324746,0.2208583120550169,0.22396328296562046,0.33905304158296024,0.12918172375300746,0.07552778550401867,0.0869873204662811,0.21663944106923438,0.13144231721875252,0.18588848736495495,0.14083722273064253,0.10053757429475212,0.12869263521193464,0.2545521100704841,0.12602485939022778,AuPRC,3.2203875937361133,./ad/cover/results_xv5.pkl,False
0,0.49275420229627853,0.5778540318069207,0.37567263379418736,0.4720124403953222,0.7553777404832307,0.32529169663549906,0.7529269559657956,0.4085534377580649,0.6636015210847386,0.5215276112842644,0.748101973947095,0.3801246703428435,0.6801559711233649,0.3141965689016756,0.7588974133567757,0.5658082261115107,0.7491675324329365,AuROC,1.4642792241422482,./ad/mammography/results_xv1.pkl,True
1,0.08054577068440066,0.10754013406477826,0.06776111315241264,0.07647673454910599,0.19588248046418924,0.061206489269672815,0.2564176526036398,0.07602188580959031,0.2012319501166137,0.08490528717030144,0.20506397462342235,0.06629609920796478,0.18752801131034372,0.0608332442196161,0.2799108733786571,0.09295355725784157,0.2098895271899387,AuPRC,1.4642792241422482,./ad/mammography/results_xv1.pkl,True
0,0.5300138934292251,0.5341206276560967,0.41373814972213135,0.45623569794050345,0.6364825106243871,0.33957175547564566,0.7298953906505394,0.3877084014383786,0.6323349133703825,0.48349133703824776,0.7381497221314154,0.36592840797646287,0.6571183393265773,0.33103138280483824,0.7462814645308924,0.5534079764628964,0.7394164759725399,AuROC,1.463356130260833,./ad/mammography/results_xv1.pkl,False
1,0.10917632112105156,0.1170429510356025,0.09084975636649473,0.095099927856286,0.14161339713418405,0.08218241467166919,0.2466296040994404,0.08753032833613615,0.20865439789550763,0.10145998185217207,0.23255086464373306,0.08333092487809285,0.17991570074365226,0.08026621435782522,0.27229119849126576,0.114917268762811,0.2402720973826079,AuPRC,1.463356130260833,./ad/mammography/results_xv1.pkl,False
0,0.4808841449507686,0.5905697938863149,0.3893645859806202,0.4742765168546649,0.5450055063567467,0.2507705641246196,0.7393896741149102,0.5723434272346359,0.7184329364846637,0.43336330876651097,0.7395297766830229,0.30982542568373317,0.6719514658638464,0.3969301246587037,0.7520477782339258,0.39190923960145707,0.7407353104086434,AuROC,1.525213048562331,./ad/mammography/results_xv2.pkl,True
1,0.08078967899232985,0.11627743618203895,0.07049038027545415,0.07995185500180751,0.0941800415296784,0.05734622514859187,0.24828039027143042,0.12199760703645904,0.2565584718664952,0.07399582463963049,0.19759406932061124,0.06213855122680591,0.17713704448804474,0.07248364754413938,0.26269304228846224,0.07040181104224458,0.2031005612694683,AuPRC,1.525213048562331,./ad/mammography/results_xv2.pkl,True
0,0.47765818656229614,0.49622588761532005,0.3962818003913895,0.2692666107538906,0.3700027956388035,0.21992358587270525,0.7600410027024508,0.62594352809617,0.7712235579163174,0.4200447302208554,0.7551020408163265,0.26241729568539746,0.6340042866461653,0.39274065790699847,0.7732270990588016,0.36930388593793684,0.7570589879787532,AuROC,1.5250906751388094,./ad/mammography/results_xv2.pkl,False
1,0.09526600539163009,0.09350219819538189,0.08155885161517709,0.06424683934479503,0.07393649672792274,0.060850651473796515,0.28397460340265523,0.18808133252554343,0.32501704802109876,0.07855442613113447,0.20269866062077316,0.06470490348864594,0.1521083136778274,0.07672573312194957,0.3076617864012907,0.07359678614178561,0.20889566628220527,AuPRC,1.5250906751388094,./ad/mammography/results_xv2.pkl,False
0,0.5171858803841495,0.5755342000424613,0.3917893672024278,0.353137137362157,0.5612690919535924,0.34085459518189654,0.7370899054612666,0.689637892922708,0.7819130668265208,0.49177313201703454,0.7370867833102294,0.364099009653691,0.5782442271427322,0.34583442608619636,0.7463502054375383,0.5264664743421628,0.738460529766588,AuROC,1.4951043331843048,./ad/mammography/results_xv3.pkl,True
1,0.09425695369561249,0.11404480263708469,0.0759051588559327,0.06975351120725913,0.1008931157144423,0.07010848954184157,0.25848922414989534,0.16476528082995834,0.27880794624101707,0.08700982890388745,0.20334183316645563,0.07231810457672695,0.1520164592461641,0.06892753358549987,0.26632549922020243,0.0931605027181559,0.21333834269401541,AuPRC,1.4951043331843048,./ad/mammography/results_xv3.pkl,True
0,0.46563710964212446,0.6386482790061545,0.34909961249145205,0.39947572372919987,0.4937884659220424,0.2293708684750399,0.781057670389788,0.6946945520857077,0.8516355140186916,0.4797127877820834,0.8020287212217916,0.35143606108958286,0.6073626624116709,0.3150216548894461,0.813596991110098,0.5295190335080922,0.8041372236152268,AuROC,1.4946161421004593,./ad/mammography/results_xv3.pkl,False
1,0.07371714268403493,0.11682880821793651,0.06148443171145303,0.0664432487886093,0.07838855126117303,0.05335228791398963,0.30261881231950366,0.14032953862519693,0.3132402345926023,0.07590503015701706,0.2623276435493294,0.12846092738490755,0.21718988368256475,0.058568178894051554,0.3449039149429488,0.08440415117392824,0.2795953580251575,AuPRC,1.4946161421004593,./ad/mammography/results_xv3.pkl,False
0,0.48769433440753973,0.5390500198528122,0.4162349834252103,0.41356331815901337,0.5808317251016495,0.24363863572705924,0.7591469138880423,0.5999304382085069,0.74344010760532,0.34635924048373146,0.7519691219516699,0.5,0.7679206256867688,0.5336343573690868,0.7679991135488518,0.42231086733704537,0.755779630706914,AuROC,1.5337529575188131,./ad/mammography/results_xv4.pkl,True
1,0.08973789670300239,0.11081050185039472,0.079547111027838,0.07730714087040981,0.11051933735355218,0.06101883997913117,0.2758953159714497,0.12490373624862787,0.27879511083294467,0.07075901904426163,0.20952421619633205,0.5495283018867925,0.2869755559676704,0.09651823871221778,0.28707755070150254,0.07993427695246455,0.22620648810068952,AuPRC,1.5337529575188131,./ad/mammography/results_xv4.pkl,True
0,0.486903879416852,0.5407091672844082,0.32462317766246607,0.4528663207314059,0.5337286879169756,0.4102421546824808,0.6881640721522115,0.6415554731900173,0.7256300963676798,0.2752038547071905,0.6786508524833209,0.5,0.689183345688164,0.5451569063503829,0.6892142327650111,0.370459599703484,0.6802569804793674,AuROC,1.534780659355001,./ad/mammography/results_xv4.pkl,False
1,0.07131296765097078,0.08665809767147988,0.05579384293296452,0.06872306780321627,0.08029010989678446,0.0640249428987701,0.1720067953177951,0.11758377629375419,0.22785578043904955,0.05182571525874934,0.14024426185570096,0.540948275862069,0.17282155547774677,0.08130155422510718,0.1728256314738692,0.05925776993640789,0.1472837114179199,AuPRC,1.534780659355001,./ad/mammography/results_xv4.pkl,False
0,0.4645951937125296,0.5612452138646783,0.36284573530152653,0.4496951987505668,0.5082623809763716,0.6089097687540935,0.763357096075369,0.27708102423295883,0.6722347473424355,0.26857776210388434,0.747166104085848,0.5,0.7558661645422944,0.3708908509244798,0.7557842964381077,0.38967958083530657,0.7480414630459973,AuROC,1.498877537271455,./ad/mammography/results_xv5.pkl,True
1,0.08208429491620642,0.10964922963693467,0.07007081350962925,0.07926882751869245,0.08852935962347502,0.1086506226314225,0.27529607037864484,0.0745051455923402,0.20442390187118417,0.061369306516509375,0.2126450867728207,0.5481675392670157,0.27148631833871695,0.06993469894661265,0.2716551297683767,0.07222251237822433,0.22653947491061155,AuPRC,1.498877537271455,./ad/mammography/results_xv5.pkl,True
0,0.5223287598665042,0.6105843089473963,0.44445621655983475,0.32950150977379883,0.4694601896487789,0.5369497271812258,0.7612438417121364,0.31901255496106373,0.7141230068337129,0.2937437092758383,0.7559463897865127,0.528738676696509,0.7628065900301955,0.40594374106054987,0.7627801027705674,0.458759336759019,0.7565291094983313,AuROC,1.4982909417326578,./ad/mammography/results_xv5.pkl,False
1,0.0893264161212318,0.1295101295633194,0.07800169839927582,0.06253985671205353,0.07896237324486599,0.08909230713218197,0.32032452710569537,0.06009260006258403,0.19092414171706037,0.06000317290621161,0.22572253951068047,0.20754848255947478,0.32478324353986227,0.07001959322466733,0.3247428460257214,0.07670821024627218,0.231160302253732,AuPRC,1.4982909417326578,./ad/mammography/results_xv5.pkl,False
0,0.5756027554535018,0.5519517795637199,0.510792192881745,0.39259471871412166,0.43243398392652127,0.4954649827784156,0.544316877152698,0.4464121699196326,0.4893226176808267,0.37703788748564876,0.5250861079219288,0.40832376578645235,0.5059127439724455,0.41171067738231915,0.5449483352468427,0.39862227324913885,0.5276693455797934,AuROC,2.264478553763242,./ad/pima/results_xv1.pkl,True
1,0.5566757692633295,0.5238170148904736,0.5203465809359482,0.43064879575897685,0.44779425477928847,0.47821132399080907,0.5696498275976964,0.5064843112722448,0.535484970322802,0.4242320881635445,0.5572079012744988,0.42783820783569776,0.5330779126472486,0.4453106218249603,0.5762988056733886,0.4380404948220326,0.5624637808093952,AuPRC,2.264478553763242,./ad/pima/results_xv1.pkl,True
0,0.7020933977455717,0.6312399355877617,0.5136876006441223,0.39291465378421897,0.391304347826087,0.47020933977455714,0.5169082125603865,0.4194847020933977,0.4565217391304348,0.2689210950080515,0.4927536231884057,0.3252818035426731,0.4412238325281803,0.3494363929146538,0.5152979066022544,0.2592592592592593,0.4895330112721417,AuROC,2.265356807305219,./ad/pima/results_xv1.pkl,False
1,0.6497899720290803,0.5646846319824189,0.5097130454772038,0.38051440994305374,0.37560123711127935,0.40241462803181294,0.49519948093625366,0.4708014707564436,0.498679573711296,0.34250896732780767,0.47753117534907885,0.3626272050834316,0.4512253771043435,0.3705989845315957,0.4959059028351085,0.3347283900442969,0.4761314851254468,AuPRC,2.265356807305219,./ad/pima/results_xv1.pkl,False
0,0.5899988936829295,0.5593815687576059,0.5222922889700188,0.365693107644651,0.40740126120146036,0.4298041818785264,0.5241177121362982,0.4313530257771877,0.4797267396835933,0.388096028321717,0.5209093926319284,0.40507799535346833,0.4971235756167718,0.38826197588228784,0.5320278791901759,0.39987830512224803,0.5222369731164952,AuROC,2.2012697230921976,./ad/pima/results_xv2.pkl,True
1,0.5412115788624792,0.5094156150839446,0.49813846201748113,0.3927702769494064,0.4302860751246955,0.4185174834195608,0.5295055461654808,0.4845363902998079,0.5085256791194809,0.4127456521243118,0.5326087089898427,0.4192445664043498,0.5137187745365261,0.41805087431478544,0.5428952791868826,0.41519362435547813,0.5343471871981573,AuPRC,2.2012697230921976,./ad/pima/results_xv2.pkl,True
0,0.6790736145574855,0.6004962779156326,0.5897435897435898,0.3622828784119107,0.4160463192721257,0.39702233250620345,0.4557485525227461,0.38999172870140614,0.4119106699751861,0.3358147229114971,0.4598842018196857,0.36807278742762617,0.4433416046319272,0.2762613730355666,0.4822167080231596,0.3531844499586435,0.4640198511166253,AuROC,2.2018518400596023,./ad/pima/results_xv2.pkl,False
1,0.7490352906140243,0.6129468095851285,0.6349475891788094,0.4529233482934701,0.5032112655616137,0.4849735609820329,0.5351556206506649,0.509724336568202,0.5464359400401534,0.4464303601225843,0.5446470821009318,0.45069772205286096,0.5180869020870615,0.42555437401530044,0.5587747860902277,0.4550232284582786,0.5480837429681201,AuPRC,2.2018518400596023,./ad/pima/results_xv2.pkl,False
0,0.6064795335697541,0.5715874256175993,0.5232914587966581,0.5296026927931718,0.5568311594638456,0.4682935625413235,0.5386788483500631,0.510578830317966,0.5142453567349883,0.5233515657871011,0.5410230209773397,0.5215483560738113,0.5430666586524013,0.4612009376690509,0.5385586343691773,0.5264771292901365,0.538979383302278,AuROC,2.212801948096066,./ad/pima/results_xv3.pkl,True
1,0.5898267841868418,0.5413354834480644,0.5480671777272129,0.5168725738707961,0.5320454002392179,0.49066502533997725,0.5450951496088747,0.4936156633203187,0.5061999997220077,0.5181659977886157,0.5463702522268271,0.49343530041574957,0.5425623076138127,0.49743670921403,0.5466084075249555,0.5111650303626365,0.5446160337577328,AuPRC,2.212801948096066,./ad/pima/results_xv3.pkl,True
0,0.5419642857142857,0.6214285714285714,0.5125,0.5241071428571429,0.5553571428571429,0.4491071428571429,0.5455357142857142,0.4504464285714286,0.5495535714285714,0.43750000000000006,0.5544642857142857,0.3723214285714286,0.5241071428571428,0.5098214285714285,0.5455357142857142,0.47857142857142854,0.5544642857142857,AuROC,2.2125380874562413,./ad/pima/results_xv3.pkl,False
1,0.4807666884100072,0.5160448205070313,0.45341956265605077,0.5097154713183034,0.47733243364372974,0.43386337440710104,0.6106454074130574,0.43984549115283306,0.5717161321173755,0.487421242124631,0.6239884160787164,0.4018533821023974,0.5915860508789537,0.5420481403071145,0.6242050915712886,0.4769478149389229,0.6213362805910225,AuPRC,2.2125380874562413,./ad/pima/results_xv3.pkl,False
0,0.6157777255639098,0.5778312969924811,0.5317199248120301,0.5464638157894737,0.5580357142857143,0.42657424812030076,0.5306625939849624,0.470453477443609,0.5166529605263157,0.5109257518796992,0.5363016917293233,0.4882518796992481,0.5494008458646616,0.4589990601503759,0.5321311090225564,0.5395324248120301,0.5349506578947367,AuROC,2.1988881910115836,./ad/pima/results_xv4.pkl,True
