,iso,lof,svm,kedp,ckedp,khdp,ckhdp,cone,ccone,ekde,cekde,hkde,chkde,lhkde,clhkde,lekde,clekde,Metric,EnergyScore,path,InSamp
1,0.13114766178521864,0.16048544164139097,0.13239042882508717,0.7851296125507699,0.7938789589040429,0.22744316675901746,0.24963695206895797,0.07716560260519095,0.08420692382508323,0.6752826746195062,0.16682470371388713,0.3281088530128753,0.17638579330412998,0.10076575816583548,0.14100361059868696,0.6876844707195151,0.16039145898565732,AuPRC,3.3818490003160235,./ad/cover/results_xv3.pkl,True
0,0.5677042442155822,0.5239458735510091,0.514328268600194,0.9426869255992241,0.9414977139426408,0.539197801690297,0.44542326698378976,0.0544785941901815,0.17552994966055513,0.7603796240705677,0.5162794993765298,0.8600424883387984,0.6221193368124508,0.40355839837435925,0.5066965316584306,0.7965870780030481,0.5172955248695331,AuROC,3.385477876472484,./ad/cover/results_xv3.pkl,False
1,0.15536919321841294,0.15671320614246878,0.13893837205421558,0.743759603011929,0.7506694836460814,0.13581085746072286,0.11584041923985933,0.07599146535538957,0.08129853848778672,0.6376533613476593,0.14075678123184876,0.3350248206418689,0.168286458961907,0.10580873642901142,0.1351250719824376,0.6597472041014023,0.13998256892215766,AuPRC,3.385477876472484,./ad/cover/results_xv3.pkl,False
0,0.5309760622715732,0.5117407862065118,0.5007177133610468,0.7848157241302345,0.7826409619730491,0.8835002650447785,0.6959908489802751,0.3756511034232625,0.442472379544123,0.7105069330134197,0.515443740758307,0.645628853611584,0.6045301732555869,0.6161349496414921,0.5021545350556594,0.8204530870741846,0.589544680969785,AuROC,3.293762692283566,./ad/cover/results_xv4.pkl,True
1,0.13963377078106065,0.15464408108288524,0.13334002655426733,0.30462135166611864,0.30356624792474557,0.47905953024520237,0.2219568179013504,0.10469469497051184,0.11857604937916355,0.24119224789848992,0.1489336934905261,0.1780048451117836,0.1763701685063207,0.16362735903499043,0.1447648106903408,0.5735343360526414,0.21355429657034203,AuPRC,3.293762692283566,./ad/cover/results_xv4.pkl,True
0,0.5782219788243885,0.5041681879031277,0.4873027463388909,0.7710944789258043,0.7715508498641028,0.8773173502089165,0.6901444160480306,0.489295566102795,0.459251145998134,0.6967770070179709,0.5147458520952497,0.6496186767271106,0.6103200681513935,0.6086365664678918,0.5070281124497992,0.8125836680053546,0.5851385339337147,AuROC,3.2944458160025376,./ad/cover/results_xv4.pkl,False
1,0.171742943079337,0.1662955437627987,0.14087490240203238,0.29967100486271003,0.30035465375972037,0.39974118670430786,0.23495921335690811,0.13277674426437766,0.12797806246862004,0.23763418406695408,0.16027728952714282,0.1883665769549969,0.19107989544433596,0.17653205433833957,0.15776058296773932,0.5642280803147675,0.2144227733280444,AuPRC,3.2944458160025376,./ad/cover/results_xv4.pkl,False
0,0.5425087280356459,0.4952687932709284,0.4796764890557783,0.7833111439943833,0.7430673772750942,0.8248354347942575,0.7012202075493215,0.055247675615221745,0.22151143060095324,0.701266921947111,0.46100790435089656,0.6451155288275923,0.5347287198743658,0.32163481156923285,0.4780435460624571,0.723651362205579,0.4701975881631212,AuROC,3.2224935241043196,./ad/cover/results_xv5.pkl,True
1,0.15040403108120276,0.16034433564973552,0.1276317648933114,0.28470695794086576,0.24985435394580885,0.32265645445326435,0.22604376005345878,0.07802706010286654,0.0885990342448287,0.22577311341232803,0.13755923896080943,0.18190153226208966,0.15149457479560124,0.10396842420042922,0.13726674459144536,0.22755278317272673,0.13392917024201562,AuPRC,3.2224935241043196,./ad/cover/results_xv5.pkl,True
0,0.5439403689403689,0.5938331188331188,0.44677177177177174,0.7194015444015444,0.7149613899613899,0.8409266409266409,0.6933719433719434,0.06252681252681253,0.20623123123123124,0.6945624195624196,0.429000429000429,0.6595345345345345,0.5119047619047619,0.3105426855426856,0.4488202488202488,0.7266838266838267,0.43850278850278857,AuROC,3.217489811156286,./ad/cover/results_xv5.pkl,False
1,0.1488094446051977,0.19737017870127294,0.1207418582324746,0.22906977857198774,0.22491882051882972,0.3922627452556498,0.21506496793061983,0.07534665893993325,0.08692657084471227,0.22656360264569106,0.12915859795951778,0.18850561046052483,0.14072948095781618,0.10253461618635047,0.12902052492967514,0.22624755638277788,0.12526549968435857,AuPRC,3.217489811156286,./ad/cover/results_xv5.pkl,False
0,0.4879858280721383,0.5778540318069207,0.37567263379418736,0.3272962785369882,0.443522070380138,0.5288133674312049,0.7643717200777858,0.4125193132475559,0.6680069394496391,0.5176383228109432,0.7506126961293588,0.48344388502623936,0.719338554569914,0.311649218146461,0.758900743227044,0.5606036388822292,0.7520645195663177,AuROC,1.4635838845333167,./ad/mammography/results_xv1.pkl,True
1,0.08030165110669679,0.10754013406477826,0.06776111315241264,0.0612353819016066,0.07451421435027968,0.09069378376733372,0.2766048142312653,0.0768573890036458,0.23945709418087663,0.0843988899539167,0.21225991176590447,0.07856596134521304,0.23004568762332425,0.06065131255764414,0.27991573072539677,0.0923660772902314,0.22373571638225925,AuPRC,1.4635838845333167,./ad/mammography/results_xv1.pkl,True
0,0.4957706766917293,0.5341206276560967,0.41373814972213135,0.37438705459300425,0.4223193854200719,0.3472948676037921,0.7330009807126512,0.38983327884929714,0.6323757763975155,0.46514383785550834,0.7406832298136646,0.3376920562275253,0.6860902255639098,0.33381006864988555,0.7461588754494932,0.5385338345864661,0.741868257600523,AuROC,1.4640300906744237,./ad/mammography/results_xv1.pkl,False
1,0.10264972768220633,0.1170429510356025,0.09084975636649473,0.08541862003891386,0.09326397506878631,0.10587900839592915,0.25071970963226964,0.08759048157493453,0.2092598597246012,0.09788002215603084,0.23763824374675835,0.0813023409203267,0.19892810427472338,0.08054925953415648,0.27224227430283787,0.11167429687872577,0.24601661158589944,AuPRC,1.4640300906744237,./ad/mammography/results_xv1.pkl,False
0,0.45405287405756584,0.5905697938863149,0.3893645859806202,0.48227213783486145,0.7486234108133116,0.3272470171185789,0.7319121068168044,0.5667947138975231,0.7159159775575235,0.4635863650877433,0.7454531829348555,0.4921412233886575,0.6538065541936283,0.39145960810379327,0.7520477782339258,0.4210961885585075,0.746688040453802,AuROC,1.5243540081677576,./ad/mammography/results_xv2.pkl,True
1,0.07740007930183873,0.11627743618203895,0.07049038027545415,0.08050063057335058,0.19386370723075846,0.06335504970222917,0.2379518496216265,0.1228877784207243,0.2901568320517354,0.0776734223723314,0.2138076528350125,0.08209184802751723,0.15467294763270142,0.0715720522830898,0.2626935004499619,0.0731977505983097,0.22464264155182104,AuPRC,1.5243540081677576,./ad/mammography/results_xv2.pkl,True
0,0.46388966545522325,0.49622588761532005,0.3962818003913895,0.36096356350759484,0.44907277979685023,0.5063367812878576,0.7560339204174821,0.6299972043611965,0.7767915385332216,0.45461746342372567,0.7615320100642997,0.4752585965893207,0.7730873171186282,0.3967943341720249,0.7732270990588016,0.401593514117976,0.7634889572267264,AuROC,1.52307671559152,./ad/mammography/results_xv2.pkl,False
1,0.0976314960509089,0.09350219819538189,0.08155885161517709,0.07226498949551884,0.08368117941752493,0.09134112273036653,0.2916156570832436,0.19574134722517564,0.3611775104753861,0.08302712458343237,0.21634066584051728,0.08665689174137378,0.3075282803577418,0.07696245495599267,0.3076617864012907,0.07719442730215116,0.2277548259166977,AuPRC,1.52307671559152,./ad/mammography/results_xv2.pkl,False
0,0.5092087844841582,0.5755342000424613,0.3917893672024278,0.26659111061156693,0.34253431243989857,0.25779601113983486,0.7153659785445782,0.6972028648857918,0.7812730258638992,0.4923226305995778,0.7356505938331273,0.27572964669738864,0.43888701559826654,0.3509609980892435,0.746347083286501,0.5255048518227118,0.7369556529666679,AuROC,1.494656327997754,./ad/mammography/results_xv3.pkl,True
1,0.09005329191547219,0.11404480263708469,0.0759051588559327,0.06236172189815593,0.06910129843005615,0.061219971671991454,0.23968530998272566,0.1751714216652311,0.26368044310152244,0.08676832773082188,0.19993992541511185,0.06377259885825576,0.1007426750197529,0.0695737313817662,0.26616849006817295,0.09253952254288567,0.2070694210844024,AuPRC,1.494656327997754,./ad/mammography/results_xv3.pkl,True
0,0.48883063596991105,0.6386482790061545,0.34909961249145205,0.4055732847048097,0.5002279462046957,0.4910531114656941,0.8090380670161842,0.6758035103715523,0.8491850923182129,0.48518349669478,0.7999772053795304,0.2605994985183497,0.49840437656713016,0.3287554137223616,0.813596991110098,0.5147595167540461,0.8018577615682698,AuROC,1.4938552274045092,./ad/mammography/results_xv3.pkl,False
1,0.076745173742896,0.11682880821793651,0.06148443171145303,0.06703889358777344,0.0796381167541085,0.0783241160267256,0.34219128523483044,0.13300732142139476,0.3192678802611478,0.07678073165599986,0.25615750096693535,0.06121502220884428,0.1684124815147759,0.05984631799861049,0.3449039149429488,0.0817588299093176,0.2687009713966386,AuPRC,1.4938552274045092,./ad/mammography/results_xv3.pkl,False
0,0.5095170380219828,0.5390500198528122,0.4162349834252103,0.40676103677848874,0.5474451431403147,0.2865730352641347,0.7588698979042202,0.6107617631759574,0.7527262989741175,0.3517825978558963,0.7541021450271015,0.5,0.7679206256867688,0.5411507243967977,0.768008347414979,0.4226802219821417,0.7578726403624599,AuROC,1.5345206476328146,./ad/mammography/results_xv4.pkl,True
1,0.09272754296779864,0.11081050185039472,0.079547111027838,0.07636599988025729,0.10228687024388478,0.06469502168318997,0.27465508339143146,0.128372464256924,0.2831547124689672,0.0711864367458796,0.21378903163915955,0.5495283018867925,0.2869755559676704,0.09834414012928612,0.2872240048867203,0.07987862222793204,0.23572985365439475,AuPRC,1.5345206476328146,./ad/mammography/results_xv4.pkl,True
0,0.4591055102545095,0.5407091672844082,0.32462317766246607,0.4674450210032122,0.5765381764269829,0.3235730170496664,0.68587842846553,0.6480108722510501,0.7320546083518655,0.2783543365455893,0.6802569804793674,0.5,0.689183345688164,0.545898196194712,0.6892760069187053,0.37132443785520136,0.681924882629108,AuROC,1.5340896870026544,./ad/mammography/results_xv4.pkl,False
1,0.06792261363913693,0.08665809767147988,0.05579384293296452,0.07024488636665721,0.08973828941540732,0.055498398287933334,0.17153056144635706,0.1210181443004932,0.2316098409950148,0.052049006359770375,0.14293407626316879,0.540948275862069,0.17282155547774677,0.08164275692393408,0.17283921811984337,0.05931691090318786,0.1504022806525629,AuPRC,1.5340896870026544,./ad/mammography/results_xv4.pkl,False
0,0.495530316388735,0.5612452138646783,0.36284573530152653,0.4349022620786942,0.5050348884074765,0.5360628998942012,0.7603153811275127,0.2764119099198952,0.6757550758224596,0.26638621593027356,0.7448328631165299,0.5032259181822762,0.7557968915310596,0.3720244092901405,0.7557779988916319,0.3973248022570406,0.7453366668346013,AuROC,1.49927544229656,./ad/mammography/results_xv5.pkl,True
1,0.08641703846662675,0.10964922963693467,0.07007081350962925,0.07748384078958169,0.08815041922297562,0.09313951065455833,0.2699106908369868,0.06914796969689224,0.20258662542818795,0.061252027583833024,0.20735677441218991,0.14812073126349992,0.2716504497582012,0.07008482135543315,0.2716392591933591,0.07303679255928693,0.21395426196952233,AuPRC,1.49927544229656,./ad/mammography/results_xv5.pkl,True
0,0.5406579435291625,0.6105843089473963,0.44445621655983475,0.510462467553107,0.5526301848810722,0.5407109180484186,0.760925994596599,0.32147587010647877,0.7157122424114002,0.29644540975790645,0.7531917147851883,0.5358902367961011,0.7627801027705674,0.4093341102929491,0.7627801027705674,0.460348572336706,0.7537744344970069,AuROC,1.49951377643983,./ad/mammography/results_xv5.pkl,False
1,0.09356081995109247,0.1295101295633194,0.07800169839927582,0.08234662723054328,0.09102204778456686,0.09031371116601258,0.3202679975070246,0.060013604864748556,0.19311765768164138,0.06030130367369756,0.21689232388732319,0.08750507469258319,0.3247428460257214,0.07025653855213168,0.3247428460257214,0.0759625920630312,0.22140570775213886,AuPRC,1.49951377643983,./ad/mammography/results_xv5.pkl,False
0,0.590987370838117,0.5519517795637199,0.510792192881745,0.46027554535017223,0.4809414466130884,0.5074626865671642,0.5490241102181401,0.44443168771526986,0.49041331802525834,0.378300803673938,0.521641791044776,0.39345579793340985,0.5006314580941447,0.40975889781859925,0.5450057405281286,0.3969575200918485,0.5251435132032147,AuROC,2.263697422437896,./ad/pima/results_xv1.pkl,True
1,0.5694538519521358,0.5238170148904736,0.5203465809359482,0.4640722873458497,0.47849925593560266,0.4760976675966365,0.571349978032246,0.5083601621334582,0.5577217504267782,0.422904030917047,0.5524174214296956,0.41951418607650326,0.5335648646811626,0.4490192254130526,0.5766197919642283,0.43632561154601585,0.5599088717333456,AuPRC,2.263697422437896,./ad/pima/results_xv1.pkl,True
0,0.6924315619967794,0.6312399355877617,0.5136876006441223,0.42351046698872785,0.4428341384863124,0.48953301127214177,0.5233494363929148,0.4194847020933977,0.46296296296296297,0.27375201288244766,0.4879227053140096,0.3526570048309179,0.4573268921095008,0.35909822866344604,0.5152979066022544,0.285024154589372,0.48953301127214166,AuROC,2.262977284985518,./ad/pima/results_xv1.pkl,False
1,0.6010179428375482,0.5646846319824189,0.5097130454772038,0.38664254034376416,0.39560988611025616,0.4119868798688973,0.5010627571116295,0.4877086728518329,0.5264772034107856,0.34011234396833734,0.4692118211516968,0.36434907356335045,0.4546099249805995,0.378238511906195,0.4959059028351085,0.3426736896327531,0.47651850327436096,AuPRC,2.262977284985518,./ad/pima/results_xv1.pkl,False
0,0.5806505144374378,0.5593815687576059,0.5222922889700188,0.4262086513994911,0.4607810598517535,0.373547958845005,0.5134970682597633,0.45923221595309216,0.5104823542427259,0.3812368624847881,0.5203562340966921,0.40452483681823215,0.4945790463546853,0.3815687576059299,0.5316406682155106,0.39849540878415757,0.5220157097024006,AuROC,2.199060135289819,./ad/pima/results_xv2.pkl,True
1,0.5347793389338455,0.5094156150839446,0.49813846201748113,0.4180562023420906,0.454025595297061,0.3927588986721509,0.5316990440726257,0.5131606354699204,0.5293511613995022,0.41202464163183555,0.5302262104344276,0.4099207302483706,0.5074953005339666,0.40590906506061486,0.5426440369863785,0.41033937836400536,0.5321050637740629,AuPRC,2.199060135289819,./ad/pima/results_xv2.pkl,True
0,0.6898263027295285,0.6004962779156326,0.5897435897435898,0.3093465674110835,0.37551695616211744,0.32258064516129037,0.46650124069478904,0.4102564102564103,0.42597187758478083,0.31100082712985944,0.45244003308519437,0.46567411083540117,0.47146401985111663,0.2837055417700579,0.4822167080231596,0.3391232423490488,0.45574855252274604,AuROC,2.200651465777165,./ad/pima/results_xv2.pkl,False
1,0.7539184336311857,0.6129468095851285,0.6349475891788094,0.42983314874459316,0.48206150383344737,0.43187696022406086,0.5450174373892572,0.545787390829642,0.5666288250378727,0.4318561601004649,0.5414505905438809,0.5061972896619398,0.5526729249146831,0.4430777181870922,0.5587747860902277,0.4448757742808971,0.544713798115848,AuPRC,2.200651465777165,./ad/pima/results_xv2.pkl,False
0,0.6150748332031014,0.5715874256175993,0.5232914587966581,0.5149365871250826,0.5394001322353791,0.4954619222215544,0.5353729638756988,0.5135841798401155,0.5197751998557432,0.5262367013283644,0.5410230209773397,0.5323075073631063,0.544869868365691,0.47833142994530264,0.5387389553405061,0.5053194686542045,0.5387389553405061,AuROC,2.2124163062487456,./ad/pima/results_xv3.pkl,True
1,0.591979319071724,0.5413354834480644,0.5480671777272129,0.5105940752979616,0.5231262986411962,0.5114537544158261,0.5422947136543178,0.5024076990716355,0.5154556764834554,0.5196883427209174,0.5464548705088494,0.5114715935534772,0.5434070156534689,0.49773286254831406,0.5467191234403406,0.5019643158253897,0.5451521591431269,AuPRC,2.2124163062487456,./ad/pima/results_xv3.pkl,True
0,0.5383928571428571,0.6214285714285714,0.5125,0.48660714285714285,0.5642857142857144,0.4892857142857143,0.5401785714285715,0.4486607142857143,0.5495535714285714,0.45446428571428577,0.5553571428571429,0.4080357142857143,0.5321428571428571,0.5008928571428571,0.5446428571428571,0.5026785714285714,0.5526785714285714,AuROC,2.213369185628434,./ad/pima/results_xv3.pkl,False
1,0.4679869196699463,0.5160448205070313,0.45341956265605077,0.4934043439648102,0.49046918274077755,0.47781330281184115,0.6100633617197098,0.43867522444947815,0.5716720611203979,0.5049329365107291,0.6242925567278068,0.41113970299114533,0.5965377627283228,0.5204428650260534,0.6237015366164986,0.47925379104325266,0.6205044344832047,AuPRC,2.213369185628434,./ad/pima/results_xv3.pkl,False
0,0.5957471804511278,0.5778312969924811,0.5317199248120301,0.5463463345864661,0.560561560150376,0.42669172932330823,0.529546522556391,0.47908834586466165,0.5204123590225563,0.5091047932330827,0.5354205827067668,0.47121710526315785,0.5385338345864661,0.46851503759398494,0.5321311090225563,0.5326010338345863,0.534891917293233,AuROC,2.200540268934721,./ad/pima/results_xv4.pkl,True
