"reals.1","reals.2","reals.3","cats"
0.170637665400443,1,0.092635777067716,1
1,0.255656053092364,0.00659022466927019,1
0.304535247725974,1,0.171269313853721,0
1,0.250979978943612,0.124044027980994,0
0.666293492127062,1,0.7605835273047,0
0.390030394187429,0.146096416872074,1,1
0.276717125376113,1,0.770050864740096,0
1,0.00707668608282999,0.459338402073595,0
0.876002517826991,0.000649504346689149,1,1
1,0.106825890238499,0.00879685754372531,1
1,0.409075613605454,0.953062631181053,1
1,0.145395251581372,0.788956238990896,0
0.382989814591628,1,0.307269039143844,1
0.995606950766246,1,0.485043585544464,1
0.483326330278773,1,0.11989494963592,1
0.0597478408665411,1,0.696230915425507,1
1,0.16062321038508,0.380711125306567,0
0.0735776023276655,0.158092998617945,1,1
0.543145267512336,1,0.372495231644761,1
0.446105094008253,1,0.460312150809949,1
1,0.0441856185801382,2.80841450647472e-07,0
0.517288764620281,1,0.569761590971681,1
1,0.0738833645180471,0.0486091029996442,1
0.132929258839971,1,0.840884085046519,1
0.0233430826214359,0.887098248695855,1,1
0.0903547220015243,0.321132278109719,1,1
0.155359419919845,1,0.00611792902507904,1
0.430230020650406,1,0.470882344006861,0
0.897919888212573,1,0.80492366641624,1
0.166904337784796,0.831094532295095,1,1
0.218889659654678,0.103527758403446,1,0
0.536309818688545,1,0.225973231199318,1
0.185460465534462,1,0.018370865464978,0
0.211065899414958,1,0.0252880787874784,1
0.362056258196348,1,4.63159327845107e-05,1
0.0517557601706816,0.0493101323393463,1,1
0.0235194466860945,1,0.152173326345121,1
1,0.697190644659205,0.0577965146990462,0
0.152812899931613,0.0302942316836295,1,0
0.120375941575725,0.032056605189067,1,1
0.878690775091267,0.021633685470643,1,1
1,0.24865338628866,0.198716530057271,0
0.832550137126892,0.0651414232688346,1,1
1,0.892682176786649,0.64200544931091,1
0.750923321594643,1,6.73393952107227e-06,1
0.249508095283725,1,0.0938652266566089,1
1,0.363877291854714,0.719329767152397,0
1,0.730370714727497,0.17048341522932,0
0.506165855834617,0.295665529237392,1,0
1,0.190166177539882,0.0208794988914836,0
0.0732720998720635,0.380320788306657,1,0
0.331544408087201,1,0.577410722783727,1
1,0.170541416206461,0.516941277526859,1
0.750437387121973,0.642796415983891,1,0
1,0.0924356745788641,0.278120743734559,0
1,0.644819545951429,0.100218554088753,1
0.082342595005383,0.629414169242531,1,1
1,0.186253481804506,0.124648493932016,1
0.591798003263098,1,0.116575937329181,1
1,0.972999040287685,0.503785036697227,0
0.0201320202492982,1,0.0029829469650354,1
1,0.341094806254202,0.618590346763095,1
0.989305223049844,0.0036311744592319,1,0
1,0.452505928044876,8.52107292019509e-05,0
0.0534503279565113,1,0.48032684633052,1
1,0.00024691880531734,0.279211411262901,1
0.788924173536742,0.266012714570021,1,1
1,0.600295173891589,0.00145833264366614,0
0.628851613870779,0.354095755220108,1,1
1,0.00319977467980718,0.83906444494419,1
1,0.547935469801156,0.000725027010747932,0
0.183351800840156,0.685012092722602,1,1
0.716311567914777,1,0.150062713523462,0
1,0.272919540743552,0.888594943868705,1
0.0120863876327913,1,0.0205190412104478,1
0.0347985084654971,1,0.00782997554723687,1
0.14808813174252,1,0.21542857816747,1
0.0254900843548115,0.621097839168348,1,0
1,0.44518549608611,0.294307488888703,1
0.0463370421382012,1,0.123240567466329,1
1,0.359849558509026,0.559126210124605,1
0.00475722202997582,0.109611447389441,1,0
1,0.527087657125004,0.589039048915108,1
0.00607257837853622,1,0.0133978751793137,1
0.324135256713429,1,0.0830900913532915,1
0.152467529013147,0.0226959237303113,1,1
0.572528224021758,1,0.0399491650520925,1
1,0.269245754393198,0.174540992390368,1
0.383175856891974,0.767533673034672,1,0
1,0.0995334525904328,0.493938428236331,1
0.798613800348896,1,0.765644699184325,0
0.699432150799239,1,0.313023947195207,0
0.460336205156726,0.0469739140606192,1,1
0.127878841434943,1,0.0897344871353648,1
0.45363393795288,0.252545482327726,1,1
0.433267997326523,1,0.121094029199299,1
0.219395702554124,1,0.0032702266879045,1
0.444532114993954,1,0.427745636963785,0
0.0492797878110953,0.00111413579210433,1,1
0.0185212502257262,0.223330967775196,1,0
0.867627162075121,0.296507633388168,1,1
1,0.234375737218702,0.657343362733223,0
0.798977570062173,1,0.24074270406377,0
0.477809502960345,1.96583711592672e-05,1,1
0.155054760951802,0.403697599295386,1,0
0.298551698647092,0.984660147645043,1,0
0.0143965361593077,1,0.0473771891933378,0
0.534187330589877,0.172304968885081,1,1
1,0.63412959039494,0.000160888248838639,1
1,0.28074221948855,0.115151938641678,0
0.018294958034282,1,0.41633729661821,1
0.537993691537351,1,0.0141867938419979,1
0.0057572178276216,0.0152660508703856,1,1
1,0.811057020662117,0.308535600375167,0
0.127300218599245,1,0.678519795367204,0
1,0.0648797404114793,0.518588114439566,1
0.886818503148929,0.713264164785628,1,1
0.421911613743934,0.560070343042756,1,1
0.00796153831925485,1,0.00954193800146338,1
0.0627174598915015,1,0.566042365068014,1
1,0.120998363975653,0.541454178493122,1
1,0.427946726798831,0.138605598345048,1
0.0303506942994431,0.10463690812828,1,1
1,0.401042450430582,0.0609561607569478,0
1,0.114861296061526,0.292854973618896,1
0.0484288433062454,0.0294939241956994,1,1
1,0.263057163316924,0.38564135045689,0
0.797074389200932,1,0.181462904535092,1
0.397053377411049,0.00530522664277684,1,1
0.0454080983417495,1,0.123367661158186,1
0.735493821242164,0.231029771051894,1,1
1,0.648846698644534,0.291609160964087,1
0.918269101157716,1,0.0502867847982533,0
0.183410004695646,0.207113336503011,1,0
0.411324438866126,1,0.284136404970572,1
0.268906688440999,1,0.292257108926176,1
0.560131916677662,0.087797214386164,1,1
0.0529816383795096,1,0.263065769293359,1
0.0740452180468386,1,0.252459760600817,0
0.0427034377148695,0.360810881096219,1,1
0.181718279128976,1,0.573843764847549,0
0.107994245634055,1,0.599219302328918,1
0.10245478663378,1,0.612047277766808,0
0.111846933976318,1,0.63316149060317,1
0.102918202033184,0.343330246347105,1,0
0.233473510943827,1,2.22445421541915e-06,1
0.217414278593976,0.395217275541912,1,1
1,0.59605176952443,0.000353802101699668,0
1,0.763746442501578,0.792063879208798,0
0.0101939346264735,1,0.211037307775388,0
0.266043082255514,1,0.848819262806241,1
1,0.132016530268352,0.0350239854462931,1
0.00361869152373503,1,0.453298680268848,0
0.401169665416459,0.383523458434743,1,1
1,0.044856631763182,0.238133014264711,1
0.000164586512451463,0.354824512830951,1,1
0.242548386473221,1,0.739340198072648,1
1,0.866251969937248,0.1564258805848,1
0.546084853154404,0.455825624371818,1,1
1,0.0701329723606055,0.00111624895101688,1
0.279323616167431,0.615010431222692,1,1
0.371921556795283,1,0.752149037607084,1
1,0.38755699099658,0.441157692910328,0
0.443283463894182,1,0.135873418801546,1
0.405236247273293,0.787400698535754,1,0
1,0.0374656214548473,0.0372412364776228,0
0.705029057265439,1,0.0187100896886348,1
0.345928762127163,1,0.259212474908325,1
0.188659981995157,0.377018945185225,1,1
0.142481066201518,0.0454694528031502,1,1
0.621281991241723,1,0.302950701381192,0
0.536166981824227,1,0.163924554015685,1
0.309956777703835,1,0.152816553749141,0
0.319901729105386,0.45150773608942,1,0
1,0.167234582103479,0.00476320797559516,0
0.000752418362631572,0.292217918399307,1,1
0.199492990740396,1,0.253173963310931,0
0.016861434641837,1,0.854187720648727,1
1,0.0227796718906375,0.250467780730793,1
0.0944205487096373,1,0.08704226093542,0
1,0.858872702103255,0.887982368693947,0
1,0.985907729387443,0.550632911514832,1
0.1017246340093,1,0.523705481924544,0
0.344344742994779,0.0421674222700597,1,1
0.0497088844955612,1,0.142379610788302,1
0.916725238508137,0.854913260179976,1,0
1,0.220724062225558,0.258188407872114,1
1,0.703330896693398,0.694590929753552,1
0.691686653843347,0.544042398652772,1,1
0.115519106230187,0.550596776735651,1,1
0.898987804550904,0.215650321538168,1,1
0.089990569075817,1,0.111068012780401,1
0.165415432109413,0.0867664264562273,1,1
0.0236089498498478,1.75201782390702e-07,1,0
1,0.500010538886332,0.0450996796187276,1
0.702675531652226,0.244517768456203,1,1
0.00881354631622104,1,0.019330652956548,1
0.603665083421234,0.103942398964729,1,0
0.460917988698506,1,1.43082764910524e-06,1
0.0743359829878114,1,0.733475812071009,1
0.000354088519714667,1,0.329516666319763,1
0.33512595695798,1,0.00231977635491432,0
0.126815534194006,0.379505246756528,1,1
0.944118629415468,1,0.971155546246853,0
0.102711432800516,1,0.379267399050637,1
0.239749909963633,1,0.582257064353916,0
0.267248373819007,1,0.192095108070349,1
0.153898514867028,1,0.119793207350314,0
0.0203904718221583,1,0.185891513829465,1
0.0521218031318423,0.285560219350482,1,1
0.902178270344818,0.0915833992983672,1,1
0.439581113737879,1,0.00358088604776919,1
0.0148027392885164,1,0.0266814936077229,1
0.101406176759975,0.0487890927009385,1,1
0.656273873629595,1,0.179892063283375,1
0.0210588262030144,0.171512869333781,1,0
1.13303383605093e-07,0.309953481500802,1,0
0.640284234215138,0.974559462611523,1,0
1,0.564403330853845,0.484800081785633,0
0.411026290055009,0.335925269439184,1,0
0.00250458388076605,1,0.258049085741502,1
0.433089792790645,0.365418824325505,1,1
1,0.0309909474641517,0.350036577430671,1
1,0.265940568057591,0.111479830005565,1
0.713827515214756,0.00923141079074387,1,1
0.107285076434535,0.822009110248507,1,0
1,0.607378409830645,0.282449374585236,1
0.445949907473639,0.0406313109488279,1,1
0.569236418798085,1,0.331074741692499,0
1,0.985626282296698,0.0299057486165094,0
0.945649693564236,1,0.00776005252342205,0
0.403485530472173,0.596300718401375,1,1
0.053423445463955,1,0.0567315909263926,0
0.223608578525422,0.178978441957007,1,1
0.0738128191504481,1,0.0589207968262861,1
1,0.750333487862303,0.612236529116948,1
1,0.160668225070179,0.0026292346985245,0
0.0173659348518336,0.173571043080149,1,0
1,0.607565798803726,0.24231691329056,1
0.287046922843214,0.950861265012107,1,1
1,0.0730246261521779,0.656705547867389,1
8.59764212897633e-05,0.140622733403336,1,1
1,0.0292129807177499,0.46720488722717,1
1,0.723930843414485,0.000272649252031737,0
0.671215206762173,0.978512556368779,1,1
1,0.276209527910709,0.0157904521077588,1
1,0.220495073077414,0.449751053836073,0
0.313854181968373,0.774547803688888,1,0
0.304856182665303,1,0.153352336089181,1
0.0042954046767388,1,0.237063949124626,1
0.219273714703089,0.0231669852701181,1,1
1,0.494204907380133,0.728516398258499,1
1,0.9034929403655,0.0524629462685026,1
0.0130409428782351,0.506440000824549,1,0
0.0128056470934236,0.0890846436742881,1,1
0.168152394018878,1,0.094716959924012,1
0.942942830068392,0.0772945289781604,1,1
0.715518730133622,0.128206874404095,1,0
1,0.138135348909768,0.366450053154165,1
1,0.232564162973851,0.0672290009564166,1
0.657010364239201,0.541247503771023,1,1
0.51984702565496,1,0.160477097394307,1
0.594137899157237,0.00995451662604515,1,1
0.026261462429695,0.0376255819750686,1,1
1,0.305105305763623,0.0622209445659314,1
0.0222763330736056,1,0.175291862399191,1
0.0241411647946427,0.0980007998214717,1,0
0.586803260888485,0.781709684898888,1,0
1,0.205832959484314,0.000371022890606207,0
1,0.191396584995114,0.0460367082206113,1
0.00368280723328647,0.552988486962937,1,1
0.212979014153767,1,0.545484308443688,0
0.525653348859619,1,0.554418425369264,1
0.274143409814743,1,0.00418284667622421,0
0.167259072392653,0.559473695050785,1,0
0.520959153716249,0.015263914200066,1,1
0.085624575903837,0.161301849769215,1,1
0.0486635647731609,1,0.934779945942559,0
1,0.698833295351696,0.187923937194063,0
0.0179732937822089,0.22075181423044,1,0
0.171536912034168,0.618258808889913,1,1
0.156961806075445,1,0.488674101442296,1
0.889054116094381,0.331074418767595,1,1
1,0.782626368012255,0.549825427674842,1
0.0058238404698824,1,0.148228875545012,0
0.0191917925223469,1,0.063421318691935,0
0.140446480014528,0.279377746612591,1,1
1,0.382424896107467,0.505825461821203,1
0.39650411369573,1,2.50310814889342e-05,0
0.0678129700450411,1,0.155422443631735,0
0.246287702078738,1,0.412966899858623,1
0.589495066614162,0.0571260113265497,1,0
1,0.575061276782429,0.3390428339822,0
0.290854133654916,0.770627509410174,1,1
0.620355299857274,1,0.550406534427733,1
0.000597250169381716,0.189042579275383,1,0
0.0282413510534067,1,0.316262610813087,0
0.596850718652161,1,0.482253755961466,1
1,0.0780789659028313,0.965898180672445,0
0.07292509984266,1,0.0467426135238928,1
0.405094659099017,0.191913575941625,1,1
0.0968938832483745,0.103454697456358,1,1
0.449431858883878,0.290146482954798,1,1
0.863410890410504,0.4685939257924,1,0
0.0877669108722216,1,0.174197820704165,1
0.214876798257743,0.0805723304412138,1,1
0.138244115555897,1,0.321086382750431,0
0.625183114087356,1,0.823226397744201,1
0.0452281182668466,1,0.596333346602048,1
0.703149116324091,1,1.10379927284214e-08,1
0.970653174531649,0.0419295926122873,1,1
0.0281010949594441,0.605732710342673,1,0
1,0.0661165863184871,0.350263945437288,1
0.243763405406045,0.714761991266348,1,1
0.0924036442370822,1,0.00148183347044168,0
0.451381779790983,0.0210842580354015,1,0
1,0.116912468454347,0.150807021441086,1
1,0.40110902797114,0.165952439045311,0
0.218164982563887,0.684071684387688,1,1
0.155059168130814,0.498655160641218,1,1
0.73890400078718,0.0460519053662296,1,1
0.104684648081631,1,0.015149658259684,0
0.644296930427285,1,0.0143130277452676,1
1,0.138836505335687,3.19235836419563e-07,1
1,0.0257691766273636,0.493588751488741,0
0.52225158570747,1,0.353811196634985,1
0.863427140556854,1,0.524925714591617,0
0.192360436553402,1,0.00641552539323124,0
1,0.711637931107608,0.267680137462843,0
0.492024810466256,0.000180874573866579,1,1
0.503366339384676,1,0.129504317190508,1
1,0.705731809448257,2.67476746844697e-05,0
1,0.0890778865123,0.0559034207233668,1
0.419169685155963,0.0403276578100463,1,1
0.0659595653861518,1,0.229173576515837,0
0.189456572464337,0.794897061638295,1,1
0.0209033200222049,1,0.0612448903686558,1
0.63679194959384,1,0.519241479226719,1
1,0.510998517419098,0.0180940862019515,0
0.0278287594999158,1,0.0190451052034514,1
0.251265068374306,0.170828354485911,1,0
1,0.0330331856813312,0.291450729350716,1
1,0.954671153081228,0.844795791286537,1
0.198104294666804,0.227522580601168,1,0
0.801554837150937,0.0334573242507519,1,1
1,0.433886991740507,0.736626364059073,1
6.08391556905673e-06,0.17981874001545,1,0
0.0573549601582433,1,0.198764105859115,1
0.407848373764991,0.0470945583371949,1,1
0.429415124488791,1,0.425683544953227,0
1,0.205193503773842,0.850098347360704,1
0.0919467888764179,0.0218376916369409,1,0
1,0.057063424196767,0.976282879629734,0
1,0.738397356294271,0.00140449482799009,1
0.13983169680369,1,0.658243568118139,0
0.904305953677973,1,5.25385202376863e-05,1
1,0.0589833223755726,0.00789108730086066,0
0.178090713951316,1,0.0803974920123003,1
0.00010152427570893,0.15491736592606,1,0
0.0912082267049633,1,0.939224501581549,0
0.693575328499268,1,0.340169686816931,1
1,0.197334335045135,0.00576215113697532,0
0.684843914758371,0.000249301327014795,1,0
1,0.843153409154178,0.000165868967679653,0
0.0414096281635353,0.151627293690075,1,0
0.515405111059886,0.0425943633587864,1,1
0.0248057130954227,1,0.00809519766756143,1
0.218755441596421,1,0.112147603986965,1
0.179439340999797,0.440054204964212,1,0
0.933392759160751,0.798735343912915,1,1
0.129948265480821,1,0.0492368847296561,1
0.0142073232179122,1,0.00316093247664702,0
0.395385655103965,1,0.000551833885388405,1
0.219827686561609,0.0205059182310249,1,1
1,0.00613820629964279,0.4342749798246,0
0.0647685046447643,0.230878027603072,1,1
0.0073330040276999,1,0.179839631731446,1
0.794962313895947,0.299714857666471,1,1
0.793629676847526,0.139971606343133,1,0
0.152465238103423,1,0.18429316700938,1
0.570712863903072,0.0890518068231354,1,1
0.220145531756864,0.77187010934479,1,1
1,0.332274860173083,0.470839429652662,1
0.0381389172388239,0.122950463427179,1,0
0.794939915547739,1,0.992555524593806,0
1,0.894717667004039,0.00407214721046783,1
0.266808790539351,1,0.0960036976568134,0
0.67612288339293,1,0.111818090003488,1
1,0.142310952915399,0.000756009420997771,0
0.438208489127636,1,0.0552596211193405,0
0.929678209505815,1,0.175600222898084,1
0.256955320362297,0.184037571663714,1,1
0.088199218835392,1,0.231447145615366,1
0.153446595189688,0.023818389129826,1,0
1,0.0558363058070957,0.0680147662530144,1
0.227984780379527,0.477186035493668,1,1
0.154040182152917,0.698420400478299,1,0
0.372454278265172,0.472143561962959,1,0
0.0931913324775591,1,0.0684783096561298,1
0.445667606437015,1,0.537376692812099,1
0.00274844269047716,1,0.0478837475730614,1
0.031554357217325,1,0.493257068955103,1
0.00381395892467004,1,0.00133080684005353,1
0.18564594740612,1,0.925743113914611,1
0.00515379825902979,1,0.276012013891004,1
0.0408854517095117,0.659700785000185,1,1
1,0.284264164145924,4.11000750227398e-07,1
0.0177143479905574,1,0.163176068434244,1
0.660920585887019,0.0812460989831946,1,1
0.000666728840202741,0.0804162305824878,1,0
0.0139816967166632,0.027750198603948,1,1
1,0.303201129382941,0.00336340245649857,0
0.0603878008945047,1,0.644826699939734,0
0.415254906905754,1,0.142559503044967,1
0.0318615475301883,0.0172114093973125,1,1
1,0.644880829801025,0.0623516713097818,1
0.455620702835831,0.591414942399418,1,1
0.398564363690926,1,0.00432027698106511,0
0.0256761145106125,0.0891915007887596,1,1
0.00101817005308697,1,0.0227897079334506,1
0.0356375970454688,0.170890990024532,1,1
1,0.209929980460498,0.38673480895343,1
0.149225695600421,1,0.568968758911124,1
1,0.0377852582357064,0.164020328166046,1
0.0691068484491866,0.110411346744863,1,0
0.206145065695278,0.830093826996324,1,1
1,0.151115599046431,0.0281671272339367,1
1,0.311571812894827,0.201313884685688,0
0.786652038860647,1,0.286521786305693,0
0.569551861773176,0.32763338883366,1,1
1,0.558752780687962,0.0779095853884313,0
0.226694639841146,1,0.829311036815269,0
0.997708430209656,1,0.375712105493724,0
1,0.20378166796938,0.234372546180135,1
1,0.116961727152287,0.550578464944973,1
0.101217332070295,1,0.0999493073091466,1
0.307623854791048,1,0.059564230026899,0
1,0.58832562861412,0.0037561894056294,0
0.0282093238602483,1,0.316065955017922,0
1.46785302127644e-05,1,0.0489087912523637,0
0.590120713268458,0.00944968120558384,1,1
0.446616655894621,0.291802131243009,1,1
1,0.429706105538038,0.33232213135638,0
0.004363789115848,1,0.121398326745465,1
0.594366908780219,1,0.627799431300627,0
1,0.0181753159550291,0.352205059281302,0
1,0.611562147008907,0.331070352568756,1
0.451931207926806,1,0.628403048734904,0
1,0.576082593930394,0.580991207577304,1
1,0.491349195731494,0.759714610470516,1
0.559213172063805,1,0.286391537762334,1
0.000367155476318526,0.158993242831564,1,0
1,0.369069978283116,0.239070623126852,0
0.144512513453556,1,0.479486158180883,1
0.163956053768921,0.174719618153716,1,1
1,0.101891852583717,0.182531394953666,1
0.625788128203969,1,0.0805989763830831,1
1,0.741616911537377,0.00215303085901491,0
0.275523360656926,0.067547972763338,1,1
0.386578014390759,1,0.353419022119892,0
0.866526075421128,1,0.448024561623009,1
0.358416549086793,0.179887092009284,1,1
1,0.338817041337578,0.0029074637478279,1
0.0707894829093307,0.733221199185895,1,0
0.678541621666042,0.0846700307345982,1,1
0.00185021874250679,0.463608980903019,1,0
0.0561360145267286,0.905055883278625,1,0
0.245199576785163,0.598126605888096,1,1
0.864404527450916,0.198248975191992,1,1
0.106468023986822,1,0.00219530990377848,1
1,0.253136140497319,0.450183294823294,1
0.0147648475271553,0.931791277449184,1,1
0.0168706365608075,1,0.866118976884224,1
0.105079486500901,1,0.309170307728864,1
0.69804627562732,0.388859911626426,1,1
0.204544317611063,1,0.0223821780675866,0
0.181580311152579,1,0.730204018272638,1
1,0.32096208753266,0.194836147699512,1
0.479975153289829,0.596694922068598,1,1
0.238467595538111,1,0.0574010580795372,0
1,0.232493792872413,0.0469735424982635,1
0.299556298361942,1,0.0959613418675531,0
0.0148859814423683,1,3.79189249111088e-05,1
0.454888235813268,1,0.0975691231201628,0
0.00727117599879295,1,0.202591047749572,1
0.0922238942449364,0.00256171389232544,1,0
0.0135902628452008,1,0.028435919117372,1
0.971346642391232,0.502614136575281,1,1
0.401493381705856,1,0.377729279040825,1
0.105963711386407,0.777626662399863,1,1
0.0597186748326411,1,0.350965634004246,0
1,0.156390790667205,0.347602522124129,1
1,0.0215611565126943,0.319401209103031,1
0.476743603058274,1,0.0897509819205268,1
0.00200854374661014,1,0.0713683465188792,1
0.271000773261302,0.432363467296289,1,1
0.17508555240795,1,0.0117701515124232,1
0.00463575107088922,1,0.00971694739122359,1
1,0.956939840697325,0.374712650428471,1
0.550329744036212,0.329303880076553,1,1
0.450221388671571,1,0.328852741706649,0
0.00465951735321751,0.307389158004665,1,0
0.801866513044954,0.261141988587352,1,1
1,0.321321192107911,0.517265430360252,1
0.332845015267834,1,0.735884366963879,1
0.00250582989514067,1,0.179541279390878,1
0.0450793205504417,0.318777411788165,1,1
0.669758246098,1,0.390157221043277,1
0.305869149693275,1,0.85011513156475,0
0.101654297072506,1,0.834244915814988,0
1,0.129527349821513,0.0080114554231963,0
0.416417235888884,0.135945336081723,1,0
0.823383612898676,0.870591606001896,1,0
1,0.483538975697328,0.000986182835495258,1
0.15215432055204,1,0.00935558164828404,1
0.0201712905374606,1,0.0966769637675579,0
0.00588596259503094,1,0.300973293769092,0
0.303324987347109,1,0.685013621807506,1
0.168091378018313,1,0.814104125125883,0
0.303377832888754,0.652929232286442,1,0
0.00624864250961931,1,0.0315540690685595,1
1,0.385886066154968,0.337175119429903,1
0.0730067057967789,0.195084512885493,1,1
0.069716318917299,0.330937550349841,1,0
1,0.521406482351123,0.7411820255183,1
1,0.159022776801978,0.149167796162044,1
0.0141635430752792,0.452444664931087,1,1
0.724674802676452,0.399968665754304,1,1
0.317552405946284,1,0.00926301290624179,1
1,0.270596056213551,0.0200314980929625,0
0.105409777959523,1,0.00160000888393456,0
1,0.580112809298577,0.48644441241343,1
1,0.364796823954858,0.0177821854311668,1
0.774626942306322,0.199003481097741,1,1
1,0.586894709354687,0.0962530906473085,0
1,0.466212117231516,0.221806695733398,0
0.0506442917043737,0.0232166608784627,1,1
0.329093558365997,0.601837088632847,1,1
0.758778327420925,0.792936958489974,1,0
0.11318695541911,0.253625096151377,1,0
0.84503314672869,0.146148501717879,1,1
0.0955071896999745,1,0.695073910632199,0
1,0.00217199552731495,0.199383321770565,1
0.0440512683993241,1,0.415711020212691,0
0.69785781866791,0.196232399552979,1,1
0.14974197845717,0.0850357406856773,1,1
0.843883526596354,0.230116789837,1,1
0.0220119572214191,0.370774591037823,1,1
1,0.41120965245175,0.00828867950267787,0
1,0.298712099402264,0.0523235139268119,0
0.107986774166258,1,0.450829442443986,0
1,0.184653568015745,6.51290427537299e-05,0
0.294790812772167,1,0.0928978157062686,0
0.245565786122107,0.491286317844722,1,0
0.220456769091193,0.681266183018233,1,0
0.360619671509947,1,0.00471970963210075,1
0.000808933027097305,1,0.791990400127618,0
1,0.281346788457678,0.356428736366801,1
1,0.00943089374316231,0.277230270719164,0
0.630723713327021,0.0500875820035856,1,1
0.425545620388372,1,0.11018104067641,1
0.212000827976302,0.151080341310137,1,0
0.00700141500072218,0.16349908111413,1,0
1,0.27310107475318,0.479166561991489,1
0.017101804954785,1,0.332887904417819,0
0.478583435050874,0.311097598767789,1,0
1,0.0563093051493331,0.239451950607176,0
0.00576369685329552,1,0.634067820887171,0
0.341509200307983,1,0.21770318913016,1
0.138462879991687,1,0.000480356881298513,1
1,0.124247480036089,0.00797668753140899,0
1,0.447593952243657,0.290287268289144,1
1,0.413862740148165,0.00171469230409992,0
0.0399076341550789,0.715474590528522,1,0
0.0125586997316383,1,0.131443970512074,0
1,0.911625711176537,0.000398124307716098,1
0.0857495719178293,0.393374605867345,1,1
1,0.847495072571646,0.136896759613508,1
0.287942288381578,1,0.825992087200593,0
0.451383655500862,0.361294875199256,1,1
0.469827093271456,0.198191822031791,1,1
0.347093302677043,1,0.00691538099499927,0
0.0889151155672849,1,0.00772805581525148,1
1,0.0337674191414064,0.000193483477252759,1
1,0.375500525046042,0.849104846757966,0
0.233773398662075,0.397531416857606,1,1
1,0.969111086282128,9.95944885584877e-12,0
0.20767098663914,1,0.406788064999349,0
0.0563059107400802,0.461281636699069,1,0
0.143986083005594,1,0.209158885950038,0
0.0306596758792024,1,0.179731637796746,0
1,0.400038857287604,0.458427232279249,1
0.900037459083757,0.79490415751105,1,1
1,0.313762875433076,0.216407996589809,1
0.0515306299041716,1,0.528794549281165,0
0.000128302866327671,1,0.0885805010703596,0
1,0.411513315417936,0.000846326634890368,0
0.114350092889311,0.830254277012712,1,1
0.480506910168757,0.636052938619456,1,0
0.512231199433292,1,0.495779532931133,0
1,0.407154947188346,0.305691297204666,1
0.949286379488908,1,0.168918923375938,0
0.397366561655844,0.39783514568368,1,1
1,0.747492164349013,0.43351464076879,1
0.365225884380742,0.678327325126405,1,1
1,0.148255213916674,0.49294017622197,0
0.612928416148294,1,0.189996720707938,1
0.0617440890954144,1,0.982658442933228,0
0.0645471953332209,0.493447130476915,1,0
