"reals.1","reals.2","reals.3","reals.4","reals.5","cats.1","cats.2"
1,0.0686139296743814,0.096188257681887,0.00499275251399393,0.495066039740859,0,0
0.269408496808793,0.0592371446578993,0.0207975700600588,0.399633510591738,1,1,0
0.249118534224577,0.95638963105183,0.088712360241896,0.107436482087911,1,1,1
1,0.0843395393718998,0.571010208754599,0.623208038781766,0.518377973333661,0,1
0.224376580003001,0.415019962888299,1,0.244375933807359,0.211771455672406,0,0
0.299418905465921,0.952419576451701,0.700072144728688,0.542098705008758,1,1,1
0.16167234608543,0.110012674482987,1,0.700433913795582,0.291246792150085,1,0
0.531153339410901,0.0166562145437662,0.920605533055927,0.269394141335822,1,0,0
0.471249018953192,0.166550724614617,1,0.586758121322516,0.400539565665415,1,1
0.654164356553334,0.354822198445286,1,0.460055327284523,0.411740509861626,1,0
0.767510055348567,1,0.478026478412081,0.321914970221064,0.0809986817722376,1,1
0.809303206812148,0.830577490567739,1,0.407160487540074,0.34187954908634,0,0
0.389373952715834,0.88182988988314,1,0.0452439306681477,0.0477517552504548,0,1
0.352707933446186,0.234283966386228,1,0.710920021430948,0.711302508250465,0,0
0.508869549062359,1,0.180203042541661,0.397338237808297,0.215527507701823,1,0
1,0.248374437756825,0.0649105873378114,0.672842209177008,0.58512981607741,1,1
0.313284064592225,0.0139820403279792,1,0.183166915729845,0.316244935000913,0,1
0.771247892220739,1,0.549252007039726,0.0715351614460344,0.0156385215333175,0,1
0.74150117614342,1,0.72658611100462,0.427960533067901,0.0352372951550499,0,1
0.791304193064155,1,0.28734718414063,0.732504016454776,0.964462953399992,0,0
0.775940102823312,0.821559047853226,0.638135208165351,1,0.0798823447137616,0,1
0.539000995521153,1,0.472866031062958,0.395863049283547,0.428550718341738,0,1
0.343908085802597,1,0.19534200359759,0.94860694023369,0.733726634180539,1,1
0.0167962581217953,0.681281992416743,1,0.745060805764468,0.0343846171550701,1,0
0.713578851823382,0.949194049992705,1,0.289370318751699,0.014858637892374,0,1
1,0.752153824132326,0.100623108984216,0.0811627930051752,0.0558188521445142,0,1
0.650395281014315,0.176675719875028,0.312543296047374,1,0.130301050299056,0,1
0.598569694998803,0.153386750616022,0.74770949334656,0.936285675310494,1,0,0
0.19111163608722,1,0.408485017580636,0.584355007189052,0.0713893716718287,1,1
0.00813356644684831,0.0717615605563438,0.571415930622637,1,0.294347104844451,1,0
0.124659622896776,0.551315566315385,1,0.0258878138785225,0.160166644438236,0,0
0.134445552545865,1,0.0986317214206369,0.0227889458287196,0.655115866690902,1,1
1,0.344634097774636,0.442546335551746,0.688407256740911,0.25064770075319,0,1
0.318225559999881,0.298998862012872,0.187077843974091,1,0.771877937574025,1,0
0.265061840673164,0.274366550410067,1,0.352169234277744,0.00338953206985891,1,1
0.158658897288791,0.00721582250210248,1,0.776002830049063,0.933219337533045,0,0
0.169000006427481,1,0.124111777045745,0.923302920902842,0.848035198273035,0,1
0.0539315256335182,1,0.151074725361991,0.542321347993795,0.540814220564914,0,0
0.225753961268129,0.00610620666113883,1,0.208985048622524,0.206466940315328,0,1
0.577347794659177,0.0635793439720752,1,0.0268108587888086,0.0450220326150617,1,0
0.0872209641108862,0.516899037018472,0.857179453214029,1,0.0346888402617303,0,0
0.367779334677777,1,0.389876236153546,0.587533545689437,0.106927341102118,1,1
0.418347226699105,0.0579940807699121,0.223423312680301,1,0.0535706327427984,0,1
0.0130830888055289,0.391103344989368,0.737600111757096,1,0.697662677644048,1,0
0.522040883850979,0.142340251572694,1,0.752618870869931,0.0170378404181984,0,1
1,0.189215360987541,0.517430885817882,0.512947028832922,0.499376192572975,1,1
1,0.206562643181857,0.138031016391173,0.0652896004008953,0.978958479491799,0,0
0.160325979217418,0.145996769854564,1,0.418199314404376,0.832771009169193,0,0
0.136424006335253,0.744434300731477,0.643084269488918,0.678737117424058,1,1,1
0.152479996647854,0.0335578191724487,1,0.998298656079994,0.276528689903379,1,0
0.329159076648817,1,0.156986713719176,0.46811984518688,0.0532648657664376,1,1
0.128558294759173,0.373119916048352,0.137858929764917,1,0.515816321102738,0,1
0.360407654260038,0.0109911607268315,1,0.205416792123562,0.46046712663093,0,1
0.11748491008849,0.129213544411166,1,0.326582860852208,0.184015138363248,0,0
0.0674196971731843,0.121141949349799,1,0.411597570419288,0.408937056765531,1,1
0.833444739877115,0.301593315404594,1,0.310042792681655,0.0818171111922898,1,1
0.0999729890822038,0.10694702157055,0.359495644433872,1,0.15955090863809,0,0
0.729151309179964,0.233498157025275,1,0.733489755366409,0.197641644389189,0,1
0.746063004387683,0.0899871546284941,1,0.143185929636999,0.418048401396969,1,1
0.351227949034823,0.934049051002715,0.272560084463899,0.316999294883613,1,1,1
0.191479650085467,1,0.683066026792548,0.067406071439898,0.0754935756718757,0,1
0.341013544632362,0.420640296322437,1,0.208459661704778,0.370626209313407,1,1
0.237014505974106,0.0172362355115873,1,0.293522538016261,0.339459359200895,1,1
1,0.506884662208068,0.24280936741656,0.191132528979459,0.0712622911562493,0,0
0.352799648264341,0.0207847436990688,1,0.187923105151774,0.282070226265824,1,0
1,0.103470099487216,0.15829088430275,0.207396782496734,0.118500830186402,1,0
0.734526102182468,1,0.809783269136344,0.433950324792188,0.0711605188452089,0,1
0.114511365172085,1,0.240707786317679,0.197059384044246,0.0542214571167131,0,1
0.0936099216015212,1,0.328144935586112,0.129226658022049,0.662976541559384,1,0
0.153033870529585,0.05004571086369,1,0.825383482660126,0.253555167880171,1,0
0.154157718007616,0.00124796631212669,1,0.341990256939226,0.298493863958152,1,0
1,0.189230454480426,0.157422566409918,0.0108467653384797,0.104480137549843,0,1
0.302685279434745,1,0.132182176590986,0.440976623700427,0.0202330249046609,0,1
0.018428829915746,1,0.0882763066544793,0.298570638186472,0.97854230365373,0,0
0.715797017519053,0.0367004321382763,0.18643351946941,0.988169473352598,1,1,1
0.397657686577439,0.386672611123265,1,0.126958244634098,0.026727420434429,0,1
0.380266335684909,0.208928791491636,0.111191110088879,0.149842380067857,1,1,1
0.9717734246829,1,0.115613002362048,0.214152657968171,0.512621218654411,0,1
0.913567424838232,0.17760430142199,0.158362470719673,0.224355247297577,1,0,1
0.0380199263700518,0.166008036081578,0.615276193090682,0.633072249054859,1,0,0
0.267217162411554,0.0133923069275692,0.204919030976802,0.300531722429342,1,0,0
0.202159009162996,0.43334958704989,1,0.173041558447209,0.271161691550118,1,1
0.457770472270629,0.000390730304149974,1,0.235341861229145,0.267705551308142,1,1
1,0.156037080483838,0.583326576000279,0.126754680768937,0.568579697873571,1,1
0.908627266464708,0.153706990021892,0.459714258679369,0.174888619058672,1,1,0
0.037514425669495,0.00185035015930867,1,0.627034901236837,0.799546942578097,1,1
0.60180803976225,0.863452923258377,0.166315109895166,1,0.792745774159943,0,1
0.157473350164042,0.511115004179535,1,0.931522647398787,0.534974840326243,1,1
0.131656020330274,0.117568878182603,0.173223033444932,0.729887101278787,1,1,1
0.366125647999749,1,0.20828383409113,0.56455657043831,0.0995525428472725,0,1
0.494073282873133,0.119647800062994,0.0591350642901621,1,0.834950248993583,1,1
0.370053346346405,0.185701683535811,0.309271508490099,1,0.502947458769699,1,0
0.281977477797962,0.169743147969894,0.946549610993967,0.524298900584613,1,0,1
0.931868764400345,0.627917187859301,0.618180155399103,1,0.0960231735614476,0,0
0.130862406171415,0.0136067479606893,0.462511851776461,0.578827255050409,1,1,0
0.251229441739927,0.266403704743872,0.151210944287461,0.201409013885712,1,0,0
0.181041996666832,1,0.101280617423206,0.298756607760278,0.659271753134549,0,0
0.246725026048353,0.11079087533157,0.503406663123613,1,0.449980612705508,1,0
0.0101953458172742,0.438111226939932,0.599561428794319,1,0.308084668708983,1,1
0.376243635462974,1,0.432793426254957,0.390992379741791,0.216134243505314,1,1
0.18096991478161,0.0266242252862364,0.145909330862821,0.352633710535829,1,0,1
0.890584439794217,0.443676864857145,0.147123816199783,0.672629691648939,1,1,0
0.679456196525695,1,0.904082585862922,0.603693137237298,0.146553865224248,0,1
0.250659602384932,1,0.530420975246613,0.435292906388032,0.422972521781544,1,0
0.0277362541975454,0.426241248789488,0.0817082963302132,0.0798930525646668,1,1,0
0.149919197017938,0.0680804707401236,1,0.372187607796161,0.178850456910557,1,0
0.705046051129989,1,0.288058391844071,0.0561937315796565,0.197168162565332,0,1
0.523788789939061,0.103942553810798,0.498633485070118,0.0755015749845301,1,0,1
0.229331074715592,0.0897957788532754,1,0.227460485406286,0.216624371824669,1,0
0.918746900364259,0.000593342442269755,1,0.696116779720126,0.563085662115363,0,1
0.267734027338623,1,0.592357455251551,0.784970235249652,0.365981341382532,0,1
0.065290676563439,1,0.0288149701914737,0.195322185017751,0.443359561908581,0,0
1,0.710394608628527,0.359496971513763,0.681104749364318,0.0392350213637346,0,1
0.250052188336973,0.813723440654636,0.135288034252718,0.117673028550617,1,0,1
0.148612509330955,0.161066842342099,0.106495602473296,0.765124594740254,1,1,1
0.263501074894741,1,0.487671920865207,0.281778836005516,0.0859125237819151,1,1
0.146109578450646,0.0185339048546621,0.113120935003418,1,0.952522001065125,1,1
1,0.0696018725162983,0.0355153976273787,0.26171235045655,0.0729652263709421,1,0
1,0.155184138179308,0.806914696236508,0.155733332363606,0.145478792626011,1,1
0.698029320249577,0.107143582058541,0.143219342087306,0.169531361218209,1,1,0
1,0.461690734145148,0.265942192909393,0.582517322682586,0.146302419004889,1,1
1,0.440016246344968,0.893950995543282,0.342344889696884,0.65164147635206,0,0
0.468026164952896,0.193030915617757,0.56576182928677,0.423233208275119,1,0,0
0.045720165736906,0.688771754120593,0.0887653855538603,0.00868344156398441,1,0,0
0.260829418530118,0.0156179950202514,1,0.155415813963123,0.385054732022086,1,1
0.233071109888261,0.107295665307155,0.738618346751842,0.719505848313436,1,1,1
0.233347808370519,0.248008794155281,0.217536668279249,1,0.0197458281113317,1,0
0.0615824350163871,1,0.201256067348399,0.511334231254392,0.849176132959532,0,1
0.102911682395148,0.302989614468484,0.867172286362896,1,0.332203267137099,0,1
0.312995578205643,0.7001555299192,0.479905688312584,0.243479994911407,1,1,1
0.109083755771265,0.170487405135049,0.00180047206052399,0.130343008040045,1,0,0
0.28634697331738,1,0.0514917707143694,0.302180077198778,0.0744882648892082,0,0
0.883435105257231,1,0.70869546712199,0.154327027241028,0.216933363661239,0,1
0.0850833834791945,1,0.0132567657908671,0.280450070214531,0.240939938102729,1,0
1,0.336435531284645,0.322811471022109,0.0297248666559558,0.119659544951713,1,1
0.144175149003257,1,0.607608893817984,0.122295109664283,0.221079028393862,0,1
0.0641156841994133,0.0399462852760469,0.464834079004242,0.379292365664925,1,1,0
1,0.147884491884607,0.105998789129116,0.491678653078234,0.563850918373177,1,1
0.804350242808671,0.0465313717595962,1,0.776694066817156,0.0240201912517422,1,0
0.62537021652318,0.0786733480475351,0.00117476414854962,1,0.516092769588748,1,0
1,0.217361895245504,0.285906551907109,0.0535280158477035,0.139393100479624,1,1
0.296124731877926,0.714163778887901,0.286640238569793,0.670685139049693,1,1,1
0.309939740368583,0.0830283831174395,1,0.450003489459501,0.803875685512918,0,0
0.23993420383668,1,0.237307352450712,0.253242607049943,0.039522419476248,0,1
0.246902668839991,1,0.336537928356602,0.374436561067924,0.214552671593573,0,1
0.383216455014009,1,0.320623078582609,0.666384107107702,0.368558198966923,0,1
1,0.00616458181518896,0.11918659361404,0.0687201905628099,0.286947794366707,1,1
0.424275964867064,0.073206399682876,1,0.64378039610985,0.328333043998449,1,0
0.200312228997345,1,0.818959152984784,0.0957909051794805,0.000851962059866883,0,1
1,0.225800026739223,0.126033441955612,0.131181123132627,0.78033031810088,1,0
0.023119771970526,0.593984747859647,0.0608806306653369,0.0874336914341418,1,1,0
1,0.20775265961074,0.0873921779263601,0.300004645143276,0.0601418762563264,1,1
0.0981193250941816,1,0.876228668504385,0.619742972204051,0.0189431658815831,0,1
0.10964564262958,0.0351838862105879,1,0.409361433599785,0.286818837519251,0,0
1,0.216360852679095,0.0788356797313734,0.405218723394289,0.623699818550893,1,1
0.328786621333495,0.732891717819208,0.794716068424665,1,0.817875156586802,0,1
0.292522045270877,0.0952200757047353,1,0.724307557588401,0.847970966485646,1,1
1,0.112534235079524,0.34241813716288,0.866881124615105,0.945207978059346,1,1
0.166448498103618,0.553415260146031,0.0368295101189134,0.416666324525828,1,0,0
0.137453885423933,0.174014400929353,0.0707580996515269,1,0.503962490647425,1,0
0.601981459737838,0.0582137442607879,0.807654280706433,0.31953749046729,1,0,0
0.0448446689651264,0.139975542399532,0.665171506037067,1,0.107268367612071,1,1
0.411052996520109,0.122582074794327,1,0.309783787750179,0.120547673919928,0,0
1,0.0625313350023405,0.194664801041681,0.271610683736606,0.0756207807093828,1,1
0.781174590869147,0.0108426515589904,0.944810987267389,1,0.313711838506116,1,0
0.433364542179152,0.783055842607016,0.0863210748531377,0.192413554710706,1,0,0
0.509295924069475,0.854104865608775,0.703386145127945,1,0.0373046244858272,1,0
1,0.405880488695985,0.80052958609389,0.217722621084407,0.547422204677775,0,0
0.307369472885819,0.954747531155806,0.0734507122887846,0.0600944309328547,1,1,0
0.376225818910032,0.000206258198187072,1,0.105312492514076,0.204264001179077,0,0
1,0.354568737994816,0.370910479974867,0.229587238346417,0.0467717660342164,0,1
0.81306453912954,0.503265609071766,0.393226581577413,1,0.97016297366531,0,0
0.189561419562534,0.495023790115971,0.131599433377742,0.235935385581796,1,0,1
1,0.097702587776741,0.442951746414958,0.894161812655024,0.0947630060905055,1,1
1,0.969021180354878,0.557347131638422,0.143788957947689,0.0637766927412412,0,0
0.448526642081503,1,0.304186824471623,0.141940950090818,0.182819462481702,0,0
1,0.869025583657775,0.873343265030777,0.144770358965221,0.0415048227699307,0,1
0.707182902060007,1,0.666173192288273,0.300507298056155,0.0381345729963833,0,0
1,0.824199615274538,0.407015164401724,0.453000350561749,0.00602673453409823,0,1
0.0754451521054099,1,0.161590733602399,0.313385287378742,0.648924365726144,1,1
0.94145551441258,0.329825161868701,1,0.531337830585132,0.103639102027934,1,1
0.353885564054602,0.0380875916379526,1,0.31639135030328,0.827245641695088,0,0
1,0.231524403254084,0.0750677142657016,0.0815721656562627,0.0180880560888515,1,1
0.59380802565996,0.89031889829694,0.415528539506778,0.738059659320446,1,1,0
0.48561113205129,1,0.279455986946856,0.706342177923715,0.306190671020612,1,1
0.0153978790647823,0.330380376654287,0.759634721679924,0.838937974396453,1,0,1
0.501424613373663,1,0.150322039149283,0.0436146448945268,0.00447289988108946,0,1
0.0037085665256339,0.452938787910016,0.760591244211252,0.683882279001493,1,1,0
0.189859992743187,1,0.0145696319889172,0.227903556357513,0.37895206744188,0,1
0.0566915805134159,0.0191563295727797,0.423435618644743,1,0.256281223488284,1,1
0.33981105222107,0.00699761408953965,0.457915289986196,1,0.402812278804862,1,1
0.103114056753478,1,0.137067432068833,0.0298054332095798,0.0115171135566341,1,0
1,0.851473847822732,0.187297079434886,0.710933936496692,0.00871106408987541,0,1
0.0757671648854872,0.779995071225292,0.134350052725171,0.361235122787609,1,0,0
0.102507464061528,0.00888337941151384,0.858839291942228,1,0.0870850725612263,1,1
1,0.915298738749474,0.239690773885218,0.108662706375395,0.0237875043894852,0,0
1,0.0627601636298998,0.315376278514167,0.809867043245518,0.659521285179404,1,0
0.342112695527372,0.0598610632776648,1,0.353659954948545,0.380701643255236,1,0
0.10917190429387,0.151992180219619,0.335168843256094,1,0.796379482943942,0,1
0.242043016332178,0.0370154474421024,0.634357720112773,1,0.781158891968939,1,1
0.0560688216639554,0.115291502202015,0.40877914297268,1,0.0460663502400486,1,0
0.970844357363656,0.616315720621251,1,0.375564071426791,0.341116281477957,0,1
1,0.585199074580524,0.693457632551802,0.198492852425249,0.0656334879922143,0,1
0.172224156532133,0.143924467565468,0.292984885661194,0.452208812434326,1,1,0
0.140162017331732,0.689452690184167,0.262802499624706,1,0.568457045292371,0,1
1,0.069686143124066,0.077382872128851,0.0418160723959563,0.0868652884547628,1,1
0.631233976500519,0.276322598459624,0.129718389032074,1,0.274117058306671,1,1
1,0.0805130271582903,0.42866549278974,0.349340822236118,0.018759676584471,0,0
0.820261994582927,0.16659964543328,1,0.70062897175567,0.373232841859616,0,1
0.255083062680454,1,0.222620170365143,0.281984291537809,0.674609206180177,0,0
1,0.690352069515218,0.887055095358083,0.125034779927057,0.0017156523946023,1,1
0.473069506073794,0.317571954428832,1,0.120912406214014,0.0580921811365151,0,0
1,0.816750006461563,0.122681004826626,0.172320091039215,0.245327371902126,1,1
0.497165414384883,0.775136417032663,0.688105705140432,1,0.172444484384327,0,1
0.38727458427206,0.0509326738723236,1,0.756801185610849,0.381929514750169,1,1
0.40334556094523,0.0473547262279668,0.766991515566195,1,0.11942901196204,1,0
0.198150788979444,0.016321123217501,0.611714286868937,1,0.181562412993311,0,0
1,0.0843598107244861,0.23358762955181,0.162080980089881,0.33529053372152,1,1
0.291842535742462,0.23501803663832,0.813083836087844,1,0.433928477571526,1,1
0.135544776275243,0.160692147792967,1,0.586874886271773,0.739557353481174,1,0
1,0.601175850285477,0.0166111204249927,0.221694142386666,0.488727097593687,1,0
0.124724739481679,0.784375524962473,0.254255872677502,0.255198577381438,1,0,0
0.461224485048793,0.0582844537756426,0.220322474574293,0.093190926158496,1,0,1
0.0178878999450765,0.905164875708855,0.219292251169146,0.447396721475893,1,0,0
1,0.219555063494301,0.637874258623397,0.091545643922997,0.128225839684474,1,1
1,0.101443110804271,0.802404678105353,0.596189284910821,0.884579893946841,0,1
1,0.346098683001255,0.394175676664567,0.630769885105675,0.144951810612277,0,1
0.189128335638691,0.962700900102799,1,0.70259668100009,0.0767531151336351,0,1
0.130272536075961,0.386956834160677,0.105326436244531,0.134323539213735,1,0,1
0.217866799898712,0.115519179745438,1,0.471372279055014,0.046089911285404,1,0
0.176824338824897,0.10450825598081,0.19643823508923,1,0.495936283334571,0,1
0.463319399860638,1,0.410190248802604,0.539978749090346,0.120149076370639,0,1
0.22479718536963,1,0.165755116480207,0.626233320563473,0.645011788331365,1,0
0.555429731893501,0.571303601803125,0.134785432246818,1,0.655538865283431,0,0
0.371069974785819,0.322878896753015,0.623403214477763,0.226864641679156,1,1,0
0.349148734821894,0.077212321009545,0.273389627365981,0.026625748780352,1,1,1
0.183918239838601,0.123765453363417,0.63906023971608,1,0.165757505984138,1,0
0.755279426208023,0.0468836934131719,0.829307711429241,1,0.0481799740211394,1,0
0.0682422688057504,0.154899401506862,1,0.151396076669459,0.847189334540432,1,0
1,0.225912858656883,0.301733997744384,0.95558624102305,0.362435430878566,1,1
0.040156904505512,1,0.100233299262641,0.107723088909544,0.563428524815431,0,1
1,0.0940611783601533,0.467361660299721,0.487395976728342,0.607828709206305,0,1
