"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","reals.11","reals.12","reals.13","reals.14","reals.15","reals.16","reals.17","reals.18","reals.19","reals.20","cats.1","cats.2","cats.3","cats.4","cats.5"
0.0851742807429329,0.130110777140292,0.00306438174610015,0.0725456360845957,0.0794069977325,0.142495408167711,0.0511995411690193,0.0377159211049986,0.110813649570424,0.0511213027205233,0.100121213984028,0.0184552824133289,0.00773657560047239,0.217278030602493,0.0959472953517862,0.339127750135348,0.0298318388718321,1,0.116853194248519,0.0593912590677833,1,0,1,1,1
0.453700902605686,0.438933308836106,0.330142872709673,0.0824036637063016,0.55337872504015,0.340742842645184,0.967765435613293,0.115912250348927,0.308355628585181,0.219187786184718,0.133353474316433,0.00231322282812703,0.309742599689425,0.615571715277629,0.236622071166081,0.0432399385713854,0.0298691023755884,1,0.239510492942853,0.341768125239983,1,1,1,0,1
0.480309755001583,0.058980909918491,0.00484509541429723,0.0877203635873699,0.198430827564641,0.280528385364016,0.0206208030977781,0.29991382299712,0.15046762701972,0.264643010781605,0.275896973609158,0.233877531028394,0.19504792691703,0.0438811986073472,0.0679742280327552,0.784560542662702,0.000137474186501925,1,0.113302959118923,0.0299861463899119,1,1,0,1,0
0.114295870244944,0.0108160516616864,0.0700626549770251,0.0584711093244006,0.273925217561872,0.275279619277335,0.0471364534696756,0.712149782407349,0.304749802171123,0.241469877401726,0.767859464353482,0.154512464701471,0.0354326657455525,0.352920335021971,0.0679836918824812,0.271583460211616,0.00101857257830601,1,0.239471330549136,0.0135057464818745,1,0,1,1,1
1,0.154596195155956,0.0229279475729945,0.0149907359727355,0.37326436819171,0.212534819795637,0.0952111995436346,0.0820328736023957,0.0233958310479219,0.117992407743297,0.0432185473950515,0.0211472039558533,0.0106160396563611,0.00589817615657927,0.0105623624827085,0.0437155198858861,0.0202085267377734,0.0784881629801744,0.0314793947975481,0.0369455948038025,1,0,0,0,0
1,0.0462079458330237,0.0200110787964158,0.0508387426899298,0.202776256297234,0.215681637290223,0.125446660174833,0.010096319339689,0.00420334020666288,0.0913615422359105,0.0315547010832372,5.29461962463868e-07,0.0141745042405962,0.0112732366250799,0.0275922205940516,0.0735544090783352,0.00475446935467131,0.0815733602534778,0.00385129104750899,0.0217500520745914,1,1,1,0,1
0.182679107009336,0.389441487354242,0.525687527039542,0.0500790516738327,0.00995798355633225,0.287383277570648,0.808212715042074,0.13403713398971,0.25046348805678,0.00727588198213737,0.519987779429262,0.372573880059755,0.0628597373042906,0.209432942070589,0.167949867897943,0.301698560704932,0.210210798193906,0.45993216233018,1,3.63731720222201e-09,0,0,0,1,1
1,0.155512864209242,0.0241470386686585,0.0550363713805892,0.963770644984472,0.901329391775889,0.625366553454358,0.0785557092838368,0.00892784727619543,0.592108259842154,0.0370576208351033,7.24482213628641e-05,0.111250846956062,0.0386532285765269,0.136376248580574,0.143835327261784,0.116396579641161,0.219924192983107,0.0102456011793714,0.330352918323182,0,0,0,0,0
0.115259897438776,0.187299594420982,0.0658769478637296,0.131405247365003,0.0637597359642339,0.243825332524457,0.00468349316029825,0.23036686707874,0.143963634921406,0.125550483856604,0.187312512510581,0.187520421524966,0.0330442488463744,0.0697261027972343,0.397882058556718,0.285644857530163,0.0447207480358289,1,0.19163351688362,0.142854220366011,0,0,1,1,1
0.679940049208165,0.482010297807914,0.143704941054941,0.00181096877669446,0.290397897532686,0.777522493354498,0.585722688818253,0.112715772389318,1.00462661766067e-06,1,0.124334755085389,2.52287414328891e-11,0.200291176188739,7.00996789930602e-06,0.0265679105758603,0.220387691295307,0.00207548522504077,0.110967740130251,0.0141381819024793,0.162191153873043,1,0,0,0,0
1,0.566345388680051,0.106014564716902,0.046722981887071,0.24899889962631,0.577152416637345,0.118112161293996,0.268764504767991,0.00258285177494215,0.128086745200658,0.0508492244712807,0.00018554952134861,0.0576221109392872,0.0822515114443708,0.0723754465984884,0.0119094268573042,0.0820864515150777,0.153781813965191,0.00403397017203552,0.14156410506389,1,1,1,0,0
0.0657446895263623,0.144707185826751,0.0636619087090665,0.385329784781589,0.234652612796596,0.173306959573846,1,0.131690203127261,9.27202439488577e-07,0.151462669557057,0.0190674577764102,5.36499527704319e-06,0.0360966692865455,0.13304617724694,0.163668608377089,0.0196035656388748,0.0530259352096297,0.00878105096720517,0.00574051813483457,0.0712666071236058,0,0,0,0,0
0.559236701213721,0.742508609319238,0.725634434397201,0.150444658781564,0.553494580122875,0.822820380089491,0.0847853973486325,1,0.155864310501147,0.312844399920041,0.0965495572951801,0.583397870332001,0.137074879761491,0.204937651527478,0.0511263027176856,0.923034248134842,0.369356184313923,0.108656834531515,0.843633953827588,0.795397631017832,1,1,1,0,0
1,0.211217079713973,0.000885050595359352,0.00647682920708171,0.131531359127336,0.335008256146775,0.0559430226237276,0.152177278152195,8.23286526197134e-05,0.0632290099155984,0.017220456854573,0.00232743400012706,0.0229738795267479,0.0525959923050877,0.0503523789508504,0.0356855629709243,0.00359025762143718,0.122342617155094,0.00487400930493673,0.0230104907535932,1,0,0,0,0
0.0842195002537872,0.066858909307467,0.133664930872754,0.146271886438739,0.0277960816339221,0.0374737788194654,0.115820220714446,0.0584434949677218,0.101138951207901,0.274911241202511,0.0332633456882597,0.0133557959314732,0.0350831102390142,0.291563690481051,0.00338044918798231,1,0.0472007744237685,0.0270949321735623,0.0534876916682217,0.0654604859467395,0,1,1,1,1
0.566376212733973,0.317616783747927,0.00127107404719175,0.0662640546289445,0.237022086993305,0.524777028249185,0.0915101735445975,0.0228196642466281,0.117233587785422,0.414649961501382,0.220225107364992,0.350776637419066,0.252736504662286,0.0498261860492691,0.186884828532214,1,0.026797984080932,0.871865549167382,0.00302776081998027,0.012921692251406,0,1,0,1,1
0.949894091805433,0.640605973284546,0.0798597775163205,0.253424487728544,0.683722443479687,0.198108639361989,0.492739625889626,0.294631718518646,0.295730061296548,1,0.158339439313388,0.343687248420951,0.675376862773788,0.00882950537112168,0.403427989995685,0.295263945627283,0.0290535187985965,0.11396932365644,0.00226630844884347,0.388762791420894,0,1,0,0,0
0.181424813032052,0.0610542800310474,0.00227506475304913,0.018138632588958,0.0357770821241476,0.0794044909180856,0.00861353104623467,0.0830970985692519,0.0762533024833463,0.1118830282044,0.198982515726634,0.308011012722984,0.0029897710921123,0.290046112599852,0.119386429507545,0.0511257477178343,1.83271375988928e-06,1,0.170751654868842,0.0220710247796559,1,0,1,0,0
0.178874534496989,0.302290926038085,0.1828793243054,0.022685023626127,0.0826811915237856,0.344597546627453,1,0.0420451274033262,0.000178704057328455,0.0430729826552125,0.673598094652854,0.00949773038444343,0.177754128503102,0.666171317126266,0.190936296235006,0.269655987294491,0.0131884210660303,0.827606570353695,0.290586590218894,0.247929744953518,0,0,1,0,1
0.0304899034130935,0.17371549319145,0.385709707157543,0.0409065708791981,0.0153461154078366,0.305522278577417,0.189578435672746,0.0103269736806877,0.098795336820632,0.0138954335175677,0.132086094210399,0.106832512018441,0.0641533357570757,0.136952911842269,0.0493605487272521,0.0564072961095343,0.0134138094608505,1,0.528897390919378,0.00982749832682038,1,0,0,0,1
0.260410375560226,0.172437395752592,0.591302790362515,0.109783888013139,0.316472008752534,0.253838177852818,0.0612299718096408,0.0829813141597605,0.44977410773576,0.364384029096335,0.134652307923891,0.306074075368377,0.12017286111108,0.0849146683612856,0.241112746649767,0.392924194525838,0.00585471343964637,1,0.232724685735526,0.11289402386545,1,0,1,1,0
0.206864429289062,0.277802788060633,0.116706593145831,0.102023945312165,0.334315217233757,0.143679273659799,0.015985590835994,0.0164465294388771,0.115522407582734,0.255783845265998,0.212619810156907,0.0955896594354458,0.0573122655431818,0.22927462312532,0.100662291386661,1,0.000581375251037994,0.492085393713748,0.197014735246533,0.0312165013031618,1,0,0,1,1
1,0.534809270407784,0.0330913371551839,0.060666275483939,0.191367093125962,0.722597791247097,0.69919384447596,0.0615962018275304,0.00322400135115498,0.164063482592163,0.0135482035660083,0.00028064310348672,0.160281561737497,0.210069164060587,0.0235198363847455,0.300150244469029,0.0262326191192324,0.197521769080538,0.00502165366175116,0.0728599938666428,1,1,0,0,0
1,0.127524392389702,0.0307438886861737,0.0412501947543067,0.0792019747771089,0.125293364541142,0.107942955769725,0.0167923826740281,4.6097942276068e-05,0.180639312302332,0.000263591035965658,3.04730767297632e-05,0.0442031875632373,0.00977964675691057,0.0251570998884291,0.0136304688980781,0.0370619838608041,0.0783530399133812,0.0170597930427446,0.105904057491097,1,0,0,0,0
0.195335220233474,0.226239290218966,0.508685716769006,0.515074300844382,0.556182311445679,0.106170283560086,1,0.136331775273201,0.0492251971496646,0.00562120372413881,0.487617066001827,0.363642315849094,0.140159526135838,0.595500755393628,0.343937699449526,0.0424296297677853,0.50519537031125,0.550128582649419,0.0228297747919178,0.000462776046773935,1,1,1,0,0
0.911419362121718,0.100632895672769,0.139117717322231,0.00676971582736052,0.224004375073923,1,0.328618249055581,0.135827824474507,0.000116325398928732,0.25393882980972,0.0168329542717054,0.00362084702135587,0.096906810206424,0.0264901104135457,0.230207583556766,0.0318164018563765,0.183838202823721,0.20094350562218,0.106955661827759,0.108030752020263,0,1,1,0,0
1,0.180355013725074,0.359885646088805,0.21584953119506,0.797322590105863,0.569328099483302,0.515775565256502,0.206796343630507,0.0461359081182352,0.943118311314472,0.0357300712158956,7.70872067776726e-05,0.157018994724967,0.744198394076377,0.163107867087873,0.276654581290578,0.18969595557748,0.328639725611572,0.0234710823227065,0.478238727899186,1,0,1,0,0
0.494354987214773,0.13325054540826,0.0310465451662452,0.139570336442863,0.575924667690209,0.926750147345684,0.0290664868812897,0.0233966959898472,0.143897898363637,0.199333906962739,0.066859691512541,0.0444596413824879,0.0844729073690147,0.270223556043119,0.0242790830019839,1,5.81781254057826e-05,0.602129776725264,0.261945282962867,0.0704522480883833,1,0,1,1,1
0.339062112508242,0.164109665426225,0.13319744457072,0.131069623117851,0.0562728082856417,1,0.124382850455679,0.0119761412505952,0.00161172471042056,0.094476661130439,0.0268404851442659,0.0650828275033736,0.0457925524269488,0.0110002007007494,0.00882181745054373,0.0216054451236714,0.00207348303185723,0.0710655781414002,0.000428833284855452,0.0809335081821395,0,1,0,1,0
1,0.700478827238525,0.106599214472698,0.0576011179420936,0.23189818234323,0.560279634166292,0.701891519377491,0.175646016623164,0.0105469395953798,0.22489036635023,0.0309209489131479,0.00541425135234452,0.252481708766163,0.0348329106848793,0.598660367072658,0.0463186775295514,0.457894153317298,0.441168395554476,0.00241592212888775,0.328294740834455,1,0,0,0,0
0.145944656637036,0.339975411258162,0.142427208384572,0.33353210762348,0.0269553213906193,0.210090047353626,0.282203988689798,0.133576539453223,0.0365260821681052,0.0130845428613578,0.0604311272717219,0.0338804889303784,0.0159005101459848,0.10265183174404,0.0411415389578614,0.0228909321219117,0.00307069561238692,1,0.15987177113679,0.0845530169752484,1,1,0,1,1
0.160805753050658,0.0659607148088718,0.00150959871760904,0.0404269390496502,0.211828647167371,0.171421588779726,0.0239338800226896,0.201064317493141,0.170648733129175,0.121805309177472,0.273446727753053,0.032305578755516,0.030356885757276,0.143753854696429,0.178575210700967,0.260361918424273,0.016807906789341,1,0.114263173687569,0.144144140710113,1,0,1,1,1
0.0886811082089631,0.290604399980184,0.0622219575307468,0.0624084638068394,0.00853079288709123,0.116439937629955,0.249900095340615,0.0427605774906146,0.0505691086275149,0.0109508790678531,0.0472614450726827,0.131981897664638,0.159422103751751,0.200369709152367,0.0225529603403794,0.0236319311008158,0.00818847075950002,1,0.0635649335242298,5.87304629331959e-05,1,1,1,0,1
0.215202739907393,0.22713264396714,0.00561628792409096,0.0495234277566753,0.206716327750241,0.434816620093139,0.000857690249972835,0.0646147419332287,0.0440196614097911,0.145688876429021,0.14045338777242,0.0598481987350171,0.0781215316033237,0.539505709143741,0.117728524636204,0.401892037368005,1.33767759117427e-05,1,0.281546609575226,0.0594825713945656,0,1,1,0,0
1,0.131663564807824,0.121899783449924,0.0137035048200658,0.127680558995533,0.643781662782705,0.358741672061061,0.123450305865419,0.0103045414278301,0.248135501221289,0.0583352455464133,0.000170098268378717,0.04214688197793,0.26809520453794,0.180318059202165,0.125580864286786,0.0302511757766608,0.181870586388988,0.01468420917779,0.170049443588898,1,0,0,0,0
0.89161310317643,0.219672898746104,0.0291679218576333,0.101015463162169,0.256565506692701,0.328598806568553,1,0.391542177557051,0.0510893465454002,0.365447790447554,0.024908362554787,0.0402642612815495,0.095671578353452,0.0179370626344398,0.256570999687744,0.0412119503536779,0.0128091135708591,0.076206839965945,0.00866523596616913,0.0703040807905165,0,0,0,1,0
0.370360296449061,0.52119468262053,0.213327640529487,0.0175984097591495,0.307472149451633,0.268396148603693,0.0125119245265994,0.079768091782496,0.0873837541504539,0.407700359923259,0.561040815365359,0.184562194837465,0.164885198495987,0.292822965744468,0.169638382211238,0.598467056821763,0.0010603941607272,1,0.0741421183828042,0.0985624547802006,1,1,1,1,1
0.00350876643930142,0.182177270528253,0.259258249925231,0.187513025087633,0.00147099487370104,0.206244298178517,0.564041897154008,0.0553558614287421,0.13273560350243,0.121921474253638,0.292921884385175,0.014098970433055,0.146253318720104,0.314967256008689,0.0923659252351079,0.0622208307714364,0.0437595783251091,1,0.0663364511683303,0.00311919732806469,1,0,1,0,1
0.824662931971474,0.437026020322568,0.0513507111159341,0.00642783524628359,0.196550121630257,1,0.7295520949527,0.0853391693010494,0.0260228128747067,0.109410216543361,0.0794140131659511,3.19164758369118e-06,0.0238366017677095,0.067842319464281,0.132682633257547,0.0790122917844029,0.0120848453590845,0.359255648245427,0.0581242237151511,0.0231204923776371,1,0,0,0,0
1,0.157683124688638,0.0600899937367703,0.0643665067780356,0.127849647453669,0.419045692807692,0.0804692811365208,0.127574219688051,0.0947902391946642,0.090717302273603,0.013688168887456,0.0102195612238229,0.199547600337763,0.0559587934168282,0.0190379267876409,0.131872958925487,0.0192734447684106,0.388384923807517,0.0102884463829889,0.0109049379767236,1,0,1,0,1
0.273568780041234,0.269241725028136,0.793582146695271,0.169879668683837,0.0660816758078252,0.303976745746015,0.508791568422538,0.0454152841908055,0.571454887818847,0.358499480362986,0.0159836465133273,0.0839793676316136,0.207687779651716,0.717053720804581,0.0557472758014772,0.347343599686035,0.0673253253158288,1,0.866473152501995,0.0329526138386274,1,1,1,0,0
0.357971666848453,0.0526665252639729,0.0159943195025227,0.0976372125783734,0.188529311912895,0.0211057568597718,0.00168907499273065,0.0538407043558009,0.19098776360203,0.13298440153391,0.38991529361401,0.0760191011235561,0.0842919129703251,0.0808590404441399,0.0509599646578911,0.309429576222193,7.90550725297291e-06,1,0.230558614057922,0.0718116822964967,1,0,1,1,1
0.220319107129645,0.0532744862099865,0.102094777528168,0.0529268079964048,0.186452724526792,0.246394234930747,0.129434986565536,0.00186085658546406,0.0567823018804988,0.223098618514063,0.0545699529693446,0.0857905419691376,0.0143127544625368,0.142273716541578,0.042822982208785,0.237291059644163,0.000523103352554732,1,0.163842527971159,0.111386826619862,1,1,1,1,1
1,0.0801537224594821,0.0326895267326255,0.0062451415432464,0.18180856040505,0.556466611809892,0.302380285847204,0.0540469065742535,6.40599855695196e-05,0.200590888236194,0.0488073973747621,0.00229460483132795,0.138206890989278,0.0290554273595808,0.0171564989321343,0.0367204588298455,0.0267917884146489,0.32325075743719,0.00383347031998305,0.386567735330134,1,1,1,1,0
0.155033681070862,0.0928878194782473,0.469429041594741,0.130760796292747,0.288193901770035,0.167063097350761,0.00855961096743555,0.0551454798961903,0.290074430510343,0.435794529059796,0.391109910277752,0.327924940110969,0.0648468894700671,0.200087923548639,0.137321686153699,1,0.00116094489086356,0.96014698286826,0.682153437510139,0.020390932057825,1,1,1,1,0
0.0576247145790538,0.703255082269945,0.316913108268359,0.287817038082395,0.266309528754906,0.333662804416792,0.762259878148046,0.0371391182208179,0.108737057816352,0.0104087001112641,0.372675720574728,0.307803722615711,0.0764050536781037,0.49939126702365,0.185589536548519,0.0456088601472506,0.01635712298712,1,0.244904000620088,0.0152454691540693,1,1,0,0,1
0.0181548967507509,0.126675871750299,0.101899217668,0.143808170570402,0.0456170172837766,0.112322004656693,0.591104791772524,0.265989950730572,0.00940155240519856,0.012327570436467,0.0615089456285484,0.0305725428714554,0.204332784562809,0.196869008288748,0.159872429415721,0.10565468030957,0.215544527749188,1,0.0497630421861709,0.000233241245130903,1,0,0,0,1
0.0414840247443422,0.190159388078354,0.171437762073348,0.128131782496509,0.0264243415333522,0.236491841511482,0.709262868265378,0.144542058688663,0.0272566007563232,0.0691206953536056,0.116564562491489,0.137422292458168,0.0795791784689895,0.0122710928081007,0.230312803733417,0.113076007339036,0.044248342873107,1,0.199388341850842,0.058675014302055,0,1,0,1,1
0.0281740430825526,0.180720943478751,0.123729283228011,0.0909710868818562,0.32934961313269,0.19687046658986,0.341613337356925,0.226636846582105,0.0722964020917455,0.146496944353352,0.267426509904034,0.1325614423966,0.0152447917483188,0.289122104619991,0.16750802457106,0.121496606547444,0.0177727665014985,1,0.148903378504177,0.0144040568066009,0,0,1,1,1
0.0864560817576206,0.475442649583994,0.0804608532274433,0.616353534716033,0.639136541171153,0.461832253867457,0.924167011084791,0.0256361375266972,0.291683288187521,0.0665118726458813,0.167085715162316,0.107616881260275,0.0356163855665172,1,0.719300024567523,0.533080141134282,0.0110441592942145,0.647440223041916,0.239081594497844,0.0023220235466714,1,1,0,0,1
1,0.0669684452804653,0.123158774244164,0.489544675518618,0.343754133438933,0.25635599824057,0.140825768383029,0.192711721547109,0.639306745191269,0.25091030203507,0.443042006204861,0.340276716784508,0.0479673689589475,0.206185124319341,0.208483385674925,0.312640786258095,3.16247601115352e-06,0.49132702582247,0.241131841243778,0.0777973685358338,1,1,1,1,0
0.215495036191272,0.527551669421224,0.168139026477878,0.17431018573639,0.2728824219653,0.205255890751519,0.592387582739982,0.262441183592276,0.257684192010927,0.00190786291015884,0.15643105772515,0.0680674291243223,0.0318259380298807,0.401376008460473,0.023833535372445,0.0535442306325779,0.083392025811503,1,0.52188477398484,0.00663241878749122,0,0,1,0,1
0.608750141543356,0.0614750130473298,0.0135236831414843,0.0911830979895271,0.56941377501491,0.541390115616526,1,0.162168073103927,1.25926703395518e-07,0.1751878905025,0.0174371878787564,0.000628581958764827,0.0645263271203578,0.108769666729588,0.0728918206628817,0.0426314375225193,0.0488505873653187,0.315379014935056,0.0790204579254289,0.0239226967161753,1,0,0,1,0
0.724709718969064,1,0.0991180251291075,0.0281213205155681,0.394773746357904,0.283849320157142,0.997756111182136,0.107386390761568,0.0265691270233882,0.552524072087673,0.00624167404644957,0.000470856486392858,0.387383558529945,0.926549611229628,0.106016805036828,0.0476782362366054,0.015760517321842,0.612869423192923,0.0136465667196985,0.558232367066693,0,1,0,0,0
1,0.251886574663122,0.104246362108079,0.00475889293844037,0.224702168552657,0.401861301319437,0.176160347976574,0.0244582114018189,0.000408660161222554,0.317570535722182,0.0583839060073799,0.0016260114675598,0.143309604280896,0.0945593678220744,0.0453265560969217,0.192263465358423,0.0038309431477599,0.0416916880072296,0.00719566369830133,0.00123371397495609,1,0,0,0,0
0.579349801512127,0.18370229877885,0.0520701990237681,0.379097492539083,0.993321671035936,1,0.0346170763563904,0.128319126642197,0.539736595657562,0.857936153195035,0.200089078036983,0.269173865979425,0.165642276345199,0.337710511163051,0.314086971101466,0.679932896560578,0.0225104679049304,0.856968122097721,0.102166672519306,0.425065740816901,1,0,0,1,0
0.717161309759561,0.395239861905921,0.0206409485699582,0.19071125467936,0.326384389530713,0.388220874851403,1,0.160749220296382,0.0303992792436979,0.467646307052386,0.0495007443652347,0.0199929090434292,0.222916770125824,0.0320584316519194,0.170783343671219,0.17200784526355,0.0207204365698415,0.0916908162954251,0.0215935932000008,0.63622222774282,0,1,0,1,0
1,0.169398020567275,0.00854686700383561,0.120880031348838,0.456065356766568,0.185138504365528,0.318114354284126,0.106941536912258,0.00503083219178015,0.16176482307185,0.0330318811956476,0.000994720274769985,0.0695042561697828,0.00277974368362643,0.127917245563488,0.0512084528609115,0.155252932318697,0.0561737279807999,0.0192203013531874,0.103665340752989,1,1,0,0,0
0.221626641018186,0.163616588367433,0.105988539526353,0.125051261724708,0.149639604039866,0.300504376694974,0.090247558237552,0.21253917901764,0.115176266561903,0.387739970709138,0.186868795771182,0.537159788465477,0.0177374043857408,0.12330284951428,0.121923260429388,0.739194878929567,0.000154706019811342,1,0.514588774042037,0.0478260309180338,1,1,0,1,0
0.702844883977178,0.132020355876254,0.118560581520313,0.0441340328224939,0.346034276376726,1,0.110625453325888,0.0784217544680311,0.564503869675027,0.377661311743473,0.692229736210424,0.190857439386727,0.174021760470989,0.866535476108202,0.0638512460237747,0.346829475138664,0.010132342841673,0.7434160109398,0.104654072867554,0.153896779181926,0,0,1,1,0
0.421874670269621,0.176084350974905,0.130814149934294,0.0980592348232461,0.0817237290675813,0.916309438830579,0.229189013250501,0.31236464537629,0.227829658387957,0.233505918125117,0.174977201351306,0.237844677975748,0.00979524904896159,0.321212587727021,0.154248648642043,0.347197772664034,0.0156512494715363,1,0.529229336203245,0.172445786243192,1,0,0,1,1
0.170384085596793,0.260972178591312,0.158406980115994,0.102400828320042,0.0697122522024656,0.607959565000179,1,0.191682753969672,0.240410323141791,0.0342219161317593,0.0398637001054223,0.210205505322397,0.0978896001790442,0.0850940975935621,0.286674763899529,0.287112361376397,0.194713099935577,0.59540253391499,0.246346268750213,1.77581265707711e-05,1,1,0,0,1
0.565484388955597,0.63452638060417,0.0187534850618501,0.0798828866586138,0.367780503181188,1,0.457937938099797,0.258321952125266,0.00105334074503402,0.808452162719803,0.00952796123287283,0.0154741476638868,0.436827547209521,0.654635027827622,0.15717516892747,0.730868765638467,0.00394326999165812,0.103157027895023,0.0326631100480253,0.587887828006767,1,1,0,1,0
0.589717217137508,0.0639095517575285,0.012711781836184,0.0479621379384782,0.248713660610523,1,0.274846000064416,0.00490593502021096,0.00117880992412696,0.211804220515294,0.0837221778721076,7.07156113573241e-05,0.0256125289562735,0.0345573443285421,0.102546885095275,0.0237509763670842,0.0916222955889078,0.139316518149887,0.0217835574441753,0.0160107187356164,1,0,0,1,0
1,0.281531114981448,0.288907140728108,0.260470326952622,0.385514898329136,0.260536370575,0.470651490467703,0.106291037937191,0.0413330313901398,0.331392477373095,0.0965140439162818,0.00348664782139429,0.335836487449284,0.707294744854478,0.066370569996479,0.178478112777614,0.0800106151765105,0.385093445414985,0.00274776888554026,0.25498408998053,1,0,0,0,0
1,0.296636927025549,0.0114827620461616,0.140231396059868,0.775368974496636,0.753347328958713,0.410036027481808,0.00250012624333751,0.00418793424889067,0.386814547715177,0.027054139768716,6.52553336131555e-08,0.0444990146475119,0.000230996386909002,0.0566302677969059,0.0220803069069793,0.011813762908611,0.0779553302605739,0.0202422235365557,0.313497985531678,1,0,0,0,0
1,0.115586408392428,0.00382833669531666,0.0157597776898365,0.182331031174157,0.290077673083739,0.253544861968283,0.362160687796624,0.0025933840994935,0.14804380788613,0.00189913555968309,1.22131657673091e-07,0.152564885801682,0.00240188090866613,0.0254196993018133,0.119166788012238,0.0741691093860245,0.0533259533816202,0.0205718736730478,0.120330425977864,0,1,0,0,0
0.861015364199422,0.368607283307183,0.141907328289026,0.143109168351226,0.261201996900848,1,0.17284558787298,0.101778204327138,0.00331103922106559,0.259977458612667,0.00780049935115971,0.0197409973279772,0.211094339136157,0.0357312370886005,0.0911441101349561,0.0982571888379589,0.166169718306876,0.0158381507132136,0.0020348954787056,0.257103786391253,1,0,0,0,0
0.054472912468589,0.212840959977091,0.16065664273814,0.023626097404553,0.457904210271789,0.490578867400551,0.0779120921652647,0.109821913392836,0.29422931751445,0.0563143746608318,0.203221043095849,0.277698407699026,0.0137238539453498,0.421051961583236,0.171083023716222,0.606364041581731,0.0676439781633589,1,0.073523095617056,0.105580025912607,0,0,0,1,0
