"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
219,10,450,43,242,22,13,3,1879,1,1,1,0
162,6,42,33,834,51,15,33,1956,0,1,3,1
215,12,108,8,2113,14,27,27,5369,1,0,1,0
128,5,564,151,1626,26,23,5,1273,0,1,2,0
66,16,240,8,4617,80,28,50,127,0,1,3,1
144,19,67,14,3212,9,47,59,5018,0,0,2,0
263,4,335,8,5894,40,11,24,2300,1,1,1,1
6,18,277,94,283,10,46,56,1116,1,1,2,0
6,14,391,28,2164,35,46,20,2024,1,0,2,0
165,13,0,30,2916,43,42,6,335,0,0,2,0
0,7,150,44,1687,25,26,9,1584,0,0,2,0
52,10,569,38,3406,16,25,22,2925,1,0,1,0
11,19,170,52,5822,15,17,22,4361,1,0,1,0
40,16,150,4,4110,27,49,35,6240,0,0,2,0
16,9,30,26,2554,56,23,30,760,0,1,3,1
48,4,277,27,1679,27,20,0,2647,1,1,2,0
142,2,162,1,2928,36,13,17,6411,0,0,1,1
201,5,713,307,2438,43,9,30,1320,1,1,3,1
67,13,306,59,5776,68,11,55,1265,1,1,3,1
347,12,360,24,939,14,23,24,3339,0,1,1,0
70,15,95,14,3899,12,40,44,6181,0,0,2,0
196,19,339,38,1693,6,43,58,2755,1,1,2,0
140,8,335,17,2142,29,10,10,1570,1,1,1,1
839,18,30,24,886,7,29,44,792,0,0,1,0
338,12,162,4,1423,51,3,41,1471,0,0,1,1
54,20,108,18,3569,69,54,7,2949,0,0,3,1
126,9,335,25,3161,40,34,1,1194,1,0,2,0
645,4,0,30,201,34,12,15,433,0,0,1,1
216,16,150,16,162,82,19,61,2926,0,1,3,1
337,8,134,3,1366,41,29,7,4929,0,0,2,1
310,17,30,17,1943,79,32,44,4620,0,0,3,1
321,12,467,22,2793,29,7,11,1065,1,1,1,1
11,16,124,9,6051,13,44,48,4429,1,0,2,0
7,17,277,16,2287,13,46,50,612,1,0,2,0
41,17,300,1,1883,44,54,20,3210,0,1,2,0
171,8,175,11,2742,29,31,10,6625,0,0,2,0
157,9,216,6,5709,53,7,42,2120,0,1,3,1
249,20,451,42,845,21,60,59,1279,0,1,2,0
91,8,450,25,1875,41,30,6,1250,1,0,2,1
341,25,350,119,972,59,75,32,1006,1,0,2,0
368,10,658,99,1114,41,36,1,2362,1,1,2,0
177,12,256,40,2281,66,28,36,2352,0,1,3,1
42,17,30,40,2379,19,12,11,1699,0,1,1,0
226,6,210,15,1894,35,9,19,4137,0,0,1,1
28,11,30,29,1024,39,38,5,0,0,1,2,0
123,21,30,27,1680,10,56,69,1110,0,0,2,0
259,14,67,21,1423,50,43,0,1777,0,0,2,0
215,4,127,9,2014,40,22,13,6311,0,0,2,1
328,18,150,15,1591,27,57,45,1968,0,0,2,0
17,22,216,29,722,80,54,19,1749,1,0,3,1
251,7,360,52,636,47,8,34,2126,0,1,3,1
114,2,108,29,2505,39,19,15,2518,0,0,3,1
260,3,376,56,1068,29,20,3,1142,1,0,2,1
239,9,1203,273,2962,29,33,12,2077,1,1,2,0
400,5,150,17,1082,26,17,1,4975,0,0,1,1
55,12,218,2,1248,42,3,31,1613,1,1,1,1
144,8,255,16,518,24,13,1,1390,1,1,1,1
350,19,330,71,1358,10,49,59,2412,1,1,2,0
143,6,1261,248,3234,23,19,5,1176,1,1,1,0
101,13,175,14,2505,63,32,28,1556,1,0,3,1
255,12,30,23,458,67,19,45,424,0,0,3,1
20,13,323,3,2297,57,38,13,2531,1,0,3,1
386,11,240,9,658,18,33,27,3489,0,0,2,0
63,28,658,69,4230,9,31,55,1610,1,0,1,0
190,10,382,2,1048,46,32,8,2581,0,1,2,1
219,11,134,24,1422,19,33,25,1922,0,0,2,0
34,5,60,29,1324,26,19,1,2110,0,1,1,0
449,23,201,53,671,34,70,54,711,1,0,2,0
114,17,242,19,2584,83,27,54,1811,1,0,3,1
116,18,780,16,2927,8,26,38,2525,1,1,1,0
90,22,547,133,2037,9,24,40,1966,1,0,1,0
78,7,30,26,2737,38,28,5,2451,0,0,2,1
89,9,300,12,1154,28,34,14,2329,1,1,2,0
1,8,379,52,4137,21,27,15,5824,0,0,2,0
322,11,888,57,1542,44,37,2,2666,1,1,2,1
242,9,268,14,319,21,29,17,1218,0,0,2,0
364,7,335,13,847,30,29,7,3628,1,0,2,0
17,32,420,50,3510,90,4,63,1350,0,0,1,1
172,23,90,1,1216,27,69,62,1570,1,0,2,0
53,11,124,7,4052,17,17,13,1172,0,1,1,0
256,20,418,80,1338,27,61,51,3986,0,0,2,0
146,14,42,24,1992,59,3,50,1851,0,0,3,1
159,20,371,11,955,89,41,43,1158,0,0,3,1
33,2,558,9,864,32,20,6,1991,0,1,2,1
143,13,242,15,1595,15,17,17,805,0,1,1,0
150,3,514,54,5481,34,13,14,3396,1,1,1,1
94,7,644,180,2058,21,21,9,2801,1,1,1,0
34,12,446,56,1214,68,19,47,1905,1,1,3,1
163,11,636,29,2175,57,31,23,997,1,1,3,1
204,8,150,21,1548,41,30,6,1100,0,1,2,1
146,6,516,77,2377,50,18,28,1528,0,1,3,1
19,8,306,30,4327,49,27,18,1989,0,1,3,1
112,14,573,50,3969,51,1,41,1608,1,0,1,1
407,7,240,13,210,51,22,26,408,1,0,3,1
57,35,30,47,997,1,66,112,1538,0,1,1,0
97,6,95,23,2877,25,22,5,1452,0,1,2,0
155,27,108,20,1919,58,2,34,2532,0,0,1,1
146,26,30,18,2041,2,58,88,1581,0,0,2,0
221,20,108,20,2032,64,0,53,402,0,1,1,1
178,10,446,38,1687,30,35,14,655,1,0,2,0
48,5,124,13,1406,48,14,30,2040,0,1,3,1
257,9,234,34,418,53,7,42,2176,1,1,3,1
333,18,228,41,4963,87,18,66,1245,1,1,3,1
303,9,755,31,1507,30,34,12,2521,1,1,2,0
462,18,1158,267,3903,88,25,60,2539,1,1,3,1
135,8,247,11,2764,46,28,14,1273,1,1,3,1
328,16,192,25,150,22,49,41,1026,1,0,2,0
164,9,67,30,5155,30,33,11,90,0,1,2,0
129,40,150,49,2131,4,97,142,400,1,0,2,0
130,24,713,228,722,6,61,82,1717,1,1,2,0
85,11,258,45,4371,29,38,18,2431,0,1,2,0
69,19,95,5,270,19,57,56,437,1,1,2,0
39,14,760,296,1521,72,10,59,2053,1,1,3,1
44,30,108,19,1020,2,47,83,1318,1,0,1,0
252,5,108,20,1401,26,17,2,1341,0,0,1,1
160,7,60,23,4830,35,29,0,2465,0,1,2,0
198,8,228,7,5376,26,30,12,966,0,1,2,0
214,13,30,25,2568,48,42,0,2361,0,0,2,0
331,15,153,3,1410,63,3,54,1452,1,0,3,1
357,12,362,76,696,67,25,40,648,1,0,3,1
157,17,150,27,474,77,7,65,2216,1,0,3,1
155,23,150,2,2535,106,25,76,350,1,0,3,1
261,15,0,30,1538,9,32,40,1082,0,0,1,0
196,16,666,286,1786,65,2,56,598,1,1,3,1
102,6,551,25,1328,38,27,7,2471,1,1,2,1
265,3,390,32,1354,34,22,7,768,0,0,2,1
14,17,108,12,1803,76,38,35,1657,0,1,3,1
158,6,270,78,2910,26,26,7,6391,1,0,2,0
253,2,42,32,3652,35,19,11,2179,0,0,2,1
272,23,270,47,1618,44,70,43,2028,1,1,2,0
220,11,67,14,1110,54,32,18,2210,0,1,3,1
4,8,212,27,3290,20,20,10,2100,1,0,1,0
98,11,806,95,6015,58,6,47,3603,1,1,3,1
142,19,150,1,4767,73,47,21,633,0,1,3,1
70,12,268,7,3805,33,41,17,6395,0,0,2,0
104,24,319,178,516,39,74,54,1033,1,0,2,0
142,9,633,81,794,56,22,32,808,1,1,3,1
186,19,255,11,1695,11,49,57,2449,0,0,2,0
14,18,90,11,4968,76,4,65,1440,0,0,3,1
357,16,240,34,1129,23,49,40,721,1,0,2,0
317,4,150,23,872,27,20,1,5706,0,0,2,0
88,27,240,40,1980,79,1,60,2116,1,0,1,1
197,19,1026,111,3225,49,0,34,2144,1,1,1,1
65,15,67,14,2342,76,15,59,1173,0,1,3,1
205,15,313,31,933,67,38,25,1950,1,0,3,1
120,8,42,24,3037,54,9,42,1441,0,1,3,1
175,8,67,30,1914,25,30,14,2613,0,0,2,0
213,6,210,36,2958,26,25,7,1041,1,1,2,0
356,26,30,22,1195,10,27,47,743,0,0,1,0
12,17,379,29,1637,23,10,3,1708,1,1,1,0
153,17,170,2,3636,14,47,49,2914,1,1,2,0
268,5,592,16,543,48,18,26,1793,1,0,3,1
347,15,170,12,780,57,44,7,1873,0,0,2,1
19,11,216,3,5334,35,5,21,3554,1,1,1,1
4,11,228,7,5718,44,4,33,2611,0,0,1,1
25,14,85,15,1940,12,34,37,2597,0,1,2,0
317,8,342,60,283,30,32,10,1353,0,0,2,0
86,10,0,30,5846,55,29,22,4514,0,0,3,1
0,10,67,20,2200,56,30,23,2058,0,0,3,1
6,11,150,20,4641,23,36,23,3520,0,1,2,0
127,10,607,82,6001,19,30,22,2993,0,1,2,0
113,29,60,0,713,1,64,99,1036,0,0,2,0
163,34,240,128,1423,51,14,1,1061,1,0,1,1
247,8,0,30,1989,41,6,28,947,0,0,1,1
19,13,277,11,3254,29,43,24,2741,1,0,2,0
285,11,351,40,5821,20,33,24,2151,1,1,2,0
236,13,361,11,2249,57,36,16,1717,0,0,3,1
39,7,402,28,3697,52,18,31,912,0,1,3,1
45,6,390,76,2736,52,15,34,2329,1,1,3,1
174,25,212,78,1199,64,76,27,1087,1,0,2,0
145,5,85,30,3420,33,25,1,1279,0,1,2,1
2,5,234,16,4953,29,13,9,2591,0,0,1,1
176,19,210,22,1124,5,35,51,1519,1,1,1,0
108,7,331,12,2875,33,29,2,1781,1,1,2,0
69,7,60,23,3126,54,13,39,4004,0,0,3,1
51,11,277,5,3258,27,38,21,2672,1,0,2,0
528,18,170,39,446,25,55,45,671,1,0,2,0
125,16,210,23,1180,27,7,6,1764,1,0,1,1
110,16,256,8,1328,29,52,35,2583,1,0,2,0
269,5,67,23,443,38,25,8,1307,0,0,2,1
205,13,216,1,5347,68,24,42,553,1,1,3,1
99,6,162,22,3630,30,27,3,2047,0,1,2,0
12,9,497,22,5949,52,7,41,6014,1,1,3,1
49,11,180,23,466,16,29,26,1740,0,0,2,0
327,9,323,21,702,35,33,5,866,0,0,2,0
34,17,85,9,1176,12,46,52,1664,0,0,2,0
32,27,384,132,3479,117,41,69,1320,1,0,3,1
163,23,430,74,3396,44,3,22,1673,1,0,1,1
50,24,90,32,2245,51,1,30,1825,0,1,1,1
20,7,339,4,2022,33,8,18,2063,0,1,1,1
14,2,60,36,1722,37,13,19,1560,0,0,1,1
1,6,0,30,3755,27,26,7,2191,0,1,2,0
207,8,108,2,2230,19,20,11,6559,0,0,1,0
154,5,450,16,2801,31,26,1,1595,1,1,2,0
203,12,242,26,3826,15,32,31,4769,0,1,2,0
249,15,350,68,1396,18,44,40,767,1,0,2,0
141,14,175,6,1530,57,39,13,2547,0,0,3,1
173,11,268,13,503,24,36,21,2547,1,0,2,0
23,9,67,14,1879,19,29,21,182,0,1,2,0
41,3,0,30,1092,32,21,5,636,0,1,2,1
93,18,153,3,2890,66,48,12,1915,0,0,3,1
17,7,0,30,4525,27,28,8,1839,0,0,2,0
92,3,268,22,4178,40,12,24,2388,1,1,1,1
333,9,268,19,4884,59,11,45,1025,1,1,3,1
19,13,192,4,5316,50,2,41,3329,0,1,1,1
418,4,0,30,180,27,18,1,1371,0,0,1,1
2,31,875,522,949,126,17,95,2053,1,0,3,1
73,12,300,30,2571,30,40,19,3021,1,0,2,0
45,2,301,11,3824,32,20,7,2293,1,1,2,1
122,6,0,30,4305,35,26,3,5017,0,0,2,1
38,15,108,3,1530,10,25,32,2197,0,0,1,0
1,12,210,11,3610,23,39,28,4243,0,0,2,0
61,5,182,7,1706,45,11,30,1682,0,1,3,1
664,24,216,81,1410,4,33,57,816,1,0,1,0
57,19,30,18,1054,45,1,30,443,0,0,1,1
52,16,234,22,1844,66,44,17,2532,1,1,3,1
363,4,547,21,5225,37,10,21,1050,1,1,1,1
158,15,90,18,1747,72,31,38,1987,0,0,3,1
175,4,170,3,2904,26,18,1,5041,0,0,1,1
55,14,589,38,5232,74,19,53,1782,1,1,3,1
218,25,426,34,480,62,75,28,1589,1,1,2,0
195,6,30,28,268,26,24,6,2475,0,0,2,0
11,23,192,42,6072,4,34,57,4250,1,0,1,0
205,16,319,38,983,36,3,19,1377,0,1,1,1
22,11,270,11,4353,58,28,28,5071,0,1,3,1
118,3,42,31,2482,31,21,4,2563,0,0,2,1
304,9,134,16,1804,21,15,4,966,0,0,1,0
185,14,108,15,541,21,11,5,2382,0,0,1,0
79,18,420,154,450,36,57,34,872,1,1,2,0
21,13,85,16,1310,62,32,26,618,0,0,3,1
45,7,256,20,3762,37,29,3,3540,0,0,2,1
207,6,190,0,5200,34,27,0,3085,0,1,2,0
141,14,518,19,277,14,37,38,1443,0,1,2,0
49,12,350,52,5258,68,12,53,1295,1,1,3,1
259,15,175,1,2979,60,2,51,270,0,1,1,1
107,5,451,5,2478,29,24,2,2804,0,0,2,0
257,12,150,26,513,62,6,52,2183,1,1,3,1
43,19,1087,81,2597,54,55,11,1024,1,1,2,0
81,6,277,9,2254,25,16,1,2166,0,0,1,1
71,7,134,14,361,54,17,35,457,1,1,3,1
103,14,182,18,947,66,32,31,1237,0,1,3,1
168,10,95,21,1865,18,27,21,1756,0,0,2,0
311,10,541,66,6030,30,37,15,1982,1,1,2,0
184,15,702,290,2372,34,4,17,1260,1,1,1,1
105,7,458,12,4377,37,29,3,1350,0,1,2,1
129,8,376,22,1825,25,30,14,2784,0,0,2,0
101,9,108,20,972,57,24,30,1316,0,1,3,1
67,23,324,105,3257,91,54,30,1544,1,0,3,1
16,6,540,92,4837,27,14,5,5193,1,1,1,1
325,7,540,85,4494,50,10,37,973,1,1,3,1
63,14,201,3,4068,41,45,13,1024,1,1,2,0
12,8,210,30,552,39,30,3,1761,0,1,2,1
280,18,376,51,573,46,1,32,4899,1,1,1,1
433,16,67,10,492,78,30,45,537,0,0,3,1
11,7,351,53,3125,44,26,13,2282,1,1,2,1
44,17,108,11,560,27,54,41,192,1,0,2,0
284,15,335,21,2188,42,2,29,1801,1,0,1,1
11,21,390,79,2980,73,57,8,1744,1,0,3,1
345,15,297,34,1146,37,48,21,2646,1,1,2,0
34,9,150,23,4186,24,31,16,2972,0,0,2,0
356,11,170,29,2491,54,34,16,2581,0,0,3,1
25,9,192,10,2095,19,29,21,2460,0,1,2,0
18,5,446,7,3113,46,22,21,3674,1,0,3,1
289,0,190,37,4642,37,17,15,700,0,1,3,1
106,10,201,6,2126,23,33,20,1900,1,0,2,0
68,17,566,59,2486,40,55,26,2123,1,0,2,0
26,3,451,82,1559,36,12,19,2382,1,1,1,1
180,19,212,42,1095,5,36,53,1489,1,1,1,0
187,9,0,30,351,37,34,3,2603,0,0,2,0
372,9,95,16,1597,18,22,15,3306,0,1,1,0
37,23,247,59,853,56,69,26,2045,1,0,2,0
56,7,607,61,1500,38,7,24,1624,0,1,1,1
52,9,127,5,3162,57,23,32,2029,0,1,3,1
49,7,865,56,5958,43,7,31,5712,1,1,1,1
61,6,67,28,2940,28,26,5,1728,0,1,2,0
179,9,30,34,2083,28,9,9,999,0,0,1,1
112,11,67,22,1377,16,24,21,2527,0,1,1,0
215,12,616,81,1959,67,25,39,792,1,1,3,1
20,5,335,17,4729,29,24,2,4604,0,0,2,0
392,24,771,74,1917,37,73,55,2611,1,1,2,0
31,9,175,6,1518,20,30,21,601,0,1,2,0
367,19,420,80,1856,74,49,19,2100,1,1,3,1
191,13,30,23,1670,28,43,26,2563,0,0,2,0
73,12,190,5,3211,64,26,36,1865,1,1,3,1
248,31,153,40,1357,58,7,22,2312,0,0,1,1
75,26,404,124,5986,111,49,55,4859,1,1,3,1
293,1,525,12,693,38,17,17,1746,1,1,3,1
333,5,805,88,6057,32,25,0,2612,1,1,2,0
81,9,134,22,2927,52,26,22,3967,0,0,3,1
26,21,90,7,1260,67,59,2,1922,1,0,2,0
64,9,342,43,1026,21,15,4,792,0,1,1,0
110,25,324,98,1756,32,76,65,865,1,0,2,0
10,17,192,4,3636,78,34,41,1448,0,1,3,1
353,6,849,121,832,34,28,0,2337,1,1,2,0
64,21,216,58,1747,48,63,27,1507,0,1,2,0
60,20,408,120,1982,52,61,21,2842,1,1,2,0
143,15,234,0,4695,42,48,15,745,0,1,2,0
373,5,371,53,3035,38,24,9,3330,1,1,2,1
6,13,134,2,3940,14,34,34,5095,0,1,2,0
98,12,95,16,2960,14,27,26,4227,0,0,1,0
236,12,85,6,1277,62,6,52,3466,0,0,3,1
35,12,85,18,3670,19,37,30,1476,0,1,2,0
223,9,690,68,631,60,18,40,1464,0,1,3,1
249,15,108,17,3789,19,13,10,1836,0,1,1,0
8,26,845,278,2629,1,52,83,1681,1,1,1,0
339,6,268,19,633,45,9,31,967,1,0,3,1
62,10,484,46,5021,16,27,23,5408,1,1,2,0
195,6,371,19,5187,24,23,7,1129,1,1,2,0
318,11,150,42,300,24,36,21,1292,0,0,2,0
22,8,360,35,1708,30,9,13,866,1,0,1,1
225,3,366,35,5252,42,17,22,301,1,1,3,1
93,8,313,28,2535,34,31,4,3427,1,0,2,0
1,13,30,24,4574,30,44,24,4578,0,1,2,0
78,19,67,8,721,49,0,34,384,0,0,1,1
87,16,30,31,832,9,28,38,335,0,1,1,0
370,41,361,96,684,148,110,13,1283,1,0,3,1
161,18,108,40,1994,47,55,19,808,1,0,2,0
168,12,175,3,127,67,14,50,2151,1,0,3,1
375,7,0,30,1172,21,21,10,600,0,0,1,0
19,15,524,28,2089,9,34,43,2680,1,1,2,0
400,11,150,30,834,19,35,28,3711,0,1,2,0
158,11,301,15,2658,25,36,21,1987,1,0,2,0
44,15,210,13,1583,75,26,47,1451,1,1,3,1
325,19,67,18,755,80,41,34,1301,0,1,3,1
248,3,90,27,1697,30,21,2,5627,0,0,2,1
35,20,90,24,3177,4,36,55,1292,0,0,1,0
398,12,277,48,693,13,29,30,577,0,0,2,0
16,12,534,1,5378,66,24,40,2010,0,1,3,1
90,8,306,27,4253,37,31,0,1273,0,1,2,0
23,15,190,18,2002,16,15,15,1033,1,1,1,0
42,15,150,14,2197,42,48,14,2598,0,1,2,0
108,20,834,23,6086,49,1,34,3226,0,1,1,1
285,8,258,16,792,25,13,3,1716,0,0,1,1
33,12,90,26,4793,17,34,30,1477,0,0,2,0
360,20,390,39,3247,85,7,72,1242,1,1,3,1
106,10,30,31,2621,51,5,41,1365,0,1,3,1
271,30,60,2,811,106,7,83,1443,0,0,3,1
597,9,0,30,1418,25,32,16,323,0,0,2,0
114,9,592,148,3031,50,6,39,618,1,1,3,1
112,15,0,30,1894,30,6,11,1213,0,0,1,1
299,9,379,46,408,19,20,13,1266,1,0,1,0
382,8,0,30,1413,44,29,11,1809,0,0,2,1
286,10,90,21,216,16,25,22,807,0,1,1,0
152,15,30,28,3199,42,47,14,805,0,0,2,0
247,10,485,54,735,33,36,11,1860,0,0,2,0
113,14,690,1,1316,73,25,46,806,0,1,3,1
161,10,234,7,1632,25,36,21,2281,1,0,2,0
179,11,180,3,1888,33,39,15,1423,0,0,2,0
22,6,350,8,3641,27,13,6,2522,1,1,1,1
264,17,270,32,300,82,13,66,2656,1,1,3,1
251,21,180,28,1907,89,43,42,2163,1,1,3,1
170,12,42,28,3056,17,16,12,2313,0,0,1,0
283,12,342,14,693,16,17,15,1598,0,0,1,0
1,13,313,9,845,44,43,6,1682,1,1,2,0
180,16,134,2,2850,63,45,12,570,1,0,3,1
86,10,30,23,180,20,32,23,1172,0,1,2,0
5,14,85,24,1950,15,18,19,2686,0,1,1,0
262,18,295,60,1201,10,47,56,2382,1,1,2,0
45,8,636,45,5761,51,7,40,3805,1,1,3,1
18,21,234,32,674,70,57,5,1426,1,1,3,1
11,17,240,19,5282,9,24,34,4143,1,0,1,0
129,14,361,8,4922,66,33,30,421,0,1,3,1
83,11,607,53,2052,50,35,10,932,1,0,2,1
60,6,558,6,3849,24,22,6,5887,1,0,2,0
290,24,180,44,1825,74,69,7,1434,1,0,2,0
332,6,553,87,911,39,26,8,2068,1,1,2,1
26,16,0,30,960,11,22,30,1744,0,0,1,0
99,15,443,20,1080,20,45,39,1084,1,1,2,0
284,8,201,43,934,23,29,16,2860,0,1,2,0
67,26,90,11,4098,34,9,1,1358,0,0,1,0
101,2,552,32,5539,37,20,12,6473,1,1,2,1
33,13,541,72,2370,59,3,51,1773,1,0,3,1
98,24,85,23,3309,18,70,76,5032,0,0,2,0
17,9,404,30,3408,21,29,19,2230,1,1,2,0
190,10,108,4,1822,28,35,15,3500,0,0,2,0
338,28,42,26,832,2,44,76,2101,0,0,1,0
54,24,234,19,351,34,72,58,1570,1,0,2,0
232,25,459,59,816,16,71,80,1233,0,1,2,0
139,27,228,46,2445,12,75,93,379,1,0,2,0
217,20,190,67,1620,9,51,63,1230,0,0,2,0
206,16,85,17,1184,10,40,48,2253,0,1,2,0
267,15,573,36,711,22,10,4,2042,0,1,1,0
193,8,300,22,2240,21,16,6,1848,0,1,1,0
111,16,60,23,1277,13,19,23,2536,0,1,1,0
123,12,313,9,1001,14,24,24,2610,1,0,1,0
369,15,60,17,992,66,37,25,513,0,0,3,1
27,13,175,51,671,19,41,35,2089,0,0,2,0
60,10,150,1,832,50,5,40,108,1,0,1,1
111,22,631,187,1110,13,62,71,752,1,1,2,0
134,13,283,20,1803,17,38,35,659,1,0,2,0
14,8,474,14,4508,20,19,10,4475,0,0,1,0
115,15,0,30,3514,38,47,18,6533,0,0,2,0
315,11,150,4,1129,15,24,22,2673,1,1,1,0
34,13,467,50,1590,47,41,0,2886,1,0,2,0
35,11,510,70,3275,42,38,3,631,1,0,2,0
175,12,90,8,969,26,9,5,488,0,0,1,1
269,29,90,53,604,65,3,38,759,0,0,1,1
98,12,90,20,3972,14,21,21,2580,0,1,1,0
218,6,210,21,3010,27,25,6,997,0,1,2,0
