"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
7,15,685,131,1226,35,48,24,2534,1,1,2,0
388,14,765,89,2574,39,3,26,1557,1,1,1,1
359,10,95,4,990,23,12,0,324,0,0,1,0
209,32,0,30,2700,98,5,72,1600,0,0,1,1
48,7,335,6,3500,41,29,7,3180,0,0,2,1
284,3,361,3,474,42,14,24,1501,1,1,3,1
232,8,228,11,1706,26,29,12,5796,0,0,2,0
312,16,60,17,2460,59,1,50,1986,0,0,1,1
0,7,153,26,1872,24,26,12,1863,0,0,2,0
144,5,511,73,2250,41,9,27,1587,0,1,1,1
37,8,0,30,1782,39,32,2,1413,0,1,2,1
311,2,67,20,698,34,20,9,6047,0,0,2,1
33,12,297,55,2334,62,28,32,589,1,0,3,1
7,11,67,17,5074,40,4,28,4053,0,0,1,1
297,6,210,63,1358,26,26,7,1400,1,0,2,0
324,3,366,16,1060,38,11,21,2405,1,1,1,1
331,12,516,73,1131,41,41,8,2290,1,1,2,0
240,17,360,83,1481,78,33,42,2353,1,1,3,1
145,6,365,15,2947,25,24,7,6649,1,0,2,0
206,9,30,31,1024,53,26,24,2110,0,1,3,1
20,14,108,3,6258,56,2,48,4602,0,0,1,1
147,18,60,43,1907,11,46,54,1563,0,0,2,0
429,15,484,33,966,30,47,28,3961,0,0,2,0
30,18,470,126,484,8,45,57,932,1,1,2,0
233,5,150,16,4897,45,22,19,2609,0,1,3,1
179,7,85,29,994,24,25,10,2293,0,0,2,0
150,22,283,110,2338,34,6,9,659,1,0,1,1
180,22,228,120,1518,3,45,67,984,1,0,2,0
252,15,162,6,3554,14,42,44,2305,0,0,2,0
95,13,466,60,1974,21,41,32,1655,1,1,2,0
203,5,395,31,1181,26,17,2,2780,1,1,1,1
245,8,60,29,1442,21,26,15,418,0,0,2,0
162,10,228,12,1907,19,30,22,1931,1,1,2,0
88,18,750,124,5828,27,8,2,3840,1,1,1,1
16,20,450,19,5584,74,1,64,4050,1,1,3,1
35,12,67,19,819,14,28,28,2496,0,1,2,0
54,14,361,36,4720,67,34,29,1897,1,1,3,1
402,5,277,22,351,25,21,4,1249,0,0,2,0
320,3,931,48,1531,30,20,4,2731,1,1,2,1
307,19,30,30,5161,31,58,42,180,0,1,2,0
281,4,242,25,1302,35,24,6,5535,0,0,2,1
74,10,0,30,5449,18,30,23,787,0,0,2,0
125,2,558,42,1544,31,18,7,1260,0,1,2,1
50,33,469,267,2202,104,6,76,1273,1,1,1,1
171,8,192,8,2457,31,31,8,6725,1,0,2,0
205,21,451,32,2162,81,53,20,1383,0,1,3,1
265,18,127,18,2250,31,55,38,849,0,0,2,0
282,13,301,61,2980,69,26,41,212,0,1,3,1
58,5,560,35,5098,25,16,1,6185,1,1,1,1
361,33,390,156,706,131,73,44,1259,1,0,3,1
41,10,242,65,607,27,36,18,2037,0,0,2,0
67,17,192,19,5222,19,50,47,553,1,1,2,0
102,6,1127,205,2920,24,24,9,1181,1,1,2,0
343,17,309,25,1140,25,51,41,1180,1,0,2,0
108,12,180,32,3219,18,16,11,603,0,1,1,0
381,11,180,19,768,20,34,26,883,0,0,2,0
217,2,190,30,2110,34,20,8,6674,0,0,2,1
250,19,395,77,1260,77,47,24,1711,1,1,3,1
108,11,67,26,2467,28,37,18,3036,0,1,2,0
327,12,404,100,708,14,24,25,3391,0,1,1,0
8,14,604,77,2161,48,43,1,1302,1,1,2,0
73,12,90,24,2791,62,30,29,2413,0,0,3,1
35,8,153,16,1716,20,20,10,2359,0,1,1,0
27,8,283,19,3947,20,25,15,5771,1,0,2,0
106,3,212,21,3556,32,20,6,6345,0,0,2,1
68,6,430,33,2643,27,13,5,1591,1,1,1,1
286,32,67,0,426,101,5,76,1441,0,0,1,1
74,10,0,30,1433,45,35,6,2295,0,0,2,1
271,20,0,30,1425,50,62,24,1290,0,0,2,0
340,3,0,30,360,36,22,9,1240,0,0,2,1
343,24,361,137,892,16,67,75,930,1,0,2,0
130,7,134,2,509,24,15,0,1290,1,1,1,0
182,7,150,36,1842,22,24,11,2312,0,1,2,0
6,3,162,28,1590,34,12,16,182,0,1,1,1
19,10,371,29,3382,44,33,5,3923,0,0,2,1
213,29,480,101,1991,20,23,37,1290,1,1,1,0
4,2,511,19,5420,32,20,7,2118,0,0,2,1
113,6,285,20,2197,25,23,6,2226,0,0,2,0
76,10,67,17,3854,50,32,14,6337,0,0,3,1
233,21,170,2,1026,44,2,25,4715,0,1,1,1
66,15,408,66,3142,12,21,25,1468,1,1,1,0
122,14,124,0,2006,58,2,49,1812,0,0,3,1
243,9,201,2,2513,23,31,18,902,1,0,2,0
47,11,0,30,1455,53,32,18,1423,0,1,3,1
267,12,212,29,1431,32,41,18,510,0,1,2,0
237,21,95,0,1947,28,8,1,2362,0,0,1,0
124,19,192,19,2571,92,26,63,1865,1,0,3,1
78,5,42,28,2847,34,10,18,2527,0,0,1,1
323,4,900,64,1606,32,24,2,2789,0,1,2,1
49,9,573,36,5501,55,10,43,4248,1,1,3,1
259,22,450,8,3471,26,10,7,878,1,1,1,0
130,6,175,21,1173,47,21,23,1745,0,1,3,1
254,16,150,19,1377,13,43,46,2430,0,1,2,0
130,16,30,38,3216,8,32,43,2642,0,0,1,0
134,3,162,29,3108,30,17,7,5916,0,0,1,1
208,13,342,30,5757,59,4,50,2565,1,1,3,1
44,14,300,16,1922,74,21,51,1516,1,1,3,1
126,7,362,21,2089,22,18,6,1950,1,0,1,0
87,26,309,36,2184,115,34,75,510,1,0,3,1
7,22,42,14,1768,90,49,35,2809,0,0,3,1
265,16,420,30,577,8,34,44,2071,1,1,1,0
58,10,577,55,5620,22,13,3,2763,1,1,1,0
280,18,150,7,5655,36,57,35,1339,0,1,2,0
78,23,85,8,1731,26,11,9,2374,1,0,1,0
18,14,268,16,2051,21,43,36,2147,1,0,2,0
264,13,0,30,1994,13,30,32,451,0,0,2,0
58,8,283,4,5221,21,17,7,5872,0,1,1,0
10,12,384,27,3035,40,39,7,2133,1,0,2,0
223,6,391,5,3247,49,11,34,973,0,1,3,1
57,18,162,0,1681,36,3,18,384,0,1,1,1
253,8,192,22,474,25,12,4,2161,1,1,1,1
741,11,85,19,1092,62,24,35,1218,0,0,3,1
5,8,362,30,864,26,30,13,2315,0,0,2,0
142,8,671,82,900,56,18,36,878,1,1,3,1
219,27,509,122,726,18,21,34,1463,1,1,1,0
10,10,162,9,3542,17,20,16,2032,1,0,1,0
32,16,182,33,967,9,25,35,2105,1,0,1,0
204,12,127,10,5635,60,6,50,3042,0,1,3,1
28,8,67,25,1505,43,31,6,1905,0,0,2,1
76,11,162,37,1605,38,37,7,2318,0,0,2,0
136,10,30,30,3197,53,29,20,5286,0,1,3,1
321,8,0,30,2100,29,31,11,1040,0,0,2,0
35,13,150,3,2846,54,38,12,2012,1,0,3,1
78,6,175,4,4220,35,27,3,4015,0,1,2,1
70,13,319,38,859,58,35,19,872,1,1,3,1
72,8,182,20,930,20,18,8,376,1,1,1,0
203,6,240,8,1127,24,24,9,2240,0,0,2,0
30,15,170,21,2694,73,8,62,2313,1,0,3,1
198,17,30,33,1507,16,15,17,2439,0,0,1,0
237,8,0,30,1289,22,29,16,2163,0,0,2,0
227,22,127,11,443,83,3,71,2285,1,1,3,1
61,27,376,161,379,19,78,87,1290,1,1,2,0
92,23,42,13,4808,7,28,48,2962,0,1,1,0
908,9,30,31,518,29,34,14,537,0,0,2,0
189,12,277,26,2195,16,18,16,1908,0,1,1,0
195,19,983,229,2761,46,60,26,2165,1,1,2,0
141,28,180,32,1933,62,3,37,1410,0,0,1,1
1,12,335,35,2112,27,41,25,2226,1,1,2,0
41,10,430,33,1980,51,32,16,1387,1,0,3,1
144,16,30,14,2806,25,50,38,4568,0,0,2,0
173,15,277,42,1770,13,20,23,1044,1,0,1,0
127,5,108,33,3711,38,25,8,1806,0,1,2,1
224,10,30,25,2460,46,34,7,5286,0,0,2,1
327,13,90,9,1749,67,26,40,4493,0,0,3,1
220,14,247,26,1776,56,42,9,2126,1,0,2,1
165,2,182,0,2337,41,14,23,2134,0,1,3,1
50,13,85,14,4096,63,33,26,5997,0,0,3,1
82,17,30,20,875,78,36,38,1570,0,0,3,1
18,5,190,32,1836,27,23,3,1343,0,1,2,0
3,8,201,23,4920,35,31,3,2156,0,1,2,0
225,6,30,35,2584,27,14,4,2335,0,0,1,1
55,14,270,36,4308,15,38,37,2349,0,1,2,0
359,11,180,28,1624,26,38,22,1816,1,0,2,0
277,10,745,121,6218,60,11,47,1516,1,1,3,1
194,15,42,23,3124,58,44,8,6189,0,0,2,1
112,27,626,143,1040,112,50,55,1320,1,0,3,1
101,24,443,172,1172,76,68,3,595,1,0,2,0
117,14,285,13,3075,10,31,37,1909,1,1,1,0
294,16,120,15,3245,9,27,36,2388,0,0,1,0
224,7,256,23,1560,29,10,11,771,0,0,1,1
147,9,503,13,390,50,6,39,1302,0,1,3,1
135,14,85,14,2030,63,37,22,2976,0,0,3,1
211,16,30,20,1362,21,11,6,2181,0,0,1,0
54,18,450,61,5342,79,6,68,1090,1,1,3,1
290,17,313,137,433,19,13,11,3501,0,1,1,0
132,15,127,2,3241,11,37,43,5076,0,0,2,0
324,7,285,38,362,21,19,7,1561,1,0,1,0
94,7,313,17,4442,35,28,1,693,1,1,2,1
347,17,277,98,558,77,35,39,400,1,0,3,1
396,20,750,29,4031,36,4,14,1661,1,1,1,1
193,12,537,32,2547,49,37,7,1597,1,0,2,1
35,8,794,158,993,55,21,31,2452,1,1,3,1
276,15,258,34,779,19,12,8,2372,0,1,1,0
285,21,277,34,1396,61,61,10,2820,1,0,2,0
101,11,240,14,2687,22,36,25,4153,1,0,2,0
186,3,360,31,2403,30,19,5,2442,0,1,2,1
287,7,417,42,5710,32,29,4,2407,1,1,2,0
55,10,242,20,3649,23,34,21,5944,0,1,2,0
290,6,685,73,618,51,13,36,713,1,1,3,1
7,9,108,6,4368,59,19,39,4203,0,1,3,1
1,16,300,14,5289,75,32,40,2197,0,0,3,1
58,18,175,36,1486,7,31,45,1613,1,1,1,0
261,13,295,16,5762,14,36,36,1924,1,1,2,0
45,10,268,74,1570,63,14,46,942,1,1,3,1
197,7,300,27,1972,42,28,10,1982,1,0,2,1
3,15,150,19,942,12,36,41,2089,0,1,2,0
198,8,60,30,371,29,32,11,2270,0,1,2,0
32,14,85,16,376,21,43,36,1500,0,1,2,0
138,9,272,1,4859,57,21,34,424,1,1,3,1
94,9,108,7,6180,41,33,2,3350,0,1,2,1
168,14,480,47,671,60,39,17,641,0,0,3,1
244,16,0,30,1529,24,51,41,1786,0,0,2,0
134,16,484,46,3836,57,1,48,1657,1,0,1,1
336,11,849,173,6332,61,9,49,1761,1,1,3,1
294,3,60,21,1353,42,18,20,90,0,0,3,1
177,17,268,14,5750,77,7,66,2202,1,1,3,1
137,7,309,80,1989,52,21,29,2106,0,1,3,1
33,9,42,23,4446,57,23,31,5961,0,0,3,1
327,26,42,10,5161,30,78,71,150,0,1,2,0
256,6,270,14,5465,26,26,7,2742,0,1,2,0
408,12,511,64,3435,60,5,50,1434,1,1,3,1
222,11,42,25,1230,61,29,30,2338,0,1,3,1
11,11,0,30,2460,51,4,42,247,0,0,1,1
69,11,90,34,1851,24,37,24,2022,0,0,2,0
409,14,240,21,914,11,29,34,3719,0,1,1,0
301,15,531,70,1138,10,32,39,3811,1,0,1,0
28,6,95,23,1604,24,23,7,918,0,1,2,0
64,12,365,28,1544,13,26,27,2895,1,0,1,0
193,8,0,30,268,38,32,0,2522,0,0,2,0
72,18,42,22,3371,16,50,51,1865,0,0,2,0
243,7,134,3,1710,30,30,8,6316,0,0,2,0
326,19,67,25,2240,49,58,20,1366,0,0,2,0
14,14,67,29,930,11,32,36,1635,0,1,2,0
77,14,212,21,4306,22,43,34,731,0,1,2,0
104,7,570,27,6404,40,28,7,3797,0,1,2,1
166,11,480,36,646,47,37,4,582,0,0,2,1
86,6,212,5,3007,44,8,31,577,1,1,3,1
48,25,175,66,1292,52,3,28,569,0,1,1,1
32,5,531,131,4808,48,20,24,5114,1,1,3,1
145,8,335,14,1142,43,31,6,1312,1,1,2,1
6,5,295,9,4453,37,26,6,6193,1,1,2,1
13,15,631,111,1218,27,48,34,2571,1,0,2,0
6,16,641,263,1410,79,13,63,1947,1,1,3,1
257,15,42,21,1687,9,29,37,2818,0,1,1,0
151,27,499,21,1477,14,76,91,3087,0,1,2,0
28,7,774,224,484,47,25,19,1527,1,1,3,1
9,12,285,17,4517,52,37,10,1806,0,1,2,1
86,25,212,31,3711,25,13,13,1438,1,0,1,0
64,18,591,74,175,16,15,19,666,1,1,1,0
333,7,764,45,5943,41,27,9,2678,1,1,2,1
230,15,30,25,2394,52,45,1,2203,0,0,2,0
62,25,218,31,1170,32,76,66,771,1,0,2,0
81,4,488,68,5521,27,18,2,1581,1,1,1,1
255,29,283,30,3062,95,4,75,1844,1,0,3,1
17,18,67,12,365,70,45,20,1561,0,1,3,1
100,12,993,203,2850,35,5,21,1317,1,1,1,1
216,6,30,36,1712,50,18,29,4149,0,0,3,1
105,12,127,12,3930,49,38,6,2291,0,1,2,1
93,10,180,17,882,19,30,23,150,0,0,2,0
26,18,212,69,1782,74,3,64,1114,1,0,3,1
345,10,180,42,1600,23,34,21,1897,1,0,2,0
95,21,309,12,900,4,43,63,552,1,0,2,0
71,12,90,30,1392,42,39,4,1146,0,1,2,0
255,21,85,45,1482,73,58,7,2638,0,0,3,1
33,24,127,3,5348,3,53,77,4155,0,0,2,0
112,18,42,15,2524,9,24,34,1828,0,0,1,0
136,22,1168,152,3211,26,10,5,1425,1,1,1,0
78,10,547,55,5654,26,10,5,3247,1,1,1,1
22,18,127,3,1493,7,39,53,2663,1,0,2,0
59,11,579,17,2083,32,6,17,2376,1,1,1,1
188,10,192,16,1146,61,12,47,1560,0,1,3,1
232,5,150,16,1830,32,26,1,3762,0,0,2,0
331,22,85,2,1295,96,44,46,849,0,0,3,1
94,11,255,11,6441,50,34,11,2998,0,1,2,1
131,17,0,30,2016,12,44,49,2663,0,0,2,0
101,5,768,85,5368,27,23,4,5721,1,1,2,0
35,10,30,27,4067,18,19,13,2190,0,1,1,0
201,14,216,6,1910,72,25,45,2672,0,1,3,1
101,10,67,26,2058,35,6,21,2382,0,0,1,1
32,6,418,16,3645,34,28,0,5574,1,1,2,0
151,26,134,36,2863,15,22,37,1601,0,0,1,0
225,5,30,28,2555,28,14,6,2308,0,0,1,1
210,12,0,30,1358,19,37,31,2072,0,0,2,0
43,14,560,3,2818,33,45,21,3492,1,0,2,0
180,14,309,42,840,11,31,35,1572,1,1,2,0
83,12,30,34,3608,36,41,13,5639,0,0,2,0
120,25,124,4,1860,69,0,52,2221,1,0,1,1
384,9,834,73,1020,45,5,34,2452,1,1,1,1
292,32,255,87,1050,131,20,97,1470,1,0,3,1
58,4,430,29,2408,33,23,4,2042,1,0,2,1
396,9,234,1,277,29,34,14,1282,1,0,2,0
46,1,242,12,1315,36,15,16,2105,1,0,1,1
129,13,417,6,1812,23,40,29,1703,0,0,2,0
429,25,67,3,1101,71,73,15,1380,0,0,2,0
18,7,150,6,1995,22,23,10,2047,0,1,2,0
231,20,255,32,757,5,31,49,612,1,1,1,0
199,23,67,26,1179,18,16,22,924,0,1,1,0
136,11,360,15,3523,15,24,22,4980,1,1,1,0
91,14,778,85,5949,29,6,11,3495,1,1,1,1
169,24,323,81,400,7,29,49,1745,1,1,1,0
81,9,242,9,4194,28,33,13,5102,1,1,2,0
65,14,513,101,5759,13,21,24,4200,1,1,1,0
29,17,212,40,1440,67,44,18,1742,1,1,3,1
171,21,85,13,1233,88,44,38,2452,0,0,3,1
114,6,324,17,1263,32,27,1,2829,0,1,2,0
77,15,531,87,5450,40,2,27,845,1,1,1,1
311,10,210,2,3284,26,10,5,1253,1,1,1,1
42,20,510,135,514,10,52,63,853,1,1,2,0
94,12,702,79,3072,24,39,26,1571,1,0,2,0
338,20,339,4,1140,25,62,54,1224,0,0,2,0
359,9,212,14,492,38,33,1,997,0,0,2,0
204,19,150,15,2579,68,50,12,2172,1,0,3,1
353,14,85,19,1022,13,21,24,384,0,0,1,0
34,9,95,9,1207,58,13,42,1727,0,0,3,1
268,10,430,36,594,46,34,7,2724,1,1,2,1
21,13,234,28,3432,13,23,25,2817,1,0,1,0
78,6,553,1,690,28,26,5,1353,0,0,2,0
338,19,750,165,830,57,55,7,2147,1,1,2,0
311,11,180,48,1503,16,24,21,1434,1,1,1,0
290,9,30,27,1092,44,33,6,1987,0,0,2,1
251,18,324,58,2761,63,50,7,2483,0,0,3,1
292,16,560,119,1184,50,48,6,1896,1,1,2,0
27,3,120,20,5029,37,12,19,4686,0,0,1,1
277,16,297,30,573,27,51,37,1075,0,0,2,0
88,11,360,31,1328,46,37,3,2412,1,1,2,1
21,20,268,3,4648,54,59,15,3926,0,1,2,0
104,11,95,17,4045,23,36,23,3774,0,1,2,0
67,10,361,8,815,46,35,6,785,1,1,2,1
164,21,738,251,1595,49,1,31,511,1,1,1,1
377,27,0,30,1574,52,4,25,1395,0,0,1,1
159,24,330,111,1001,10,64,80,834,1,0,2,0
109,9,180,1,2219,57,23,31,1825,1,0,3,1
221,10,242,0,1380,17,24,19,3726,0,0,1,0
5,18,514,112,1027,6,39,53,953,1,1,2,0
143,8,0,30,2681,34,33,5,3123,0,1,2,0
8,16,270,25,1805,46,50,13,2890,1,0,2,0
10,13,660,51,2635,50,2,40,1752,1,0,1,1
187,21,190,22,1732,3,41,63,2586,1,1,1,0
325,17,218,56,1027,10,44,52,1072,0,0,2,0
157,31,408,63,2216,69,4,38,1687,0,0,1,1
130,15,95,18,2016,12,39,43,1697,0,0,2,0
31,14,124,5,3880,51,42,3,1207,0,1,2,1
229,9,67,29,1198,18,27,20,607,0,0,2,0
339,11,30,32,1006,15,29,27,600,0,0,2,0
261,30,60,53,732,53,6,19,767,0,0,1,1
122,23,511,37,960,23,67,65,1080,1,1,2,0
247,12,552,66,5972,53,3,44,2419,1,1,1,1
140,12,430,32,1771,20,36,28,2789,0,0,2,0
334,22,85,3,845,72,61,2,3163,0,0,2,1
80,6,534,36,1660,25,17,1,1460,0,1,1,0
62,8,234,14,4034,56,15,39,1282,1,1,3,1
145,11,120,3,2173,26,37,21,3432,0,0,2,0
228,13,420,32,1034,26,41,26,2061,0,0,2,0
87,4,124,6,752,32,23,3,1364,0,1,2,1
49,4,671,108,1271,28,22,1,2290,1,1,2,0
54,15,153,10,4715,16,43,43,1772,0,1,2,0
219,10,450,43,242,22,13,3,1879,1,1,1,0
162,6,42,33,834,51,15,33,1956,0,1,3,1
215,12,108,8,2113,14,27,27,5369,1,0,1,0
128,5,564,151,1626,26,23,5,1273,0,1,2,0
66,16,240,8,4617,80,28,50,127,0,1,3,1
396,14,108,24,743,16,16,15,3975,0,1,1,0
66,16,674,124,216,79,23,53,1664,1,0,3,1
45,2,127,23,1142,41,14,23,2215,0,0,3,1
357,5,240,5,5640,47,21,23,481,0,1,3,1
219,17,684,83,313,79,36,40,1839,1,1,3,1
386,17,1129,202,3649,74,4,64,2482,1,1,3,1
144,19,67,14,3212,9,47,59,5018,0,0,2,0
132,13,0,30,2040,14,33,32,2646,0,0,2,0
263,4,335,8,5894,40,11,24,2300,1,1,1,1
190,35,192,75,1740,95,7,60,1209,1,0,1,1
218,13,450,54,5946,53,2,44,1852,1,1,1,1
211,17,366,77,2242,75,37,35,1075,1,1,3,1
6,14,391,28,2164,35,46,20,2024,1,0,2,0
165,13,0,30,2916,43,42,6,335,0,0,2,0
303,12,242,15,1585,41,39,5,4327,1,0,2,0
0,17,342,17,1679,26,8,2,1698,1,0,1,1
119,13,108,4,4021,21,12,5,5280,0,0,1,0
0,7,150,44,1687,25,26,9,1584,0,0,2,0
252,17,150,11,1800,63,48,9,2133,1,1,3,1
189,7,420,19,2405,28,28,8,5793,0,0,2,0
65,8,351,14,5842,31,32,8,3721,0,1,2,0
52,10,569,38,3406,16,25,22,2925,1,0,1,0
11,19,170,52,5822,15,17,22,4361,1,0,1,0
136,6,218,16,2830,38,27,7,1616,0,1,2,1
40,16,150,4,4110,27,49,35,6240,0,0,2,0
281,10,395,36,4201,18,31,24,1158,0,1,2,0
10,2,234,16,4006,32,19,7,4824,0,1,2,1
156,4,400,17,1738,27,18,2,2259,1,1,1,1
129,10,450,33,1507,30,35,14,2353,1,1,2,0
16,9,30,26,2554,56,23,30,760,0,1,3,1
324,11,510,84,4441,62,10,49,1114,1,1,3,1
38,11,474,28,2070,53,32,17,1442,1,0,3,1
87,8,42,25,3421,52,23,26,1873,0,1,3,1
48,4,277,27,1679,27,20,0,2647,1,1,2,0
162,15,437,9,1681,15,41,42,1731,0,0,2,0
142,2,162,1,2928,36,13,17,6411,0,0,1,1
40,3,324,7,4126,33,13,14,1680,1,1,1,1
1,21,255,59,1829,41,66,41,2683,1,0,2,0
264,23,30,22,1616,3,38,63,1416,0,0,1,0
50,28,361,140,1570,91,3,72,430,1,1,1,1
66,13,67,28,4082,39,42,10,3120,0,0,2,0
49,5,443,13,4872,28,14,6,5415,0,1,1,1
347,12,360,24,939,14,23,24,3339,0,1,1,0
261,7,543,39,6047,40,8,26,2977,1,1,1,1
256,11,365,36,2484,30,7,12,900,1,1,1,1
201,5,417,22,1405,26,20,2,1650,1,0,2,0
43,17,201,36,3701,74,41,29,2753,1,1,3,1
287,15,247,39,888,20,12,7,2484,1,1,1,0
312,6,42,25,5362,23,17,3,569,0,1,1,0
7,10,418,75,2920,19,17,10,3268,1,1,1,0
21,7,42,30,4195,30,30,8,2262,0,1,2,0
307,20,443,140,924,37,63,41,1860,1,1,2,0
70,15,95,14,3899,12,40,44,6181,0,0,2,0
244,10,301,12,313,47,4,36,2791,1,1,1,1
242,12,60,21,1236,48,39,4,1473,0,0,2,1
260,18,67,12,1911,11,46,54,331,0,0,2,0
58,17,488,17,6374,10,22,31,2958,0,1,1,0
196,19,339,38,1693,6,43,58,2755,1,1,2,0
17,21,268,85,270,3,36,58,1110,1,0,1,0
213,15,324,3,3629,11,23,30,3152,1,1,1,0
51,16,240,58,1114,24,9,0,2898,1,0,1,0
140,8,335,17,2142,29,10,10,1570,1,1,1,1
68,16,153,28,180,11,42,49,800,1,0,2,0
324,6,417,7,309,38,9,24,782,0,1,1,1
202,10,450,70,1572,18,30,23,1767,1,0,2,0
839,18,30,24,886,7,29,44,792,0,0,1,0
246,21,516,65,306,44,2,25,2045,1,1,1,1
393,5,42,28,1340,27,22,2,3540,0,1,2,0
100,24,295,115,1434,14,67,77,1082,1,0,2,0
338,12,162,4,1423,51,3,41,1471,0,0,1,1
142,15,467,52,1740,25,47,35,2512,0,0,2,0
615,10,30,26,537,40,5,28,644,0,0,1,1
278,3,301,24,376,36,21,11,1237,0,0,2,1
476,29,228,62,618,21,86,96,661,1,0,2,0
430,14,30,28,1273,22,11,3,4502,0,0,1,0
138,22,42,19,1095,12,60,70,2203,0,0,2,0
42,11,285,37,2932,61,25,33,2032,0,1,3,1
126,9,335,25,3161,40,34,1,1194,1,0,2,0
645,4,0,30,201,34,12,15,433,0,0,1,1
78,2,430,27,2032,37,20,13,1549,1,0,2,1
380,10,376,60,3214,18,27,21,2886,1,1,2,0
55,12,90,22,4226,55,35,16,920,0,1,3,1
206,15,371,71,295,9,30,38,1626,1,1,1,0
216,16,150,16,162,82,19,61,2926,0,1,3,1
73,7,67,35,4019,52,22,27,1116,0,1,3,1
108,9,426,109,1894,58,24,32,2147,0,1,3,1
337,8,134,3,1366,41,29,7,4929,0,0,2,1
164,6,150,20,2047,24,19,4,1008,0,0,1,0
403,20,990,208,3860,94,33,57,2371,1,1,3,1
147,11,42,23,1592,23,35,23,1595,0,0,2,0
29,2,277,19,3319,32,20,6,2634,1,0,2,1
150,12,258,40,361,49,3,40,2124,1,0,1,1
174,9,361,42,4875,25,31,15,270,1,1,2,0
268,5,270,24,907,30,25,1,1199,0,1,2,0
143,9,319,12,2329,25,11,4,2698,0,0,1,1
142,5,474,46,2980,39,24,11,1660,1,1,2,1
321,12,467,22,2793,29,7,11,1065,1,1,1,1
275,8,300,37,601,54,22,30,1919,0,1,3,1
21,10,120,2,1423,40,35,2,1399,0,1,2,0
191,6,134,27,2268,37,9,22,1928,0,1,1,1
11,16,124,9,6051,13,44,48,4429,1,0,2,0
265,14,216,8,3640,22,10,2,1687,1,1,1,0
