"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
79,23,60,22,1926,67,0,53,1172,0,0,1,1
388,11,418,41,895,18,32,26,3513,0,1,2,0
19,13,277,11,3254,29,43,24,2741,1,0,2,0
39,7,402,28,3697,52,18,31,912,0,1,3,1
21,11,212,27,1583,16,28,25,1533,0,0,2,0
65,15,283,11,3001,70,35,31,2758,0,0,3,1
226,9,379,10,990,30,33,11,1652,1,0,2,0
290,9,242,21,671,32,34,9,1602,0,0,2,0
32,15,342,39,5654,11,35,41,3878,1,1,2,0
156,12,323,21,2316,25,9,4,2674,0,0,1,1
197,24,192,54,2131,97,51,39,2535,1,0,3,1
24,19,417,100,3275,42,58,29,741,1,0,2,0
98,15,150,39,1776,42,47,13,1571,0,1,2,0
102,15,212,1,2185,40,2,26,2110,1,0,1,1
6,10,175,4,5169,51,5,41,4056,0,1,3,1
303,6,85,29,5664,26,24,6,953,0,1,2,0
35,7,582,210,3247,34,30,3,1431,1,1,2,0
425,8,240,3,967,21,25,14,4715,0,0,2,0
256,23,330,120,824,66,68,15,757,1,0,2,0
12,9,497,22,5949,52,7,41,6014,1,1,3,1
172,15,330,40,908,10,33,39,1205,0,1,2,0
27,16,201,7,4677,14,18,22,270,0,0,1,0
162,22,108,29,541,53,0,36,2232,1,0,1,1
34,17,85,9,1176,12,46,52,1664,0,0,2,0
32,27,384,132,3479,117,41,69,1320,1,0,3,1
163,23,430,74,3396,44,3,22,1673,1,0,1,1
172,31,95,35,1958,99,83,0,845,1,0,3,0
171,23,255,2,1018,44,70,43,781,0,0,2,0
59,16,283,5,474,43,50,16,361,0,1,2,0
50,24,90,32,2245,51,1,30,1825,0,1,1,1
88,1,845,72,5964,34,16,12,3288,1,1,1,1
113,18,1131,131,3216,30,6,8,1431,1,1,1,1
18,26,433,157,3254,94,64,20,1489,1,0,3,1
88,19,175,7,3726,37,59,35,2839,0,0,2,0
322,8,258,33,938,20,24,14,1442,1,0,2,0
1,14,42,24,5609,11,34,39,1387,0,0,2,0
211,6,417,16,5038,25,24,8,277,1,1,2,0
250,29,362,8,2761,69,2,45,730,1,1,1,1
89,15,618,29,2525,46,46,8,2377,0,1,2,0
130,32,247,53,1140,108,84,9,1846,1,0,3,1
111,13,516,3,3872,55,38,12,2526,1,1,3,1
120,24,162,59,2779,59,0,41,1101,1,0,1,1
181,4,342,25,641,39,23,10,1310,1,1,2,1
173,11,268,13,503,24,36,21,2547,1,0,2,0
241,6,258,9,5798,50,11,36,2522,1,1,3,1
324,18,150,21,433,61,51,4,1864,1,0,2,1
95,13,365,27,4456,15,36,35,902,1,1,2,0
439,25,242,82,902,111,19,85,1343,1,0,3,1
31,20,256,59,2839,90,13,73,815,1,1,3,1
238,14,247,21,5788,71,9,59,2971,1,1,3,1
92,3,268,22,4178,40,12,24,2388,1,1,1,1
2,31,875,522,949,126,17,95,2053,1,0,3,1
73,12,300,30,2571,30,40,19,3021,1,0,2,0
69,6,124,18,3183,50,20,27,3045,0,0,3,1
331,6,418,27,598,23,20,6,968,1,0,1,0
290,5,85,23,120,33,26,1,636,0,0,2,1
216,12,616,95,6008,67,11,53,1613,1,1,3,1
38,15,108,3,1530,10,25,32,2197,0,0,1,0
664,24,216,81,1410,4,33,57,816,1,0,1,0
126,20,67,21,767,60,57,6,424,0,0,2,0
57,19,30,18,1054,45,1,30,443,0,0,1,1
166,26,0,30,1129,77,72,8,1095,0,0,2,0
173,10,30,40,390,17,27,22,1022,0,0,2,0
228,5,134,17,1950,36,10,20,4116,0,0,1,1
70,10,361,23,4836,26,34,17,3801,1,1,2,0
363,4,547,21,5225,37,10,21,1050,1,1,1,1
73,14,256,78,3793,17,41,38,5571,1,0,2,0
188,9,469,1,1690,20,27,18,2001,0,0,2,0
241,15,192,61,1128,20,45,39,2263,0,0,2,0
370,14,95,4,690,54,41,7,408,0,0,2,1
17,7,268,3,3635,51,24,24,2460,1,1,3,1
218,25,426,34,480,62,75,28,1589,1,1,2,0
209,6,124,23,514,37,27,5,2423,0,1,2,1
351,11,108,5,1233,49,35,8,4971,0,0,2,1
423,12,90,12,339,68,16,49,616,0,0,3,1
329,17,108,26,1026,10,41,49,2270,0,0,2,0
118,3,42,31,2482,31,21,4,2563,0,0,2,1
304,9,134,16,1804,21,15,4,966,0,0,1,0
185,14,108,15,541,21,11,5,2382,0,0,1,0
21,5,60,27,1326,37,9,22,1177,0,1,1,1
169,20,42,11,3042,72,1,62,1917,0,0,3,1
37,12,127,29,646,40,39,7,1507,0,0,2,0
121,9,424,25,2876,45,32,9,1856,1,1,2,1
125,12,60,20,2801,68,14,52,4446,0,0,3,1
186,7,190,5,5608,49,9,37,2730,1,1,3,1
49,12,350,52,5258,68,12,53,1295,1,1,3,1
64,15,182,5,671,12,37,42,2672,0,1,2,0
107,5,451,5,2478,29,24,2,2804,0,0,2,0
552,20,108,7,532,14,56,62,576,1,0,2,0
45,32,90,41,371,21,96,110,2293,0,0,2,0
433,19,95,22,808,43,58,26,870,0,0,2,0
137,11,510,82,6131,23,12,1,2864,0,1,1,0
264,18,285,3,805,70,48,16,1388,0,0,3,1
81,6,277,9,2254,25,16,1,2166,0,0,1,1
168,10,95,21,1865,18,27,21,1756,0,0,2,0
311,10,541,66,6030,30,37,15,1982,1,1,2,0
56,23,85,1,1974,65,0,50,1187,1,0,1,1
45,20,67,15,1844,20,59,57,2184,0,0,2,0
268,3,1050,80,3027,33,21,7,2397,1,1,2,1
22,17,218,11,1834,66,44,16,2821,1,0,3,1
303,37,323,169,805,139,92,28,1652,1,0,3,1
300,25,124,50,361,76,0,60,540,0,0,1,1
224,18,330,68,1409,27,54,42,1723,0,0,2,0
16,6,540,92,4837,27,14,5,5193,1,1,1,1
61,10,531,56,3589,24,12,1,1057,1,1,1,1
274,23,60,7,1116,14,63,72,1128,0,0,2,0
236,11,228,1,1560,24,11,2,797,0,0,1,1
11,7,351,53,3125,44,26,13,2282,1,1,2,1
228,10,162,5,1926,17,22,17,1261,0,0,1,0
289,28,85,35,1318,26,83,84,940,0,0,2,0
145,10,782,225,785,49,33,11,1302,1,1,2,1
22,23,454,104,1230,83,2,70,210,1,1,3,1
74,11,430,42,1650,28,38,19,1224,0,1,2,0
106,10,201,6,2126,23,33,20,1900,1,0,2,0
335,2,175,27,1008,35,13,16,1889,0,0,1,1
60,9,362,25,1087,33,33,7,2218,1,1,2,0
97,12,430,20,4859,41,40,7,285,1,1,2,0
187,9,0,30,351,37,34,3,2603,0,0,2,0
284,25,180,50,1114,4,58,83,1806,0,0,2,0
401,22,180,36,480,53,66,27,1159,1,0,2,0
73,12,124,29,4447,21,39,29,638,0,1,2,0
56,7,607,61,1500,38,7,24,1624,0,1,1,1
14,13,272,55,5646,12,31,34,4390,1,0,2,0
52,9,127,5,3162,57,23,32,2029,0,1,3,1
61,6,67,28,2940,28,26,5,1728,0,1,2,0
112,11,67,22,1377,16,24,21,2527,0,1,1,0
215,12,616,81,1959,67,25,39,792,1,1,3,1
263,6,127,24,5887,47,10,34,1622,0,1,3,1
187,23,765,235,778,42,73,48,1524,1,1,2,0
76,28,313,84,3648,113,59,45,1176,1,0,3,1
367,19,420,80,1856,74,49,19,2100,1,1,3,1
240,10,379,81,4063,17,19,14,892,1,1,1,0
345,21,216,17,510,13,19,28,2356,1,0,1,0
50,19,85,7,4878,81,41,35,4567,0,0,3,1
131,24,540,213,1103,62,70,21,853,1,0,2,0
733,21,150,14,313,52,65,25,466,1,0,2,0
114,4,108,27,6448,44,12,28,3181,0,1,3,1
63,11,0,30,878,16,21,18,1364,0,1,1,0
153,9,42,28,2505,30,34,12,3941,0,0,2,0
96,2,234,15,3021,32,16,10,488,1,1,1,1
62,8,495,69,1632,55,17,36,1798,0,1,3,1
315,13,30,37,5107,13,22,23,335,0,1,1,0
64,9,342,43,1026,21,15,4,792,0,1,1,0
12,10,295,36,4546,31,37,14,5275,0,1,2,0
107,3,42,30,2280,41,13,24,2483,0,0,3,1
224,11,361,19,5529,16,32,28,1082,1,1,2,0
353,6,849,121,832,34,28,0,2337,1,1,2,0
128,11,457,38,3098,43,37,0,1316,1,0,2,0
60,20,408,120,1982,52,61,21,2842,1,1,2,0
373,5,371,53,3035,38,24,9,3330,1,1,2,1
98,12,95,16,2960,14,27,26,4227,0,0,1,0
35,12,85,18,3670,19,37,30,1476,0,1,2,0
249,15,108,17,3789,19,13,10,1836,0,1,1,0
384,16,366,12,671,66,2,57,1165,1,0,3,1
26,15,108,4,1620,10,30,36,2117,1,0,1,0
137,23,277,42,1765,5,31,52,2222,1,1,1,0
195,6,371,19,5187,24,23,7,1129,1,1,2,0
131,18,283,8,891,43,56,24,700,1,0,2,0
62,1,272,25,1783,35,18,12,765,1,1,2,1
22,8,360,35,1708,30,9,13,866,1,0,1,1
33,4,150,12,3842,40,22,13,3721,0,0,2,1
59,6,95,25,2941,27,26,6,1784,0,1,2,0
44,8,255,29,1591,55,18,34,1697,1,1,3,1
227,5,30,31,1208,25,17,0,2040,0,0,1,0
382,20,127,45,726,8,50,63,3639,0,1,2,0
63,26,127,16,547,1,53,84,537,1,0,1,0
359,20,644,162,3372,82,44,33,3535,1,1,3,1
87,16,30,31,832,9,28,38,335,0,1,1,0
39,10,162,7,1283,31,36,13,2482,0,0,2,0
362,15,400,1,560,35,48,24,725,1,0,2,0
280,2,376,8,5858,39,16,19,3055,0,1,3,1
93,15,1047,198,2821,56,43,8,1142,1,1,2,1
209,14,272,13,1681,57,40,12,2118,1,0,3,1
402,12,272,32,0,57,35,18,560,1,0,3,1
302,11,60,28,1786,19,15,8,1575,0,1,1,0
122,11,684,37,2599,42,3,31,1301,1,1,1,1
64,17,210,0,4540,34,4,16,1802,0,1,1,1
286,28,90,7,2250,86,77,5,7051,1,0,2,0
171,7,342,26,2544,29,11,10,5925,0,0,1,1
2,2,458,17,1495,32,16,9,1177,1,0,1,1
555,13,0,30,649,22,41,32,858,0,0,2,0
376,8,85,18,592,20,24,13,1201,0,0,2,0
156,9,342,28,437,18,22,14,1401,1,1,1,0
25,6,182,31,1234,30,26,3,2046,0,1,2,0
90,8,306,27,4253,37,31,0,1273,0,1,2,0
131,20,319,56,4278,6,46,62,2502,1,1,2,0
297,14,42,21,722,47,43,2,1316,0,0,2,0
45,11,300,45,3605,20,14,6,1599,0,0,1,0
42,15,150,14,2197,42,48,14,2598,0,1,2,0
355,12,268,18,3360,34,5,18,1320,1,1,1,1
2,22,85,17,3532,3,40,63,2785,0,1,1,0
206,12,420,40,4296,34,41,16,2068,1,1,2,0
114,9,592,148,3031,50,6,39,618,1,1,3,1
409,25,1211,214,3691,104,11,84,2568,1,1,3,1
3,9,433,75,2879,26,33,17,3247,1,1,2,0
69,7,285,14,2145,25,27,10,2881,1,0,2,0
139,8,150,9,3063,50,7,39,1458,0,1,3,1
273,3,242,19,942,33,21,7,1235,0,1,2,1
152,15,30,28,3199,42,47,14,805,0,0,2,0
129,7,85,17,2493,28,28,8,1790,0,0,2,0
232,30,210,64,966,80,3,55,722,0,0,1,1
39,12,228,20,4685,26,40,25,5421,0,1,2,0
31,7,242,8,3737,38,8,25,3900,0,0,1,1
119,20,0,30,3427,78,3,67,1797,0,0,3,1
152,16,180,19,4290,14,17,21,834,0,1,1,0
161,10,234,7,1632,25,36,21,2281,1,0,2,0
52,25,95,4,1570,28,11,8,2445,1,0,1,0
264,14,30,34,1243,18,41,37,2037,0,0,2,0
22,6,350,8,3641,27,13,6,2522,1,1,1,1
296,20,300,46,402,51,0,37,684,0,0,1,1
213,15,90,10,2408,48,47,7,2259,0,0,2,0
133,10,170,0,1455,17,19,14,2624,0,1,1,0
331,18,283,31,631,14,17,22,2396,1,0,1,0
189,8,270,33,569,36,7,22,1395,1,1,1,1
68,7,573,67,3552,23,16,3,1107,1,1,1,0
170,12,42,28,3056,17,16,12,2313,0,0,1,0
121,11,277,87,1121,60,29,27,443,1,0,3,1
122,3,541,79,2964,42,17,21,1068,1,1,3,1
251,13,404,63,1260,17,37,33,1233,0,0,2,0
129,6,541,150,1648,26,24,5,1240,0,1,2,0
262,18,295,60,1201,10,47,56,2382,1,1,2,0
80,10,376,16,5134,33,6,17,3020,0,1,1,1
65,19,256,35,2258,33,59,42,1500,1,0,2,0
11,17,240,19,5282,9,24,34,4143,1,0,1,0
128,8,272,22,1572,49,26,19,2240,0,0,3,1
296,14,60,17,703,52,44,1,1296,0,0,2,1
21,29,255,48,2312,61,4,32,1624,0,0,1,1
60,6,558,6,3849,24,22,6,5887,1,0,2,0
290,24,180,44,1825,74,69,7,1434,1,0,2,0
147,23,285,1,1018,76,61,6,1072,1,0,3,1
123,15,60,18,890,68,6,58,1626,0,1,3,1
29,12,162,0,1060,61,30,28,2047,0,0,3,1
202,18,540,68,2446,31,6,9,1273,1,1,1,1
16,9,30,27,3606,42,32,5,2287,0,0,2,1
5,22,390,76,395,96,42,49,1271,1,1,3,1
33,13,541,72,2370,59,3,51,1773,1,0,3,1
131,29,255,103,1624,4,73,104,1530,1,0,2,0
29,6,162,7,470,34,27,1,2177,0,1,2,1
33,18,42,20,4941,68,1,59,1332,0,0,3,1
205,17,42,23,3160,79,34,42,658,0,1,3,1
127,4,351,42,5785,39,23,11,4616,1,1,2,1
170,13,335,18,2032,41,3,29,1782,1,1,1,1
72,37,124,56,2073,24,113,133,1832,1,0,2,0
352,21,42,16,1218,82,51,25,741,0,0,3,1
99,8,256,16,2543,26,30,13,1542,1,0,2,0
8,6,0,30,1905,27,26,7,2563,0,0,2,0
72,28,108,18,780,9,31,56,1052,1,0,1,0
217,20,190,67,1620,9,51,63,1230,0,0,2,0
26,2,150,3,4978,32,20,7,6205,0,1,2,1
206,16,85,17,1184,10,40,48,2253,0,1,2,0
225,13,384,31,5798,69,9,57,2750,1,1,3,1
242,6,175,2,1694,28,25,5,6274,0,0,2,0
27,15,90,13,1890,77,27,48,2256,0,0,3,1
193,8,300,22,2240,21,16,6,1848,0,1,1,0
168,14,323,17,437,68,6,58,858,1,1,3,1
25,17,170,22,2746,85,21,61,1440,0,0,3,1
66,16,0,30,1191,35,52,29,1206,0,1,2,0
606,27,547,216,1452,0,56,89,990,1,0,1,0
166,20,306,36,3632,87,40,43,2022,1,1,3,1
134,13,283,20,1803,17,38,35,659,1,0,2,0
17,18,150,23,1034,85,29,53,918,1,0,3,1
211,18,1057,245,2823,47,56,20,2084,1,1,2,0
124,20,408,160,6215,5,43,60,3950,1,1,2,0
