"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
91,14,778,85,5949,29,6,11,3495,1,1,1,1
311,10,210,2,3284,26,10,5,1253,1,1,1,1
29,16,301,93,1146,21,11,7,700,1,1,1,0
268,10,430,36,594,46,34,7,2724,1,1,2,1
21,20,268,3,4648,54,59,15,3926,0,1,2,0
104,11,95,17,4045,23,36,23,3774,0,1,2,0
10,13,660,51,2635,50,2,40,1752,1,0,1,1
325,17,218,56,1027,10,44,52,1072,0,0,2,0
145,11,120,3,2173,26,37,21,3432,0,0,2,0
87,4,124,6,752,32,23,3,1364,0,1,2,1
54,15,153,10,4715,16,43,43,1772,0,1,2,0
268,31,108,31,2310,134,52,72,2271,1,0,3,1
357,5,240,5,5640,47,21,23,481,0,1,3,1
386,17,1129,202,3649,74,4,64,2482,1,1,3,1
218,13,450,54,5946,53,2,44,1852,1,1,1,1
0,17,342,17,1679,26,8,2,1698,1,0,1,1
119,13,108,4,4021,21,12,5,5280,0,0,1,0
241,17,150,18,255,54,51,6,713,1,0,2,0
1,21,255,59,1829,41,66,41,2683,1,0,2,0
264,23,30,22,1616,3,38,63,1416,0,0,1,0
66,13,67,28,4082,39,42,10,3120,0,0,2,0
256,11,365,36,2484,30,7,12,900,1,1,1,1
201,5,417,22,1405,26,20,2,1650,1,0,2,0
49,10,469,43,5795,48,5,37,2940,1,1,1,1
21,7,42,30,4195,30,30,8,2262,0,1,2,0
16,6,0,30,3573,27,26,7,1523,0,0,2,0
58,17,488,17,6374,10,22,31,2958,0,1,1,0
148,9,240,12,2873,27,33,15,6612,1,0,2,0
615,10,30,26,537,40,5,28,644,0,0,1,1
278,3,301,24,376,36,21,11,1237,0,0,2,1
147,11,42,23,1592,23,35,23,1595,0,0,2,0
29,2,277,19,3319,32,20,6,2634,1,0,2,1
150,12,258,40,361,49,3,40,2124,1,0,1,1
268,5,270,24,907,30,25,1,1199,0,1,2,0
143,9,319,12,2329,25,11,4,2698,0,0,1,1
30,11,277,3,3553,39,4,26,3729,0,0,1,1
265,14,216,8,3640,22,10,2,1687,1,1,1,0
108,16,242,29,4688,65,41,20,268,0,1,3,1
76,14,60,29,4056,40,45,14,3150,0,0,2,0
52,18,150,6,2289,67,49,11,2037,0,1,3,1
157,7,85,26,4116,29,28,7,2895,0,1,2,0
75,9,474,59,5011,48,32,12,5933,1,1,2,1
351,20,450,138,228,70,53,9,816,1,0,3,1
84,8,474,19,2866,48,27,17,582,1,1,3,1
36,6,124,14,1943,41,27,10,1357,0,1,2,1
19,16,108,16,2240,61,44,11,2042,0,1,3,1
408,21,285,52,942,17,59,62,1050,1,0,2,0
66,3,212,25,2446,31,14,10,1908,1,0,1,1
442,29,30,16,874,56,90,56,1302,0,0,2,0
148,22,162,29,1495,83,3,71,1825,0,1,3,1
60,9,201,4,3869,34,33,6,6432,0,0,2,0
3,19,361,93,1718,76,3,66,725,1,1,3,1
236,9,242,27,819,37,34,3,1168,0,0,2,0
369,13,192,21,2448,63,31,30,2495,0,0,3,1
88,11,331,14,4948,18,33,28,3631,1,1,2,0
15,12,573,120,3150,55,34,17,765,1,1,3,1
42,10,108,31,3304,24,34,19,4018,0,0,2,0
126,16,342,41,1221,24,9,0,569,1,0,1,0
165,13,170,39,3412,12,32,34,5918,1,0,2,0
23,2,0,30,1256,33,19,9,1150,0,1,2,1
228,24,849,40,4189,71,0,56,1071,1,1,1,1
249,9,134,4,1643,45,32,8,6302,0,0,2,1
59,6,516,59,3257,46,22,20,1358,1,1,3,1
88,37,853,99,4149,127,13,89,1276,0,1,3,1
34,18,60,23,1532,22,11,7,2493,0,1,1,0
31,19,309,14,4878,90,22,66,1895,1,1,3,1
171,16,541,69,6091,55,1,46,1597,1,1,1,1
4,12,513,87,850,43,40,4,2168,1,0,2,0
45,12,150,26,1530,67,18,47,1572,0,0,3,1
110,9,752,4,1317,24,12,2,721,0,1,1,1
449,14,67,8,1091,61,36,21,767,0,0,3,1
316,5,360,76,4656,45,21,20,886,1,1,3,1
247,12,339,37,899,47,38,3,2886,1,0,2,1
224,13,636,19,5689,71,15,53,1357,1,1,3,1
264,9,390,19,5937,59,15,42,2475,1,1,3,1
175,9,85,31,2881,36,33,3,3159,0,1,2,0
358,8,569,42,1233,28,31,10,1543,1,0,2,0
205,14,95,8,331,32,45,24,2249,0,1,2,0
2,9,30,21,1627,59,13,44,234,0,1,3,1
244,18,124,8,1992,72,47,20,4513,1,0,3,1
44,11,371,27,1800,27,37,20,1768,1,1,2,0
130,23,551,222,1660,69,0,55,466,1,1,1,1
185,7,30,30,2795,37,7,24,2067,0,0,1,1
92,10,342,28,2794,23,33,21,1455,0,1,2,0
214,5,524,71,5155,40,23,13,878,1,1,2,1
288,12,624,95,1355,60,6,50,2289,1,1,3,1
9,9,0,30,3612,30,33,11,2603,0,1,2,0
264,17,516,4,2251,59,50,1,1209,1,1,2,1
254,5,301,19,4842,43,10,29,2322,0,1,3,1
298,6,492,53,5801,30,26,4,2423,1,1,2,0
79,14,446,71,2538,16,16,15,1727,1,1,1,0
52,27,313,108,5648,117,36,74,4863,1,1,3,1
7,13,127,0,5019,38,3,25,1350,0,0,1,1
32,9,430,3,1112,48,6,38,424,1,0,3,1
45,6,300,9,5910,35,27,3,4093,1,1,2,1
20,26,499,191,3520,111,46,58,1222,1,1,3,1
186,5,30,33,2121,47,15,29,592,0,0,3,1
51,15,180,11,1771,10,29,36,2428,1,1,1,0
386,10,190,47,781,28,36,18,67,0,0,2,0
99,29,228,65,3463,19,23,38,1082,1,1,1,0
25,11,95,28,3500,63,25,36,1584,0,0,3,1
92,8,497,39,1773,58,16,39,2112,0,1,3,1
33,14,210,0,3333,12,36,40,4288,0,0,2,0
345,15,404,34,3144,43,49,15,3208,1,1,2,0
24,8,726,95,518,45,28,13,1383,1,1,2,1
58,19,690,43,2911,36,4,16,2110,1,1,1,1
94,13,162,9,2605,66,28,36,1855,1,1,3,1
283,9,60,29,573,40,33,0,1452,0,0,2,0
67,5,150,11,2130,30,25,2,1092,0,1,2,0
78,17,644,10,5787,79,7,67,4579,0,1,3,1
312,11,201,7,1729,15,23,21,576,1,0,1,0
149,7,192,22,1529,31,29,4,2184,0,1,2,0
29,17,67,8,4649,75,39,32,1195,0,1,3,1
42,22,190,56,2348,20,14,17,1205,1,0,1,0
144,11,85,14,1550,15,27,24,2505,0,1,2,0
20,9,470,28,2564,22,14,3,1994,1,0,1,0
32,5,124,32,2260,25,21,4,1802,0,1,2,0
275,5,240,20,1343,36,10,19,6037,0,0,1,1
14,9,212,23,1756,49,30,15,2491,1,0,3,1
232,11,228,6,1414,32,38,14,1500,0,0,2,0
243,15,210,8,3605,24,9,1,2522,1,0,1,0
27,18,579,65,1827,10,45,54,2782,1,0,2,0
242,15,391,47,319,23,10,2,4777,1,1,1,0
221,13,769,83,721,38,3,24,1939,1,1,1,1
94,9,306,28,5291,20,28,18,900,1,1,2,0
337,19,300,26,920,12,19,28,2568,1,1,1,0
94,7,834,32,5766,51,12,37,5823,1,1,3,1
155,9,335,5,408,21,15,5,1552,0,1,1,0
136,20,30,6,1917,32,62,46,2870,0,0,2,0
352,22,384,18,1115,26,66,60,1173,0,0,2,0
206,14,124,10,3241,74,23,48,1533,0,1,3,1
229,10,541,41,977,57,7,47,1040,1,1,3,1
52,12,376,26,1861,18,36,30,1756,1,1,2,0
94,13,366,21,6553,27,43,27,2867,0,1,2,0
193,18,324,30,5808,78,5,67,2135,1,1,3,1
304,13,150,10,720,61,33,24,1544,0,0,3,1
288,14,684,23,511,40,3,27,2486,0,1,1,1
208,9,162,21,1549,19,26,17,2259,0,0,2,0
352,9,42,33,1409,18,20,14,3451,0,1,1,0
185,6,210,12,1018,47,23,21,1694,0,1,3,1
55,10,616,39,5675,54,6,44,3675,1,1,3,1
79,23,60,22,1926,67,0,53,1172,0,0,1,1
364,7,268,37,485,33,29,4,1077,0,0,2,0
146,16,268,2,4710,23,49,40,721,0,1,2,0
256,26,42,20,1487,102,7,83,1380,0,0,3,1
150,7,162,13,5650,47,8,34,2188,0,1,3,1
353,17,67,22,997,70,42,24,1383,0,1,3,1
68,6,270,11,4869,34,28,0,5190,0,1,2,0
163,6,277,10,2678,35,9,20,2017,1,0,1,1
232,11,543,59,805,14,25,24,1429,0,1,1,0
91,17,912,172,1339,40,52,23,2584,1,1,2,0
213,24,607,195,3056,106,23,78,2506,1,1,3,1
210,11,124,16,2497,43,36,0,5180,0,0,2,0
6,10,175,4,5169,51,5,41,4056,0,1,3,1
35,7,582,210,3247,34,30,3,1431,1,1,2,0
242,15,660,61,350,47,1,37,2388,1,1,1,1
259,4,67,30,108,29,20,2,1209,0,0,2,1
162,22,108,29,541,53,0,36,2232,1,0,1,1
20,15,182,51,1127,77,16,58,907,0,1,3,1
286,13,457,74,5050,14,34,33,2592,1,1,2,0
418,6,277,42,513,28,27,7,713,0,0,2,0
152,28,342,115,1034,18,81,92,769,1,0,2,0
150,12,240,48,722,16,18,15,2312,0,0,1,0
10,15,644,12,1931,10,31,38,2799,1,0,1,0
59,16,283,5,474,43,50,16,361,0,1,2,0
34,21,108,21,2830,81,3,70,2079,1,1,3,1
72,15,228,11,2364,43,49,15,2182,1,0,2,0
88,19,175,7,3726,37,59,35,2839,0,0,2,0
197,25,60,4,192,11,68,84,1426,0,0,2,0
127,8,228,42,5665,34,32,4,4588,1,1,2,0
111,13,516,3,3872,55,38,12,2526,1,1,3,1
215,7,335,7,1559,42,28,10,1041,1,1,2,1
17,20,127,1,1537,8,26,41,2620,1,1,1,0
117,15,402,12,5623,28,7,7,1697,1,1,1,1
44,9,437,71,1440,19,22,14,1616,1,0,1,0
62,10,469,35,3529,28,9,9,3144,1,0,1,1
262,9,607,69,722,21,27,17,1747,0,0,2,0
324,18,150,21,433,61,51,4,1864,1,0,2,1
125,14,904,98,3120,30,6,10,1905,1,1,1,1
342,9,309,9,5474,18,23,16,990,1,1,1,0
439,25,242,82,902,111,19,85,1343,1,0,3,1
85,13,30,27,2366,36,43,16,2925,0,1,2,0
348,2,297,6,391,39,14,20,1237,1,1,3,1
225,12,268,27,1530,26,9,6,742,0,0,1,1
6,18,190,26,1951,80,36,41,2358,1,1,3,1
108,11,376,56,664,65,17,45,864,1,1,3,1
331,6,418,27,598,23,20,6,968,1,0,1,0
216,12,616,95,6008,67,11,53,1613,1,1,3,1
9,1,335,14,3448,35,17,12,4450,1,0,2,1
270,29,192,78,1570,1,64,98,1341,1,0,2,0
330,12,60,24,2201,28,39,21,1289,0,0,2,0
166,26,0,30,1129,77,72,8,1095,0,0,2,0
289,6,255,2,876,31,27,3,997,1,0,2,0
70,10,361,23,4836,26,34,17,3801,1,1,2,0
72,14,42,39,485,28,46,29,1717,0,0,2,0
73,14,256,78,3793,17,41,38,5571,1,0,2,0
370,14,95,4,690,54,41,7,408,0,0,2,1
26,15,212,7,4699,28,47,31,3971,0,1,2,0
142,7,212,17,3060,25,27,10,6527,0,0,2,0
209,6,124,23,514,37,27,5,2423,0,1,2,1
55,13,351,7,1804,17,38,35,2850,1,0,2,0
329,17,108,26,1026,10,41,49,2270,0,0,2,0
271,12,658,113,6139,60,6,50,1610,1,1,3,1
98,10,342,40,2859,55,27,25,450,1,1,3,1
42,25,503,160,1891,14,22,36,2028,1,0,1,0
17,10,300,22,1939,62,15,46,960,1,0,3,1
352,5,30,34,108,27,23,4,1463,0,0,2,0
331,5,270,1,2010,33,11,16,1343,1,1,1,1
112,15,360,54,1500,56,1,47,872,0,0,1,1
310,10,518,6,1384,18,30,24,2649,1,1,2,0
167,11,258,15,2030,52,34,13,3648,0,0,3,1
200,26,212,23,3341,26,14,15,1061,1,1,1,0
125,12,60,20,2801,68,14,52,4446,0,0,3,1
26,9,285,27,547,34,34,7,408,1,0,2,0
64,15,182,5,671,12,37,42,2672,0,1,2,0
140,10,592,176,6311,46,33,8,3744,1,1,2,1
153,5,450,52,6440,29,13,8,2881,0,1,1,1
552,20,108,7,532,14,56,62,576,1,0,2,0
45,32,90,41,371,21,96,110,2293,0,0,2,0
433,19,95,22,808,43,58,26,870,0,0,2,0
119,15,175,12,721,16,15,15,2925,1,0,1,0
105,17,497,66,162,84,21,60,1832,1,0,3,1
277,32,216,26,1065,2,78,116,2376,1,0,2,0
128,8,351,26,1853,26,29,12,2754,0,0,2,0
184,36,488,213,1020,125,13,88,1654,1,0,3,1
275,8,127,16,6004,51,8,39,1570,0,1,3,1
90,5,319,13,2101,41,24,12,1920,1,0,2,1
268,3,1050,80,3027,33,21,7,2397,1,1,2,1
22,17,218,11,1834,66,44,16,2821,1,0,3,1
303,37,323,169,805,139,92,28,1652,1,0,3,1
108,15,845,109,3032,26,8,4,1816,1,1,1,1
269,9,785,34,1061,22,15,3,2219,0,1,1,0
119,13,95,4,713,13,31,33,395,0,1,2,0
57,13,283,11,1811,62,34,25,1677,0,1,3,1
274,23,60,7,1116,14,63,72,1128,0,0,2,0
255,22,153,19,782,42,67,40,1188,1,0,2,0
163,21,0,30,2506,11,22,36,966,0,0,1,0
98,13,882,82,5518,44,43,7,5470,1,1,2,0
134,10,390,36,1544,28,36,17,2289,1,1,2,0
108,10,0,30,2554,17,26,21,2435,0,0,2,0
315,17,604,5,2873,9,24,34,3283,0,1,1,0
76,24,247,9,2550,106,37,64,1359,0,0,3,1
145,10,782,225,785,49,33,11,1302,1,1,2,1
282,13,268,7,330,12,29,33,1705,0,0,1,0
154,20,516,85,420,11,22,34,1643,1,1,1,0
138,13,108,3,3870,14,34,34,5431,0,0,2,0
58,3,285,21,4731,34,22,6,5109,0,1,2,1
194,32,277,29,3491,29,21,28,1020,1,1,1,0
351,7,569,163,3818,28,12,8,524,1,1,1,1
64,14,120,10,1296,47,43,3,2301,0,0,2,0
294,12,335,12,2952,32,6,15,949,1,1,1,1
43,9,108,10,4269,21,15,4,5883,0,0,1,0
69,23,277,55,741,2,45,70,1036,1,0,1,0
204,7,553,58,1401,42,27,10,1500,0,0,2,1
78,5,417,49,2947,40,24,11,1299,1,1,2,1
284,25,180,50,1114,4,58,83,1806,0,0,2,0
73,12,124,29,4447,21,39,29,638,0,1,2,0
14,13,272,55,5646,12,31,34,4390,1,0,2,0
26,21,277,7,4494,29,64,53,5168,1,1,2,0
165,14,330,29,878,11,26,31,1233,0,1,1,0
152,15,295,29,2457,38,48,20,2446,1,0,2,0
156,5,437,17,2777,36,26,4,1695,0,1,2,1
263,6,127,24,5887,47,10,34,1622,0,1,3,1
147,2,295,6,3200,40,14,22,1360,1,1,3,1
76,28,313,84,3648,113,59,45,1176,1,0,3,1
101,6,424,64,1865,49,13,33,2218,0,1,3,1
188,28,990,60,3120,6,35,63,2460,1,1,1,0
345,21,216,17,510,13,19,28,2356,1,0,1,0
117,5,466,51,5405,27,24,4,1061,1,1,2,0
50,19,85,7,4878,81,41,35,4567,0,0,3,1
9,8,330,9,3034,23,13,0,1598,1,1,1,0
94,7,256,21,6428,22,19,6,3544,0,1,1,0
114,4,108,27,6448,44,12,28,3181,0,1,3,1
26,10,228,13,5349,31,7,15,3512,1,1,1,1
63,11,0,30,878,16,21,18,1364,0,1,1,0
19,5,212,3,4824,48,14,31,2022,1,1,3,1
388,7,454,11,841,25,27,10,3717,0,0,2,0
153,9,42,28,2505,30,34,12,3941,0,0,2,0
96,2,234,15,3021,32,16,10,488,1,1,1,1
12,10,295,36,4546,31,37,14,5275,0,1,2,0
107,3,42,30,2280,41,13,24,2483,0,0,3,1
128,11,457,38,3098,43,37,0,1316,1,0,2,0
1,10,390,11,3652,36,36,7,4169,0,0,2,0
168,15,379,30,664,14,19,21,1616,1,1,1,0
90,14,376,11,1863,31,44,24,1538,0,1,2,0
131,15,85,16,1477,16,43,43,2522,0,1,2,0
242,24,85,8,511,104,41,58,514,0,0,3,1
136,17,218,22,1773,65,1,56,301,0,1,3,1
414,9,30,28,510,34,33,6,277,0,0,2,0
88,6,0,30,513,49,20,26,1570,0,0,3,1
206,22,85,5,1209,5,54,74,2142,1,0,2,0
183,2,67,30,1020,33,20,7,2275,0,0,2,1
62,1,272,25,1783,35,18,12,765,1,1,2,1
38,16,67,26,268,36,51,27,451,0,1,2,0
328,25,366,134,977,59,77,34,1012,1,0,2,0
226,14,42,20,1260,67,34,29,2372,0,1,3,1
117,5,124,5,2663,47,13,31,2442,0,0,3,1
52,13,300,10,4158,22,42,32,1902,1,1,2,0
49,10,270,20,2088,52,30,18,726,1,1,3,1
24,4,0,30,4312,29,15,7,4385,0,0,1,1
63,26,127,16,547,1,53,84,537,1,0,1,0
163,13,277,60,2317,24,10,1,1766,0,1,1,1
280,2,376,8,5858,39,16,19,3055,0,1,3,1
402,12,272,32,0,57,35,18,560,1,0,3,1
129,12,182,11,1790,45,38,1,1895,1,0,2,1
19,10,85,8,1495,23,13,1,424,0,1,1,0
284,7,721,126,6210,48,8,36,1572,1,1,3,1
64,17,210,0,4540,34,4,16,1802,0,1,1,1
267,18,95,13,3274,13,48,54,3144,0,1,2,0
9,14,467,4,5647,68,7,57,3739,0,1,3,1
70,4,360,24,3999,31,22,3,1385,1,1,2,1
146,16,323,34,1798,36,51,27,2670,0,1,2,0
16,6,95,29,2067,29,12,9,361,0,1,1,1
25,6,182,31,1234,30,26,3,2046,0,1,2,0
278,25,408,74,1921,67,74,21,2239,1,0,2,0
71,18,342,35,2130,67,1,58,2006,1,0,3,1
14,15,510,120,1748,16,43,43,1980,1,0,2,0
144,9,242,52,6713,39,34,1,2929,0,1,2,0
27,9,277,17,3412,44,32,7,1698,1,1,2,1
34,8,30,26,1739,55,20,33,1441,0,1,3,1
355,12,268,18,3360,34,5,18,1320,1,1,1,1
77,11,426,33,3216,36,37,8,5718,0,1,2,0
119,21,192,56,3460,17,16,21,1565,1,0,1,0
182,9,228,11,2026,58,21,34,2440,0,1,3,1
67,7,216,14,3928,44,27,14,1689,0,1,3,1
3,9,433,75,2879,26,33,17,3247,1,1,2,0
45,15,451,95,2942,57,42,9,1572,1,1,3,1
273,3,242,19,942,33,21,7,1235,0,1,2,1
291,19,175,14,1920,55,56,10,2040,1,1,2,0
26,20,60,23,5966,52,0,37,3761,0,1,1,1
120,20,330,88,967,91,30,58,272,1,0,3,1
232,30,210,64,966,80,3,55,722,0,0,1,1
119,20,0,30,3427,78,3,67,1797,0,0,3,1
104,17,306,26,2038,19,50,47,2984,1,0,2,0
343,9,570,19,1132,21,31,20,3952,0,0,2,0
57,13,228,7,2922,18,38,34,2643,0,0,2,0
331,18,283,31,631,14,17,22,2396,1,0,1,0
264,20,277,39,1061,14,55,61,2440,1,0,2,0
111,10,607,49,5540,19,17,10,6068,1,1,1,0
121,11,277,87,1121,60,29,27,443,1,0,3,1
157,13,573,1,601,16,36,34,1092,1,1,2,0
122,3,541,79,2964,42,17,21,1068,1,1,3,1
189,25,540,55,2419,35,7,5,1243,1,1,1,1
34,12,228,21,371,35,5,20,1410,1,1,1,1
68,8,430,20,1158,22,29,16,2282,1,1,2,0
124,14,150,6,3271,15,39,39,5101,1,0,2,0
166,8,277,21,2488,29,31,9,6091,0,0,2,0
62,12,297,29,674,37,40,12,1645,1,1,2,0
238,17,277,50,732,7,31,43,618,1,1,1,0
296,14,60,17,703,52,44,1,1296,0,0,2,1
123,15,60,18,890,68,6,58,1626,0,1,3,1
29,16,558,120,1566,10,39,47,949,1,0,2,0
182,5,361,48,2407,42,10,27,1224,1,1,1,1
180,22,313,32,3463,34,6,8,1048,1,1,1,1
136,8,735,2,2184,53,8,41,1050,1,1,3,1
332,18,42,21,1801,41,2,26,853,0,0,1,1
29,6,162,7,470,34,27,1,2177,0,1,2,1
99,8,256,16,2543,26,30,13,1542,1,0,2,0
19,10,283,44,1871,20,30,21,1207,1,1,2,0
283,11,242,27,730,23,36,23,1805,0,0,2,0
26,2,150,3,4978,32,20,7,6205,0,1,2,1
102,13,0,30,4618,55,37,13,4729,0,0,3,1
242,6,175,2,1694,28,25,5,6274,0,0,2,0
22,10,272,11,5749,17,24,19,4204,0,1,1,0
168,14,323,17,437,68,6,58,858,1,1,3,1
66,16,0,30,1191,35,52,29,1206,0,1,2,0
126,8,283,50,1167,26,30,12,552,1,0,2,0
26,11,0,30,4271,24,10,2,2163,0,1,1,1
279,6,175,25,537,36,26,4,1398,0,0,2,1
62,16,108,8,854,54,1,45,153,0,0,1,1
136,10,42,28,474,16,25,21,2514,0,0,1,0
286,10,150,30,691,18,30,24,1710,0,0,2,0
18,27,175,8,5131,105,9,85,1482,1,1,3,1
207,22,108,18,1142,16,16,23,960,0,1,1,0
199,25,190,66,1100,17,71,78,1026,0,1,2,0
20,13,150,21,4243,33,42,18,2946,0,0,2,0
308,5,351,30,3037,47,13,31,1006,1,1,3,1
308,30,335,112,999,45,10,6,937,1,0,1,1
183,19,1101,168,3182,18,14,15,1624,1,1,1,0
140,4,503,176,6196,28,16,4,3861,1,1,1,1
183,7,127,18,1077,45,27,14,2097,0,0,3,1
194,10,67,33,1249,29,36,16,2221,0,0,2,0
46,14,816,303,1509,72,12,57,2136,1,1,3,1
345,22,42,22,977,4,33,54,3300,0,0,1,0
163,7,361,62,6299,26,13,4,2652,0,1,1,1
15,8,190,21,864,45,30,12,2023,1,1,2,1
263,22,0,30,3039,78,57,14,6272,0,0,3,1
48,16,499,42,2014,36,51,25,1292,1,0,2,0
289,17,153,1,1492,66,45,16,1316,1,0,3,1
2,17,192,29,1864,82,32,47,2395,1,0,3,1
187,8,150,23,2105,20,17,8,1328,0,0,1,0
419,17,1061,234,3841,85,20,61,2428,1,1,3,1
16,8,277,0,3824,39,30,3,5449,0,1,2,1
73,16,108,10,408,11,41,48,1400,0,1,2,0
393,10,216,32,324,17,27,22,1339,0,0,2,0
82,22,270,8,3333,17,63,68,2698,1,0,2,0
7,15,60,23,5176,44,1,32,3587,0,0,1,1
183,14,618,273,1779,68,6,58,582,1,1,3,1
81,11,175,27,5741,38,4,25,2389,0,1,1,1
113,7,95,21,3463,42,27,10,1702,0,1,2,1
274,25,90,19,228,88,65,13,700,0,0,3,1
187,18,319,24,5799,76,5,66,2117,1,1,3,1
241,16,295,9,582,59,45,8,2589,1,1,2,1
7,13,270,30,658,16,38,35,2080,0,1,2,0
25,6,30,30,4328,29,27,5,4384,0,0,2,0
50,12,607,72,1727,27,40,23,2955,1,1,2,0
