"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
197,7,454,41,1660,22,18,6,1826,1,0,1,0
42,1,467,14,3573,39,15,19,1040,0,1,3,1
9,13,182,9,5104,63,5,53,1471,1,1,3,1
174,7,459,5,1343,36,30,0,1055,0,0,2,0
60,19,778,80,2920,11,21,31,1782,1,1,1,0
93,13,309,95,2581,67,8,55,1566,1,1,3,1
72,18,350,140,366,15,51,54,1493,1,0,2,0
209,32,626,7,824,4,81,117,1831,1,1,2,0
242,14,42,22,1531,11,27,33,2654,0,1,1,0
207,8,366,5,3396,54,10,40,859,1,1,3,1
48,15,295,43,1622,77,14,60,836,1,1,3,1
56,11,510,73,1689,31,6,14,1931,1,1,1,1
76,15,42,17,4692,74,31,41,4681,0,0,3,1
2,13,170,8,3543,12,26,30,1597,0,1,1,0
78,16,162,7,2436,9,38,47,2248,0,0,2,0
333,18,150,8,1320,6,33,47,661,1,0,1,0
150,13,242,20,1982,36,42,14,2402,0,0,2,0
93,7,524,10,3031,29,29,8,636,1,1,2,0
122,1,30,30,2293,37,18,14,2555,0,0,2,1
346,17,242,26,3152,57,50,1,3272,1,1,2,0
112,5,60,30,2837,27,15,5,4132,0,0,1,1
284,13,552,27,618,31,6,14,2402,0,1,1,1
318,23,319,43,1816,69,67,10,1994,1,1,2,0
72,7,60,32,3977,50,21,26,1158,0,1,3,1
55,17,309,100,1770,32,5,12,1060,1,0,1,1
131,6,742,0,6186,32,10,15,3404,0,1,1,1
116,8,541,45,1369,20,23,13,1273,0,1,2,0
148,6,510,45,849,34,28,0,2605,0,0,2,0
288,9,342,33,484,18,25,19,1343,0,0,2,0
34,16,212,31,3180,73,34,35,2355,1,0,3,1
495,12,60,17,878,50,38,7,1430,0,0,2,1
46,6,150,9,1398,40,26,10,553,1,1,2,1
30,11,361,25,488,17,29,25,807,1,1,2,0
9,10,256,47,1708,20,15,6,2265,1,0,1,0
131,11,616,86,421,18,16,11,1784,1,1,1,0
19,9,256,30,4563,18,25,19,5312,0,1,2,0
242,7,85,30,1415,27,27,8,607,0,0,2,0
114,27,510,244,1199,120,26,86,1554,1,0,3,1
129,9,268,35,3180,20,16,7,6121,1,0,1,0
21,28,255,25,2440,84,77,7,1233,1,0,2,0
425,9,60,12,1136,46,31,10,4390,0,0,2,1
243,16,382,52,2274,16,15,16,932,1,1,1,0
78,22,680,78,3972,80,2,68,1507,1,0,3,1
145,13,255,67,255,19,39,33,2647,1,0,2,0
227,4,1269,179,2985,27,18,2,1718,1,1,1,1
234,8,1216,154,3038,22,15,4,1900,1,1,1,0
14,18,162,38,1848,55,0,44,1116,1,1,1,1
74,11,330,2,1611,25,10,4,1182,0,1,1,1
50,19,162,27,1012,66,0,56,1689,1,0,1,1
113,8,808,25,1191,41,6,28,774,0,1,1,1
245,15,361,48,768,32,47,26,182,0,0,2,0
30,7,60,30,3376,41,27,9,2174,0,1,2,1
395,8,0,30,774,34,7,19,3816,0,1,1,1
503,19,0,30,1296,47,58,22,782,0,0,2,0
14,7,636,38,830,24,26,11,2289,0,0,2,0
172,17,162,25,1470,14,18,23,2435,1,0,1,0
118,14,60,21,591,28,46,29,511,0,1,2,0
372,17,85,1,752,9,25,35,3380,0,0,1,0
104,3,218,25,6248,30,20,4,3388,1,1,2,1
71,7,450,31,2711,21,18,6,2728,1,0,1,0
84,20,953,189,3130,5,43,60,872,1,1,2,0
240,17,190,14,3302,38,3,22,1894,1,0,1,1
336,13,285,23,547,47,41,1,942,1,1,2,0
63,17,592,64,2509,43,53,20,2101,1,0,2,0
36,20,725,92,2318,7,28,44,1642,1,0,1,0
254,3,90,25,120,33,22,5,2340,0,0,2,1
5,11,30,30,1897,19,14,8,2602,0,0,1,0
50,19,170,28,1485,6,44,60,1655,1,1,2,0
312,13,247,30,525,38,44,15,1468,0,0,2,0
90,9,170,26,5560,58,12,43,2060,0,1,3,1
55,10,641,62,5960,60,8,48,6388,1,1,3,1
197,15,601,189,5399,78,22,54,972,1,1,3,1
226,18,361,66,4214,7,41,53,730,1,1,2,0
160,9,150,19,2311,26,10,6,1549,0,0,1,1
303,11,30,39,3290,18,16,10,2121,0,0,1,0
150,11,313,29,1718,16,32,28,495,1,0,2,0
105,8,212,23,2951,33,7,17,391,1,1,1,1
300,24,711,108,6132,106,17,83,2403,1,1,3,1
6,10,272,4,4630,31,35,12,4039,0,1,2,0
58,5,170,17,3949,29,23,1,5529,0,1,2,0
208,19,443,44,5933,83,7,71,1956,1,1,3,1
7,26,120,21,4294,46,5,18,1473,1,0,1,1
22,27,247,85,5649,120,39,74,4808,1,1,3,1
27,39,242,16,2837,136,107,5,2571,1,0,3,1
54,1,752,133,1187,37,15,17,2258,1,1,3,1
189,11,90,30,5190,36,37,8,2269,0,1,2,0
101,5,134,17,2808,27,15,4,4174,0,0,1,1
42,7,450,0,4374,52,21,28,5588,0,1,3,1
62,2,324,28,3565,40,15,21,2932,1,0,3,1
89,8,127,14,2121,33,8,17,2316,0,0,1,1
249,10,60,14,759,54,30,21,2037,0,0,3,1
25,6,124,28,1325,50,20,27,301,0,1,3,1
103,3,361,22,3132,33,14,14,570,1,1,1,1
32,18,390,128,391,6,33,48,1100,1,1,1,0
269,16,30,26,1657,12,21,26,1557,0,1,1,0
213,18,127,4,1215,39,57,30,1611,1,0,2,0
79,12,376,71,3398,23,10,0,3046,1,0,1,0
394,7,659,83,1008,52,19,30,2526,1,1,3,1
55,10,283,40,2492,18,19,13,1740,1,1,1,0
232,14,351,59,840,42,45,11,1747,1,1,2,0
42,6,192,22,4667,23,19,5,1710,0,1,1,0
20,18,295,48,2964,9,24,35,3209,1,0,1,0
29,10,400,20,3448,18,27,21,6000,0,1,2,0
108,3,150,35,3694,32,22,4,1952,0,1,2,1
170,15,270,39,3807,13,19,23,2912,0,1,1,0
179,6,607,95,819,49,22,23,1040,0,1,3,1
283,11,30,37,1716,16,25,23,60,0,0,1,0
222,17,67,15,1008,35,54,32,1811,0,0,2,0
74,7,330,0,4772,29,28,6,3596,0,1,2,0
58,4,134,18,3778,41,22,14,4984,0,1,2,1
610,12,30,31,258,19,37,30,603,0,0,2,0
6,19,636,251,1348,86,11,71,1965,1,0,3,1
30,19,162,18,4585,82,41,37,2190,1,1,3,1
364,17,384,96,1050,57,49,0,1087,1,0,2,0
160,24,180,35,3022,92,55,29,1798,1,0,3,1
1,19,108,0,1415,85,38,44,1621,0,0,3,1
12,8,400,22,3489,53,22,28,3995,0,0,3,1
133,13,210,5,811,20,13,6,1557,0,1,1,0
191,20,446,52,1681,20,58,56,2879,1,1,2,0
27,18,295,3,752,47,55,19,1878,1,0,2,0
167,12,247,24,1415,27,40,24,1266,0,0,2,0
354,10,67,31,2040,35,36,8,1986,0,1,2,0
10,12,182,24,3101,66,26,37,2197,1,0,3,1
342,10,600,97,1041,47,33,9,2230,1,1,2,1
174,14,85,7,2918,12,33,36,4962,0,0,2,0
11,21,553,118,1131,5,47,66,722,1,1,2,0
280,10,175,11,228,39,36,4,524,0,0,2,0
81,24,150,4,1130,82,1,68,1766,0,0,3,1
227,3,342,37,5232,41,20,17,272,1,1,3,1
79,14,134,34,1670,19,41,36,1864,0,1,2,0
9,14,85,21,2007,50,42,2,2524,0,1,2,1
7,28,201,45,5426,45,6,13,607,1,0,1,1
216,14,42,30,3062,12,22,25,1036,0,1,1,0
444,17,90,8,624,85,18,64,553,0,0,3,1
227,14,90,8,3341,25,9,3,1471,0,1,1,1
323,10,0,30,1025,45,34,6,547,0,0,2,1
338,13,175,24,331,13,23,25,1681,1,0,1,0
312,14,108,9,1104,36,45,18,2186,0,0,2,0
134,15,210,9,3181,9,34,42,774,0,1,2,0
326,14,351,22,1275,71,25,45,2594,1,1,3,1
343,12,242,13,1785,18,15,11,1635,1,1,1,0
179,8,571,20,277,41,6,29,1621,1,1,1,1
15,19,134,5,1475,87,33,50,1624,1,1,3,1
240,9,270,54,120,57,21,33,1561,0,1,3,1
96,30,240,109,1477,9,35,63,1705,1,0,1,0
112,8,518,77,3041,56,13,40,1015,1,1,3,1
119,23,30,20,2070,93,7,78,1387,0,0,3,1
192,9,85,20,1136,50,30,16,2147,0,0,3,1
78,8,60,27,3154,22,15,2,3186,0,0,1,0
206,8,95,19,4965,20,24,14,2697,0,1,2,0
184,7,67,19,1061,46,26,16,2148,0,0,3,1
193,17,832,48,2922,7,30,42,2724,1,1,1,0
330,12,234,35,908,14,24,25,3511,1,0,1,0
357,8,85,19,309,20,26,16,1436,0,0,2,0
85,26,335,102,6067,106,53,45,4844,1,1,3,1
43,8,872,148,2809,39,31,3,702,1,1,2,1
19,5,85,26,1756,26,22,4,2376,0,1,2,0
116,10,350,53,1187,20,30,21,2698,1,0,2,0
179,23,150,23,618,82,2,69,1509,1,1,3,1
55,16,124,21,2420,77,29,45,870,0,1,3,1
83,11,342,26,4920,29,39,19,3755,1,1,2,0
24,20,127,8,600,13,54,60,1676,1,1,2,0
74,4,531,89,2510,28,22,1,1774,1,1,2,0
376,24,85,2,787,37,74,57,1055,1,0,2,0
281,11,450,36,5476,39,38,5,2547,1,1,2,0
280,27,390,182,895,114,48,59,1276,1,0,3,1
32,13,228,32,4648,12,27,29,2263,0,1,1,0
39,12,499,46,5978,61,6,51,6353,1,1,3,1
39,20,95,1,778,7,27,43,1851,0,0,1,0
190,3,658,66,1745,39,12,23,767,1,1,1,1
389,11,85,19,1074,55,33,18,2128,0,0,3,1
225,21,120,7,2326,83,48,30,2382,1,0,3,1
309,17,693,136,6118,62,1,53,2121,1,1,1,1
75,9,685,33,2167,26,11,6,2398,1,1,1,1
393,4,180,32,404,37,23,9,1224,0,0,2,1
105,16,532,112,1922,80,18,60,2315,0,1,3,1
116,7,589,39,1463,33,30,4,2613,1,1,2,0
193,7,30,27,3210,54,15,36,1463,0,1,3,1
41,9,335,52,1530,19,28,20,1839,1,1,2,0
31,15,525,74,3277,37,48,21,633,1,0,2,0
290,12,283,8,2977,25,9,3,1008,1,1,1,1
16,22,85,7,1592,3,43,65,1592,0,1,1,0
240,13,0,30,1984,54,38,12,6443,0,0,3,1
250,10,283,60,3233,61,11,47,1215,0,1,3,1
13,15,531,129,3124,45,47,10,859,1,1,2,0
91,5,234,10,6107,25,18,2,3463,0,1,1,0
126,23,255,29,543,10,24,40,1566,1,1,1,0
160,9,150,30,6169,32,8,16,2529,0,1,1,1
250,6,360,17,2992,37,28,4,1252,1,1,2,1
283,19,60,11,1008,46,57,23,1771,0,0,2,0
366,11,153,19,1103,49,36,7,2385,0,0,2,1
56,17,216,8,3628,41,52,22,5829,0,0,2,0
35,10,30,26,3223,18,29,22,1974,0,0,2,0
30,22,987,136,2580,31,7,4,1371,1,1,1,1
58,13,750,52,6019,27,8,7,5581,1,1,1,1
166,7,532,48,2350,45,7,33,1573,0,1,1,1
56,18,404,51,2220,71,2,61,1922,1,0,3,1
139,17,240,29,1559,30,54,38,2490,1,0,2,0
131,19,60,30,2030,81,40,37,2681,0,0,3,1
200,27,60,24,2850,92,3,74,1213,0,1,3,1
220,18,90,52,1556,16,51,52,1431,0,1,2,0
281,14,175,26,3257,28,7,8,845,0,1,1,1
367,6,190,9,492,23,18,4,1201,0,0,1,0
72,13,42,23,934,15,37,36,2713,0,1,2,0
161,27,30,43,2797,49,5,21,1485,0,0,1,1
32,8,170,24,4471,21,27,15,1980,0,1,2,0
185,14,525,47,564,52,2,43,1672,1,1,1,1
140,16,446,21,3430,64,42,16,2954,0,1,3,1
8,7,216,14,3633,42,27,10,4716,1,1,2,1
9,16,633,266,1436,80,16,61,1919,1,1,3,1
58,21,331,54,1319,86,48,32,2460,1,0,3,1
175,17,30,37,1860,7,32,44,2484,0,1,1,0
26,7,124,1,2659,49,8,37,430,0,1,3,1
289,20,841,77,4116,34,5,11,1489,0,1,1,1
259,5,0,30,1682,42,9,28,1170,0,0,1,1
11,11,67,26,1201,15,27,25,547,0,1,2,0
129,8,376,22,1825,25,30,14,2784,0,0,2,0
41,7,42,28,1852,45,26,15,934,0,0,3,1
176,28,201,72,2423,61,2,37,752,1,0,1,1
183,11,300,42,6395,21,13,4,2527,0,1,1,0
54,13,212,13,3166,14,19,19,2147,0,0,1,0
143,13,331,17,1739,14,33,33,541,1,0,2,0
90,16,446,42,1050,8,31,42,2691,1,0,1,0
23,15,300,45,2898,17,14,12,3158,1,0,1,0
90,16,277,42,3220,14,44,46,1575,1,0,2,0
169,8,210,20,2580,55,21,31,1772,0,0,3,1
30,15,713,95,2322,14,19,22,1648,1,0,1,0
333,12,95,30,5083,17,18,14,430,0,1,1,0
40,7,458,47,3703,40,29,5,3137,1,0,2,1
55,7,360,19,6043,30,30,8,4012,1,1,2,0
206,3,258,14,918,31,20,4,2490,1,1,2,1
57,20,67,7,1501,4,38,57,2285,0,0,1,0
330,14,488,136,4321,75,13,59,1310,1,1,3,1
33,10,0,30,743,16,22,18,2335,0,0,1,0
29,11,95,4,5819,57,29,24,4034,0,1,3,1
117,13,60,16,1452,60,37,19,2654,0,0,3,1
422,23,1237,404,3692,97,11,80,2610,1,1,3,1
169,32,134,51,1489,10,38,68,1606,1,0,1,0
309,19,150,9,819,64,54,2,1681,0,0,2,1
223,17,0,30,1379,52,52,8,1961,0,0,2,0
77,17,531,138,534,28,52,39,2457,1,0,2,0
149,23,67,7,3881,102,37,60,977,0,0,3,1
321,7,124,34,808,54,17,35,1731,0,0,3,1
143,23,277,84,2330,91,53,31,2320,1,0,3,1
169,3,228,25,3946,33,22,5,1848,0,1,2,1
242,16,342,32,3606,9,26,34,3245,1,1,1,0
253,10,247,21,1521,28,36,18,942,0,0,2,0
168,26,108,19,3254,2,40,69,1710,1,0,1,0
191,6,454,23,2244,31,27,3,5876,1,0,2,0
211,13,85,8,2240,13,22,24,6537,0,0,1,0
244,3,108,29,5267,31,20,4,2932,0,1,2,1
