"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
143,8,0,30,2681,34,33,5,3123,0,1,2,0
122,23,511,37,960,23,67,65,1080,1,1,2,0
396,14,108,24,743,16,16,15,3975,0,1,1,0
45,2,127,23,1142,41,14,23,2215,0,0,3,1
357,5,240,5,5640,47,21,23,481,0,1,3,1
219,17,684,83,313,79,36,40,1839,1,1,3,1
144,19,67,14,3212,9,47,59,5018,0,0,2,0
0,7,150,44,1687,25,26,9,1584,0,0,2,0
189,7,420,19,2405,28,28,8,5793,0,0,2,0
52,10,569,38,3406,16,25,22,2925,1,0,1,0
40,16,150,4,4110,27,49,35,6240,0,0,2,0
281,10,395,36,4201,18,31,24,1158,0,1,2,0
10,2,234,16,4006,32,19,7,4824,0,1,2,1
16,9,30,26,2554,56,23,30,760,0,1,3,1
48,4,277,27,1679,27,20,0,2647,1,1,2,0
261,7,543,39,6047,40,8,26,2977,1,1,1,1
242,12,60,21,1236,48,39,4,1473,0,0,2,1
140,8,335,17,2142,29,10,10,1570,1,1,1,1
246,21,516,65,306,44,2,25,2045,1,1,1,1
393,5,42,28,1340,27,22,2,3540,0,1,2,0
100,24,295,115,1434,14,67,77,1082,1,0,2,0
278,3,301,24,376,36,21,11,1237,0,0,2,1
430,14,30,28,1273,22,11,3,4502,0,0,1,0
78,2,430,27,2032,37,20,13,1549,1,0,2,1
337,8,134,3,1366,41,29,7,4929,0,0,2,1
164,6,150,20,2047,24,19,4,1008,0,0,1,0
29,2,277,19,3319,32,20,6,2634,1,0,2,1
150,12,258,40,361,49,3,40,2124,1,0,1,1
21,10,120,2,1423,40,35,2,1399,0,1,2,0
108,16,242,29,4688,65,41,20,268,0,1,3,1
76,14,60,29,4056,40,45,14,3150,0,0,2,0
324,12,0,30,607,57,33,20,1492,0,0,3,1
171,8,175,11,2742,29,31,10,6625,0,0,2,0
34,15,170,20,3247,60,2,51,1911,1,0,1,1
58,9,300,29,4348,28,33,13,1929,1,1,2,0
202,7,0,30,466,33,30,3,2394,0,0,2,0
177,12,256,40,2281,66,28,36,2352,0,1,3,1
383,5,560,6,966,25,21,4,3838,0,0,2,0
41,31,192,22,810,118,11,91,997,1,1,3,1
17,22,216,29,722,80,54,19,1749,1,0,3,1
55,11,0,30,4177,15,24,23,2311,0,1,1,0
19,16,108,16,2240,61,44,11,2042,0,1,3,1
408,21,285,52,942,17,59,62,1050,1,0,2,0
240,13,30,25,1549,53,39,9,752,0,0,2,1
222,2,30,28,1259,40,14,22,2106,0,0,3,1
260,3,376,56,1068,29,20,3,1142,1,0,2,1
15,12,573,120,3150,55,34,17,765,1,1,3,1
42,10,108,31,3304,24,34,19,4018,0,0,2,0
38,11,150,1,3102,26,36,21,2533,1,0,2,0
11,1,408,1,3931,34,15,14,4643,1,1,1,1
101,13,175,14,2505,63,32,28,1556,1,0,3,1
20,13,323,3,2297,57,38,13,2531,1,0,3,1
331,18,553,162,3259,82,34,44,3394,1,1,3,1
98,8,767,114,6000,20,24,14,3140,0,1,2,0
20,17,510,289,1476,83,20,60,1699,1,1,3,1
196,24,212,94,1614,109,24,79,1302,1,0,3,1
33,13,362,6,2903,26,43,29,2564,1,0,2,0
34,5,60,29,1324,26,19,1,2110,0,1,1,0
69,13,175,17,457,69,27,40,685,1,1,3,1
116,18,780,16,2927,8,26,38,2525,1,1,1,0
99,12,108,12,1177,55,34,16,1517,0,1,3,1
171,16,541,69,6091,55,1,46,1597,1,1,1,1
1,8,379,52,4137,21,27,15,5824,0,0,2,0
104,21,420,28,1651,20,13,15,1301,1,1,1,0
492,24,150,30,902,109,28,75,1406,1,0,3,1
175,9,85,31,2881,36,33,3,3159,0,1,2,0
33,2,558,9,864,32,20,6,1991,0,1,2,1
205,14,95,8,331,32,45,24,2249,0,1,2,0
26,17,242,26,3955,28,52,38,4835,0,1,2,0
255,20,242,23,745,73,1,62,4897,1,1,3,1
112,14,573,50,3969,51,1,41,1608,1,0,1,1
92,10,342,28,2794,23,33,21,1455,0,1,2,0
47,7,60,29,4962,26,26,9,1323,0,0,2,0
288,12,624,95,1355,60,6,50,2289,1,1,3,1
137,3,525,6,6394,30,20,3,3163,1,1,2,1
135,8,247,11,2764,46,28,14,1273,1,1,3,1
164,9,67,30,5155,30,33,11,90,0,1,2,0
91,14,256,12,2207,29,6,11,2054,1,0,1,1
69,19,95,5,270,19,57,56,437,1,1,2,0
39,14,760,296,1521,72,10,59,2053,1,1,3,1
84,4,417,20,1337,38,23,10,2039,1,1,2,1
252,5,108,20,1401,26,17,2,1341,0,0,1,1
160,7,60,23,4830,35,29,0,2465,0,1,2,0
76,5,607,76,2520,39,24,10,2731,1,0,2,1
331,15,153,3,1410,63,3,54,1452,1,0,3,1
386,10,190,47,781,28,36,18,67,0,0,2,0
125,22,300,130,1226,96,40,52,1396,1,0,3,1
33,14,210,0,3333,12,36,40,4288,0,0,2,0
244,8,469,39,603,26,30,13,1897,0,0,2,0
85,13,360,48,1554,60,36,20,819,1,1,3,1
317,15,0,30,1252,11,24,30,3121,0,1,1,0
67,5,150,11,2130,30,25,2,1092,0,1,2,0
6,22,120,15,1560,52,68,30,1275,0,1,2,0
40,11,228,5,4074,39,37,4,2054,0,1,2,0
196,16,666,286,1786,65,2,56,598,1,1,3,1
14,17,108,12,1803,76,38,35,1657,0,1,3,1
209,5,127,19,2192,26,18,0,4214,0,0,1,0
20,9,470,28,2564,22,14,3,1994,1,0,1,0
4,8,212,27,3290,20,20,10,2100,1,0,1,0
98,11,806,95,6015,58,6,47,3603,1,1,3,1
104,24,319,178,516,39,74,54,1033,1,0,2,0
473,13,30,22,408,15,36,35,1300,0,0,2,0
94,25,150,35,3962,112,25,81,858,1,0,3,1
170,19,108,6,3664,71,49,15,1211,0,0,3,1
221,13,769,83,721,38,3,24,1939,1,1,1,1
172,9,240,26,1676,44,31,8,534,1,1,2,1
88,27,240,40,1980,79,1,60,2116,1,0,1,1
226,18,641,61,3773,78,39,35,2822,0,1,3,1
415,4,120,13,1203,35,24,5,4329,0,0,2,1
159,24,819,30,2658,70,67,9,2280,1,1,2,0
155,19,256,23,2877,72,2,62,1548,1,1,3,1
275,19,85,24,1328,44,59,27,1826,0,0,2,0
184,10,162,6,1486,49,32,13,2810,1,0,3,1
347,15,170,12,780,57,44,7,1873,0,0,2,1
19,11,216,3,5334,35,5,21,3554,1,1,1,1
314,3,360,23,819,32,22,4,812,0,0,2,1
222,10,514,64,942,33,35,10,850,1,0,2,0
185,6,210,12,1018,47,23,21,1694,0,1,3,1
86,10,0,30,5846,55,29,22,4514,0,0,3,1
152,10,127,21,1862,57,25,30,1443,0,0,3,1
85,12,564,23,5506,15,19,18,5894,1,1,1,0
113,29,60,0,713,1,64,99,1036,0,0,2,0
364,7,268,37,485,33,29,4,1077,0,0,2,0
163,34,240,128,1423,51,14,1,1061,1,0,1,1
214,15,313,46,285,10,32,39,872,1,1,2,0
285,11,351,40,5821,20,33,24,2151,1,1,2,0
68,3,270,50,1266,34,21,8,745,0,1,2,1
45,27,240,11,3407,16,22,36,1199,1,1,1,0
343,19,108,10,743,8,26,39,2184,0,0,1,0
71,11,85,18,2814,26,9,6,2399,0,0,1,1
256,26,42,20,1487,102,7,83,1380,0,0,3,1
166,7,162,28,3891,25,26,10,1781,0,1,2,0
91,17,912,172,1339,40,52,23,2584,1,1,2,0
38,20,162,22,5539,17,58,60,1358,1,1,2,0
213,24,607,195,3056,106,23,78,2506,1,1,3,1
69,7,60,23,3126,54,13,39,4004,0,0,3,1
106,2,272,20,1158,38,13,20,1944,1,1,1,1
210,11,124,16,2497,43,36,0,5180,0,0,2,0
270,6,418,5,5645,38,27,7,2736,0,1,2,1
114,22,395,94,902,68,61,3,212,1,0,2,0
2,13,295,37,2741,15,17,17,1905,1,0,1,0
205,13,216,1,5347,68,24,42,553,1,1,3,1
242,15,660,61,350,47,1,37,2388,1,1,1,1
227,12,234,47,1575,48,38,5,4152,0,0,2,1
49,11,180,23,466,16,29,26,1740,0,0,2,0
327,9,323,21,702,35,33,5,866,0,0,2,0
152,28,342,115,1034,18,81,92,769,1,0,2,0
205,8,124,21,2100,21,26,14,1299,0,0,2,0
57,15,255,16,1674,26,47,34,1355,0,1,2,0
229,17,300,26,5511,36,3,19,1358,1,1,1,1
229,11,841,25,6131,56,5,46,1205,1,1,3,1
146,24,182,42,1172,105,42,58,2442,1,0,3,1
378,9,42,31,2121,33,33,7,2108,0,1,2,0
200,2,134,26,2079,40,19,17,2654,0,1,3,1
277,2,342,1,5783,36,19,12,2287,0,1,2,1
43,10,819,194,1441,30,35,14,1895,1,1,2,0
215,7,335,7,1559,42,28,10,1041,1,1,2,1
262,9,607,69,722,21,27,17,1747,0,0,2,0
162,22,85,1,2462,49,1,32,949,1,1,1,1
93,18,153,3,2890,66,48,12,1915,0,0,3,1
241,9,446,35,1265,49,30,14,1456,1,0,3,1
258,9,127,22,3931,21,15,5,1950,0,1,1,0
136,15,60,24,2758,63,41,17,4468,0,0,3,1
418,4,0,30,180,27,18,1,1371,0,0,1,1
348,2,297,6,391,39,14,20,1237,1,1,3,1
225,12,268,27,1530,26,9,6,742,0,0,1,1
6,18,190,26,1951,80,36,41,2358,1,1,3,1
108,11,376,56,664,65,17,45,864,1,1,3,1
56,4,67,28,1666,31,13,11,2483,0,0,1,1
26,10,277,20,4671,27,36,18,5610,1,1,2,0
45,2,301,11,3824,32,20,7,2293,1,1,2,1
81,8,120,2,1134,55,19,34,1790,0,1,3,1
1,12,210,11,3610,23,39,28,4243,0,0,2,0
350,8,108,23,4899,21,25,13,450,0,1,2,0
164,10,85,22,2093,19,29,22,3412,0,0,2,0
142,7,212,17,3060,25,27,10,6527,0,0,2,0
55,14,589,38,5232,74,19,53,1782,1,1,3,1
109,5,418,8,4429,41,24,13,1290,0,1,2,1
16,5,90,30,4326,26,15,3,5283,0,1,1,1
250,17,90,2,2666,14,48,52,967,1,0,2,0
323,10,323,28,1142,30,36,15,1191,1,0,2,0
98,10,342,40,2859,55,27,25,450,1,1,3,1
22,14,379,56,3967,32,5,15,5787,0,1,1,1
17,10,300,22,1939,62,15,46,960,1,0,3,1
352,5,30,34,108,27,23,4,1463,0,0,2,0
331,5,270,1,2010,33,11,16,1343,1,1,1,1
112,15,360,54,1500,56,1,47,872,0,0,1,1
1,12,283,33,4084,33,41,17,4771,0,0,2,0
45,7,256,20,3762,37,29,3,3540,0,0,2,1
168,16,708,34,1991,70,4,61,794,1,1,3,1
207,6,190,0,5200,34,27,0,3085,0,1,2,0
28,14,212,31,470,60,3,51,1478,1,1,3,1
26,9,285,27,547,34,34,7,408,1,0,2,0
140,10,592,176,6311,46,33,8,3744,1,1,2,1
153,5,450,52,6440,29,13,8,2881,0,1,1,1
249,11,30,25,2418,18,17,12,4731,0,0,1,0
48,21,408,64,2160,78,2,67,1956,1,0,3,1
8,17,85,4,2040,80,31,46,2239,0,1,3,1
119,15,175,12,721,16,15,15,2925,1,0,1,0
43,19,1087,81,2597,54,55,11,1024,1,1,2,0
277,32,216,26,1065,2,78,116,2376,1,0,2,0
18,14,297,12,1044,70,27,41,631,1,1,3,1
49,16,700,133,1321,39,52,23,2614,1,1,2,0
261,4,170,27,5640,27,20,0,3148,0,1,2,0
707,28,30,11,124,121,45,69,661,0,0,3,1
103,14,182,18,947,66,32,31,1237,0,1,3,1
94,11,95,10,2147,16,23,20,1248,0,0,1,0
68,5,162,4,3032,40,24,11,6174,0,1,2,1
101,9,108,20,972,57,24,30,1316,0,1,3,1
211,12,300,5,1620,29,40,20,466,1,0,2,0
224,8,270,58,1442,49,26,19,902,0,1,3,1
79,15,60,11,234,17,44,42,1570,0,1,2,0
63,14,201,3,4068,41,45,13,1024,1,1,2,0
12,8,210,30,552,39,30,3,1761,0,1,2,1
344,21,256,84,2221,48,64,29,576,1,0,2,0
121,19,134,8,875,19,54,53,1982,1,0,2,0
242,18,497,69,514,45,55,20,1758,1,1,2,0
284,15,335,21,2188,42,2,29,1801,1,0,1,1
490,10,0,30,661,26,34,17,755,0,0,2,0
93,13,277,9,799,47,40,0,1812,1,1,2,0
47,19,67,34,870,56,0,45,726,0,0,1,1
66,12,85,11,1047,14,26,26,2271,0,1,1,0
25,9,192,10,2095,19,29,21,2460,0,1,2,0
351,7,569,163,3818,28,12,8,524,1,1,1,1
40,9,902,149,997,60,16,42,2263,1,1,3,1
221,14,60,23,268,40,44,13,2554,0,0,2,0
289,0,190,37,4642,37,17,15,700,0,1,3,1
214,10,641,48,600,45,34,5,1698,0,1,2,1
296,18,531,67,509,18,13,14,4738,1,1,1,0
13,15,450,9,3059,50,46,3,2103,1,0,2,0
204,7,553,58,1401,42,27,10,1500,0,0,2,1
304,19,459,57,741,43,58,26,2895,0,1,2,0
372,9,95,16,1597,18,22,15,3306,0,1,1,0
37,23,247,59,853,56,69,26,2045,1,0,2,0
20,14,182,3,5202,24,45,33,4119,1,0,2,0
249,11,391,39,3564,19,15,8,3305,1,1,1,0
20,5,335,17,4729,29,24,2,4604,0,0,2,0
147,13,120,9,1790,39,3,26,272,0,1,1,1
276,10,0,30,1431,30,37,15,1499,0,0,2,0
149,32,127,8,2315,122,77,31,1047,0,0,3,1
226,23,789,24,912,9,61,76,1784,1,1,2,0
396,20,324,7,3180,49,1,33,1073,1,1,1,1
25,10,335,52,990,42,34,3,1660,1,0,2,1
117,5,466,51,5405,27,24,4,1061,1,1,2,0
2,8,604,42,2690,29,10,10,1867,1,0,1,1
44,15,524,16,2352,31,48,28,2304,0,1,2,0
64,21,216,58,1747,48,63,27,1507,0,1,2,0
54,19,175,30,1556,50,57,17,2554,1,0,2,0
98,11,162,11,3078,18,16,11,2611,0,0,1,0
10,10,0,30,1857,50,31,14,2479,0,0,3,1
88,6,0,30,513,49,20,26,1570,0,0,3,1
178,26,67,9,2250,6,65,88,331,0,0,2,0
38,16,67,26,268,36,51,27,451,0,1,2,0
37,12,242,22,5775,65,10,51,1958,0,1,3,1
396,26,60,48,1492,68,1,48,1359,0,0,1,1
328,25,366,134,977,59,77,34,1012,1,0,2,0
225,3,366,35,5252,42,17,22,301,1,1,3,1
52,13,300,10,4158,22,42,32,1902,1,1,2,0
135,12,0,30,3434,24,40,27,6074,0,0,2,0
258,10,201,16,5420,17,23,18,3071,0,1,1,0
49,10,270,20,2088,52,30,18,726,1,1,3,1
182,16,319,56,644,34,4,17,793,1,1,1,1
52,9,566,10,1036,30,33,11,2166,0,1,2,0
54,13,0,30,3456,16,17,15,1928,0,0,1,0
129,12,182,11,1790,45,38,1,1895,1,0,2,1
19,10,85,8,1495,23,13,1,424,0,1,1,0
35,10,731,37,5508,61,20,39,1803,0,1,3,1
101,14,537,16,5891,66,4,57,4585,1,1,3,1
267,18,95,13,3274,13,48,54,3144,0,1,2,0
400,11,150,30,834,19,35,28,3711,0,1,2,0
244,8,0,30,1302,43,31,8,2187,0,0,2,1
9,14,467,4,5647,68,7,57,3739,0,1,3,1
193,6,309,3,2388,33,10,17,1674,0,0,1,1
28,7,306,15,4732,34,30,2,3877,0,1,2,0
171,12,258,9,2581,18,36,30,6788,1,0,2,0
16,6,95,29,2067,29,12,9,361,0,1,1,1
35,20,90,24,3177,4,36,55,1292,0,0,1,0
27,3,379,24,4658,42,19,19,4986,0,0,3,1
28,10,382,0,3726,62,16,44,895,0,1,3,1
131,13,258,9,3472,62,35,23,5076,1,1,3,1
88,12,108,5,2291,20,13,6,2812,0,0,1,0
35,7,644,45,6099,46,7,33,6046,1,1,1,1
144,9,242,52,6713,39,34,1,2929,0,1,2,0
180,8,582,21,342,32,8,15,1620,1,1,1,1
106,10,30,31,2621,51,5,41,1365,0,1,3,1
77,11,426,33,3216,36,37,8,5718,0,1,2,0
64,9,108,9,1572,19,25,17,1914,0,1,2,0
223,10,175,1,170,45,4,35,3032,1,1,1,1
298,11,395,28,2942,65,13,50,902,1,1,3,1
5,3,212,25,4484,29,20,3,4060,0,0,2,1
63,14,85,30,2892,50,44,1,2193,0,0,2,0
26,20,60,23,5966,52,0,37,3761,0,1,1,1
45,25,301,44,1082,30,76,68,726,1,0,2,0
120,20,330,88,967,91,30,58,272,1,0,3,1
224,14,691,81,6115,73,12,58,1556,1,1,3,1
293,16,433,83,4981,29,51,34,2894,1,1,2,0
340,5,228,32,725,35,26,3,5571,0,0,2,1
329,8,150,12,1505,39,32,2,4754,1,0,2,1
257,8,127,30,3408,51,8,39,1445,0,1,3,1
156,9,175,4,1992,30,34,12,3564,0,0,2,0
264,20,277,39,1061,14,55,61,2440,1,0,2,0
283,12,342,14,693,16,17,15,1598,0,0,1,0
86,10,30,23,180,20,32,23,1172,0,1,2,0
5,14,85,24,1950,15,18,19,2686,0,1,1,0
61,17,30,22,2730,67,43,18,920,0,1,3,1
68,8,430,20,1158,22,29,16,2282,1,1,2,0
264,27,30,8,1431,56,84,48,2618,0,0,2,0
109,10,124,29,2526,53,30,20,2490,0,0,3,1
332,6,553,87,911,39,26,8,2068,1,1,2,1
99,15,443,20,1080,20,45,39,1084,1,1,2,0
284,8,201,43,934,23,29,16,2860,0,1,2,0
201,12,560,22,240,14,31,31,1368,1,1,2,0
272,28,120,16,1308,82,78,10,2576,1,0,2,0
190,10,108,4,1822,28,35,15,3500,0,0,2,0
117,22,497,2,1294,53,0,36,674,0,1,1,1
62,2,457,17,5099,32,18,8,5400,0,1,2,1
365,7,376,45,3072,38,29,3,3335,1,1,2,1
232,25,459,59,816,16,71,80,1233,0,1,2,0
139,27,228,46,2445,12,75,93,379,1,0,2,0
19,10,283,44,1871,20,30,21,1207,1,1,2,0
110,1,324,5,2592,35,19,11,883,1,1,2,1
38,8,0,30,907,38,32,0,2165,0,1,2,0
67,17,553,75,1075,70,42,24,1878,1,1,3,1
111,16,60,23,1277,13,19,23,2536,0,1,1,0
144,5,503,48,5474,36,24,6,3577,1,1,2,1
13,14,420,11,3794,75,18,54,5407,1,0,3,1
137,21,108,8,2658,21,12,13,2389,0,0,1,0
260,3,108,24,5836,38,12,21,1632,0,1,1,1
60,10,150,1,832,50,5,40,108,1,0,1,1
62,16,108,8,854,54,1,45,153,0,0,1,1
111,22,631,187,1110,13,62,71,752,1,1,2,0
355,5,466,63,5131,39,9,24,1027,1,1,1,1
352,12,190,25,904,39,41,9,182,0,0,2,0
136,10,42,28,474,16,25,21,2514,0,0,1,0
113,9,323,24,1999,21,29,18,819,1,0,2,0
315,11,150,4,1129,15,24,22,2673,1,1,1,0
43,12,212,2,3992,51,36,10,2173,0,1,2,1
159,2,247,1,2724,33,18,9,5831,1,0,2,1
22,13,297,32,5179,64,6,53,1144,1,1,3,1
175,12,90,8,969,26,9,5,488,0,0,1,1
269,29,90,53,604,65,3,38,759,0,0,1,1
126,8,272,39,2014,56,18,36,2201,0,1,3,1
63,10,90,37,2135,17,26,21,2631,0,0,2,0
284,6,351,12,481,52,16,33,1113,1,1,3,1
44,10,331,77,1630,55,29,23,1831,1,0,3,1
34,12,760,181,1473,28,40,22,1884,1,1,2,0
46,14,816,303,1509,72,12,57,2136,1,1,3,1
225,15,577,62,120,76,14,59,2089,1,1,3,1
163,7,361,62,6299,26,13,4,2652,0,1,1,1
230,12,509,72,6000,47,3,37,1771,1,1,1,1
15,8,190,21,864,45,30,12,2023,1,1,2,1
229,16,60,19,732,22,11,5,2529,0,1,1,0
135,13,175,10,1767,27,8,7,503,0,1,1,1
129,21,30,21,4853,3,38,59,4715,0,0,1,0
419,17,1061,234,3841,85,20,61,2428,1,1,3,1
33,13,60,20,4200,37,43,15,940,0,1,2,0
228,4,570,47,285,45,17,25,2322,1,1,3,1
224,24,108,15,1338,23,71,70,1091,0,0,2,0
111,14,216,22,1879,54,41,7,2888,1,0,2,1
7,15,60,23,5176,44,1,32,3587,0,0,1,1
55,4,524,22,4252,33,23,4,4819,1,1,2,1
131,11,90,26,2596,31,39,17,3810,0,0,2,0
167,8,60,30,2190,26,30,12,1126,0,0,2,0
404,6,270,27,525,26,24,6,3422,0,0,2,0
150,13,752,22,1383,35,43,16,2689,0,1,2,0
187,18,319,24,5799,76,5,66,2117,1,1,3,1
198,21,127,9,1047,36,64,44,1772,1,0,2,0
241,16,295,9,582,59,45,8,2589,1,1,2,1
169,9,384,48,912,19,29,21,2613,0,0,2,0
2,18,424,11,2496,25,55,46,2460,0,1,2,0
50,12,607,72,1727,27,40,23,2955,1,1,2,0
389,19,600,68,3141,69,50,12,3483,1,1,3,1
251,15,295,30,3062,78,22,54,153,0,1,3,1
394,19,571,101,402,7,28,42,342,1,1,1,0
8,11,201,14,1638,16,28,24,1530,0,0,2,0
218,14,591,46,391,47,1,36,1900,1,1,1,1
55,13,942,172,2341,59,3,50,1583,1,0,3,1
270,4,424,2,6007,44,13,28,2089,1,1,3,1
105,18,175,19,618,7,39,52,1052,1,0,2,0
50,14,743,167,1583,70,28,39,1989,0,1,3,1
24,2,335,21,4650,41,15,22,5049,0,0,3,1
41,19,671,94,691,22,56,51,2358,1,0,2,0
240,6,60,17,2648,26,24,6,6671,0,0,2,0
5,16,743,168,391,62,46,9,1337,1,0,3,1
290,15,67,26,1154,15,17,19,2621,0,1,1,0
21,10,420,84,2892,21,34,23,277,1,0,2,0
109,11,162,7,1266,34,38,12,2076,0,0,2,0
190,12,518,32,616,17,34,29,2759,1,0,2,0
98,11,573,75,2896,26,38,23,1739,1,0,2,0
24,17,301,41,837,19,12,10,2107,1,0,1,0
39,23,85,2,1425,95,49,41,2268,1,1,3,1
105,18,30,18,2531,83,32,48,1358,0,0,3,1
12,13,636,107,4629,12,24,28,5275,1,1,1,0
202,12,391,47,2382,24,39,26,2126,1,0,2,0
181,1,30,30,5484,38,16,17,2936,0,1,3,1
29,7,430,23,5983,38,8,25,5382,1,1,1,1
101,13,1104,206,3048,24,41,29,1107,1,1,2,0
133,9,342,18,1008,33,34,8,1230,0,0,2,0
321,0,30,30,618,36,16,15,6003,0,0,1,1
50,14,0,30,2701,68,31,34,1260,0,0,3,1
203,9,242,16,1618,20,27,18,2341,0,0,2,0
98,16,1055,203,2984,49,49,9,927,1,1,2,0
245,5,30,26,1847,36,26,5,5551,0,0,2,1
322,20,216,38,1668,36,61,40,1443,1,0,2,0
173,8,85,19,1724,55,22,31,2040,0,0,3,1
20,8,255,17,4789,25,29,13,4667,0,0,2,0
47,15,95,17,3297,29,48,31,4631,0,0,2,0
142,23,524,40,5961,98,43,50,1668,1,1,3,1
64,9,283,15,2359,29,33,13,2281,1,0,2,0
96,20,42,37,2207,82,4,70,499,0,1,3,1
275,18,713,116,270,84,33,47,2007,1,1,3,1
183,9,391,32,1924,47,31,11,2018,1,0,2,1
218,17,234,50,872,23,52,44,1084,1,0,2,0
351,17,342,84,5283,50,51,10,1441,1,1,2,0
11,13,300,11,5371,69,9,57,4584,0,0,3,1
382,11,85,5,319,24,36,22,1587,0,0,2,0
87,18,242,3,2372,17,51,52,1940,1,1,2,0
52,27,570,321,1761,97,5,80,1667,1,1,3,1
