"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
83,14,42,22,3241,66,35,27,2490,0,0,3,1
17,19,618,240,1310,89,13,71,1956,1,0,3,1
260,30,339,50,1020,6,77,107,1962,1,1,2,0
280,11,0,30,1528,30,37,17,1114,0,0,2,0
56,11,443,20,2375,37,38,9,2427,0,1,2,0
317,28,309,94,1242,60,3,35,1087,1,0,1,1
45,2,424,30,942,31,17,7,2068,1,1,1,1
122,14,570,80,1574,27,45,30,3121,1,1,2,0
62,11,342,26,541,20,34,25,2098,1,1,2,0
172,20,85,16,2040,5,32,51,742,1,0,1,0
290,27,218,79,1050,39,84,68,1092,1,0,2,0
196,9,390,14,3361,19,25,17,4730,0,1,2,0
87,9,67,13,830,18,22,15,1358,0,1,1,0
80,10,272,12,1896,47,34,8,1616,0,0,2,1
7,16,514,17,649,38,52,25,1773,1,1,2,0
2,36,268,95,1170,25,110,126,888,1,1,2,0
384,14,60,20,2067,61,38,19,2128,0,0,3,1
110,18,510,57,1365,39,3,22,730,1,0,1,1
242,17,470,12,3082,62,46,10,2944,1,1,3,1
340,21,794,69,1742,12,57,66,2525,1,1,2,0
119,5,30,22,1740,46,21,22,3242,0,1,3,1
81,5,1020,58,5641,28,14,7,5926,1,1,1,1
42,10,60,18,1396,20,31,22,2001,0,1,2,0
18,7,255,36,3173,53,13,37,1909,1,0,3,1
391,9,285,14,702,39,34,1,964,0,0,2,0
217,31,366,162,1132,128,20,96,1503,1,0,3,1
845,6,0,30,900,25,23,6,780,0,0,2,0
118,3,446,22,1650,32,15,11,2687,0,1,1,1
191,5,0,30,4811,47,21,23,2713,0,1,3,1
67,17,391,70,2285,40,55,26,573,1,0,2,0
51,18,175,46,2563,32,5,10,1661,1,1,1,1
141,19,108,11,510,11,21,31,2719,1,0,1,0
30,5,153,11,60,44,10,30,1114,0,1,3,1
98,17,450,138,6408,15,17,20,3944,1,1,1,0
92,7,446,15,1181,30,29,6,2330,1,1,2,0
70,19,127,1,1293,12,51,58,2440,1,0,2,0
36,6,0,30,1687,23,17,3,1852,0,0,1,0
229,5,295,13,966,47,18,25,1533,1,0,3,1
259,5,218,3,1224,25,20,3,335,0,0,2,0
186,14,120,58,1784,15,40,40,1590,0,0,2,0
368,7,85,19,335,33,8,18,1366,0,0,1,1
131,8,283,1,5662,52,8,40,1982,1,1,3,1
343,9,641,24,3827,57,9,45,1150,0,1,3,1
86,34,553,290,2353,79,7,43,1273,1,1,1,1
7,9,335,11,1939,39,6,26,1894,0,1,1,1
56,13,95,7,3968,70,25,42,5959,0,0,3,1
44,24,350,119,2732,106,43,57,616,1,1,3,1
58,17,272,79,2014,66,2,57,1691,1,0,3,1
164,15,42,25,2296,74,31,40,875,0,0,3,1
297,17,170,30,1215,44,54,22,1740,0,0,2,0
220,3,150,35,1980,31,21,4,1184,0,0,2,1
3,21,247,14,2052,76,56,13,1976,1,0,3,1
23,10,234,25,3390,17,26,21,2777,1,0,2,0
70,17,339,29,722,47,52,14,658,1,0,2,0
156,15,228,3,1668,16,43,42,1935,0,0,2,0
102,16,342,67,85,39,50,22,934,1,0,2,0
86,9,127,13,2651,18,23,16,1978,1,0,1,0
337,7,153,4,5551,53,17,33,418,0,1,3,1
4,5,240,30,5044,38,24,9,2148,0,0,2,1
145,12,335,42,2563,65,9,52,1800,1,1,3,1
140,6,162,15,2393,30,11,11,1965,0,0,1,1
263,36,60,16,2553,152,38,99,6750,1,0,3,1
177,2,0,30,1652,35,14,15,2395,0,0,1,1
55,5,60,27,5075,26,15,3,5001,0,1,1,1
151,13,30,30,2368,42,41,6,2881,0,0,2,0
238,5,60,27,5616,46,11,31,1896,0,1,3,1
184,39,277,15,1260,123,112,14,1591,1,1,3,0
53,8,212,3,3958,35,31,3,6046,1,0,2,0
178,15,108,4,1650,65,38,22,2389,1,0,3,1
43,11,832,94,2301,60,29,27,874,1,0,3,1
373,14,454,27,1110,16,40,38,1482,1,0,2,0
45,16,124,3,4089,57,0,47,3631,1,0,1,1
12,14,698,267,1100,32,45,22,671,1,0,2,0
109,6,30,30,1129,40,26,9,1782,0,0,2,1
149,9,277,6,3217,20,28,18,858,1,1,2,0
184,31,30,7,3454,125,68,45,5937,0,0,3,1
116,16,30,28,4294,73,37,32,541,0,0,3,1
45,9,700,71,3088,41,34,2,1548,1,0,2,1
72,7,124,19,2967,26,12,4,2588,0,0,1,1
62,17,283,41,2098,8,26,38,1044,0,1,1,0
14,8,170,36,3751,31,32,8,6108,0,0,2,0
352,1,510,148,4293,37,14,18,1215,1,1,1,1
340,24,806,27,4094,40,5,14,1601,0,1,1,1
58,15,210,118,2718,53,1,44,1209,1,1,1,1
101,16,636,258,1361,22,48,41,957,1,0,2,0
85,19,1008,188,2767,49,0,36,1304,1,1,1,1
425,2,242,9,0,41,18,18,566,1,0,3,1
70,17,67,17,3937,17,50,49,6151,0,0,2,0
21,18,351,69,2813,38,58,33,1890,1,0,2,0
35,9,242,24,3900,33,7,17,3472,1,0,1,1
183,10,0,30,1187,61,10,48,1451,0,0,3,1
22,16,30,30,3463,51,48,4,6227,0,1,2,0
120,12,256,2,1084,27,8,8,1187,1,1,1,1
151,16,774,211,792,59,46,7,1392,1,1,2,1
42,13,175,25,671,29,42,23,42,0,0,2,0
375,11,153,2,684,23,36,23,3438,1,0,2,0
255,13,330,39,1860,17,39,35,2750,1,1,2,0
243,11,0,30,1573,15,25,23,1463,0,1,1,0
135,6,323,10,3099,28,27,7,6631,0,0,2,0
104,10,745,85,5883,17,23,18,3144,0,1,1,0
594,23,297,112,872,2,45,71,1465,1,0,1,0
120,3,30,27,1353,41,19,17,778,0,0,3,1
278,17,417,21,5364,23,52,43,2667,1,1,2,0
494,16,30,21,1276,34,52,30,808,0,0,2,0
32,9,134,7,693,18,24,16,1952,0,0,1,0
362,24,30,28,1181,11,24,40,721,0,0,1,0
9,11,30,27,2163,62,8,51,1722,0,0,3,1
126,19,362,87,2638,75,48,21,2034,1,0,3,1
184,16,201,51,201,46,50,13,2658,1,0,2,0
285,19,60,33,1332,22,57,53,808,0,0,2,0
99,9,255,26,1332,47,5,36,451,1,1,1,1
346,1,285,18,4950,34,19,10,646,0,1,2,1
189,8,0,30,1717,25,12,4,2135,0,0,1,1
145,6,365,8,2178,27,24,5,1632,0,0,2,0
45,10,371,11,3596,36,36,8,5486,0,1,2,0
122,10,108,20,3412,17,20,16,6527,0,0,1,0
71,26,573,77,1140,106,55,44,1170,1,0,3,1
118,7,30,27,2624,23,16,3,1978,0,0,1,0
42,9,488,29,573,19,29,21,1355,1,0,2,0
132,7,212,13,2858,38,28,5,1588,0,1,2,1
24,26,150,39,5911,10,28,49,4350,1,0,1,0
69,9,247,5,4696,21,15,4,3497,0,1,1,0
455,16,120,13,277,79,11,64,120,1,0,3,1
66,8,446,20,2672,23,14,1,1560,1,1,1,0
42,15,335,49,4464,24,9,0,2207,0,1,1,0
77,29,218,52,4106,7,75,103,886,1,0,2,0
253,14,67,27,566,23,43,32,1284,0,0,2,0
93,11,228,20,4479,34,38,13,716,0,1,2,0
170,4,313,36,2838,36,22,8,5811,1,1,2,1
160,11,134,11,706,47,37,4,2343,0,0,2,1
12,7,175,16,1945,44,28,12,860,0,1,2,1
17,16,201,45,4192,34,4,16,1530,1,1,1,1
120,2,277,15,600,32,18,8,408,0,0,2,1
72,13,300,4,1758,25,9,4,1310,0,1,1,1
63,8,134,10,1565,22,27,13,1921,0,1,2,0
351,10,201,26,800,23,35,22,3499,1,0,2,0
156,17,212,13,1663,50,52,11,1637,0,1,2,0
96,13,67,13,2293,17,15,12,2804,0,0,1,0
202,8,255,12,2214,27,11,6,1556,0,0,1,1
109,7,0,30,4615,47,27,17,4726,0,0,3,1
134,10,150,10,4387,30,36,15,2446,0,1,2,0
146,5,309,14,2254,24,20,4,1805,0,0,1,0
301,4,0,30,4582,38,10,22,979,0,1,1,1
131,8,0,30,2415,37,31,0,1140,0,0,2,0
145,10,30,32,2574,18,19,13,2289,0,0,1,0
152,14,450,142,1976,50,1,41,2016,1,1,1,1
3,25,150,38,598,65,0,48,1587,1,0,1,1
97,21,190,6,750,77,53,17,1115,0,0,3,1
313,14,67,19,277,21,43,35,384,0,0,2,0
38,20,277,12,886,76,2,65,553,0,0,3,1
21,12,212,45,752,37,40,12,2234,0,0,2,0
92,6,85,4,2639,26,25,6,1681,0,1,2,0
35,10,277,29,6012,31,7,15,5151,1,1,1,1
278,8,601,6,674,57,15,40,912,1,1,3,1
45,4,518,31,5534,31,13,11,2663,1,1,1,1
313,11,216,12,469,48,34,9,1321,0,1,2,1
148,12,108,6,3608,20,13,5,553,0,1,1,0
37,18,30,20,2695,76,4,65,1024,0,0,3,1
426,4,216,20,1090,31,23,1,4228,0,0,2,1
138,5,210,11,2067,36,26,5,2546,0,0,2,1
264,17,886,102,4121,49,0,37,1355,0,1,1,1
68,15,85,16,990,62,40,18,1986,0,1,3,1
78,6,67,26,3294,44,24,17,3194,0,0,3,1
120,16,120,4,2016,60,44,10,2605,0,0,3,1
75,22,360,32,1116,3,37,60,828,0,1,1,0
337,6,30,31,433,24,18,3,5971,0,0,1,0
232,8,543,27,5743,43,6,31,1224,1,1,1,1
35,4,503,21,5526,45,12,29,2448,1,1,3,1
104,15,1113,209,2974,42,48,15,979,1,1,2,0
240,7,242,54,95,52,21,29,1593,0,1,3,1
46,16,323,51,2372,8,32,43,1919,1,1,1,0
281,27,30,15,1082,94,71,12,3196,0,0,3,1
111,18,120,44,319,25,54,44,1495,0,0,2,0
43,14,134,9,1381,12,33,36,2280,1,0,2,0
116,27,270,74,3118,83,75,6,1691,1,0,2,0
137,23,277,36,4241,3,50,73,2592,1,1,2,0
76,6,256,3,5180,25,22,5,1231,1,1,2,0
26,18,300,70,309,12,47,54,875,1,0,2,0
124,21,362,78,1820,6,29,48,2154,1,0,1,0
109,16,272,9,1146,16,16,17,1233,0,1,1,0
110,8,417,29,3226,39,31,3,1276,1,0,2,1
293,10,192,30,1123,19,32,23,1544,0,0,2,0
23,6,182,33,1072,24,23,7,2270,0,1,2,0
17,19,182,13,1383,22,11,9,805,1,1,1,0
32,3,210,10,4608,36,22,9,5815,0,1,2,1
359,11,270,6,541,32,38,15,2958,1,0,2,0
318,8,124,19,5370,22,15,2,655,0,1,1,0
229,17,42,21,1380,12,19,26,2486,0,1,1,0
79,20,451,154,480,28,60,49,860,1,1,2,0
33,14,450,89,1320,52,1,43,1655,1,0,1,1
268,19,85,6,1682,8,27,41,2807,0,1,1,0
167,8,42,30,1959,19,23,14,2598,0,0,1,0
87,23,319,100,3174,79,63,6,1624,1,0,3,1
117,20,469,50,1323,37,4,16,706,1,0,1,1
27,13,192,19,3988,62,34,25,5864,1,0,3,1
210,10,351,59,541,18,17,11,742,1,1,1,0
38,16,85,18,713,52,47,2,1919,0,0,2,0
5,12,90,15,1892,24,38,25,2363,0,1,2,0
111,17,240,7,1173,12,20,28,1215,0,1,1,0
317,7,60,27,150,26,28,10,541,0,0,2,0
112,17,424,95,424,30,53,37,2507,1,0,2,0
42,13,242,6,3632,47,41,0,5377,1,0,2,0
250,12,210,6,1328,22,38,27,990,0,0,2,0
201,12,379,1,2226,55,3,46,902,1,1,3,1
218,17,240,54,1633,35,55,33,1612,1,0,2,0
149,12,175,3,1909,14,28,28,618,1,0,2,0
50,15,190,15,2971,17,14,12,3130,1,0,1,0
18,30,313,29,2669,99,80,5,2554,1,0,3,1
138,17,297,16,3104,16,49,50,2506,1,0,2,0
45,4,108,17,4853,43,19,20,5597,0,1,3,1
300,7,30,31,180,44,27,14,666,0,0,3,1
16,11,443,4,2835,63,22,39,1430,1,1,3,1
136,29,192,88,1471,14,82,99,1068,1,0,2,0
210,13,474,21,134,39,3,27,2682,1,1,1,1
80,6,690,97,1597,31,11,12,2084,1,1,1,1
194,26,180,18,3078,28,13,12,949,0,1,1,0
91,14,693,82,3055,20,43,36,1585,1,0,2,0
118,20,212,29,3140,12,55,65,1489,1,0,2,0
55,9,417,127,5501,48,32,12,5035,1,1,2,1
107,21,67,14,1041,70,60,1,1899,0,0,2,1
404,14,228,62,592,13,20,23,268,1,0,1,0
0,15,134,9,3417,33,47,25,1235,0,0,2,0
194,37,150,42,2971,64,15,12,6330,1,0,1,1
199,6,242,7,2118,27,27,7,2527,0,0,2,0
116,19,60,16,3164,57,55,7,4872,0,0,2,0
18,11,658,261,1115,31,38,16,659,1,0,2,0
136,12,30,31,2616,17,36,32,3102,0,1,2,0
156,8,256,15,1556,46,28,13,2502,1,0,3,1
26,16,150,10,3059,76,30,43,2205,1,0,3,1
238,10,170,21,1679,41,36,1,1091,0,0,2,0
49,24,190,34,2244,86,3,72,1906,1,0,3,1
134,14,108,22,2893,35,45,20,4660,0,0,2,0
114,4,42,30,2808,27,17,2,4106,0,0,1,1
138,9,42,25,5464,54,8,43,2535,0,1,3,1
251,6,134,30,192,25,23,6,1167,0,0,2,0
95,13,162,12,671,22,40,31,845,1,0,2,0
50,33,540,176,960,24,27,43,750,1,1,1,0
75,12,42,21,5006,24,39,26,3256,0,1,2,0
94,18,636,62,1159,68,46,16,1959,0,1,3,1
119,16,192,27,1006,9,27,37,408,1,0,1,0
126,22,201,1,1348,82,55,19,1441,1,1,3,1
72,15,60,32,2724,10,28,36,2012,0,0,1,0
135,6,532,25,3055,42,27,11,6487,1,0,2,1
209,9,67,11,1348,52,27,21,2227,0,0,3,1
65,4,760,72,5845,38,10,22,6333,1,1,1,1
139,5,258,9,2163,25,19,2,2546,0,0,1,0
759,20,0,30,1253,9,24,37,1041,0,0,1,0
228,13,420,60,511,23,10,1,755,0,0,1,1
67,6,175,1,1704,38,8,23,1733,0,1,1,1
327,10,511,32,999,60,12,45,1608,1,1,3,1
338,13,218,24,313,17,16,13,1622,1,0,1,0
229,15,85,15,1869,12,22,26,5698,0,0,1,0
71,19,306,54,3578,14,17,23,1543,1,0,1,0
93,11,350,14,2610,15,24,22,1699,1,0,1,0
7,3,301,23,4207,42,15,23,4807,0,0,3,1
86,15,636,258,1282,10,26,33,1040,1,0,1,0
10,17,421,103,421,16,48,49,703,1,1,2,0
