"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
58,10,577,55,5620,22,13,3,2763,1,1,1,0
280,18,150,7,5655,36,57,35,1339,0,1,2,0
87,14,170,14,2139,30,45,26,1406,1,0,2,0
142,8,671,82,900,56,18,36,878,1,1,3,1
245,14,300,6,3342,36,4,20,684,1,1,1,1
32,16,182,33,967,9,25,35,2105,1,0,1,0
130,9,636,93,2301,57,9,45,1455,0,1,3,1
136,10,30,30,3197,53,29,20,5286,0,1,3,1
35,13,150,3,2846,54,38,12,2012,1,0,3,1
29,4,404,3,3946,31,14,10,3523,0,0,1,1
224,10,30,25,2460,46,34,7,5286,0,0,2,1
112,27,626,143,1040,112,50,55,1320,1,0,3,1
94,7,313,17,4442,35,28,1,693,1,1,2,1
35,8,794,158,993,55,21,31,2452,1,1,3,1
276,15,258,34,779,19,12,8,2372,0,1,1,0
186,3,360,31,2403,30,19,5,2442,0,1,2,1
52,8,518,19,4374,48,26,18,4930,1,1,3,1
261,13,295,16,5762,14,36,36,1924,1,1,2,0
244,16,0,30,1529,24,51,41,1786,0,0,2,0
327,26,42,10,5161,30,78,71,150,0,1,2,0
205,6,30,30,272,25,17,1,2414,0,0,1,0
10,11,85,20,1992,15,30,28,2704,0,1,2,0
69,3,883,197,1054,31,15,10,2368,1,1,1,1
202,15,418,26,5160,9,31,38,1063,1,1,1,0
151,27,499,21,1477,14,76,91,3087,0,1,2,0
177,12,90,7,2673,22,12,2,5616,0,0,1,0
81,4,488,68,5521,27,18,2,1581,1,1,1,1
187,8,42,25,1507,28,10,8,2680,0,0,1,1
58,18,124,40,391,23,54,46,1765,0,0,2,0
100,12,993,203,2850,35,5,21,1317,1,1,1,1
112,18,42,15,2524,9,24,34,1828,0,0,1,0
101,5,768,85,5368,27,23,4,5721,1,1,2,0
201,14,216,6,1910,72,25,45,2672,0,1,3,1
173,13,180,3,5105,11,29,34,977,0,1,1,0
210,12,0,30,1358,19,37,31,2072,0,0,2,0
43,14,560,3,2818,33,45,21,3492,1,0,2,0
83,12,30,34,3608,36,41,13,5639,0,0,2,0
234,19,376,36,5800,88,11,72,2806,1,1,3,1
384,9,834,73,1020,45,5,34,2452,1,1,1,1
46,1,242,12,1315,36,15,16,2105,1,0,1,1
149,29,400,18,2470,107,68,28,2250,0,1,3,1
18,7,150,6,1995,22,23,10,2047,0,1,2,0
56,15,466,21,930,34,48,25,1591,1,0,2,0
110,33,255,138,1689,113,9,84,1481,1,0,3,1
150,22,182,23,1266,21,65,63,2341,0,0,2,0
29,17,212,40,1440,67,44,18,1742,1,1,3,1
417,22,120,20,778,28,9,2,1116,1,0,1,0
49,5,306,7,3606,30,26,2,5427,0,1,2,0
206,8,30,27,2096,22,27,14,1290,0,0,2,0
338,20,339,4,1140,25,62,54,1224,0,0,2,0
162,7,495,70,2789,30,29,5,1677,1,1,2,0
277,16,297,30,573,27,51,37,1075,0,0,2,0
88,11,360,31,1328,46,37,3,2412,1,1,2,1
240,14,182,31,1740,68,33,32,2163,1,1,3,1
304,22,366,58,664,53,0,36,2480,1,0,1,1
304,5,0,30,85,29,24,3,691,0,0,2,0
5,18,514,112,1027,6,39,53,953,1,1,2,0
143,8,0,30,2681,34,33,5,3123,0,1,2,0
187,21,190,22,1732,3,41,63,2586,1,1,1,0
131,26,120,6,1914,112,19,86,1689,1,0,3,1
130,15,95,18,2016,12,39,43,1697,0,0,2,0
339,11,30,32,1006,15,29,27,600,0,0,2,0
140,12,430,32,1771,20,36,28,2789,0,0,2,0
80,6,534,36,1660,25,17,1,1460,0,1,1,0
143,18,120,26,1124,62,51,4,1455,0,1,2,1
396,14,108,24,743,16,16,15,3975,0,1,1,0
45,2,127,23,1142,41,14,23,2215,0,0,3,1
256,7,430,39,5968,46,7,34,3001,1,1,3,1
38,11,474,28,2070,53,32,17,1442,1,0,3,1
162,15,437,9,1681,15,41,42,1731,0,0,2,0
40,3,324,7,4126,33,13,14,1680,1,1,1,1
50,28,361,140,1570,91,3,72,430,1,1,1,1
49,5,443,13,4872,28,14,6,5415,0,1,1,1
7,10,418,75,2920,19,17,10,3268,1,1,1,0
260,18,67,12,1911,11,46,54,331,0,0,2,0
51,16,240,58,1114,24,9,0,2898,1,0,1,0
68,16,153,28,180,11,42,49,800,1,0,2,0
246,21,516,65,306,44,2,25,2045,1,1,1,1
476,29,228,62,618,21,86,96,661,1,0,2,0
430,14,30,28,1273,22,11,3,4502,0,0,1,0
206,15,371,71,295,9,30,38,1626,1,1,1,0
351,11,908,119,886,44,37,1,2321,1,1,2,1
113,26,297,156,836,73,1,55,1697,1,0,1,1
403,20,990,208,3860,94,33,57,2371,1,1,3,1
1,21,162,15,1950,86,47,34,2329,1,1,3,1
142,5,474,46,2980,39,24,11,1660,1,1,2,1
275,8,300,37,601,54,22,30,1919,0,1,3,1
87,0,30,30,4229,37,17,15,1008,0,1,3,1
307,5,0,30,5386,47,13,31,524,0,1,3,1
53,9,124,29,933,19,20,13,2462,0,0,1,0
15,18,268,104,283,11,47,55,1142,1,1,2,0
103,7,170,20,1987,55,15,37,1670,0,1,3,1
202,7,0,30,466,33,30,3,2394,0,0,2,0
302,15,467,88,4983,24,46,35,2799,1,1,2,0
183,12,124,24,1318,30,41,21,2601,1,0,2,0
329,13,0,30,1533,32,44,21,2018,0,0,2,0
107,24,30,17,1470,33,74,62,967,0,0,2,0
2,14,124,1,2736,67,32,32,1203,0,1,3,1
312,14,201,15,2589,46,44,6,2553,0,0,2,0
140,10,339,13,2394,16,24,21,2636,1,0,1,0
4,11,30,38,1237,31,37,15,2315,0,1,2,0
141,7,513,36,1566,28,28,8,2379,1,1,2,0
215,20,255,39,1200,10,52,64,1637,1,1,2,0
331,18,553,162,3259,82,34,44,3394,1,1,3,1
423,9,150,1,1012,18,25,18,4640,0,0,2,0
215,25,67,2,2724,95,57,29,2107,0,0,3,1
653,19,192,69,1172,41,2,25,1134,1,0,1,1
20,17,510,289,1476,83,20,60,1699,1,1,3,1
255,11,285,23,1484,25,38,23,900,0,0,2,0
188,15,726,86,6173,72,9,60,1458,1,1,3,1
155,22,108,8,3656,28,8,1,1358,0,0,1,0
99,12,108,12,1177,55,34,16,1517,0,1,3,1
274,19,626,139,553,7,43,57,1848,1,1,2,0
33,16,268,23,778,56,46,4,1518,0,0,2,1
23,4,30,32,3553,29,22,1,1539,0,0,2,1
104,21,420,28,1651,20,13,15,1301,1,1,1,0
255,38,108,45,1374,2,76,126,966,1,0,1,0
174,14,570,9,1572,18,41,37,2748,1,0,2,0
127,16,458,23,5919,58,1,48,1723,1,1,1,1
54,17,297,11,4568,41,53,23,983,1,1,2,0
49,11,408,33,5527,37,5,23,3384,1,1,1,1
43,16,510,103,1321,55,0,45,1604,1,0,1,1
18,25,190,79,190,23,75,77,1114,1,0,2,0
278,2,451,0,5872,41,15,22,2308,0,1,3,1
7,11,319,10,5641,65,12,51,3511,0,0,3,1
26,17,242,26,3955,28,52,38,4835,0,1,2,0
220,12,134,15,1159,47,38,3,3102,1,0,2,1
130,14,371,38,1624,53,42,4,2538,1,0,2,1
52,4,30,31,1826,29,15,7,2337,0,0,1,1
356,27,210,164,765,83,1,65,924,0,0,1,1
6,11,218,0,5860,56,5,46,5205,0,1,3,1
142,20,60,10,2409,89,11,73,765,0,0,3,1
80,18,212,35,2125,59,0,49,1825,1,0,1,1
6,7,0,30,5726,26,27,9,3628,0,1,2,0
91,14,256,12,2207,29,6,11,2054,1,0,1,1
54,8,365,36,1797,54,24,27,677,1,1,3,1
328,8,0,30,1782,26,30,13,1794,0,1,2,0
2,30,67,18,573,7,78,105,1698,0,0,2,0
64,6,124,17,3908,31,27,2,1616,0,1,2,0
287,20,150,1,1006,17,58,60,577,0,0,2,0
67,18,324,3,4625,46,1,31,1613,1,1,1,1
175,7,90,23,5511,53,11,39,3073,0,1,3,1
244,8,469,39,603,26,30,13,1897,0,0,2,0
335,22,67,16,1358,73,59,6,984,0,0,3,1
382,15,240,7,446,39,48,18,2940,0,0,2,0
56,5,552,75,1575,46,10,31,1704,0,1,3,1
128,18,300,40,1657,8,26,39,2592,1,0,1,0
209,5,127,19,2192,26,18,0,4214,0,0,1,0
49,8,108,20,1492,52,25,25,1613,0,1,3,1
66,16,95,9,1146,9,39,48,2349,0,0,2,0
27,3,127,16,1448,42,18,20,283,0,1,3,1
359,20,67,22,1048,70,53,10,1401,0,1,3,1
155,24,573,2,1290,65,71,19,2108,0,1,2,0
159,33,212,105,1626,114,9,86,1371,1,0,3,1
22,7,30,32,2252,22,18,6,1682,0,1,1,0
473,13,30,22,408,15,36,35,1300,0,0,2,0
170,19,108,6,3664,71,49,15,1211,0,0,3,1
76,19,443,56,841,70,51,12,797,1,0,3,1
179,16,365,140,1689,25,8,1,1252,1,0,1,1
257,22,458,216,443,26,10,7,886,1,0,1,0
263,13,234,32,1406,31,42,21,484,0,1,2,0
172,9,240,26,1676,44,31,8,534,1,1,2,1
290,12,283,8,2977,25,9,3,1008,1,1,1,1
617,16,210,45,175,9,26,35,1681,1,0,1,0
22,12,175,3,1855,17,35,30,2730,0,1,2,0
19,7,404,118,4860,50,22,25,5000,1,1,3,1
236,25,323,23,2559,20,16,22,3394,1,1,1,0
15,25,404,67,1170,101,55,39,1048,1,0,3,1
134,7,42,30,2839,49,8,37,1360,0,1,3,1
3,28,150,18,663,7,71,96,1761,1,0,2,0
155,19,256,23,2877,72,2,62,1548,1,1,3,1
24,24,268,73,5317,106,32,70,716,1,1,3,1
331,20,85,12,1921,70,53,10,1438,0,0,3,1
42,6,30,27,4910,37,27,5,4811,0,1,2,1
65,12,721,49,5734,22,11,2,3883,1,1,1,0
195,13,180,9,1710,40,42,11,1783,0,1,2,0
200,11,242,7,1842,53,34,15,3622,0,0,3,1
444,23,212,73,912,102,17,80,1422,1,0,3,1
29,27,242,54,638,41,83,64,624,1,0,2,0
85,12,564,23,5506,15,19,18,5894,1,1,1,0
52,8,382,31,2282,20,21,12,2707,1,0,1,0
51,5,268,19,2698,34,10,18,2007,0,1,1,1
388,11,418,41,895,18,32,26,3513,0,1,2,0
46,8,541,54,1050,29,32,11,1633,1,1,2,0
214,15,313,46,285,10,32,39,872,1,1,2,0
156,15,30,40,1033,16,16,16,1683,0,1,1,0
68,3,270,50,1266,34,21,8,745,0,1,2,1
45,27,240,11,3407,16,22,36,1199,1,1,1,0
226,9,379,10,990,30,33,11,1652,1,0,2,0
60,13,532,2,2781,42,41,6,3520,0,0,2,0
290,9,242,21,671,32,34,9,1602,0,0,2,0
32,15,342,39,5654,11,35,41,3878,1,1,2,0
123,10,283,38,2543,58,26,29,1974,1,1,3,1
46,12,90,17,4189,62,28,31,1159,0,1,3,1
38,20,162,22,5539,17,58,60,1358,1,1,2,0
197,24,192,54,2131,97,51,39,2535,1,0,3,1
96,4,365,24,1846,29,20,2,1987,1,0,2,1
355,14,295,22,2639,50,42,1,2723,0,0,2,1
270,6,418,5,5645,38,27,7,2736,0,1,2,1
2,13,295,37,2741,15,17,17,1905,1,0,1,0
151,12,182,16,1064,17,17,14,450,1,0,1,0
182,6,700,58,1761,36,9,21,757,1,1,1,1
263,25,404,74,319,3,38,66,4080,1,1,1,0
125,16,60,15,2624,27,49,35,2734,0,0,2,0
205,8,124,21,2100,21,26,14,1299,0,0,2,0
57,15,255,16,1674,26,47,34,1355,0,1,2,0
229,17,300,26,5511,36,3,19,1358,1,1,1,1
229,11,841,25,6131,56,5,46,1205,1,1,3,1
378,9,42,31,2121,33,33,7,2108,0,1,2,0
317,14,552,3,2880,39,3,26,3004,0,1,1,1
181,16,420,31,841,23,9,2,1292,0,1,1,0
18,26,433,157,3254,94,64,20,1489,1,0,3,1
200,2,134,26,2079,40,19,17,2654,0,1,3,1
81,11,532,10,540,26,37,22,1233,0,0,2,0
250,29,362,8,2761,69,2,45,730,1,1,1,1
70,25,134,32,150,1,48,77,1033,1,0,1,0
152,18,60,39,1950,18,51,50,1719,0,0,2,0
120,24,162,59,2779,59,0,41,1101,1,0,1,1
197,29,300,26,4286,2,44,77,808,1,1,1,0
241,6,258,9,5798,50,11,36,2522,1,1,3,1
69,25,360,117,3113,86,65,11,1638,1,0,3,1
31,20,256,59,2839,90,13,73,815,1,1,3,1
263,15,277,23,932,15,41,42,691,1,0,2,0
306,7,547,61,6031,24,26,10,1922,1,1,2,0
65,15,124,21,242,15,17,19,1600,0,0,1,0
253,9,571,118,488,21,30,19,1624,1,1,2,0
45,13,424,14,6189,14,20,22,3129,0,1,1,0
56,4,67,28,1666,31,13,11,2483,0,0,1,1
26,10,277,20,4671,27,36,18,5610,1,1,2,0
290,5,85,23,120,33,26,1,636,0,0,2,1
20,9,124,11,4756,18,20,13,1598,0,0,1,0
89,9,433,24,2876,42,32,5,541,1,1,2,1
175,15,900,47,2992,18,14,12,2601,1,1,1,0
126,20,67,21,767,60,57,6,424,0,0,2,0
181,3,258,3,1200,30,18,5,2825,1,1,2,1
202,22,210,61,1261,46,69,39,2188,1,0,2,0
52,19,0,30,1449,75,2,65,2550,0,1,3,1
124,21,85,8,997,78,54,17,2177,0,0,3,1
118,7,247,36,2802,42,27,10,1036,0,1,2,1
17,7,268,3,3635,51,24,24,2460,1,1,3,1
109,5,418,8,4429,41,24,13,1290,0,1,2,1
351,11,108,5,1233,49,35,8,4971,0,0,2,1
423,12,90,12,339,68,16,49,616,0,0,3,1
227,14,361,12,566,29,6,10,859,0,0,1,1
161,13,124,14,1827,21,40,30,1805,0,0,2,0
86,6,592,9,750,25,24,7,1410,0,0,2,0
365,24,0,30,1616,31,8,0,1414,0,0,1,0
320,13,30,41,2583,32,6,15,1905,0,0,1,1
149,14,42,20,1884,11,32,37,2780,0,0,2,0
149,26,488,131,3046,84,2,69,2326,1,1,1,1
287,17,150,97,175,8,38,49,636,0,0,2,0
168,16,708,34,1991,70,4,61,794,1,1,3,1
70,19,30,27,3049,6,32,48,2843,0,0,1,0
98,9,212,6,5643,49,5,38,1992,0,1,1,1
24,5,0,30,3949,34,26,2,1182,0,1,2,1
121,9,424,25,2876,45,32,9,1856,1,1,2,1
29,10,234,11,2012,24,34,19,972,0,0,2,0
8,17,85,4,2040,80,31,46,2239,0,1,3,1
264,18,285,3,805,70,48,16,1388,0,0,3,1
18,14,297,12,1044,70,27,41,631,1,1,3,1
22,19,626,22,3050,75,45,25,1572,1,1,3,1
77,13,258,7,2316,46,41,1,2151,1,0,2,0
49,16,700,133,1321,39,52,23,2614,1,1,2,0
174,23,270,62,2005,106,29,72,404,1,0,3,1
50,17,150,27,990,64,1,55,1666,1,0,1,1
68,5,162,4,3032,40,24,11,6174,0,1,2,1
394,13,277,81,558,46,2,35,234,1,0,1,1
288,9,390,0,5878,24,13,1,3227,0,1,1,1
45,20,67,15,1844,20,59,57,2184,0,0,2,0
211,12,300,5,1620,29,40,20,466,1,0,2,0
224,8,270,58,1442,49,26,19,902,0,1,3,1
300,25,124,50,361,76,0,60,540,0,0,1,1
137,12,1324,242,2980,37,41,13,1182,1,1,2,0
224,18,330,68,1409,27,54,42,1723,0,0,2,0
61,10,531,56,3589,24,12,1,1057,1,1,1,1
121,19,134,8,875,19,54,53,1982,1,0,2,0
228,10,162,5,1926,17,22,17,1261,0,0,1,0
242,18,497,69,514,45,55,20,1758,1,1,2,0
81,11,417,21,1019,22,36,25,2274,0,0,2,0
490,10,0,30,661,26,34,17,755,0,0,2,0
28,12,543,94,1200,22,39,29,1690,1,0,2,0
42,8,569,47,5826,46,7,34,5980,1,1,1,1
289,28,85,35,1318,26,83,84,940,0,0,2,0
22,23,454,104,1230,83,2,70,210,1,1,3,1
20,8,295,27,3998,43,30,7,5800,0,0,2,1
267,25,150,95,277,1,43,72,560,0,0,1,0
353,6,277,4,722,27,26,7,5407,1,0,2,0
74,11,430,42,1650,28,38,19,1224,0,1,2,0
221,14,60,23,268,40,44,13,2554,0,0,2,0
240,22,30,19,2467,72,61,3,2145,0,0,3,1
413,19,180,62,703,29,59,46,382,1,0,2,0
205,18,324,54,503,6,36,50,671,1,1,1,0
13,15,450,9,3059,50,46,3,2103,1,0,2,0
70,8,484,65,3645,20,23,13,5995,1,0,1,0
249,11,391,39,3564,19,15,8,3305,1,1,1,0
60,9,30,30,331,33,34,8,2270,0,0,2,0
248,22,90,41,1731,38,4,15,1165,0,0,1,1
192,4,0,30,3210,46,14,29,1449,0,1,3,1
206,13,511,23,6220,36,4,22,1864,0,1,1,1
149,32,127,8,2315,122,77,31,1047,0,0,3,1
226,23,789,24,912,9,61,76,1784,1,1,2,0
453,12,828,211,1167,50,3,41,4214,1,1,1,1
2,8,604,42,2690,29,10,10,1867,1,0,1,1
186,4,60,28,5379,32,23,3,2984,0,1,2,1
406,15,30,25,987,74,31,40,492,0,0,3,1
18,17,228,36,1476,28,53,39,1165,1,1,2,0
142,6,240,15,424,25,15,1,1259,1,1,1,1
29,22,295,79,4246,43,68,40,942,1,0,2,0
294,6,631,70,658,42,25,13,658,1,1,2,1
249,13,484,59,3879,24,41,28,2845,1,1,2,0
74,8,255,7,2274,24,14,0,2179,0,0,1,0
315,13,30,37,5107,13,22,23,335,0,1,1,0
315,7,30,22,789,44,26,13,1664,0,0,2,1
328,7,60,34,981,25,14,2,603,0,0,1,1
7,11,306,13,5651,64,17,45,3361,0,0,3,1
146,9,484,133,3126,60,16,42,2166,1,1,3,1
10,10,0,30,1857,50,31,14,2479,0,0,3,1
114,13,120,8,1434,68,29,37,2661,0,0,3,1
6,8,150,20,4956,28,11,8,2218,0,1,1,1
114,5,404,56,5449,25,19,3,751,1,1,1,0
23,9,30,32,589,24,32,17,2359,0,1,2,0
62,4,485,0,5279,27,20,0,5571,0,1,2,0
12,10,350,18,2521,33,6,18,2167,1,0,1,1
37,12,242,22,5775,65,10,51,1958,0,1,3,1
319,3,509,166,3036,40,20,15,3182,1,1,3,1
71,12,598,48,5023,16,32,29,6125,1,1,2,0
227,5,30,31,1208,25,17,0,2040,0,0,1,0
52,8,170,11,4440,21,17,6,2012,0,1,1,0
359,20,644,162,3372,82,44,33,3535,1,1,3,1
139,3,234,4,2886,29,20,3,5993,0,0,2,1
45,10,400,50,4832,17,22,17,2868,0,1,1,0
182,16,319,56,644,34,4,17,793,1,1,1,1
313,11,366,25,5647,17,19,15,2960,1,1,1,0
17,23,60,4,6081,103,18,80,4817,0,0,3,1
52,9,566,10,1036,30,33,11,2166,0,1,2,0
54,13,0,30,3456,16,17,15,1928,0,0,1,0
121,9,443,33,5880,53,8,41,4566,1,1,3,1
93,15,1047,198,2821,56,43,8,1142,1,1,2,1
15,5,342,41,1060,32,26,1,2160,0,1,2,0
94,6,351,87,1950,44,24,16,2616,1,1,3,1
179,6,532,28,2285,49,21,26,2268,1,1,3,1
302,11,60,28,1786,19,15,8,1575,0,1,1,0
398,11,0,30,150,47,36,6,1746,0,0,2,1
35,10,731,37,5508,61,20,39,1803,0,1,3,1
135,21,277,15,2621,15,60,67,2806,0,1,2,0
331,15,924,148,532,59,1,50,2845,1,1,1,1
122,11,684,37,2599,42,3,31,1301,1,1,1,1
190,15,162,20,4953,20,45,39,2509,0,1,2,0
244,8,0,30,1302,43,31,8,2187,0,0,2,1
26,5,272,7,3285,29,24,2,2223,0,0,2,0
286,28,90,7,2250,86,77,5,7051,1,0,2,0
171,7,342,26,2544,29,11,10,5925,0,0,1,1
171,12,258,9,2581,18,36,30,6788,1,0,2,0
376,8,85,18,592,20,24,13,1201,0,0,2,0
50,10,67,20,1529,18,31,24,2190,0,0,2,0
87,13,488,30,1282,14,35,35,2402,1,1,2,0
308,23,108,7,1498,84,56,20,1252,0,0,3,1
27,3,379,24,4658,42,19,19,4986,0,0,3,1
23,18,778,280,1384,86,19,65,2012,1,1,3,1
5,21,361,128,3720,30,64,52,2601,1,0,2,0
342,8,190,18,1020,25,12,4,277,1,0,1,1
297,14,42,21,722,47,43,2,1316,0,0,2,0
35,7,644,45,6099,46,7,33,6046,1,1,1,1
306,15,270,20,1124,18,44,40,1395,0,0,2,0
180,8,582,21,342,32,8,15,1620,1,1,1,1
38,18,268,18,3755,10,47,56,1433,1,1,2,0
2,22,85,17,3532,3,40,63,2785,0,1,1,0
223,10,175,1,170,45,4,35,3032,1,1,1,1
198,15,360,17,150,58,2,49,2140,1,1,1,1
45,25,301,44,1082,30,76,68,726,1,0,2,0
275,13,0,30,1758,13,30,32,95,0,0,2,0
224,14,691,81,6115,73,12,58,1556,1,1,3,1
42,3,42,33,1560,30,20,4,1392,0,1,2,1
329,8,150,12,1505,39,32,2,4754,1,0,2,1
213,15,90,10,2408,48,47,7,2259,0,0,2,0
114,14,376,8,3678,11,33,39,4878,1,1,2,0
238,11,42,30,601,46,35,5,983,0,1,2,1
198,15,272,25,930,48,45,4,1666,1,1,2,0
95,23,426,20,1591,27,10,6,1566,1,0,1,0
97,13,216,39,2898,69,24,43,324,1,1,3,1
62,7,218,7,3947,28,12,8,1295,1,1,1,1
20,32,700,53,3852,106,7,80,1387,0,0,3,1
353,11,95,3,1617,45,37,2,4477,0,0,2,1
85,19,330,36,4146,60,54,2,2139,1,1,2,0
91,7,42,30,3174,50,24,22,2434,0,0,3,1
19,21,85,18,2212,85,5,73,1478,0,0,3,1
13,20,180,9,1332,11,20,31,752,1,1,1,0
171,11,108,4,911,46,3,36,458,0,0,1,1
325,15,324,5,2155,15,16,18,1190,0,1,1,0
205,23,430,35,2571,31,8,0,3226,1,1,1,0
115,16,201,1,277,80,22,55,1616,1,1,3,1
202,18,540,68,2446,31,6,9,1273,1,1,1,1
30,16,212,27,4677,58,46,5,1622,0,0,2,1
55,1,497,22,4240,36,18,14,4826,1,1,2,1
272,28,120,16,1308,82,78,10,2576,1,0,2,0
251,34,180,9,1124,82,105,47,1813,1,0,2,0
33,18,42,20,4941,68,1,59,1332,0,0,3,1
51,12,108,6,1584,29,7,11,2432,0,1,1,1
46,11,153,5,150,61,9,49,1203,1,1,3,1
211,24,323,23,1982,50,73,39,2117,0,0,2,0
127,4,351,42,5785,39,23,11,4616,1,1,2,1
170,13,335,18,2032,41,3,29,1782,1,1,1,1
72,37,124,56,2073,24,113,133,1832,1,0,2,0
117,22,497,2,1294,53,0,36,674,0,1,1,1
62,2,457,17,5099,32,18,8,5400,0,1,2,1
67,11,60,22,3120,16,29,25,2642,0,0,2,0
110,1,324,5,2592,35,19,11,883,1,1,2,1
27,15,90,13,1890,77,27,48,2256,0,0,3,1
285,6,60,24,90,34,28,0,698,0,0,2,0
2,12,60,25,2372,22,12,2,1800,0,0,1,0
144,5,503,48,5474,36,24,6,3577,1,1,2,1
13,14,420,11,3794,75,18,54,5407,1,0,3,1
291,11,300,7,1024,52,33,14,1507,0,0,3,1
352,12,190,25,904,39,41,9,182,0,0,2,0
113,9,323,24,1999,21,29,18,819,1,0,2,0
17,18,150,23,1034,85,29,53,918,1,0,3,1
211,18,1057,245,2823,47,56,20,2084,1,1,2,0
124,20,408,160,6215,5,43,60,3950,1,1,2,0
22,19,451,85,1015,6,42,58,741,1,0,2,0
240,11,750,1,6113,53,4,44,1127,0,1,1,1
81,13,631,117,5809,30,6,13,3988,1,1,1,1
35,12,295,107,5221,65,26,38,5020,1,1,3,1
149,25,418,27,1666,33,8,1,1425,0,0,1,1
11,12,607,8,1338,50,36,8,1159,1,0,2,1
63,7,180,27,2724,40,29,5,1909,1,0,2,1
319,15,446,108,541,72,8,60,3305,0,1,3,1
63,10,90,37,2135,17,26,21,2631,0,0,2,0
558,26,60,12,509,54,78,41,1158,0,0,2,0
284,6,351,12,481,52,16,33,1113,1,1,3,1
104,10,601,121,5865,56,27,26,5159,1,1,3,1
171,26,162,1,3368,26,14,16,1120,0,1,1,0
227,4,691,64,659,44,12,28,1506,0,1,3,1
160,3,60,36,6928,29,20,3,2620,0,1,2,1
277,20,42,16,1663,7,27,42,1266,0,0,1,0
37,33,664,144,1249,8,89,142,726,1,1,2,0
9,22,162,39,270,55,67,25,175,1,1,2,0
33,13,60,20,4200,37,43,15,940,0,1,2,0
224,24,108,15,1338,23,71,70,1091,0,0,2,0
55,5,518,61,1744,25,21,4,1015,0,1,2,0
196,9,60,17,6354,58,14,42,2334,0,1,3,1
12,16,108,14,402,50,50,9,1471,0,1,2,0
81,9,218,24,5431,33,7,17,1834,0,1,1,1
167,8,60,30,2190,26,30,12,1126,0,0,2,0
97,3,466,23,3030,33,22,6,1203,0,1,2,1
60,15,85,17,1588,12,39,43,1980,0,1,2,0
103,23,108,13,2389,19,67,70,1839,1,0,2,0
26,8,228,20,4221,26,12,4,5680,0,1,1,1
112,18,216,20,2522,88,25,60,607,1,0,3,1
55,26,67,17,4204,22,16,21,1380,0,0,1,0
31,22,127,7,2576,62,64,14,1165,0,0,2,0
199,2,192,9,2180,33,20,8,1489,0,0,2,1
389,19,600,68,3141,69,50,12,3483,1,1,3,1
357,10,751,125,780,62,13,47,2448,1,1,3,1
251,15,295,30,3062,78,22,54,153,0,1,3,1
91,15,85,17,3031,16,16,16,2121,0,1,1,0
209,5,150,22,4250,36,26,4,1736,0,1,2,1
103,17,228,11,5072,52,51,8,2781,1,1,2,0
270,4,424,2,6007,44,13,28,2089,1,1,3,1
50,16,170,29,5184,17,47,47,488,1,1,2,0
147,18,180,26,1784,60,0,50,351,0,1,1,1
220,7,0,30,518,35,28,1,2331,0,0,2,1
260,5,402,53,1050,30,26,2,1170,1,0,2,0
712,22,242,42,437,86,50,30,342,1,0,3,1
82,15,134,5,3402,28,47,30,2798,1,0,2,0
15,13,390,37,2876,32,43,21,2516,1,0,2,0
41,19,671,94,691,22,56,51,2358,1,0,2,0
143,6,335,18,2711,52,18,32,1347,1,1,3,1
309,12,255,33,1050,27,40,23,1455,0,0,2,0
