"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
421,24,285,69,870,78,66,2,1614,1,0,3,1
100,17,127,11,2051,21,11,7,1471,0,1,1,0
101,10,366,103,2629,56,27,26,1560,1,1,3,1
92,8,497,39,1773,58,16,39,2112,0,1,3,1
70,19,362,3,1950,86,39,43,1482,1,0,3,1
67,5,0,30,2916,33,25,2,1840,0,0,2,1
65,8,247,16,4335,21,16,5,2052,1,1,1,0
168,14,108,26,3000,29,6,10,2252,0,0,1,1
120,8,42,27,1448,52,9,39,774,0,0,3,1
63,11,342,28,666,57,29,24,797,0,0,3,1
340,8,30,30,638,34,31,4,5787,0,0,2,0
341,27,240,41,2525,20,19,29,3104,1,1,1,0
190,21,201,14,2179,4,43,63,511,1,0,2,0
240,32,108,26,858,111,8,86,1487,1,0,3,1
190,18,450,85,840,21,11,9,1304,1,1,1,0
204,8,497,33,300,20,18,8,1819,1,1,1,0
117,15,484,21,5378,9,32,40,3195,1,1,1,0
45,7,127,11,4747,36,29,2,5523,0,1,2,1
59,20,255,6,743,79,50,22,1315,0,0,3,1
102,21,812,136,2512,53,63,22,1680,1,1,2,0
369,18,67,9,680,33,55,36,1052,0,0,2,0
236,2,458,17,815,41,18,18,895,0,0,3,1
256,8,541,54,618,32,31,6,1885,0,0,2,0
220,10,153,5,4744,58,24,31,2580,0,1,3,1
97,12,240,41,1699,16,35,33,1723,1,0,2,0
106,17,591,199,872,26,52,40,997,1,1,2,0
269,11,366,37,309,59,6,49,2457,1,1,3,1
221,18,242,17,150,85,12,69,2547,0,1,3,1
76,9,272,22,2638,30,34,12,1674,1,0,2,0
296,9,95,20,1184,19,19,12,2651,0,1,1,0
128,8,268,24,1760,24,30,15,3072,1,0,2,0
19,11,127,1,2001,33,38,14,2077,0,1,2,0
47,15,170,10,4768,16,15,15,1426,1,1,1,0
320,5,426,12,1060,27,22,3,2379,1,1,2,0
127,29,150,15,2742,3,70,102,1256,0,1,2,0
171,6,162,17,1828,24,18,2,2297,0,0,1,0
39,9,134,10,4573,19,23,15,5552,0,1,1,0
287,4,120,20,150,32,24,2,618,0,0,2,1
51,18,808,156,2980,67,46,15,934,1,1,3,1
181,14,598,122,1556,13,36,38,2488,1,0,2,0
163,8,450,12,2445,56,18,35,2113,1,1,3,1
160,7,418,30,323,51,22,26,1195,1,1,3,1
111,7,892,95,5500,25,14,3,5651,1,1,1,1
247,16,297,37,990,12,42,48,1922,1,1,2,0
283,16,360,27,1124,12,41,46,457,0,0,2,0
300,24,277,29,5325,38,74,54,1591,1,1,2,0
254,7,342,49,664,22,22,9,2256,0,1,2,0
36,18,108,1,3017,7,40,53,2080,1,0,2,0
186,12,190,19,5476,14,26,25,874,0,1,1,0
423,12,90,12,339,68,16,49,616,0,0,3,1
116,14,42,22,842,13,20,23,258,0,1,1,0
16,30,60,3,2721,117,12,91,2230,1,1,3,1
78,21,60,19,886,83,49,28,1541,0,0,3,1
178,15,67,12,1492,73,30,41,2592,0,0,3,1
12,6,240,36,4468,30,11,11,5232,0,1,1,1
192,8,323,24,1710,26,29,11,552,1,0,2,0
738,19,30,28,1376,73,47,20,979,0,0,3,1
49,17,902,71,2995,18,14,14,1626,1,1,1,0
60,5,362,32,1482,25,17,0,2910,1,0,1,0
929,8,0,30,150,31,31,7,300,0,0,2,0
176,9,182,14,1371,56,8,44,2290,1,0,3,1
211,6,335,43,60,25,16,1,973,1,1,1,1
137,10,120,11,3243,58,26,30,2876,0,0,3,1
728,32,42,6,1188,6,42,75,1103,0,0,1,0
237,12,150,10,1879,31,41,20,5402,0,0,2,0
19,12,127,10,3596,15,33,32,6453,0,1,2,0
225,14,95,14,3463,18,14,11,1579,0,1,1,0
109,10,531,35,2644,34,37,11,2584,0,1,2,0
181,6,270,11,2527,25,23,6,5713,0,0,2,0
107,13,150,37,708,68,27,39,2115,1,0,3,1
69,4,339,27,3960,29,20,2,1405,1,1,2,1
142,21,319,17,2671,16,60,65,2800,0,1,2,0
20,7,228,27,4039,30,29,7,5735,0,0,2,0
1,26,446,171,3445,112,47,58,1316,1,1,3,1
169,6,108,12,1579,27,24,5,2791,0,0,2,0
226,9,789,15,6220,45,5,34,1221,0,1,1,1
209,16,458,52,484,58,45,7,644,1,0,2,1
6,4,297,20,4826,33,12,14,2106,0,1,1,1
166,41,210,103,1252,163,31,107,1423,1,0,3,1
275,15,170,12,1855,38,49,20,4470,1,0,2,0
228,18,67,15,1252,7,39,52,782,0,0,2,0
29,10,324,15,5194,19,32,23,2657,1,1,2,0
231,17,85,7,2381,13,19,25,2080,0,0,1,0
324,0,0,30,481,36,17,14,1301,0,0,2,1
3,20,390,95,420,13,56,64,1445,1,0,2,0
135,14,182,29,2338,23,10,0,3438,0,1,1,0
354,11,564,128,3735,65,19,44,2069,1,1,3,1
387,6,192,27,350,24,18,3,1332,0,0,1,0
113,4,780,1,1256,34,24,4,745,0,1,2,1
419,14,240,24,895,74,15,57,752,1,0,3,1
133,4,150,26,2430,43,12,27,1682,0,0,3,1
85,9,630,80,1718,57,10,45,2230,0,1,3,1
19,12,285,58,1840,68,11,54,1080,1,1,3,1
155,3,323,41,1523,31,15,10,1060,1,1,1,1
41,21,212,52,1537,76,1,65,582,1,0,3,1
173,8,210,36,3892,25,13,3,2856,0,1,1,1
251,14,67,25,1710,12,22,25,2410,0,0,1,0
453,11,765,209,1315,28,8,9,4124,1,1,1,1
21,13,162,49,4857,15,18,18,541,0,1,1,0
36,18,210,17,2813,78,40,33,2654,1,0,3,1
39,11,391,46,5342,22,12,2,4425,1,1,1,0
306,27,120,98,722,75,1,57,849,0,0,1,1
85,12,722,11,5490,30,7,12,3034,0,1,1,1
207,13,60,18,2561,48,42,0,2375,0,0,2,0
33,9,228,13,4106,48,30,15,5911,1,0,3,1
343,10,216,12,1080,19,16,9,324,1,0,1,0
111,27,234,59,3494,115,51,56,1341,1,0,3,1
207,3,30,25,2359,32,21,4,4200,0,0,2,1
88,12,390,105,6062,45,3,35,5005,1,1,1,1
88,14,361,22,4940,30,46,27,3726,1,1,2,0
57,16,120,21,3864,71,35,33,1510,0,1,3,1
121,20,277,46,4305,6,45,62,2508,1,1,2,0
127,5,60,25,828,32,11,13,1557,0,1,1,1
100,20,684,244,811,80,49,25,1524,1,1,3,1
129,12,256,13,1471,33,41,18,1158,1,0,2,0
391,7,95,30,450,24,26,12,1230,0,0,2,0
298,11,335,49,2900,45,3,35,272,0,1,1,1
32,0,339,32,4036,37,16,16,3726,0,0,3,1
138,11,272,22,2229,65,22,41,2466,0,0,3,1
161,3,0,30,1826,40,20,16,2783,0,0,3,1
431,18,300,108,828,83,34,46,1438,1,0,3,1
194,7,417,6,2337,36,29,1,5728,1,0,2,1
77,20,108,2,4224,30,60,46,1144,1,0,2,0
157,7,192,3,3047,22,20,7,2407,0,0,1,0
236,18,306,60,1366,6,37,51,3847,0,0,1,0
83,11,362,19,3516,43,4,32,6280,1,0,1,1
48,3,335,36,2563,31,20,5,2132,1,0,2,1
137,24,272,8,2082,106,37,64,511,1,0,3,1
46,33,745,110,3984,89,5,60,1448,1,0,1,1
47,17,150,8,2245,7,33,47,769,1,1,1,0
166,27,641,28,1231,115,48,60,937,1,1,3,1
39,12,384,46,5275,45,3,34,1146,1,1,1,1
457,15,42,22,531,72,35,34,1110,0,0,3,1
91,29,90,6,2577,67,87,39,1772,1,0,2,0
146,7,192,10,2200,50,21,26,2685,0,0,3,1
449,12,60,18,537,17,35,31,379,0,0,2,0
410,30,319,102,636,123,55,59,1211,1,0,3,1
3,9,90,19,2028,52,29,19,2846,0,1,3,1
1,4,60,20,4722,45,18,24,6106,0,0,3,1
45,15,240,26,1463,75,12,60,1510,0,0,3,1
116,16,351,1,1548,49,48,8,2279,0,0,2,0
26,12,175,18,702,38,40,10,1556,0,0,2,0
68,11,175,4,3182,63,25,36,1905,1,1,3,1
55,4,551,46,3430,29,14,8,1191,1,1,1,1
370,27,30,12,1146,117,21,88,1180,0,0,3,1
28,4,309,13,2007,45,13,28,1082,1,0,3,1
260,7,170,27,3433,47,8,34,1478,0,1,3,1
6,22,376,88,1084,90,7,76,258,1,1,3,1
243,6,408,13,854,27,26,7,1974,1,0,2,0
269,10,150,16,1315,17,29,24,1679,0,0,2,0
85,7,210,13,2213,21,24,12,2431,1,0,2,0
197,8,362,10,1537,32,31,6,1932,0,0,2,0
41,5,285,38,2704,48,14,30,2292,1,0,3,1
104,6,484,61,1879,50,16,30,2335,0,1,3,1
2,9,150,12,5162,18,24,18,2308,0,1,1,0
212,6,30,31,2821,51,15,33,911,0,1,3,1
20,5,362,23,4663,39,24,11,4241,0,0,2,1
102,10,190,12,1556,35,6,20,446,0,1,1,1
149,7,127,1,2912,42,27,10,4768,0,0,2,1
280,20,390,67,2670,61,0,49,3200,1,1,1,1
105,15,1129,163,3030,54,1,44,1218,1,1,1,1
37,14,30,34,5314,67,31,34,2468,0,1,3,1
143,25,285,3,1809,2,54,81,2143,1,0,2,0
143,10,180,11,2002,36,35,6,2278,1,0,2,0
120,9,127,9,127,39,34,1,757,1,1,2,0
12,21,95,5,5597,17,62,65,1165,1,0,2,0
6,15,339,19,2420,31,49,30,2401,0,0,2,0
81,11,484,31,1931,37,37,8,1248,1,0,2,0
16,8,0,30,3569,39,30,3,1771,0,1,2,1
350,10,175,21,794,17,28,23,3473,1,0,2,0
50,16,497,74,1328,27,51,37,2704,1,0,2,0
249,5,365,32,5902,40,10,25,2970,1,1,1,1
270,6,134,14,1777,41,26,11,4939,1,0,2,1
174,4,247,8,1440,38,23,10,1355,0,1,2,1
190,11,42,29,3036,38,38,8,902,0,0,2,0
165,9,192,17,1616,32,34,9,2308,1,0,2,0
154,12,270,30,4502,14,28,28,2613,0,1,2,0
373,11,693,88,1082,54,34,16,2348,1,1,3,1
272,17,480,37,589,7,32,45,2034,1,1,1,0
44,9,0,30,3194,33,33,7,2023,0,0,2,0
4,11,524,14,4473,33,38,13,4326,0,0,2,0
133,20,752,231,752,6,48,64,1533,1,1,2,0
186,6,361,43,5015,52,18,32,666,1,1,3,1
82,19,120,21,2430,90,30,57,1080,1,1,3,1
418,35,300,48,618,121,91,12,1328,1,0,3,1
126,35,484,216,1691,88,7,51,510,1,1,1,1
83,20,218,4,5136,42,63,35,2714,0,1,2,0
26,29,180,103,2758,75,2,52,1231,1,1,1,1
241,13,1123,91,2914,39,42,11,2210,1,1,2,0
103,22,60,10,1770,86,4,73,1103,0,0,3,1
17,12,85,22,2271,46,38,1,384,0,0,2,1
445,16,216,56,698,31,52,34,738,1,0,2,0
433,29,108,4,511,124,51,65,1099,1,0,3,1
152,4,297,1,3103,44,19,21,1465,1,1,3,1
128,15,42,24,2072,71,31,36,2639,0,0,3,1
184,7,210,29,2001,42,7,30,2601,0,1,1,1
387,28,339,114,832,19,81,91,872,1,0,2,0
46,9,402,41,3638,40,32,2,3102,1,0,2,1
101,4,342,20,3124,40,11,24,571,1,1,1,1
129,4,218,18,3398,43,22,17,1486,0,1,3,1
200,18,134,2,1630,16,15,18,2379,1,0,1,0
366,19,741,76,2448,25,9,1,1704,1,1,1,0
254,30,162,63,1822,93,86,10,4399,0,0,2,0
283,9,60,38,1084,42,32,4,2942,0,1,2,1
162,12,242,12,1917,13,26,26,1952,1,1,1,0
45,9,484,17,4857,20,17,9,5381,0,1,1,0
309,29,120,17,1091,121,21,91,1884,1,0,3,1
407,10,30,25,1507,22,12,1,3408,0,1,1,0
16,15,60,38,1345,10,36,43,1505,0,0,2,0
336,17,60,10,1626,63,1,54,811,0,0,1,1
269,19,60,17,1869,11,51,60,300,0,0,2,0
235,21,42,12,2142,5,32,52,5305,0,0,1,0
281,25,150,18,1945,12,23,39,1487,1,0,1,0
321,21,228,37,1674,36,65,45,1471,1,0,2,0
173,16,190,44,2114,82,18,61,2078,0,1,3,1
26,12,192,13,5085,41,3,29,4392,1,1,1,1
8,16,335,106,2831,8,32,42,1211,1,1,1,0
12,5,90,31,1734,27,22,2,2431,0,0,2,0
54,18,90,8,902,63,0,54,218,1,0,1,1
459,22,331,85,532,91,47,39,1233,1,0,3,1
102,7,60,35,3669,25,26,9,6363,0,0,2,0
496,22,30,21,895,8,56,71,573,0,0,2,0
26,5,495,98,1316,35,26,4,2502,1,1,2,1
262,10,297,33,1348,45,34,6,492,1,1,2,1
244,15,360,59,1282,10,36,43,2428,1,0,2,0
271,9,247,3,1203,21,31,20,1061,0,0,2,0
241,10,190,4,5736,56,7,45,2372,1,1,3,1
115,23,277,7,1441,76,0,63,1480,1,0,1,1
101,14,591,60,3127,55,42,8,1449,1,0,2,1
126,8,228,67,301,26,30,13,1501,1,0,2,0
84,18,162,14,190,21,53,49,1218,1,0,2,0
305,21,120,30,1371,15,59,65,882,1,0,2,0
272,17,30,22,1910,8,28,40,930,0,0,1,0
103,13,95,17,60,63,32,28,1148,0,1,3,1
182,9,170,17,67,22,14,3,4257,0,1,1,0
1,12,571,4,5685,67,15,50,2038,0,0,3,1
569,19,67,13,474,28,57,44,541,0,0,2,0
115,10,180,17,2748,60,10,47,1431,0,1,3,1
121,19,134,8,875,19,54,53,1982,1,0,2,0
34,12,330,16,1692,63,28,33,541,1,1,3,1
197,19,212,11,1681,41,59,31,1167,1,0,2,0
687,5,0,30,531,37,10,21,607,0,0,1,1
199,14,376,46,3958,16,39,37,4629,0,1,2,0
2,18,212,27,1572,10,45,54,2736,1,1,2,0
305,25,270,36,1082,12,68,82,1113,0,0,2,0
7,12,666,130,2382,50,38,7,664,1,0,2,1
180,21,190,32,1140,37,64,43,1678,1,0,2,0
209,7,242,10,1441,25,26,9,3788,1,0,2,0
153,8,382,20,2785,24,14,0,1911,1,0,1,0
86,14,192,4,2989,18,42,38,4320,0,0,2,0
11,7,216,42,3776,53,20,31,5846,1,0,3,1
241,18,492,5,832,26,56,46,1475,0,0,2,0
30,18,108,13,5473,22,53,48,4113,0,0,2,0
37,17,960,565,1040,82,15,64,2045,1,1,3,1
243,15,404,13,361,30,6,10,4830,1,1,1,1
56,17,408,161,426,21,50,45,1544,1,0,2,0
47,9,216,3,793,29,33,12,1978,0,1,2,0
158,21,240,30,3147,35,5,11,845,0,1,1,1
1,25,300,87,1693,22,73,76,2733,1,1,2,0
253,11,192,1,3539,26,9,5,1608,1,1,1,1
137,13,120,15,1359,30,42,22,1170,0,0,2,0
233,23,295,24,5104,55,71,30,2984,1,1,2,0
177,7,218,3,2460,26,26,9,6810,1,0,2,0
22,5,306,31,3384,39,25,8,3967,0,0,2,1
65,6,361,13,3889,31,28,4,1825,0,1,2,0
714,20,268,63,1195,9,24,37,618,1,0,1,0
188,11,365,22,351,65,22,41,1421,1,1,3,1
288,10,331,0,5813,24,11,3,3208,0,1,1,1
218,15,60,16,1593,12,38,43,787,0,0,2,0
108,17,228,16,3060,28,52,38,607,1,0,2,0
25,9,706,131,2412,58,13,42,1641,1,1,3,1
232,7,270,3,6428,32,9,15,1959,1,1,1,1
337,12,90,3,4718,69,13,53,816,0,1,3,1
255,21,300,53,1482,62,61,9,2723,1,0,2,0
255,4,0,30,2131,27,21,1,5242,0,0,2,0
28,17,511,79,2310,77,7,65,1816,1,0,3,1
228,21,600,75,400,36,4,13,1889,0,1,1,1
279,6,361,8,6011,50,13,34,1828,0,1,3,1
134,9,85,13,6655,32,8,16,3074,0,1,1,1
457,15,108,0,240,70,32,35,182,0,0,3,1
118,9,134,13,1803,31,33,9,1786,0,0,2,0
210,24,210,66,1554,98,52,38,1216,1,0,3,1
190,6,525,3,1672,32,28,3,1913,0,0,2,0
245,21,331,43,962,7,27,44,1991,1,1,1,0
190,9,228,12,871,31,33,9,390,0,0,2,0
129,5,153,36,2192,41,24,13,2024,0,1,2,1
74,13,175,6,446,47,40,0,618,0,0,2,0
127,34,616,283,949,144,37,95,1779,1,0,3,1
101,9,134,1,1080,20,18,9,2707,1,1,1,0
112,5,60,33,1600,35,26,4,2503,0,0,2,1
158,10,268,7,663,55,6,44,1033,1,1,3,1
68,14,295,16,853,44,46,10,1177,1,0,2,0
348,21,108,15,2230,76,54,15,2429,0,0,3,1
196,33,577,8,3907,115,9,87,1065,1,1,3,1
161,19,85,2,3771,86,35,47,1106,0,0,3,1
31,12,636,40,424,17,35,31,1224,1,0,2,0
34,14,277,48,3837,11,31,35,2445,1,1,2,0
242,8,180,12,1873,24,28,13,5297,0,0,2,0
106,17,0,30,1719,58,49,2,1588,0,1,2,1
121,11,446,38,234,17,18,14,1419,0,1,1,0
167,1,162,27,2717,36,15,16,1920,0,0,1,1
68,13,552,65,5910,51,2,42,3229,1,1,1,1
3,28,228,23,1728,56,4,29,2335,1,1,1,1
132,9,67,25,5556,57,11,43,2192,0,1,3,1
1,17,60,17,3996,9,40,49,2460,0,0,2,0
315,13,240,32,216,17,38,35,1073,1,0,2,0
50,4,350,49,484,33,12,15,1530,1,1,1,1
73,22,242,75,2571,66,0,53,1613,1,1,1,1
7,3,210,17,4919,29,18,4,3510,0,0,1,1
56,19,234,30,750,30,6,7,1739,1,1,1,1
182,5,120,35,1860,32,25,1,2750,0,0,2,1
222,17,60,20,1597,7,34,47,845,0,0,1,0
70,29,331,199,1298,125,25,91,1557,1,0,3,1
