"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
32,5,531,131,4808,48,20,24,5114,1,1,3,1
6,16,641,263,1410,79,13,63,1947,1,1,3,1
257,15,42,21,1687,9,29,37,2818,0,1,1,0
9,12,285,17,4517,52,37,10,1806,0,1,2,1
86,25,212,31,3711,25,13,13,1438,1,0,1,0
64,18,591,74,175,16,15,19,666,1,1,1,0
333,7,764,45,5943,41,27,9,2678,1,1,2,1
230,15,30,25,2394,52,45,1,2203,0,0,2,0
93,10,180,17,882,19,30,23,150,0,0,2,0
71,12,90,30,1392,42,39,4,1146,0,1,2,0
33,24,127,3,5348,3,53,77,4155,0,0,2,0
112,18,42,15,2524,9,24,34,1828,0,0,1,0
78,10,547,55,5654,26,10,5,3247,1,1,1,1
331,22,85,2,1295,96,44,46,849,0,0,3,1
131,17,0,30,2016,12,44,49,2663,0,0,2,0
35,10,30,27,4067,18,19,13,2190,0,1,1,0
101,10,67,26,2058,35,6,21,2382,0,0,1,1
151,26,134,36,2863,15,22,37,1601,0,0,1,0
225,5,30,28,2555,28,14,6,2308,0,0,1,1
210,12,0,30,1358,19,37,31,2072,0,0,2,0
58,4,430,29,2408,33,23,4,2042,1,0,2,1
396,9,234,1,277,29,34,14,1282,1,0,2,0
231,20,255,32,757,5,31,49,612,1,1,1,0
171,21,85,13,1233,88,44,38,2452,0,0,3,1
114,6,324,17,1263,32,27,1,2829,0,1,2,0
359,9,212,14,492,38,33,1,997,0,0,2,0
353,14,85,19,1022,13,21,24,384,0,0,1,0
78,6,553,1,690,28,26,5,1353,0,0,2,0
290,9,30,27,1092,44,33,6,1987,0,0,2,1
157,31,408,63,2216,69,4,38,1687,0,0,1,1
339,11,30,32,1006,15,29,27,600,0,0,2,0
80,6,534,36,1660,25,17,1,1460,0,1,1,0
87,4,124,6,752,32,23,3,1364,0,1,2,1
219,10,450,43,242,22,13,3,1879,1,1,1,0
66,16,240,8,4617,80,28,50,127,0,1,3,1
132,13,0,30,2040,14,33,32,2646,0,0,2,0
190,35,192,75,1740,95,7,60,1209,1,0,1,1
218,13,450,54,5946,53,2,44,1852,1,1,1,1
303,12,242,15,1585,41,39,5,4327,1,0,2,0
0,17,342,17,1679,26,8,2,1698,1,0,1,1
119,13,108,4,4021,21,12,5,5280,0,0,1,0
252,17,150,11,1800,63,48,9,2133,1,1,3,1
65,8,351,14,5842,31,32,8,3721,0,1,2,0
136,6,218,16,2830,38,27,7,1616,0,1,2,1
38,11,474,28,2070,53,32,17,1442,1,0,3,1
87,8,42,25,3421,52,23,26,1873,0,1,3,1
142,2,162,1,2928,36,13,17,6411,0,0,1,1
40,3,324,7,4126,33,13,14,1680,1,1,1,1
66,13,67,28,4082,39,42,10,3120,0,0,2,0
49,5,443,13,4872,28,14,6,5415,0,1,1,1
347,12,360,24,939,14,23,24,3339,0,1,1,0
43,17,201,36,3701,74,41,29,2753,1,1,3,1
7,10,418,75,2920,19,17,10,3268,1,1,1,0
244,10,301,12,313,47,4,36,2791,1,1,1,1
17,21,268,85,270,3,36,58,1110,1,0,1,0
68,16,153,28,180,11,42,49,800,1,0,2,0
324,6,417,7,309,38,9,24,782,0,1,1,1
202,10,450,70,1572,18,30,23,1767,1,0,2,0
138,22,42,19,1095,12,60,70,2203,0,0,2,0
42,11,285,37,2932,61,25,33,2032,0,1,3,1
126,9,335,25,3161,40,34,1,1194,1,0,2,0
645,4,0,30,201,34,12,15,433,0,0,1,1
147,11,42,23,1592,23,35,23,1595,0,0,2,0
268,5,270,24,907,30,25,1,1199,0,1,2,0
321,12,467,22,2793,29,7,11,1065,1,1,1,1
265,14,216,8,3640,22,10,2,1687,1,1,1,0
87,0,30,30,4229,37,17,15,1008,0,1,3,1
157,9,216,6,5709,53,7,42,2120,0,1,3,1
95,6,234,25,1965,41,27,10,1584,0,1,2,1
92,12,42,25,2885,20,13,5,1471,0,1,1,0
53,9,124,29,933,19,20,13,2462,0,0,1,0
302,15,467,88,4983,24,46,35,2799,1,1,2,0
341,25,350,119,972,59,75,32,1006,1,0,2,0
75,9,474,59,5011,48,32,12,5933,1,1,2,1
28,11,30,29,1024,39,38,5,0,0,1,2,0
212,5,277,19,4331,25,20,3,1878,0,1,1,0
123,21,30,27,1680,10,56,69,1110,0,0,2,0
215,4,127,9,2014,40,22,13,6311,0,0,2,1
329,13,0,30,1533,32,44,21,2018,0,0,2,0
107,24,30,17,1470,33,74,62,967,0,0,2,0
114,2,108,29,2505,39,19,15,2518,0,0,3,1
185,28,899,3,4287,59,3,34,1172,0,1,1,1
144,8,255,16,518,24,13,1,1390,1,1,1,1
241,9,433,15,960,21,30,19,1984,1,0,2,0
49,7,0,30,1203,22,18,6,1657,0,0,1,0
165,13,170,39,3412,12,32,34,5918,1,0,2,0
143,6,1261,248,3234,23,19,5,1176,1,1,1,0
255,12,30,23,458,67,19,45,424,0,0,3,1
40,18,335,19,1765,18,52,52,1061,1,1,2,0
394,12,865,307,953,26,9,5,1556,1,1,1,1
255,11,285,23,1484,25,38,23,900,0,0,2,0
23,27,150,67,832,81,77,10,3395,1,1,2,0
186,10,524,83,2610,46,34,7,1541,1,0,2,1
4,12,513,87,850,43,40,4,2168,1,0,2,0
28,15,503,43,582,9,35,43,1384,1,0,2,0
174,14,570,9,1572,18,41,37,2748,1,0,2,0
54,17,297,11,4568,41,53,23,983,1,1,2,0
172,23,90,1,1216,27,69,62,1570,1,0,2,0
53,11,124,7,4052,17,17,13,1172,0,1,1,0
256,20,418,80,1338,27,61,51,3986,0,0,2,0
43,16,510,103,1321,55,0,45,1604,1,0,1,1
159,20,371,11,955,89,41,43,1158,0,0,3,1
18,25,190,79,190,23,75,77,1114,1,0,2,0
198,14,277,1,997,71,25,44,1677,1,1,3,1
270,16,30,20,1670,60,45,9,6410,0,0,3,1
28,1,376,31,3845,33,16,12,3360,1,0,1,1
7,11,319,10,5641,65,12,51,3511,0,0,3,1
116,17,361,26,3148,15,48,51,2571,1,0,2,0
163,11,636,29,2175,57,31,23,997,1,1,3,1
130,14,371,38,1624,53,42,4,2538,1,0,2,1
19,8,306,30,4327,49,27,18,1989,0,1,3,1
221,20,108,20,2032,64,0,53,402,0,1,1,1
43,17,408,129,421,21,50,44,752,1,1,2,0
356,27,210,164,765,83,1,65,924,0,0,1,1
333,18,228,41,4963,87,18,66,1245,1,1,3,1
328,16,192,25,150,22,49,41,1026,1,0,2,0
254,5,301,19,4842,43,10,29,2322,0,1,3,1
298,6,492,53,5801,30,26,4,2423,1,1,2,0
44,30,108,19,1020,2,47,83,1318,1,0,1,0
220,22,234,46,768,3,38,61,560,1,1,1,0
328,8,0,30,1782,26,30,13,1794,0,1,2,0
7,13,127,0,5019,38,3,25,1350,0,0,1,1
198,8,228,7,5376,26,30,12,966,0,1,2,0
32,9,430,3,1112,48,6,38,424,1,0,3,1
14,6,256,4,408,45,23,18,499,0,0,3,1
186,5,30,33,2121,47,15,29,592,0,0,3,1
51,15,180,11,1771,10,29,36,2428,1,1,1,0
92,8,497,39,1773,58,16,39,2112,0,1,3,1
157,17,150,27,474,77,7,65,2216,1,0,3,1
58,19,690,43,2911,36,4,16,2110,1,1,1,1
335,22,67,16,1358,73,59,6,984,0,0,3,1
190,26,0,30,2760,51,4,24,1544,0,0,1,1
82,12,85,38,2130,68,23,42,750,0,1,3,1
55,21,67,20,4476,5,48,67,2506,0,1,2,0
49,8,108,20,1492,52,25,25,1613,0,1,3,1
253,2,42,32,3652,35,19,11,2179,0,0,2,1
42,22,190,56,2348,20,14,17,1205,1,0,1,0
66,16,95,9,1146,9,39,48,2349,0,0,2,0
144,11,85,14,1550,15,27,24,2505,0,1,2,0
359,20,67,22,1048,70,53,10,1401,0,1,3,1
145,6,424,58,2233,32,27,2,2347,1,0,2,0
233,8,201,24,5236,23,28,14,2884,0,1,2,0
249,22,390,19,1950,53,66,27,2203,0,0,2,0
78,13,646,75,5806,67,8,55,5042,1,1,3,1
215,10,564,46,361,31,7,14,1871,1,1,1,1
142,19,150,1,4767,73,47,21,633,0,1,3,1
73,10,636,92,1664,62,21,39,2116,0,1,3,1
74,26,781,113,4025,86,2,69,1276,0,1,1,1
337,19,300,26,920,12,19,28,2568,1,1,1,0
263,13,234,32,1406,31,42,21,484,0,1,2,0
317,4,150,23,872,27,20,1,5706,0,0,2,0
94,7,834,32,5766,51,12,37,5823,1,1,3,1
120,8,42,24,3037,54,9,42,1441,0,1,3,1
52,12,376,26,1861,18,36,30,1756,1,1,2,0
188,26,85,0,3525,24,15,18,716,0,1,1,0
193,18,324,30,5808,78,5,67,2135,1,1,3,1
3,28,150,18,663,7,71,96,1761,1,0,2,0
175,8,67,30,1914,25,30,14,2613,0,0,2,0
356,26,30,22,1195,10,27,47,743,0,0,1,0
24,24,268,73,5317,106,32,70,716,1,1,3,1
268,5,592,16,543,48,18,26,1793,1,0,3,1
288,14,684,23,511,40,3,27,2486,0,1,1,1
92,7,649,15,1343,39,28,6,2475,1,1,2,1
354,12,150,30,1273,64,28,34,1637,1,0,3,1
42,6,30,27,4910,37,27,5,4811,0,1,2,1
352,13,319,8,1850,34,42,18,2054,1,0,2,0
444,23,212,73,912,102,17,80,1422,1,0,3,1
125,10,30,29,1199,17,24,19,3013,0,0,1,0
29,27,242,54,638,41,83,64,624,1,0,2,0
0,10,67,20,2200,56,30,23,2058,0,0,3,1
52,8,382,31,2282,20,21,12,2707,1,0,1,0
51,5,268,19,2698,34,10,18,2007,0,1,1,1
46,8,541,54,1050,29,32,11,1633,1,1,2,0
236,13,361,11,2249,57,36,16,1717,0,0,3,1
156,15,30,40,1033,16,16,16,1683,0,1,1,0
45,6,390,76,2736,52,15,34,2329,1,1,3,1
174,25,212,78,1199,64,76,27,1087,1,0,2,0
655,22,228,90,1429,7,28,45,841,1,0,1,0
314,8,379,40,5549,23,14,2,2919,1,1,1,0
21,23,150,7,1237,14,19,31,659,0,0,1,0
122,12,67,20,3468,14,23,23,6512,0,0,1,0
163,6,277,10,2678,35,9,20,2017,1,0,1,1
528,18,170,39,446,25,55,45,671,1,0,2,0
355,14,295,22,2639,50,42,1,2723,0,0,2,1
269,5,67,23,443,38,25,8,1307,0,0,2,1
399,28,108,19,953,62,85,42,1383,1,0,2,0
39,4,42,35,4978,38,22,11,4867,0,1,2,1
124,5,67,28,2316,28,23,2,2780,0,0,2,0
151,12,182,16,1064,17,17,14,450,1,0,1,0
259,4,67,30,108,29,20,2,1209,0,0,2,1
280,17,60,8,811,32,53,35,1273,0,0,2,0
66,13,443,91,1200,20,40,33,2792,1,0,2,0
102,12,42,23,3546,47,38,3,6499,0,0,2,1
125,16,60,15,2624,27,49,35,2734,0,0,2,0
157,16,212,32,2458,33,5,14,2482,1,0,1,1
150,12,240,48,722,16,18,15,2312,0,0,1,0
243,19,391,70,1230,80,45,30,1712,1,1,3,1
75,8,180,14,3060,29,31,10,1745,0,1,2,0
197,25,60,4,192,11,68,84,1426,0,0,2,0
180,20,690,46,2363,43,2,26,1230,1,1,1,1
127,8,228,42,5665,34,32,4,4588,1,1,2,0
190,7,85,26,1368,30,10,12,2599,0,0,1,1
154,5,450,16,2801,31,26,1,1595,1,1,2,0
70,25,134,32,150,1,48,77,1033,1,0,1,0
71,23,234,65,2648,65,0,51,1689,1,1,1,1
117,15,402,12,5623,28,7,7,1697,1,1,1,1
197,29,300,26,4286,2,44,77,808,1,1,1,0
23,9,67,14,1879,19,29,21,182,0,1,2,0
132,5,579,36,2742,34,25,4,2047,1,1,2,1
17,7,0,30,4525,27,28,8,1839,0,0,2,0
263,15,277,23,932,15,41,42,691,1,0,2,0
350,8,350,23,808,20,19,9,90,0,0,1,0
24,20,212,9,1754,85,45,36,2724,1,0,3,1
65,15,124,21,242,15,17,19,1600,0,0,1,0
45,13,424,14,6189,14,20,22,3129,0,1,1,0
270,16,95,20,1994,11,42,49,836,0,0,2,0
9,1,335,14,3448,35,17,12,4450,1,0,2,1
89,9,433,24,2876,42,32,5,541,1,1,2,1
330,12,60,24,2201,28,39,21,1289,0,0,2,0
81,5,258,6,1642,34,25,3,1784,0,1,2,1
72,14,42,39,485,28,46,29,1717,0,0,2,0
68,11,446,17,2230,51,34,13,2686,1,0,3,1
52,16,234,22,1844,66,44,17,2532,1,1,3,1
118,7,247,36,2802,42,27,10,1036,0,1,2,1
62,12,90,30,4277,14,21,21,2250,0,1,1,0
195,6,30,28,268,26,24,6,2475,0,0,2,0
55,13,351,7,1804,17,38,35,2850,1,0,2,0
79,18,420,154,450,36,57,34,872,1,1,2,0
161,13,124,14,1827,21,40,30,1805,0,0,2,0
86,6,592,9,750,25,24,7,1410,0,0,2,0
320,13,30,41,2583,32,6,15,1905,0,0,1,1
207,4,633,72,1201,29,16,6,819,1,0,1,1
310,10,518,6,1384,18,30,24,2649,1,1,2,0
287,17,150,97,175,8,38,49,636,0,0,2,0
67,12,390,91,466,21,37,28,1836,0,0,2,0
33,6,474,9,832,26,25,6,1972,0,1,2,0
241,16,335,28,390,48,48,8,426,1,0,2,0
29,10,234,11,2012,24,34,19,972,0,0,2,0
259,15,175,1,2979,60,2,51,270,0,1,1,1
152,11,162,13,240,45,37,2,977,0,0,2,1
259,18,531,70,2030,47,1,34,973,0,1,1,1
110,11,0,30,1165,35,39,13,2526,0,0,2,0
824,2,0,30,638,35,14,15,516,0,0,1,1
126,11,1167,231,3216,16,32,28,1087,1,1,2,0
105,17,497,66,162,84,21,60,1832,1,0,3,1
241,17,201,3,2483,45,1,32,973,1,1,1,1
85,17,256,23,1323,20,12,10,618,1,1,1,0
128,8,351,26,1853,26,29,12,2754,0,0,2,0
159,20,570,21,993,6,30,47,1900,1,1,1,0
174,23,270,62,2005,106,29,72,404,1,0,3,1
275,8,127,16,6004,51,8,39,1570,0,1,3,1
394,13,277,81,558,46,2,35,234,1,0,1,1
129,8,376,22,1825,25,30,14,2784,0,0,2,0
85,21,402,149,1041,90,8,76,607,1,1,3,1
67,23,324,105,3257,91,54,30,1544,1,0,3,1
108,15,845,109,3032,26,8,4,1816,1,1,1,1
137,12,1324,242,2980,37,41,13,1182,1,1,2,0
119,13,95,4,713,13,31,33,395,0,1,2,0
78,3,573,147,5208,29,18,4,5273,1,1,1,1
280,18,376,51,573,46,1,32,4899,1,1,1,1
388,11,391,46,108,55,32,19,693,1,0,3,1
15,27,120,23,569,68,1,48,1558,1,0,1,1
248,7,256,6,4866,53,17,34,2510,0,1,3,1
20,6,212,13,5085,36,8,21,4597,0,0,1,1
102,12,301,16,2656,36,41,13,3692,0,0,2,0
44,17,108,11,560,27,54,41,192,1,0,2,0
207,3,30,25,2359,32,21,4,4200,0,0,2,1
81,11,417,21,1019,22,36,25,2274,0,0,2,0
134,10,390,36,1544,28,36,17,2289,1,1,2,0
28,12,543,94,1200,22,39,29,1690,1,0,2,0
182,6,371,27,2012,43,24,15,2086,1,0,3,1
244,19,90,29,1387,11,21,31,2379,0,1,1,0
267,25,150,95,277,1,43,72,560,0,0,1,0
353,6,277,4,722,27,26,7,5407,1,0,2,0
294,12,335,12,2952,32,6,15,949,1,1,1,1
95,6,330,52,3212,47,10,33,1127,1,1,3,1
240,22,30,19,2467,72,61,3,2145,0,0,3,1
205,18,324,54,503,6,36,50,671,1,1,1,0
225,9,457,78,1249,19,17,9,2591,1,0,1,0
68,17,566,59,2486,40,55,26,2123,1,0,2,0
78,5,417,49,2947,40,24,11,1299,1,1,2,1
407,5,190,11,859,47,12,31,1150,0,0,3,1
235,10,60,30,2060,28,8,9,633,0,0,1,1
49,7,865,56,5958,43,7,31,5712,1,1,1,1
118,14,30,23,2539,61,39,18,2040,0,0,3,1
156,5,437,17,2777,36,26,4,1695,0,1,2,1
60,9,30,30,331,33,34,8,2270,0,0,2,0
179,9,30,34,2083,28,9,9,999,0,0,1,1
392,24,771,74,1917,37,73,55,2611,1,1,2,0
147,2,295,6,3200,40,14,22,1360,1,1,3,1
31,9,175,6,1518,20,30,21,601,0,1,2,0
191,13,30,23,1670,28,43,26,2563,0,0,2,0
68,3,765,75,5836,39,12,23,6360,1,1,1,1
125,13,67,21,1680,61,35,23,3294,0,1,3,1
186,4,60,28,5379,32,23,3,2984,0,1,2,1
333,5,805,88,6057,32,25,0,2612,1,1,2,0
163,6,330,19,1816,24,22,7,780,0,0,2,0
406,15,30,25,987,74,31,40,492,0,0,3,1
94,7,256,21,6428,22,19,6,3544,0,1,1,0
142,6,240,15,424,25,15,1,1259,1,1,1,1
29,22,295,79,4246,43,68,40,942,1,0,2,0
294,6,631,70,658,42,25,13,658,1,1,2,1
19,5,212,3,4824,48,14,31,2022,1,1,3,1
388,7,454,11,841,25,27,10,3717,0,0,2,0
239,13,85,14,1591,65,7,54,888,0,0,3,1
95,9,127,23,4552,56,26,28,960,0,1,3,1
249,13,484,59,3879,24,41,28,2845,1,1,2,0
74,8,255,7,2274,24,14,0,2179,0,0,1,0
315,7,30,22,789,44,26,13,1664,0,0,2,1
110,25,324,98,1756,32,76,65,865,1,0,2,0
168,15,379,30,664,14,19,21,1616,1,1,1,0
131,15,85,16,1477,16,43,43,2522,0,1,2,0
6,13,134,2,3940,14,34,34,5095,0,1,2,0
172,2,492,80,2706,41,15,22,1842,1,1,3,1
233,23,120,32,1140,52,70,33,1900,1,0,2,0
8,26,845,278,2629,1,52,83,1681,1,1,1,0
62,4,485,0,5279,27,20,0,5571,0,1,2,0
318,11,150,42,300,24,36,21,1292,0,0,2,0
88,18,180,24,2742,14,49,53,2818,1,0,2,0
9,26,180,19,2758,109,15,86,870,1,0,3,1
241,10,0,30,1638,40,36,3,842,0,0,2,0
117,5,124,5,2663,47,13,31,2442,0,0,3,1
33,12,67,13,4379,65,27,35,6005,0,0,3,1
93,8,313,28,2535,34,31,4,3427,1,0,2,0
24,4,0,30,4312,29,15,7,4385,0,0,1,1
139,3,234,4,2886,29,20,3,5993,0,0,2,1
45,10,400,50,4832,17,22,17,2868,0,1,1,0
370,41,361,96,684,148,110,13,1283,1,0,3,1
161,18,108,40,1994,47,55,19,808,1,0,2,0
168,12,175,3,127,67,14,50,2151,1,0,3,1
375,7,0,30,1172,21,21,10,600,0,0,1,0
303,10,684,130,424,57,27,27,1986,1,1,3,1
352,24,60,30,685,13,22,36,1994,0,0,1,0
19,15,524,28,2089,9,34,43,2680,1,1,2,0
15,5,342,41,1060,32,26,1,2160,0,1,2,0
94,6,351,87,1950,44,24,16,2616,1,1,3,1
209,11,85,16,2513,21,36,27,2051,0,0,2,0
284,7,721,126,6210,48,8,36,1572,1,1,3,1
331,15,924,148,532,59,1,50,2845,1,1,1,1
190,15,162,20,4953,20,45,39,2509,0,1,2,0
72,19,268,29,2701,29,59,46,1909,1,0,2,0
325,19,67,18,755,80,41,34,1301,0,1,3,1
248,3,90,27,1697,30,21,2,5627,0,0,2,1
87,13,488,30,1282,14,35,35,2402,1,1,2,0
123,10,108,14,2977,34,37,11,1398,0,1,2,0
23,16,306,98,1528,13,42,45,2121,1,0,2,0
56,7,228,0,3886,30,29,7,6442,0,0,2,0
23,18,778,280,1384,86,19,65,2012,1,1,3,1
23,15,190,18,2002,16,15,15,1033,1,1,1,0
342,8,190,18,1020,25,12,4,277,1,0,1,1
62,15,180,17,6049,18,13,11,3596,0,1,1,0
92,26,319,105,2846,87,70,5,1864,1,0,3,1
306,15,270,20,1124,18,44,40,1395,0,0,2,0
79,22,516,207,731,84,53,24,1358,1,1,3,1
33,12,90,26,4793,17,34,30,1477,0,0,2,0
27,9,277,17,3412,44,32,7,1698,1,1,2,1
11,26,162,5,1921,85,71,2,1905,0,0,3,1
31,15,525,74,3277,37,48,21,633,1,0,2,0
597,9,0,30,1418,25,32,16,323,0,0,2,0
124,10,30,26,1650,60,23,35,3245,0,1,3,1
67,7,216,14,3928,44,27,14,1689,0,1,3,1
299,9,379,46,408,19,20,13,1266,1,0,1,0
45,15,451,95,2942,57,42,9,1572,1,1,3,1
291,19,175,14,1920,55,56,10,2040,1,1,2,0
382,8,0,30,1413,44,29,11,1809,0,0,2,1
80,27,408,104,577,5,69,95,1608,0,1,2,0
214,3,277,27,1170,34,22,7,1852,0,0,2,1
617,21,175,28,240,97,30,63,953,1,0,3,1
215,8,277,9,3683,20,23,13,2418,1,0,1,0
88,14,484,59,3211,63,37,21,1020,1,1,3,1
57,13,228,7,2922,18,38,34,2643,0,0,2,0
114,14,376,8,3678,11,33,39,4878,1,1,2,0
5,15,42,23,3780,9,35,43,1200,0,1,2,0
238,11,42,30,601,46,35,5,983,0,1,2,1
157,13,573,1,601,16,36,34,1092,1,1,2,0
0,9,277,40,3989,24,12,2,1544,1,0,1,1
95,23,426,20,1591,27,10,6,1566,1,0,1,0
353,11,95,3,1617,45,37,2,4477,0,0,2,1
62,12,297,29,674,37,40,12,1645,1,1,2,0
4,9,240,72,5559,20,27,18,4345,1,0,2,0
277,6,127,15,6026,44,9,31,1557,0,1,3,1
175,7,180,5,2821,34,29,1,5290,0,0,2,0
178,24,0,30,3015,72,0,57,1342,0,0,1,1
115,16,201,1,277,80,22,55,1616,1,1,3,1
135,21,446,62,1337,87,6,74,598,1,1,3,1
69,17,591,55,2170,7,33,46,1790,1,0,1,0
211,24,323,23,1982,50,73,39,2117,0,0,2,0
54,24,234,19,351,34,72,58,1570,1,0,2,0
67,11,60,22,3120,16,29,25,2642,0,0,2,0
283,11,242,27,730,23,36,23,1805,0,0,2,0
102,13,0,30,4618,55,37,13,4729,0,0,3,1
207,22,67,28,1761,44,69,42,1770,0,0,2,0
2,12,60,25,2372,22,12,2,1800,0,0,1,0
369,15,60,17,992,66,37,25,513,0,0,3,1
22,10,272,11,5749,17,24,19,4204,0,1,1,0
27,13,175,51,671,19,41,35,2089,0,0,2,0
279,6,175,25,537,36,26,4,1398,0,0,2,1
115,15,0,30,3514,38,47,18,6533,0,0,2,0
20,13,150,21,4243,33,42,18,2946,0,0,2,0
308,5,351,30,3037,47,13,31,1006,1,1,3,1
183,19,1101,168,3182,18,14,15,1624,1,1,1,0
99,16,458,168,1104,78,32,43,631,1,1,3,1
461,11,30,32,553,50,34,11,1129,0,0,2,1
140,6,30,33,6905,24,18,3,2702,0,1,1,0
53,14,120,27,525,20,43,36,1712,0,0,2,0
12,14,309,41,4031,14,20,22,1597,1,1,1,0
160,3,60,36,6928,29,20,3,2620,0,1,2,1
277,20,42,16,1663,7,27,42,1266,0,0,1,0
187,8,150,23,2105,20,17,8,1328,0,0,1,0
16,8,277,0,3824,39,30,3,5449,0,1,2,1
212,7,323,44,60,31,9,14,949,1,1,1,1
367,7,426,90,5307,22,19,6,1170,1,1,1,0
183,14,618,273,1779,68,6,58,582,1,1,3,1
6,11,124,10,4754,16,20,17,5773,0,1,1,0
35,31,201,45,2589,127,65,51,716,1,0,3,1
388,11,175,4,630,15,26,23,182,1,0,1,0
121,24,853,41,3072,43,4,17,2307,1,1,1,1
2,15,541,107,3181,52,45,1,769,1,1,2,1
60,15,85,17,1588,12,39,43,1980,0,1,2,0
54,11,95,19,1570,20,14,7,2436,0,1,1,0
26,8,228,20,4221,26,12,4,5680,0,1,1,1
62,7,210,10,3113,22,22,10,6157,0,1,2,0
572,30,218,39,270,127,56,61,882,1,0,3,1
67,1,218,15,2040,37,18,14,1148,0,1,2,1
167,20,655,16,3650,58,59,11,2816,1,1,2,0
225,11,582,78,466,37,4,24,1899,0,1,1,1
81,12,216,4,858,43,39,3,1879,1,1,2,0
258,5,201,12,242,29,25,3,979,0,0,2,0
