"V1","V3","V4","V5","V6","V7","V8","V9","V10","C3","C1","C2","C4"
221,10,242,0,1380,17,24,19,3726,0,0,1,0
8,16,270,25,1805,46,50,13,2890,1,0,2,0
31,14,124,5,3880,51,42,3,1207,0,1,2,1
229,9,67,29,1198,18,27,20,607,0,0,2,0
122,23,511,37,960,23,67,65,1080,1,1,2,0
51,10,418,100,1380,23,34,21,1500,1,0,2,0
228,13,420,32,1034,26,41,26,2061,0,0,2,0
211,17,366,77,2242,75,37,35,1075,1,1,3,1
252,17,150,11,1800,63,48,9,2133,1,1,3,1
65,8,351,14,5842,31,32,8,3721,0,1,2,0
136,6,218,16,2830,38,27,7,1616,0,1,2,1
10,2,234,16,4006,32,19,7,4824,0,1,2,1
129,10,450,33,1507,30,35,14,2353,1,1,2,0
324,11,510,84,4441,62,10,49,1114,1,1,3,1
87,8,42,25,3421,52,23,26,1873,0,1,3,1
82,11,240,16,4916,26,9,6,774,1,1,1,1
422,7,499,3,860,22,22,9,3849,1,0,2,0
244,10,301,12,313,47,4,36,2791,1,1,1,1
45,14,417,29,5532,19,13,8,3523,1,1,1,0
213,15,324,3,3629,11,23,30,3152,1,1,1,0
324,6,417,7,309,38,9,24,782,0,1,1,1
195,34,592,6,2940,27,104,142,2761,0,1,2,0
202,10,450,70,1572,18,30,23,1767,1,0,2,0
393,5,42,28,1340,27,22,2,3540,0,1,2,0
100,24,295,115,1434,14,67,77,1082,1,0,2,0
142,15,467,52,1740,25,47,35,2512,0,0,2,0
267,15,120,3,1832,16,16,17,1390,0,0,1,0
42,11,285,37,2932,61,25,33,2032,0,1,3,1
78,2,430,27,2032,37,20,13,1549,1,0,2,1
43,26,108,6,750,41,6,12,1590,0,1,1,1
108,9,426,109,1894,58,24,32,2147,0,1,3,1
174,9,361,42,4875,25,31,15,270,1,1,2,0
324,12,0,30,607,57,33,20,1492,0,0,3,1
13,8,400,27,2524,24,14,0,2101,1,0,1,0
95,6,234,25,1965,41,27,10,1584,0,1,2,1
92,12,42,25,2885,20,13,5,1471,0,1,1,0
34,15,170,20,3247,60,2,51,1911,1,0,1,1
248,14,342,25,1471,26,46,31,865,0,0,2,0
383,5,560,6,966,25,21,4,3838,0,0,2,0
30,13,124,9,2047,12,32,34,2789,0,1,2,0
146,15,30,30,3928,20,44,38,1187,0,0,2,0
195,11,361,52,4910,43,36,0,832,1,1,2,0
212,5,277,19,4331,25,20,3,1878,0,1,1,0
62,13,162,8,3830,14,21,22,3403,1,0,1,0
62,18,361,30,4478,39,57,31,2904,0,1,2,0
293,2,430,25,5838,33,15,12,1857,0,1,1,1
55,11,0,30,4177,15,24,23,2311,0,1,1,0
240,13,30,25,1549,53,39,9,752,0,0,2,1
185,28,899,3,4287,59,3,34,1172,0,1,1,1
158,4,661,18,755,44,20,21,890,1,1,3,1
241,9,433,15,960,21,30,19,1984,1,0,2,0
11,1,408,1,3931,34,15,14,4643,1,1,1,1
40,18,335,19,1765,18,52,52,1061,1,1,2,0
124,9,433,28,5367,48,30,15,3617,1,1,3,1
98,8,767,114,6000,20,24,14,3140,0,1,2,0
29,16,268,16,5359,43,1,30,3395,1,1,1,1
196,24,212,94,1614,109,24,79,1302,1,0,3,1
277,15,655,142,579,13,39,42,1801,1,1,2,0
202,11,190,15,2922,57,31,22,765,0,1,3,1
23,27,150,67,832,81,77,10,3395,1,1,2,0
72,17,134,8,180,21,50,44,518,1,1,2,0
69,13,175,17,457,69,27,40,685,1,1,3,1
16,13,67,13,5687,58,35,20,4123,0,1,3,1
91,11,256,19,4158,28,37,18,5074,1,1,2,0
45,20,60,11,5613,10,52,63,959,0,0,2,0
94,11,30,24,3000,62,25,35,2282,0,0,3,1
63,11,382,78,2372,15,22,21,1875,1,1,1,0
186,10,524,83,2610,46,34,7,1541,1,0,2,1
23,14,474,29,767,55,40,10,1895,1,1,3,1
32,21,182,11,4544,5,49,69,2166,1,1,2,0
96,12,240,23,1291,27,8,8,576,0,1,1,1
18,23,268,44,849,78,61,8,1856,1,0,3,1
245,6,120,38,1570,24,18,3,1530,0,0,1,0
52,12,382,111,5407,65,26,37,5045,1,1,3,1
210,2,192,7,2512,31,17,7,4924,1,0,1,1
198,14,277,1,997,71,25,44,1677,1,1,3,1
261,32,360,84,3400,37,16,14,930,1,1,1,0
270,16,30,20,1670,60,45,9,6410,0,0,3,1
24,18,150,8,5573,24,55,46,1315,1,1,2,0
167,18,162,22,2525,20,12,10,2419,1,0,1,0
116,17,361,26,3148,15,48,51,2571,1,0,2,0
315,8,474,42,5496,20,24,13,2750,1,1,2,0
54,7,95,15,1466,49,23,23,1642,0,1,3,1
142,2,242,21,481,32,16,10,1324,1,1,1,1
39,5,270,3,5958,46,12,30,4025,1,1,3,1
6,14,607,97,2524,34,4,18,1708,1,0,1,1
173,14,124,2,150,74,14,58,2207,0,0,3,1
22,11,268,4,674,32,39,15,1834,0,0,2,0
137,3,525,6,6394,30,20,3,3163,1,1,2,1
681,31,0,30,1486,55,97,66,977,0,0,2,0
14,6,256,4,408,45,23,18,499,0,0,3,1
216,13,212,19,2135,23,10,1,2432,0,1,1,1
29,9,255,4,4032,25,31,15,1714,0,1,2,0
125,22,300,130,1226,96,40,52,1396,1,0,3,1
85,13,360,48,1554,60,36,20,819,1,1,3,1
191,11,402,41,2448,39,38,5,1909,1,0,2,0
317,15,0,30,1252,11,24,30,3121,0,1,1,0
286,25,360,174,876,105,46,53,1249,1,0,3,1
60,18,134,6,4808,9,24,35,4504,1,0,1,0
218,9,384,84,2213,57,21,33,1048,1,1,3,1
127,16,371,46,2638,18,48,46,1997,1,0,2,0
104,3,553,97,2206,31,14,10,2698,1,1,1,1
98,12,859,154,5578,62,29,30,5377,1,1,3,1
156,3,330,8,1812,31,15,9,2746,0,0,1,1
12,15,120,3,3152,60,42,13,2184,0,1,3,1
190,26,0,30,2760,51,4,24,1544,0,0,1,1
55,21,67,20,4476,5,48,67,2506,0,1,2,0
268,22,182,18,2356,33,66,51,815,1,0,2,0
157,15,300,52,3810,15,17,17,2881,0,1,1,0
57,19,255,43,2234,33,60,43,1397,1,0,2,0
145,6,424,58,2233,32,27,2,2347,1,0,2,0
441,9,124,23,1019,18,21,15,4347,0,0,1,0
68,6,190,1,5885,28,27,7,3566,0,1,2,0
215,10,564,46,361,31,7,14,1871,1,1,1,1
172,7,85,26,1945,23,25,11,2845,0,0,2,0
195,13,210,17,1299,32,44,22,2030,0,0,2,0
226,18,641,61,3773,78,39,35,2822,0,1,3,1
415,4,120,13,1203,35,24,5,4329,0,0,2,1
188,26,85,0,3525,24,15,18,716,0,1,1,0
138,9,60,25,5444,55,8,43,2609,0,1,3,1
15,17,446,105,2846,57,49,0,1626,1,1,2,0
102,14,30,27,2718,11,31,35,2512,0,0,2,0
275,19,85,24,1328,44,59,27,1826,0,0,2,0
184,10,162,6,1486,49,32,13,2810,1,0,3,1
286,15,488,98,3420,76,12,61,1860,1,1,3,1
92,7,649,15,1343,39,28,6,2475,1,1,2,1
314,3,360,23,819,32,22,4,812,0,0,2,1
354,12,150,30,1273,64,28,34,1637,1,0,3,1
7,12,192,18,443,43,39,2,1490,0,0,2,0
304,19,514,91,2790,45,1,30,3099,1,1,1,1
188,17,60,30,1499,7,34,45,469,0,1,1,0
222,10,514,64,942,33,35,10,850,1,0,2,0
170,18,124,2,2372,32,5,11,874,0,0,1,1
204,9,474,57,660,21,27,17,1371,1,1,2,0
24,14,285,15,2089,68,33,32,811,1,0,3,1
57,6,240,34,5370,23,19,5,1706,1,1,1,0
655,22,228,90,1429,7,28,45,841,1,0,1,0
19,9,190,10,5693,20,17,8,4195,0,1,1,0
314,8,379,40,5549,23,14,2,2919,1,1,1,0
71,11,85,18,2814,26,9,6,2399,0,0,1,1
65,15,283,11,3001,70,35,31,2758,0,0,3,1
122,12,67,20,3468,14,23,23,6512,0,0,1,0
156,12,323,21,2316,25,9,4,2674,0,0,1,1
349,5,180,9,4800,42,22,16,716,1,1,3,1
106,2,272,20,1158,38,13,20,1944,1,1,1,1
120,10,351,107,2316,55,29,23,2315,1,0,3,1
98,15,150,39,1776,42,47,13,1571,0,1,2,0
102,15,212,1,2185,40,2,26,2110,1,0,1,1
303,6,85,29,5664,26,24,6,953,0,1,2,0
142,9,247,12,3316,50,29,18,1273,0,1,3,1
23,11,42,21,1597,25,10,3,175,0,1,1,1
425,8,240,3,967,21,25,14,4715,0,0,2,0
9,12,228,1,2168,61,31,27,420,0,1,3,1
256,23,330,120,824,66,68,15,757,1,0,2,0
161,15,591,57,6025,73,7,62,1602,1,1,3,1
39,4,42,35,4978,38,22,11,4867,0,1,2,1
227,12,234,47,1575,48,38,5,4152,0,0,2,1
66,13,443,91,1200,20,40,33,2792,1,0,2,0
157,16,212,32,2458,33,5,14,2482,1,0,1,1
243,19,391,70,1230,80,45,30,1712,1,1,3,1
88,1,845,72,5964,34,16,12,3288,1,1,1,1
194,14,180,27,713,37,3,23,589,0,0,1,1
146,24,182,42,1172,105,42,58,2442,1,0,3,1
118,15,390,8,3645,9,28,37,4890,1,1,1,0
113,18,1131,131,3216,30,6,8,1431,1,1,1,1
109,14,745,37,450,56,40,11,1112,0,0,3,1
75,8,180,14,3060,29,31,10,1745,0,1,2,0
322,8,258,33,938,20,24,14,1442,1,0,2,0
43,10,819,194,1441,30,35,14,1895,1,1,2,0
165,28,511,7,1516,18,81,91,3152,0,1,2,0
130,32,247,53,1140,108,84,9,1846,1,0,3,1
71,23,234,65,2648,65,0,51,1689,1,1,1,1
3,3,120,23,5446,29,16,7,3884,0,1,1,1
230,22,95,3,2259,87,54,26,2442,1,0,3,1
182,3,67,29,5485,42,15,23,3123,0,1,3,1
132,5,579,36,2742,34,25,4,2047,1,1,2,1
162,22,85,1,2462,49,1,32,949,1,1,1,1
95,13,365,27,4456,15,36,35,902,1,1,2,0
96,8,335,89,1895,39,32,2,2581,1,1,2,1
241,9,446,35,1265,49,30,14,1456,1,0,3,1
170,22,466,186,1243,10,60,73,918,1,0,2,0
195,12,618,21,351,35,5,20,1779,1,1,1,1
80,6,190,19,1315,33,28,1,2355,0,0,2,0
45,18,67,17,3556,9,24,35,5058,0,0,1,0
102,12,421,63,1919,59,34,22,2329,0,1,3,1
173,10,30,40,390,17,27,22,1022,0,0,2,0
250,17,175,8,1153,55,0,45,4615,1,1,1,1
188,9,469,1,1690,20,27,18,2001,0,0,2,0
178,8,60,35,1249,29,30,9,939,0,0,2,0
164,10,85,22,2093,19,29,22,3412,0,0,2,0
62,12,90,30,4277,14,21,21,2250,0,1,1,0
281,27,108,15,2021,45,85,62,892,0,0,2,0
245,23,331,81,900,100,39,56,1832,1,0,3,1
250,17,90,2,2666,14,48,52,967,1,0,2,0
140,20,108,2,1531,40,62,36,2519,1,0,2,0
23,6,242,14,3333,52,14,35,2981,1,0,3,1
232,18,175,28,1188,31,56,39,1939,0,0,2,0
323,10,323,28,1142,30,36,15,1191,1,0,2,0
296,3,366,7,420,42,19,19,1500,0,1,3,1
193,18,242,25,150,32,5,11,914,1,1,1,1
131,10,150,11,5571,57,8,46,2106,0,1,3,1
146,16,180,22,1451,38,51,24,2236,1,0,2,0
184,13,277,29,1032,17,38,35,2407,0,0,2,0
67,12,390,91,466,21,37,28,1836,0,0,2,0
33,6,474,9,832,26,25,6,1972,0,1,2,0
448,16,90,12,618,13,44,47,361,0,0,2,0
327,18,42,20,1443,67,50,10,1952,0,0,3,1
28,14,212,31,470,60,3,51,1478,1,1,3,1
143,8,342,13,2100,20,23,13,2418,0,0,1,0
66,32,67,3,5799,7,43,77,4456,0,0,1,0
59,13,212,58,2410,65,8,54,1513,1,1,3,1
26,5,492,10,4776,42,24,14,5398,1,1,2,1
48,21,408,64,2160,78,2,67,1956,1,0,3,1
126,11,1167,231,3216,16,32,28,1087,1,1,2,0
124,2,240,7,6710,33,15,12,3288,0,1,1,1
85,17,256,23,1323,20,12,10,618,1,1,1,0
2,10,30,24,1630,58,8,47,258,0,1,3,1
159,20,570,21,993,6,30,47,1900,1,1,1,0
7,15,228,13,4399,73,30,40,361,1,1,3,1
3,16,60,33,618,16,46,46,1926,0,1,2,0
22,30,150,66,778,84,86,20,3341,1,1,2,0
94,11,95,10,2147,16,23,20,1248,0,0,1,0
889,14,0,30,331,49,45,3,350,0,0,2,0
324,21,426,89,1061,58,0,45,4528,1,1,1,1
96,8,228,23,1077,35,30,1,698,0,1,2,0
78,3,573,147,5208,29,18,4,5273,1,1,1,1
178,19,95,2,644,8,26,41,1710,1,1,1,0
236,11,228,1,1560,24,11,2,797,0,0,1,1
248,7,256,6,4866,53,17,34,2510,0,1,3,1
20,6,212,13,5085,36,8,21,4597,0,0,1,1
207,3,30,25,2359,32,21,4,4200,0,0,2,1
30,13,134,10,4924,62,33,25,4554,1,0,3,1
34,14,258,34,2892,19,13,9,3121,1,0,1,0
93,13,277,9,799,47,40,0,1812,1,1,2,0
66,12,85,11,1047,14,26,26,2271,0,1,1,0
97,5,85,18,379,30,24,0,301,0,0,2,0
244,19,90,29,1387,11,21,31,2379,0,1,1,0
50,14,175,13,1455,13,37,39,2021,0,1,2,0
40,9,902,149,997,60,16,42,2263,1,1,3,1
95,6,330,52,3212,47,10,33,1127,1,1,3,1
335,2,175,27,1008,35,13,16,1889,0,0,1,1
296,18,531,67,509,18,13,14,4738,1,1,1,0
97,12,430,20,4859,41,40,7,285,1,1,2,0
304,19,459,57,741,43,58,26,2895,0,1,2,0
1,11,301,32,1766,54,32,18,2866,1,0,3,1
198,21,360,97,1765,60,0,47,1410,1,0,1,1
215,7,180,23,2063,28,28,8,2603,0,0,2,0
106,4,162,30,3316,27,18,2,1008,0,1,1,1
118,14,30,23,2539,61,39,18,2040,0,0,3,1
203,9,108,3,2362,18,24,18,5410,0,0,1,0
147,13,120,9,1790,39,3,26,272,0,1,1,1
106,16,854,118,3034,23,10,3,1790,1,1,1,0
45,16,607,37,2108,27,51,37,1205,1,0,2,0
396,20,324,7,3180,49,1,33,1073,1,1,1,1
25,10,335,52,990,42,34,3,1660,1,0,2,1
373,9,853,62,725,36,6,23,2737,1,1,1,1
294,20,242,25,1436,59,58,8,2837,1,0,2,0
44,15,524,16,2352,31,48,28,2304,0,1,2,0
296,8,350,3,2659,25,12,4,1209,0,1,1,1
350,2,150,6,1110,32,15,11,1660,0,0,1,1
131,24,540,213,1103,62,70,21,853,1,0,2,0
733,21,150,14,313,52,65,25,466,1,0,2,0
239,13,85,14,1591,65,7,54,888,0,0,3,1
95,9,127,23,4552,56,26,28,960,0,1,3,1
62,8,495,69,1632,55,17,36,1798,0,1,3,1
224,11,361,19,5529,16,32,28,1082,1,1,2,0
330,8,0,30,1262,20,23,13,3212,0,1,1,0
98,11,162,11,3078,18,16,11,2611,0,0,1,0
172,2,492,80,2706,41,15,22,1842,1,1,3,1
47,16,150,5,1320,57,45,5,2250,1,0,2,1
233,23,120,32,1140,52,70,33,1900,1,0,2,0
214,13,127,8,2440,13,31,33,2068,0,0,2,0
384,16,366,12,671,66,2,57,1165,1,0,3,1
178,26,67,9,2250,6,65,88,331,0,0,2,0
26,15,108,4,1620,10,30,36,2117,1,0,1,0
137,23,277,42,1765,5,31,52,2222,1,1,1,0
709,24,108,10,1040,2,48,74,1253,1,0,1,0
88,18,180,24,2742,14,49,53,2818,1,0,2,0
131,18,283,8,891,43,56,24,700,1,0,2,0
241,10,0,30,1638,40,36,3,842,0,0,2,0
59,6,95,25,2941,27,26,6,1784,0,1,2,0
44,8,255,29,1591,55,18,34,1697,1,1,3,1
258,10,201,16,5420,17,23,18,3071,0,1,1,0
174,15,162,30,1740,46,48,10,1732,0,1,2,0
362,15,400,1,560,35,48,24,725,1,0,2,0
352,24,60,30,685,13,22,36,1994,0,0,1,0
209,11,85,16,2513,21,36,27,2051,0,0,2,0
166,13,268,67,283,41,43,11,2616,1,0,2,0
72,19,268,29,2701,29,59,46,1909,1,0,2,0
2,2,458,17,1495,32,16,9,1177,1,0,1,1
28,7,306,15,4732,34,30,2,3877,0,1,2,0
555,13,0,30,649,22,41,32,858,0,0,2,0
19,16,323,32,3237,21,11,7,3454,1,0,1,0
4,14,342,58,3062,21,11,5,3326,1,0,1,0
45,13,30,26,1451,52,41,5,1395,0,1,2,1
123,10,108,14,2977,34,37,11,1398,0,1,2,0
46,20,339,29,750,43,62,32,134,0,0,2,0
246,23,90,3,2658,100,42,53,1142,1,0,3,1
156,9,342,28,437,18,22,14,1401,1,1,1,0
28,10,382,0,3726,62,16,44,895,0,1,3,1
131,13,258,9,3472,62,35,23,5076,1,1,3,1
62,15,180,17,6049,18,13,11,3596,0,1,1,0
1,10,743,104,3246,35,36,8,765,1,0,2,0
42,15,95,61,1366,19,13,9,648,0,1,1,0
79,22,516,207,731,84,53,24,1358,1,1,3,1
69,22,600,162,600,17,62,66,870,1,1,2,0
50,14,454,146,459,22,43,33,1075,1,1,2,0
143,23,127,3,3156,16,65,71,1493,0,0,2,0
289,12,95,22,930,17,17,13,2466,0,1,1,0
11,26,162,5,1921,85,71,2,1905,0,0,3,1
64,9,108,9,1572,19,25,17,1914,0,1,2,0
298,11,395,28,2942,65,13,50,902,1,1,3,1
31,17,150,7,3520,8,33,44,1621,1,1,1,0
74,12,108,30,2971,47,39,2,2605,0,0,2,1
124,10,30,26,1650,60,23,35,3245,0,1,3,1
268,17,242,24,774,64,45,14,1065,0,1,3,1
409,25,1211,214,3691,104,11,84,2568,1,1,3,1
69,7,285,14,2145,25,27,10,2881,1,0,2,0
231,4,175,49,1710,29,14,8,912,0,0,1,1
129,7,85,17,2493,28,28,8,1790,0,0,2,0
80,13,509,93,3273,13,31,33,2823,1,0,2,0
214,3,277,27,1170,34,22,7,1852,0,0,2,1
340,5,228,32,725,35,26,3,5571,0,0,2,1
296,20,300,46,402,51,0,37,684,0,0,1,1
617,21,175,28,240,97,30,63,953,1,0,3,1
257,8,127,30,3408,51,8,39,1445,0,1,3,1
133,10,170,0,1455,17,19,14,2624,0,1,1,0
251,13,404,63,1260,17,37,33,1233,0,0,2,0
223,11,400,12,395,17,31,25,1953,0,1,2,0
80,10,376,16,5134,33,6,17,3020,0,1,1,1
65,19,256,35,2258,33,59,42,1500,1,0,2,0
4,9,240,72,5559,20,27,18,4345,1,0,2,0
49,11,108,18,3294,19,15,8,2831,0,0,1,0
21,29,255,48,2312,61,4,32,1624,0,0,1,1
175,7,180,5,2821,34,29,1,5290,0,0,2,0
63,17,85,20,400,12,45,51,1421,0,1,2,0
147,23,285,1,1018,76,61,6,1072,1,0,3,1
178,24,0,30,3015,72,0,57,1342,0,0,1,1
135,21,446,62,1337,87,6,74,598,1,1,3,1
5,22,390,76,395,96,42,49,1271,1,1,3,1
69,17,591,55,2170,7,33,46,1790,1,0,1,0
122,11,212,18,3413,19,15,9,3171,1,0,1,0
131,29,255,103,1624,4,73,104,1530,1,0,2,0
58,10,342,94,6437,20,15,6,4004,1,1,1,0
99,17,794,27,3019,32,5,12,2329,1,1,1,1
205,17,42,23,3160,79,34,42,658,0,1,3,1
104,11,240,16,1697,18,34,28,2083,1,0,2,0
8,6,0,30,1905,27,26,7,2563,0,0,2,0
191,24,150,4,5187,3,54,78,108,0,1,2,0
53,10,67,20,4257,18,20,14,5921,0,0,1,0
144,2,162,28,3158,32,20,7,5336,0,0,2,1
96,7,30,27,3749,42,28,10,6122,0,0,2,1
0,15,313,115,1839,38,49,22,2620,1,0,2,0
25,17,170,22,2746,85,21,61,1440,0,0,3,1
435,21,30,20,735,31,65,52,1307,0,0,2,0
355,5,466,63,5131,39,9,24,1027,1,1,1,1
166,20,306,36,3632,87,40,43,2022,1,1,3,1
401,6,255,21,295,23,22,8,1304,0,0,2,0
141,25,108,18,1044,47,78,49,2122,0,0,2,0
55,16,67,19,4530,15,47,48,2030,0,1,2,0
213,12,959,311,959,21,37,28,1655,1,1,2,0
43,12,212,2,3992,51,36,10,2173,0,1,2,1
205,11,134,13,2216,27,39,22,2442,0,0,2,0
159,2,247,1,2724,33,18,9,5831,1,0,2,1
22,13,297,32,5179,64,6,53,1144,1,1,3,1
143,14,631,13,577,18,40,36,1048,0,1,2,0
207,7,210,20,2310,43,28,10,4344,0,0,2,1
63,8,277,26,4154,54,21,31,5215,1,0,3,1
100,18,0,30,959,8,44,56,1563,0,0,2,0
461,11,30,32,553,50,34,11,1129,0,0,2,1
160,5,277,25,1760,37,25,8,2139,1,1,2,1
44,10,331,77,1630,55,29,23,1831,1,0,3,1
53,14,120,27,525,20,43,36,1712,0,0,2,0
32,12,30,30,3303,15,20,19,6486,0,1,1,0
21,21,153,24,514,13,58,67,1717,0,1,2,0
228,4,570,47,285,45,17,25,2322,1,1,3,1
110,19,810,144,2520,50,57,17,1740,1,1,2,0
45,9,371,29,5488,32,7,16,3390,1,1,1,1
212,7,323,44,60,31,9,14,949,1,1,1,1
367,7,426,90,5307,22,19,6,1170,1,1,1,0
148,15,228,56,3436,11,22,27,5885,1,0,1,0
29,9,170,33,1473,47,30,13,1248,0,1,3,1
55,4,524,22,4252,33,23,4,4819,1,1,2,1
35,31,201,45,2589,127,65,51,716,1,0,3,1
388,11,175,4,630,15,26,23,182,1,0,1,0
131,10,190,16,2419,49,33,11,3666,0,0,2,1
150,10,67,21,2372,60,12,45,2081,0,1,3,1
145,9,192,38,1382,19,29,21,2305,1,0,2,0
150,13,752,22,1383,35,43,16,2689,0,1,2,0
269,17,607,91,6029,56,0,46,2300,1,1,1,1
2,15,541,107,3181,52,45,1,769,1,1,2,1
198,21,127,9,1047,36,64,44,1772,1,0,2,0
54,11,95,19,1570,20,14,7,2436,0,1,1,0
282,12,0,30,1381,28,39,21,1521,0,0,2,0
191,11,150,5,2596,24,36,23,2135,0,0,2,0
191,16,124,23,604,12,20,25,1690,0,1,1,0
225,11,582,78,466,37,4,24,1899,0,1,1,1
81,12,216,4,858,43,39,3,1879,1,1,2,0
331,5,170,11,5448,25,20,3,816,0,1,2,0
196,5,67,13,1253,44,22,19,2162,0,0,3,1
264,9,218,8,2072,45,32,8,3078,0,1,2,1
200,11,268,18,2518,51,3,41,511,0,1,1,1
204,25,323,103,1451,110,18,85,1090,1,0,3,1
128,6,362,21,1839,26,26,8,2768,0,0,2,0
21,10,420,84,2892,21,34,23,277,1,0,2,0
25,5,362,15,3794,30,13,10,4358,1,1,1,1
24,17,301,41,837,19,12,10,2107,1,0,1,0
162,7,301,55,2109,48,23,21,1900,0,1,3,1
91,7,30,29,120,43,27,11,1158,0,1,2,1
76,16,67,24,2520,12,44,48,2097,0,1,2,0
166,32,540,184,969,55,102,75,2058,1,0,2,0
348,7,190,7,1410,24,27,13,4785,1,0,2,0
