"slr","theta","v","pmin","lat","long"
159.211982878247,323.362861574048,29.4902716340264,966.08614649857,38.532895468267,-75.0527380495308
228.624600067662,281.814820280644,14.6584837510134,960.358512298131,38.9153400253223,-75.0604140027373
259.419381764655,263.830554205083,28.1087452190882,970.500882870209,39.011208633162,-74.779923310046
211.886375267067,269.457634458571,28.9531485002697,945.396025473755,38.637085185141,-75.0644854555452
256.816496678213,259.794198695715,8.61021733644884,961.211564994772,39.0279735080002,-74.7664367220489
194.970849615179,333.877148745389,12.0673894726671,955.670858098016,38.6398825656864,-75.0647087661611
186.895584493948,261.225634120484,25.3773422352225,948.989888614547,38.8559257937701,-75.2344096659628
186.61256810312,320.705472113744,22.1317258236464,962.652956572222,38.6334734378003,-75.0641971352719
117.08357196857,258.403190801642,11.1314429073385,964.76035302513,38.8695260963562,-75.2477192268117
279.416432149393,344.892657621674,13.4632879802492,960.617312358972,38.9191894149775,-74.9908585744045
262.785402363054,332.709458059434,14.8766424731445,957.067360813677,38.713192204871,-75.0734592478501
125.91813831509,282.373203157269,18.0248780689086,967.263673654257,39.0254984221132,-74.7685108228492
138.863565949688,249.124260989357,25.0076422036486,961.772107489969,38.8961714232216,-75.2731989288529
203.155892568018,325.332311058991,15.8410196625697,943.472684321692,38.8975388757957,-75.2747952499067
238.421693097311,308.791883050943,27.536328910219,954.198693855543,38.8784469699717,-75.2545903421416
122.815011838612,337.034247513324,26.2181444059126,954.708406336411,38.5978846239104,-75.0580193251505
206.93620366561,271.927071360676,27.4412048015185,959.551312022458,39.0410506911662,-74.7555190859383
57.1677354125545,288.913419212728,27.9017807840905,951.823137506368,38.8888392947229,-75.2646396330401
251.997705277787,324.999359380251,29.5124389462778,943.838472576978,38.7143204203709,-75.0736265241701
152.827026109462,315.557988821161,15.8898137591733,958.650821089797,38.9194995952403,-74.9852538622366
209.204689538276,261.343770051459,19.1464923864347,964.772910357104,38.5775426153012,-75.0565828041012
238.183102803935,257.794751089528,15.4827880911413,944.724292578813,38.8865262762539,-75.2619394881504
176.322932141047,287.009828490183,26.6236525314231,967.068899082128,39.0825151052214,-74.7183391480934
120.852794128396,248.758922060595,32.5099927698867,966.427601280168,38.976423840072,-74.8052941625228
149.70594184384,268.769262552476,21.4878840209171,951.952152724564,38.9662819707589,-74.8220584053311
110.847050386274,246.621325430503,26.9488520784816,943.372346852132,38.7609984785429,-75.0811206328542
82.6277309553837,248.152910216187,18.7511231790157,948.101741595886,38.6124218548968,-75.0600204047391
234.966882556747,265.773060318111,13.6782861207728,945.788548452075,38.9034049416531,-75.2760715305945
103.030348958371,317.965910454584,13.8477834914182,947.766358206409,38.7268033998541,-75.0755065789342
99.8903329776012,255.027255933273,15.8932985706395,965.92596108646,38.6783927142121,-75.0671560856277
204.069253139909,280.222832123212,23.3964653235581,955.468520054192,38.8709853670852,-75.2488431994078
268.860269174881,289.494433260014,32.6062214507302,956.214104512663,38.6447013820724,-75.0649928591619
115.83182117872,334.764068589984,24.7993001876725,957.844798967766,39.0645667835083,-74.7371744091519
217.967842344862,319.088818185698,18.0961613758025,946.986205260133,38.6045055820701,-75.058525059664
259.079746364693,239.69294506167,28.4249965078989,942.773559199515,38.7860002621411,-75.0843125047692
64.8000801222731,274.656586179125,11.1186407556362,944.052738096597,38.5766685569314,-75.0565321688574
112.87730501281,304.667037595547,31.3456737432512,964.291377047583,38.8530433407194,-75.2300844240411
266.625162407212,326.939989996434,11.9406659865822,947.414001134637,38.843408448765,-75.2158368225574
141.920896136671,344.712305695117,26.1249298389582,964.617133713345,38.7168794915101,-75.074005948139
230.07168950027,255.612712202745,13.0494200869999,965.055385291265,38.5497281523712,-75.0538163372679
165.003879990243,260.662853658015,12.2840821816772,949.344479839064,38.6796748535718,-75.0673484286353
277.585974400676,325.535843389592,26.1811895132414,958.783862910752,38.7378387125919,-75.0772372622262
158.528109053363,294.769402204177,11.1590301296418,942.504706561216,38.6680823720819,-75.0656592878539
58.9527624774404,335.942485206531,22.3705318042054,961.87741728086,38.6695661536398,-75.0658319493746
112.821104147628,293.202131539266,20.7134429914108,948.308323181138,38.5566333626028,-75.0546400957701
198.334528310574,278.846144679847,25.5194465361489,958.973447134197,38.9228216104663,-74.9252276729782
161.777173133241,326.360251462614,10.474661135748,962.225540391731,38.7243013724128,-75.0751141825253
91.0648567888606,295.974227784585,26.6033139606519,964.469615066439,38.9103488766213,-75.1506001145283
164.295456411943,311.854023061445,27.9693374719843,957.091171081385,38.9565291555534,-74.834596522833
93.3552582370222,300.028943906572,26.5714522256888,947.269380523943,38.6230793573114,-75.0632861840132
260.474417552761,318.582048710283,24.5014154070104,961.336822141431,38.5687874735754,-75.0560756083002
192.111705980636,261.137698498929,20.4699688265659,947.584876593619,38.6497685344409,-75.0651372882782
260.240071606457,321.184676445843,30.5467925963481,945.364137247222,38.7409650493462,-75.0777275699242
161.361740898844,265.491837384546,28.9298132279562,948.042576182124,38.6166224315649,-75.0613075877664
194.029480264906,261.99444582989,9.73475278475555,946.1314267968,38.9130502066626,-75.101789215939
89.5171640722279,315.09665598704,22.6910522340704,955.24335362089,39.0131025576741,-74.7784416730759
65.3119982017035,289.804382665284,9.81292655359721,964.586701173219,38.633763125781,-75.0642202606209
245.802062977853,267.383189153189,28.9632530407701,967.354799190629,38.9158620558692,-75.0509813233922
173.479743822137,318.341022927878,29.8900572352833,950.654513588719,38.9784827706604,-74.8018908044984
181.830778110054,320.291051330599,19.9969696965208,944.76107447047,38.5217874699709,-75.0521443524839
237.04458386918,345.468380636628,28.1918039059779,965.236059023484,39.063917220375,-74.7378651779988
285.100155214359,287.892547743462,21.1805497835856,966.998748825627,39.0432387542292,-74.7539018897801
134.729732991316,258.031566535798,27.2695738777402,955.7085242373,38.5739033201394,-75.0563719753925
81.2118869695259,249.768355331078,30.4552386841737,941.156428075428,38.8841157541597,-75.2591255206005
160.562322572317,263.104845110135,14.8278333285125,963.026218161735,38.8606808065001,-75.2409063282833
105.978531448704,333.31854322321,26.888890410813,950.385074621651,39.065026545929,-74.7366854812233
174.742523211834,338.142234789522,6.18600882572588,961.152318074467,38.5346249683925,-75.0528287901679
196.998583246988,323.760379162722,13.8068928395049,947.243175237635,38.6741675935922,-75.0665222446949
113.02875342049,267.705370677465,10.2256987496302,958.448880425081,38.543263041734,-75.0532819987377
76.3117877380614,247.266939278726,26.6623087725649,946.148691700326,38.9297526771503,-74.8886638156245
230.48432893447,318.050168619436,24.7506115721795,967.192594809065,38.9120607040281,-75.1196687463955
170.905098288042,263.379861868301,26.4323123859568,967.58162873346,38.5911892236383,-75.057507904459
93.6955780460773,276.023844279288,10.3243354281574,965.082037290267,38.909069457018,-75.1737182154472
56.409768921581,297.139305350509,17.5694775645877,951.710220384088,38.5958367842493,-75.0578629031991
176.169875253415,298.13160022014,30.6394454642665,949.852374182604,38.6928887051973,-75.0697324026847
232.782728414488,335.373413168148,12.2384623209317,943.17737815312,38.9493188622328,-74.8430150598953
192.442128238727,318.382968377709,33.0137757974653,966.671878054511,38.948212529161,-74.8443067834847
83.26595939569,276.653252227049,11.4768584111193,944.560531308982,38.6888272276746,-75.0689021796377
245.285703123469,313.080593067426,28.2787743492005,943.012594556584,39.03475594079,-74.7607531013911
154.065396691209,327.182548495413,31.0823386333184,970.065067711487,38.5232237365467,-75.0522239478074
256.308908057335,235.588334221332,26.4727802669141,964.972656582206,38.9283279291469,-74.8930522663216
218.063128471397,274.084455685445,29.4769878718886,964.35035777406,38.6794174170908,-75.067309808725
135.467617843246,306.691520530484,31.808334418009,953.682267672534,38.6047948548996,-75.0585471554469
128.398437636026,262.247039980633,12.4852771656308,961.084136178662,38.6710801112862,-75.0660590691217
68.5977968497784,338.923575589429,10.661384384057,965.674801348537,38.559441305721,-75.0549750699331
87.1367340245459,323.928289429334,14.0942868500296,959.45351018502,38.6626054540079,-75.0655031791799
245.171934643446,268.223614456449,20.0918292903528,970.080970356887,38.9343565060633,-74.8744832895566
250.613568506783,306.213086535046,23.7659105483652,954.762652741818,39.0507464238959,-74.7483529754241
255.964966806034,266.272436108453,20.0477510894672,954.407619550682,38.6665899344458,-75.0656167488827
68.3081030763203,347.3440358031,30.3906653473806,961.920853090144,38.7705095043542,-75.0822575680211
250.532310719874,235.510793444444,15.7264102570666,959.603500310759,38.9473036768142,-74.8453679340961
124.901619364336,267.091774116789,31.8548169548088,944.678174901663,38.8718739310993,-75.2495275971565
92.6180462875497,283.83418928008,16.6800652567344,949.259712398099,38.9983650937222,-74.7884430228618
121.095395358317,326.665510907615,22.9906789936824,966.652948604731,38.6297787219134,-75.0639021917464
266.87520105614,324.475845108114,20.8914962369483,962.316985965922,38.8775019003416,-75.2538624221303
224.892326548529,301.39437375041,19.0105434952746,944.894379183842,38.7360098965821,-75.0769504464931
91.8412806903949,261.667692436654,11.0424484519032,955.986515583014,39.0208824251031,-74.772355401352
125.349196537408,310.142749509558,18.4894423129503,949.431847556427,38.8556108157031,-75.2339370281381
245.031335913364,347.282327104013,32.6675025036652,966.0399439434,38.7922241099069,-75.0857112733141
73.3090245994064,271.95916317011,24.6244491412211,951.40013870901,38.8158920508306,-75.1543408224804
132.236092563993,339.678257435767,15.4302282848419,961.535570306322,39.0126232223102,-74.7788166621484
98.1123235321045,256.123649560064,20.7437493286747,952.021289380264,38.892821950971,-75.2692888604717
57.5489047011919,276.593840593389,19.8356290462636,948.43126226415,39.0691854949332,-74.7322627049591
95.9368383557792,260.015926504823,18.0714703226951,954.083341100582,38.485150170439,-75.049381600937
172.373702957598,250.098109440247,24.6133986475412,972.789094345848,38.6821406749815,-75.0677183443568
57.0238057457202,314.381348395081,10.7265869606636,969.301079935901,38.5901989419446,-75.057432262895
212.95539784008,328.813453772015,20.8859788210434,967.604661684993,39.0562498050292,-74.7442854295766
131.224018258214,257.399770251114,8.93900957655394,956.314238223052,38.7253099356968,-75.0752723568939
75.3673967278848,243.203635552797,25.4493313498166,942.634599158101,38.5750055594059,-75.0564358294276
185.07018116777,335.584875927222,24.1892658168683,950.749295330112,38.5529875921986,-75.0542051728255
197.146876822264,292.54087693874,28.9157506808825,946.458867755096,38.6502922215812,-75.0651522149403
283.408172642453,250.841382931871,25.9751572711905,970.030294296012,38.7042083981524,-75.0720463069039
231.199548200183,259.598041322138,17.0511456132471,946.613623077783,39.0162437527882,-74.7759842832583
124.792486306056,261.460193053542,9.77504102071514,964.182370904254,38.7449236234985,-75.0783483985594
192.00425875747,265.580678411809,28.1813036885252,957.726376032075,38.5819407535912,-75.0568375934972
266.318255858613,295.248644027233,26.3127615693305,960.510262589421,38.9857576855467,-74.7943307322877
69.5193158410897,240.576143358356,15.5324091613665,960.775658678659,38.8820617799641,-75.2573745735324
143.604762196241,357.038622578909,13.5012624046323,949.399381928251,38.6564852525285,-75.0653287349898
213.182662214679,256.984948056699,11.5720301239612,952.469486130614,38.4822711858024,-75.0492495432108
139.460822359534,347.052995480715,21.2347872505523,966.197170299816,39.0457806373537,-74.7520231854169
139.629680328612,236.383912510309,12.4564353717817,960.633767167717,38.957685288988,-74.8332466537312
220.676380737096,337.15008964712,29.8636385377008,963.989583956311,38.6482616115253,-75.0650943364329
160.101754439232,315.61618853477,11.5152849347191,954.420524250739,39.0268057874977,-74.7674152618408
211.684000921388,256.302647321662,26.8716808045958,960.540242227371,38.7822974452686,-75.0835463994387
110.476786450127,326.00687897772,12.5913665141561,953.712429746613,38.7543801890772,-75.0799670270656
135.360187951116,280.812850767954,23.3089072948904,964.902159435299,38.6533675994457,-75.0652398724795
250.146117755264,269.317105485213,27.8310229307506,950.260352781741,38.9078720893119,-75.1953537034413
181.438168713395,284.920765782128,14.1764310146589,969.530522141446,38.5559969244441,-75.0545641717466
78.9130709126184,299.014429917976,24.5463983030268,951.259032035639,39.0351586854535,-74.7604156048084
76.4995133141085,251.364603938921,14.6651940124948,945.242958159474,38.8350663847694,-75.207062329678
149.877794296696,346.223389172106,30.8726055025216,967.567006085155,38.7104768367476,-75.0730566503081
258.411393328227,306.058545850379,14.9053810409806,952.043781180732,38.7219688752993,-75.0747605321626
149.950728526651,327.518428787011,13.5935571224755,954.174156180181,38.8753520155089,-75.2522065185419
54.4125064414687,298.096970080748,11.0045630994625,941.551480408505,38.5470338908852,-75.0534949247791
196.882854975777,263.046238891378,11.2058250853233,971.394508111023,38.8566726752785,-75.2355303930498
219.050710782406,307.42579814416,30.7047587127355,961.848874667069,38.5000691610646,-75.0508745058898
113.998395071288,329.445627547843,23.163996879512,967.537715264939,39.0598096710871,-74.7416543346096
86.4730715851684,344.061949722379,22.6866500985553,963.67626952157,38.9266985988213,-74.8980708631444
123.676091972458,294.971041547188,18.2746552849608,968.591022250691,38.921992599478,-74.9402072462479
182.115792783539,311.668622409041,9.9973532162956,967.63219340042,38.6348685608796,-75.0643085058163
169.49444944233,283.24715960278,31.3544372122223,947.61052395555,39.0695482292913,-74.7318769601694
144.192784764799,350.293346971727,8.5812151933508,963.207502762202,38.9923844159053,-74.7912360230301
281.716822249048,259.198904718559,18.6990556375147,962.311171242999,39.075298978657,-74.7257614060305
181.926103389369,254.109484162971,29.3363219135767,956.671585306191,38.6489608328329,-75.0651142663478
103.907367448714,247.950669547208,14.4393336819578,966.069686494122,38.6793020965125,-75.0672925086502
166.812497154722,333.90880674285,16.3273926766031,946.869397328282,39.0510680862932,-74.7481152349303
123.28266336656,259.08773836457,28.8240717135859,957.295412328211,38.9884756750275,-74.7930614204622
193.929619783203,236.113537597332,21.2573421642068,956.428951866215,38.7823749336454,-75.08355487161
164.105407588723,313.899655485339,11.3426545125968,948.516718865593,39.1188307287748,-74.7045284562256
86.887340958601,244.129689795883,26.5679837489896,957.63284631214,38.6895618654595,-75.0690523499185
76.9259931479971,314.263273810431,14.8055998344184,965.012551997238,38.9706025543675,-74.8149165944428
106.195418975686,336.088550578688,22.1842227577535,940.901336442368,38.5153246895724,-75.0517861967592
138.384152713364,326.524496238396,24.1041205864726,965.3072433578,38.4956740028476,-75.0504346937312
240.11702036329,341.673078710438,10.0078939133952,962.538176197995,38.6363846029496,-75.064429529139
130.803136501243,259.902691826427,22.079954743397,954.485484291503,38.5344718947193,-75.0528207589441
232.141066264064,339.941633249137,13.4238033534703,964.959783610681,38.9272798380866,-74.896280553663
202.464810389834,324.582604313265,9.11740699263057,949.04482750278,38.7464393261549,-75.0785861082941
203.572333067069,255.729936372249,12.2688885018392,944.566567311937,38.9514541654637,-74.8405219394924
69.0695607289631,293.581175224604,22.4312895637704,963.105251830182,38.6669822028007,-75.0656279297132
159.521388444094,331.044979613394,11.3001942350832,941.859644364935,38.9949813864792,-74.7900232275122
78.4179555596627,282.260616498715,25.0936855571391,946.224097401655,38.9849252722772,-74.7947194725732
89.5237955995568,253.324564017237,23.134690668101,952.576719953358,39.0340828556643,-74.7613171409686
117.10116783892,324.600616720784,29.8309501024289,945.95162560156,38.825307026928,-75.1967970744686
55.8499123179901,351.85390885426,27.6833280496113,944.744321969559,38.953214864331,-74.8384661966799
227.045620650688,277.626532317457,28.773994143717,968.563367972034,38.6114254874892,-75.0597150877987
248.015261877867,325.934484717133,26.1356768617243,958.07672729757,38.9398468897999,-74.8575720334759
58.4239780915045,278.257250881754,16.0822243122943,962.43737774429,38.6161598954158,-75.0611658527791
277.900137159532,237.075851073608,21.458829560033,955.783842001762,38.5865591845345,-75.0571542440797
148.924051816447,317.583756387987,23.319305988648,949.846597337234,38.7657918213508,-75.0817417613916
88.4184188332607,302.040532115857,29.9964055116801,947.430851034052,38.9918198269106,-74.7914996883211
270.182383847743,246.94601612565,15.701959353704,966.114307440404,38.6119444207014,-75.0598741045423
257.207733064325,264.968176951545,7.86451817022171,968.466435868951,38.7179038076892,-75.0741578196928
267.825507991807,255.541343075656,10.7169333303091,954.844624540769,39.0464224897323,-74.751548792691
90.9602103396674,262.832187679288,32.9726003469434,947.218277370188,38.7739216305597,-75.0826306319418
279.803204473912,271.835299000168,13.2529176495154,961.309413709427,38.6354889916669,-75.0643580338583
236.448790321468,245.320399983828,16.7260232627345,942.855663254511,38.6771998394231,-75.0669771338445
229.266897682073,331.842910791496,16.6314770769794,951.469831432341,38.6865837586284,-75.0684435830563
126.991521325453,323.622511574638,28.729454219311,950.137328913619,38.9280413653904,-74.8939349283179
82.0549945317314,284.735398186546,29.3555057274806,957.91403815152,38.6430756425901,-75.0649465206863
260.45669203491,303.048615705237,27.9274755901238,968.934327896332,38.9434754514434,-74.849837663098
83.6705045031209,261.564276746492,24.8832613195921,955.30059432729,38.9449605436409,-74.8481037109341
186.424696899779,259.251737132895,10.1154756519245,938.48387610256,38.9872707871685,-74.7936241078525
210.371980039831,269.655912848704,11.358680952834,959.44208963938,38.7076347116278,-75.0726352589772
220.218918052131,327.239232503093,28.1758630200522,940.682124566799,38.6603022444406,-75.0654375307647
100.669008198687,336.149327663793,13.7249961790047,940.602880895309,38.8431113053961,-75.215524276121
253.124828690226,260.057785133627,30.5018241879134,945.35326816384,38.7369955390835,-75.0771050261638
163.395867733848,292.889275463502,16.8404033298534,951.495166139537,38.5980181817772,-75.0580295268193
226.023791121969,280.94718205816,27.4333968343679,968.512040621843,39.0492643317619,-74.7494483888726
84.2858549712639,291.289204097553,7.18977848551935,959.99603446846,39.0124033996483,-74.7789886317178
263.72279476742,308.243966179968,29.5448353328067,948.606548086114,38.8792026867927,-75.2551724171331
120.439471060213,331.820013768087,11.3927180522634,947.314427609791,38.5104162936041,-75.0515141822381
249.690920557922,239.483411641395,11.6538183290302,946.323068110037,39.1268238432263,-74.7011935278044
51.9858600960468,336.507779380921,34.2286222692393,965.870602010959,38.5363837586097,-75.0529210675505
189.315191385162,338.813643133151,13.3170244927704,964.924054497993,38.6767595461372,-75.0669110822611
112.230334667105,245.621680792156,20.8736908177542,969.68779148061,38.6613777732037,-75.0654681865764
275.73048591715,278.051491055905,23.540802817368,950.71476660512,38.6779212857982,-75.0670853632383
201.517007249685,322.205716660343,8.85490521965549,958.437243163429,38.6271947220092,-75.0636959149811
230.701373162814,257.60675646368,31.3144745873567,967.671593008042,38.4595566098821,-75.0487439629059
118.549917477702,329.371346051264,9.8359691660502,964.38447272426,39.1090887986663,-74.7040142874917
175.276981365613,350.592656897068,23.2612666664855,952.2423043533,38.5889689053592,-75.0573383079206
181.092000679264,308.521942598065,18.8451218216214,943.637529044217,38.6488456785056,-75.0651109841023
278.29936936528,346.671611845751,30.4010653467989,970.691344601524,38.9584321827007,-74.8323746014966
62.81782913025,258.071197708202,28.6863896104251,962.339269600404,38.8243190021116,-75.1951835872128
136.849980056596,284.544043403101,18.4399451922346,946.919102055099,39.0064378642776,-74.7836555324813
113.559546202114,301.13535388736,24.429729403574,941.768007245354,38.7201716464514,-75.0744940637193
163.832366526251,292.121250760897,15.1812141672196,962.24926061423,38.5990390402531,-75.0581075039568
163.703028435551,284.637705252262,19.3418725686939,959.409446326937,38.8340826529138,-75.2060276039594
238.762554454184,292.189865369643,19.606251792768,953.121548554831,38.6093553957101,-75.0590807494177
126.159893318308,316.509159172271,7.35012399393134,948.886812536331,38.7738251052993,-75.0826200783779
218.850686890112,305.547256346118,14.3137559452304,941.435565169234,38.4993325540669,-75.0508007955254
188.707205219507,238.500693936669,25.6259541062405,953.010501234559,38.6389334334288,-75.0646329983828
226.83844107661,349.486691057802,24.5970447978494,968.799619802728,38.765221880392,-75.0816794470468
227.142076444968,284.250718850323,11.3302043274464,957.623195274355,39.0332071765618,-74.7620509525655
193.5400372104,244.541618831986,7.12643775178352,939.599188170317,38.4767769200269,-75.0490703319088
152.952100804234,340.167830877003,30.7363975663972,950.173321767704,38.8862149607329,-75.2615760682191
247.417943396839,319.480518156003,17.3096305892151,957.639987733413,39.0540333059268,-74.7459236427953
112.435388839103,313.554047924328,7.78812742491253,940.881178170236,38.6835990476111,-75.0679371253931
274.623377797446,352.537387334247,29.6965438306401,946.160729684427,38.946638471914,-74.8461446087552
96.7276805922709,319.25602916803,17.7990625295485,960.994010048333,38.8750757736727,-75.2519937490759
142.703695429469,332.245225393645,21.5654196333955,947.85487249626,39.0453710194587,-74.7523259337687
199.42074508605,338.229299216531,26.361191651877,951.795225891226,38.6017080965561,-75.0583113768493
198.179863280709,279.492564788143,24.337935228555,970.005672867072,38.7554494531353,-75.0801534059198
81.9154199086706,246.41071167287,30.9836470908462,938.737373639509,38.5755557393126,-75.0564677020057
217.793661541034,292.797097603783,7.53081745949574,949.31202291658,38.505820923954,-75.0512595150753
51.0468474614253,326.288935053279,12.9354053023923,943.743084579339,38.6275633526082,-75.0637253421987
220.368436833911,323.441240020642,11.7078421882447,949.819134660222,38.6307770635733,-75.0639818878361
271.949683924501,327.668679164164,22.8418802888435,966.788256714315,38.5887120162716,-75.0573186857338
138.141967806759,250.238385715716,8.25088492078474,950.140431365572,39.0128825657267,-74.7786137750791
242.298318399636,326.775199928859,25.1403826473211,948.021336751795,38.6575099981659,-75.0653579433293
169.352635431253,273.475060272778,6.13889488465385,942.386170131495,38.7310193573213,-75.076167773349
131.788759812802,330.631291207214,23.127088569894,955.177641701791,38.5928457458748,-75.0576344360648
67.4181373046251,258.155206525278,33.159416104483,964.411278360343,38.8183931256996,-75.1664627404845
102.928786499589,252.100740266856,11.1908197755693,970.673600067184,38.9762053062696,-74.8056553931414
69.9533917345031,309.650226630625,8.27711593833286,964.009857046863,38.8405263900022,-75.2128053660611
274.897382520755,280.136874310615,20.8624770221137,956.60543567272,38.6590906460475,-75.0654029965584
251.679110463271,263.545675654999,7.98864946609829,959.314038882346,38.5051693594257,-75.0512234065351
95.6547655175143,298.188208450847,13.2889509326359,964.521728528646,38.5648325781922,-75.0556182229127
53.458140625442,336.039077188435,28.8969506032648,956.238085160454,38.8701352097334,-75.2481883835832
138.979988184054,283.799504389811,15.3157866707211,945.053814809892,38.971712847976,-74.8130813083563
220.9256278438,280.706546530924,24.244172566249,947.087406190883,38.9744340495592,-74.8085832338236
276.198781796755,253.201306825059,23.8833931642235,946.179408753125,38.6871748999328,-75.0685644206412
226.183441807195,279.598095328665,11.6280429972126,948.360565802563,38.7758168325367,-75.0828378433512
24.1707453994575,282.951657994944,16.9367328019324,953.618731382518,38.8806110852609,-75.2562572064399
135.633348341392,269.775319282222,30.489679091787,937.629652182505,38.5586926796057,-75.0548857624237
162.417915886213,250.279120883067,19.5655972709763,966.696610279373,38.7874595087179,-75.0846404607681
125.755898333112,345.151611033489,24.0326462028548,966.102444507397,38.5380763893953,-75.0530098737863
119.758730110801,284.591024792124,29.3726080482546,956.639079466835,38.5614415859041,-75.0552136937768
257.833276420542,330.776789174411,30.097820411257,944.95038662132,38.5075392741337,-75.0513547429674
184.384576873587,276.391545560766,13.9638817949686,972.960179232422,39.1258260821673,-74.70179309233
244.227508010397,237.253728008272,11.8665130051225,966.772549066774,38.7347065895679,-75.0767460470595
83.5982248743111,289.459788924507,15.9118299451354,940.937161297153,38.7870739180091,-75.0845538018113
191.542072391543,337.604555020535,27.4673577125999,945.988306060847,38.4733717562702,-75.0489592626858
47.4049509031262,335.696775121134,6.59278201277135,939.890266355607,38.523009248089,-75.0522120612409
81.6641779728694,281.755201828118,23.8983738048025,964.491688148136,38.9984688109363,-74.788394586513
113.448349547947,303.187940454107,23.2002898537088,945.873163289158,38.7221621377424,-75.0747891864669
