,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
21,1.5381077041185438,1.5440076266872267,1.5539543876764608,1.5313596202838426,1.5007327731575497,1.4041264473518191,1.3503414582458197
22,1.560074045229036,1.5591029785139126,1.559919336886791,1.5401891816185393,1.4177905961039423,1.2705751220472625,0.6768903181381346
23,1.4704311187434114,1.4974137508940262,1.4856433878123207,1.3794908752340205,1.3647929627907733,1.3718205651522173,1.208436678761058
24,1.449159658055559,1.3256987274737946,1.1588052160655513,0.8843658524591544,0.8411932207275807,1.0052628813044437,0.49362219837463006
25,1.5041553609358949,1.458005459828028,1.2013946741157553,0.7738165391435785,0.990710603619607,1.0920675605103267,0.6669374146982924
26,1.1426878014365498,1.196117952329102,1.245514010511132,1.3695973551451506,1.3913889245931956,1.207237420166216,0.7819484752857826
27,1.5015063312594334,1.4834314023294735,1.4569064583983322,1.3008638349862303,1.1106504495597622,1.0071311731476076,0.7156177037499415
28,1.489172998568164,1.4831531522908072,1.4951823660480736,1.4695832238254631,1.399336163618076,0.8948053422387938,0.6346330306656462
29,1.5611380411334388,1.5609615481737893,1.5642430706173467,1.5618963191702828,1.5638650332608939,1.5476687948267804,1.5043672883264592
30,1.5614240591097661,1.5619312245346448,1.5642923756673381,1.5571201117746065,1.5268540155859283,1.1979629598798078,1.316542507942023
31,1.532682444081174,1.5253742582279568,1.536426410108679,1.5010868629958942,1.459546023517497,1.1602236840309172,0.9391909535947415
32,1.5045337401644536,1.4487082240378688,1.3268918230513982,0.9545624305954521,0.670251158393271,0.8633379107335346,0.8842467460305626
33,1.5668057157304462,1.5488409050536183,1.4685480223873406,1.3904668560961937,1.3059574403092327,0.07488832341401112,0.5058023739980608
34,1.4136399505207966,1.3287782723708288,1.2633160659364235,1.3141067936644142,1.1962462480477094,1.0235645947014422,0.6513782802341225
35,1.4531099976899837,1.4469152795134004,1.3906864437889581,1.1473797802268848,1.148596349348345,1.1072453624367058,0.9959931178972248
36,1.5436920595921928,1.5413254303027706,1.5417878489370562,1.485205056116202,1.4886812403652931,1.337254387208378,0.7630020885124037
37,1.155679501963887,0.9224883372383956,0.3625843184289661,0.8288605938167977,0.6301549319346869,0.8364107755122032,0.7047173314779284
38,1.5113577822334099,1.492006824595918,1.4767679479046403,1.411647749747789,1.1950624870936133,0.6045945530266605,0.7562566148320173
39,1.5244782180357783,1.528911936647982,1.5424574637668151,1.528047490112811,1.5250262200259617,1.428565504294377,1.2899329437028506
40,0.7641290730831395,0.5025384975696081,0.4459235188173385,0.9971556282671745,1.2474299315163195,1.0457165083882687,0.8097581509228378
41,0.4030647796146441,0.5135609490732734,0.7198566827647889,1.2136891568373835,1.3006160724842122,1.0962280408495553,0.8827664114442727
42,1.4455337720991985,0.5496465412564613,0.0914888196706638,0.5507595991105937,1.1536791049982469,1.0974852847593448,0.7717844980023938
43,0.4477356535154509,0.7324253363359713,1.044416757589488,1.109845937611987,1.2359807393973945,0.9927013125715085,0.8068671143669728
44,1.2914892878121655,0.678944488730451,0.4398558888800744,1.0732964963415625,1.2603227297019468,1.0836731214571826,0.7949044837243845
45,0.4833757975825914,0.5391830249239072,0.5763103893117258,0.4303681970303552,0.7330363302334695,0.9350272639457796,0.4738453952753381
46,1.388333290176607,1.2167864316599344,0.8205952296304462,0.6535133923468245,0.4061905270035155,0.749273072838693,0.6433697132373744
47,1.5214284688546356,1.5300398207127393,1.538375881561692,1.5108360868085124,1.4847441898433973,1.3694495941092049,1.054703956635302
48,1.0592887713185726,0.9359270257685236,0.2357735204836801,0.5961290843585633,1.0527614107254333,0.9702336529173095,0.7135689395676363
49,0.524105200258235,0.3951196627514836,0.5427099528744637,0.9705180378309474,1.1970796471225171,1.0317704970248802,0.8171340478606656
50,0.6720084329111856,0.8361623306685722,0.9063901414650682,0.5655546728094615,0.9929667001435454,0.9563565525718764,0.7058240166396206
51,0.5233382742807824,0.4830503361809024,0.6950832274122387,1.0310362535255617,1.2168777367540837,1.0097912973711713,0.7507201503524595
52,1.1991978348371213,0.8234651289387351,0.21689012444477537,0.8141685750360209,0.7462229341977176,1.0121584633627143,0.9101989665935354
53,1.0541910300468742,0.7767370858767401,0.7138134861388996,0.7814695631318065,0.3997109112315232,0.5622606837149481,0.8219591303731704
54,1.5263511268605525,1.4107493269175504,1.1376946172762068,0.9884564982379567,0.09243527535410329,0.4738877085594696,0.3867135681335328
55,1.4473889489754548,1.3373174223066395,1.186256548011673,0.7896068897517536,0.34934073024140877,0.6081020984476322,0.672977832596493
56,1.5465373497579202,1.547992232180237,1.5521601117704322,1.5337537305074105,1.5232640625788958,1.2973612909666299,0.19111235001894136
57,1.5454485908315967,1.535003830296466,1.5311769436870981,1.4908937947353353,1.409565135437488,1.0021763960059527,0.9026012795357787
58,1.498985567489482,1.488035690020794,1.4839247764994505,1.4359649873274605,1.382672036741862,1.1372865146558697,0.7716864888120931
59,1.4854048666682627,1.5007553711640131,1.5289536620231943,1.5110308817263411,1.5066032231694964,1.1646931669037788,0.9419514978541518
60,1.2348797075056583,1.1365074064095695,0.9246327675360578,0.46284627389075145,0.3006557262451882,0.8390063080341074,0.7908922087500864
61,0.43998443085301103,0.5513275268999881,0.7455846721952889,1.0406193633600924,0.9808648830839739,0.705066027837043,0.6422096470569625
62,0.4610640022411732,0.8733524616298777,1.2061851083243673,1.1919570438525722,1.2316228543431973,1.1296063645137813,0.9372411158767052
63,1.519181719651997,1.517891517436601,1.51660939758391,1.3734091497413163,1.3081907148380676,1.3132674397425672,1.0218190668982667
64,1.5325629618018028,1.5312314446924196,1.5386850542426485,1.4983809381572817,1.5067595906152174,1.1688335745651304,0.15596812229980983
65,1.4431106819764181,1.3884905623727661,1.2942430768537996,0.7675855783762041,0.6094385723232494,0.7652679434827441,0.7373877962148498
66,0.4831184229039974,0.5746053103268771,0.9166596313850707,1.2215184354793274,1.3108580551548654,0.9107264393607437,0.778436204244688
67,1.486144156543267,1.4403636718862074,1.3905380933215559,0.6503078593225168,0.4721928557044955,0.7938757580838439,0.511256288523634
68,1.5487571922854817,1.5011501143979349,1.426385449343112,1.152708165763884,0.21918586571625326,0.37094439200937124,0.24927624656541783
69,1.510138539385395,1.5164540633986818,1.5118139602320013,1.4407122709027012,1.433956103332166,1.0502868179075389,0.18594894190616307
70,1.2309205616238472,0.7453146381705184,0.06536230937450928,0.37286215358848773,0.7931968692623744,0.9533504661594462,0.5853133501116482
71,1.4937611927063628,0.29678331343885067,0.1098832351489375,0.7467289373890265,0.6738991337806975,0.8985131288072205,0.697075366870001
72,1.4060263931118107,1.4500229603105748,1.478747635812677,1.427372833283228,1.41562409312377,1.0557874627389552,0.40603224985754416
73,1.3765247990273106,1.1674399615526303,0.6366471780461075,0.41386069736660885,0.8745961320781916,0.9878454016115404,0.6783324780588511
74,1.4540204468230549,1.2085714820187397,0.5179425760872114,0.5130490989256845,0.7903651235379987,0.9430283046754585,0.6187354020463917
75,0.2059915082228843,0.31122207289059656,0.820283473982587,1.0345978341944293,1.3102193678780398,1.0502361159902398,0.806092500838229
76,1.1349292887460787,0.4129945009591366,0.3967109239230668,0.9773194899479932,1.1776619751705317,1.0333579775528685,0.6850907794677905
77,0.9646955183251379,0.8355792459126106,0.5527523226820249,0.7413293583213191,0.5149117077143457,0.8474682870019651,0.6252170318187378
78,1.3358397999935796,1.3146656118763027,1.2940614888271704,1.3117858361708563,1.1943759184409428,1.0620587288631553,0.9253868890642581
79,1.240467965643016,0.9543030810825185,0.19239671268794764,0.5127938674476505,0.7681564475378883,0.888222823787483,0.6339267868864551
80,1.5064382785715242,0.9655261865386122,0.11398293855038458,0.8237771992680888,1.0532817131816463,1.1322344927815686,0.6436192406468954
81,1.5097943094811332,1.506694122035436,1.4881186255352572,1.262486962079508,0.8753894235546956,0.5480863321123806,0.2053496463518308
82,1.4194940177616224,1.2073360549473855,1.0428753824879904,0.9429682964373981,0.5631718695239998,0.6650773473115177,0.6389999089328562
83,0.8073923714289197,0.5033527204289989,0.7017500614640205,0.9420723359018819,1.0469734788789673,0.948662993753588,0.7941217102709808
84,1.5164363742596998,1.5053139015278605,1.5012200484846343,1.4106910250792222,1.2565031360432042,0.8377932011998954,0.5654104528215068
85,1.3939667445275565,1.2774856725864474,0.9009370713407269,0.4878639273239608,0.6129259534314183,0.862244436093115,0.4551796166529177
86,1.4945646212080639,1.4819030704443714,1.4993601317864491,1.4796076007694765,1.4715818237280969,1.3094187569751232,1.1130889236585437
87,1.4152383284699173,1.3477857007366039,1.3254167110120474,1.2639664079310253,1.2617352591536641,1.0189945094345534,0.6039110236587487
88,1.5117775986476458,1.5157049196811978,1.5300032272068425,1.5242992077787945,1.531253265294159,1.429171374110998,1.221610380727394
89,1.54929718361028,1.5438801942895166,1.5264689244557375,0.913076748382322,0.3114797443663213,0.7469035802247311,0.4821061906061926
90,1.5342591202856466,1.5316363383973755,1.5386893414794531,1.4995709233561243,1.4885717320650307,1.448539602075777,1.332114216367133
91,1.511523408422623,1.4981818255312815,1.505116237971633,1.3703428485765858,1.203150547969429,0.856488674350505,0.7778196162962941
92,1.527838822386424,1.5273221926605087,1.544185855631524,1.5203460465462344,1.5109383496104578,1.3021255261502263,1.166451741421605
93,0.9780770190873084,0.8901982051994285,0.517467714092071,1.0234397386193947,0.9710254295237902,0.6076845896137505,0.5641760085570231
94,1.2961854142115663,1.2846446216960243,1.307370031366427,1.3030944274613723,1.2097848679545269,0.7905338866689724,0.8305117858041429
95,1.4629492297483855,1.404820752853316,1.2538805194821032,1.0514478842952326,1.0965376405406346,1.004215383570854,0.8551447326998066
96,1.387613704515904,1.4467613679418103,1.4897065563438745,1.493238254756052,1.5078110101469748,1.199408453565328,0.8122903747542272
97,0.4307414499741002,0.4278109440666493,0.5717018513188501,1.116045762501635,1.3560342305704487,1.0442530230317608,0.8239935200936332
98,1.1161852996443233,0.8340993230085548,0.5558489559787774,0.7937304629387294,0.8003375156123287,0.848389608598972,0.6540502480274388
99,1.4991516526102917,1.4928744633361903,1.4843650361030052,1.2689780866455131,1.2630869566536118,0.6818192611595824,0.4747293575534875
100,1.5025547434259436,1.4679292318802815,1.489169411494426,1.37071656804704,1.3841533475512007,1.2506494429927257,0.6839426317221966
101,1.5691349471740554,1.5691947103543673,1.5701023825173777,1.5687497890646036,1.5672618842897124,1.5532238346785827,1.5370587993872662
102,1.5025613167302507,1.5031873248113905,1.517544415658292,1.4598444088109301,1.4860971524149817,1.2281555724497206,0.871650411236563
103,1.539573699967091,1.5388862596554542,1.5386190093972403,1.504752527717814,1.5069255670977784,1.4260640967252547,1.229333597347678
104,1.5312448555597362,1.5278014011910945,1.5134831882858488,1.0528173218945325,0.2851744551625593,0.6496521484397114,0.528515967337542
105,1.5299334294867626,1.5274499913644546,1.5374588192395924,1.4764321864569112,1.4484905474228773,0.752207809427375,0.4236431363936015
106,1.5383667509676815,1.5354140000589753,1.4902224276061589,0.7930698953185142,0.5176623506208151,0.7096042067740301,0.31442673247769437
107,1.4469782685001054,1.4614400198434039,1.4930506270554023,1.4370997245587198,1.412903234738819,1.2865343874853439,1.1696381506154412
108,1.5702736351304085,1.5700607101521573,1.5692314898385122,1.568412956164113,1.5672306678689403,1.5659685344464065,1.5611995965398724
109,1.3122682417611662,1.3577905090616214,1.3442093536640516,1.0674496006472962,0.6219347341597985,0.4676311971712465,0.41959796052176823
110,1.561367872145594,1.5608377061650764,1.564409424621047,1.5625098357037417,1.5632383237365646,1.4610161909260706,1.310400054059794
111,0.6698358139946468,0.36584414565600964,0.5851770774606102,1.115300424835579,0.9944771920800436,1.0185861969679426,0.707325480712204
112,1.3812025025727972,0.5903546703942611,0.10061120774357361,1.0402746882278715,1.2224656276101364,1.0206096443537698,0.6862107624412727
113,1.2400343727441494,0.905247389052333,0.489047441980442,0.9185156398196891,0.6991614348637064,0.9073351766464229,0.6658806542802446
114,1.4501375175145388,1.248836268756219,0.7426662763256044,0.5572979056626747,0.3541058793334861,0.5954875501695875,0.6685037554779679
115,1.5636262537868733,1.5519002063613783,1.4034216963746822,1.1475926842942756,0.5358589595393434,0.4572894925647632,0.3134848861171096
116,1.4882696721445934,1.508628082569239,1.4988886906990444,0.9389054919648945,0.32608029416648127,0.4392131971332878,0.35345742614910475
117,1.5454902918717368,1.549612307570681,1.5532139992014948,1.5100520374024213,1.5038249612928098,1.0472937370029816,0.18229887074126028
118,1.3950392404512533,1.1728951418035765,0.07892430137388623,0.6051249314716364,0.23552763173207295,0.6295047696573071,0.6219490485093636
119,1.5570727305014402,1.5562174308175145,1.5574683866283237,1.551798610691335,1.5478686248144355,1.5189816688845537,1.4671861160230117
120,1.5336636680354505,1.5094207133655089,1.455335847913607,1.4636955174296167,1.3265524618844897,1.2369547083409302,1.2794363239277975
121,1.4205461002265076,1.419401287854748,1.4497252151383322,1.343412119545416,1.078239741952316,0.8426876636396833,0.6484993211023975
122,1.3522162376993818,1.3316902481845092,1.3281485695690989,1.0120339132250664,0.6773274409849799,0.5029055425204236,0.5424079575715338
123,0.4115444124381962,0.2831054289033331,0.5315163908064413,1.1485476276927598,1.3089495006404617,1.042752359020274,0.8321307959284107
124,1.4237713483199634,1.3529274394747677,1.1933779851277482,0.5878864572079717,0.52481121233559,0.8972862728617387,0.7309547558338592
125,1.482396779132465,1.4141819613828206,1.2902263414719928,1.2858545807741173,1.368143101997524,1.2962626332398866,0.6917461900277954
126,1.5434302419618773,1.4895859443739567,1.1943765672481166,1.1626528633100526,0.22247560921308954,0.5249728672347898,0.6469989592404595
127,1.5632992951088218,1.5603352170358533,1.558655475830375,1.5510397106074447,1.5448975958262339,1.3348911399191385,0.29586060012410076
128,1.4342739271489198,1.4054362505836535,1.4330107852324026,1.2792942591727763,1.220120013512098,1.2236583246525692,1.0210478335016966
129,1.4730608991614642,1.4897086399454234,1.5172528691353537,1.4999317250432862,1.4672880406518407,1.1382595671850897,0.9580841320557911
130,1.5005723863303277,1.506778141572095,1.500082838272484,1.3029734864464932,0.9035585785380109,0.4955504925031815,0.3404823637413325
131,1.0520386451985417,1.117443402895836,1.212177825004247,1.2413953847938883,1.2235037810888478,0.7900746679225384,0.648633545857099
132,0.8464248472855477,0.9153459197277097,0.9739347271496474,1.2100912391848153,1.2346543705918291,0.8603865279499595,0.6822923955078223
133,0.22189080478696047,0.5084934058211941,0.9928308110726362,1.2928598130106053,1.375515108133897,1.1608200286096375,0.9659314067352269
134,1.3524123463899484,1.0987091055379596,0.6286387344816999,0.6846556698631733,0.8247799709329066,0.9250945615164847,0.6372275443159765
135,1.506603786555607,1.4969525343940053,1.515241531451711,1.4845532435421185,1.4366627310571345,0.8689904259261367,0.3153427591391127
136,1.4667012959674928,1.2898948233089156,0.5734746583683403,0.6491134214104166,0.6413542552767052,0.9077952577684621,0.658958085017314
137,1.1777979938273817,0.530119267374487,0.10566912592815751,0.5444876742871843,0.23487102448208566,0.5288637709090448,0.40137468752850763
138,1.5580330059163618,1.5601416052753416,1.5635760330463022,1.5567457671361762,1.5503446003657149,1.19697176206336,0.23458998577496373
139,1.419072051313586,1.401950690742361,1.318768919359452,1.0784334959801323,1.1135144351813437,1.0176609465742097,0.7537911522907363
140,1.5317367150030679,1.5220105872519587,1.4142088487372433,0.4205729137044919,0.2681986206211338,0.907322830809031,0.5663784264260748
141,1.548421755675426,1.54968196437018,1.534345131494217,1.192439256343262,1.0845718696477515,1.0286030816882796,0.2586260385565927
142,1.024047710889225,0.8805349580715289,0.6682784010934409,0.8822841462899718,1.007969657995497,0.7648872700821092,0.5895173770553133
143,1.5424938499975822,1.5391054371212405,1.5356413226076895,1.4720176672791228,1.3702946631432753,1.3263365707481727,1.2734658024919174
144,1.284866897588152,1.1999900919485555,1.2776370610518462,1.199432577995593,1.1249612638203663,0.8074044563275408,0.6422270394138481
145,1.5503092221554138,1.5413594291217574,1.5039910103429595,0.7540416148479422,0.42152613535492606,0.5693089585690074,0.24146556247104164
146,1.5047887972677612,1.4759718262677406,1.2908680835675916,1.1705514344554244,0.29178247535872465,0.5461496728443356,0.6931342886369163
147,1.4848562462134207,1.4808613352943267,1.4861023619328129,1.4825725940561763,1.5209026330553754,1.2445425957444933,1.2552964454038027
148,1.5614695522984305,1.5596893830867726,1.546148690869072,1.1272353304795768,1.365151588281088,0.5403699271217941,0.1504729367100249
149,0.7320185607994049,0.893865960805194,0.734953062410602,1.0578627491874628,1.1976899867383495,1.0425401518079411,0.6749533597386974
150,1.3603868016220328,1.2171611916092198,1.1179360477827358,0.8324119357752088,0.5646601341147196,0.7796277821727818,0.415957730320484
151,1.5343013652703206,1.4145874542704835,1.3610154935851986,0.4822722894710925,0.4589881836319892,0.7121431596024351,0.6236317348904611
152,1.2923068526365686,1.1417899748598281,1.2229290063313414,1.059639262077468,1.0685551822643204,0.8633099618964507,0.5333990751679297
153,0.6649064866750841,1.205965796435503,1.3277255269012027,1.0563189665056227,1.0808952888762526,0.7503708911660867,0.577155610395208
154,1.528463627793307,1.5121998841396356,1.4533012947202657,1.2031381067982643,1.196114661843343,1.1594305797263287,0.6749781614354983
155,1.4400126168298115,1.3031793644475,1.0430646455671089,0.5588659841367022,1.0330002282971602,1.1975471813257075,1.0053152958343827
156,1.489221594347827,1.4812736403273403,1.436350820739139,1.4160357159342363,1.1990398259637993,0.263226593414525,0.24553161290251316
157,1.3838271248580698,1.4202883681436091,1.430559004314322,1.3805530300413849,1.4327096678089966,1.386270158181521,1.2334248987877026
158,1.4963528958511798,1.4486158857129399,1.392776841702542,1.3356503606084877,1.3326546265691936,1.166605581038506,0.7324717441632268
159,1.514989329963193,1.4285651262014913,1.3882883709081992,1.2897692877190643,1.148251012693652,0.9747948670135401,0.8173036905536968
160,1.475110877309135,1.4424971170931207,1.4192371640974446,1.3020457071500318,1.0439921870513373,0.4315002304715478,0.82107677853205
161,0.6864026839880601,1.096711620954967,1.3277892266392652,1.1974442859515602,1.0471982916013731,0.68038301508221,0.7263128655635401
162,1.4848303590724663,1.3707917596972559,0.8797821152717247,0.7776941754634481,0.6529859783440491,0.752482035781014,0.43346924328412695
163,0.7831460647700107,0.6718938225741939,0.5621256936510297,0.9856066359834446,1.2324725750773178,1.1169497826896349,0.8473094768925388
164,1.4436436676303266,1.285912559661671,0.9570416130356704,0.4526095729916745,0.3822580375990886,0.8055592507035588,0.641832213925278
165,0.9958994737064524,0.7904654586162803,0.6687957146872635,0.9617386100497043,0.7886861421194362,0.74385733604478,0.7008975392198942
166,1.5394388535756556,1.5226428601485131,1.4766509577182891,1.3276113911974003,1.0480988578499453,0.7264464201842574,0.3088848298538888
167,1.4379891429321723,1.1670201388266812,0.20267590074052869,0.10436598213083807,0.6212731111607409,0.972939458916473,0.6930778570064439
168,1.4360477218582512,0.3580090697557313,0.18205107781065555,0.8369247625584513,1.0167198246761593,0.9874126113455689,0.6960374245213515
169,1.5595948738124379,1.5582822478703495,1.5580913668323784,1.5347957784694424,1.4965331618905846,0.8311382554743245,0.2250217458499609
170,1.3862617551956928,0.9634059084440569,0.0421859706344969,0.412106399702648,0.4826588410987935,0.8660097320303349,0.6910760850033814
171,1.465463915185154,1.4757928942499132,1.4959489973403386,1.4537074167436252,1.4737695817843506,1.2892866521121333,1.275667824522453
172,1.4752903588394992,1.468913074682826,1.4959690432875938,1.4290982381916764,1.2434257040485428,0.6824241591518405,0.651623546492227
173,1.4914730951297923,1.4817362579994804,1.4850537286193388,1.438565532711969,1.427490023126849,1.1423396680399236,0.9631018384635945
174,1.5418878823159197,1.5441818412697899,1.537461849880059,1.1286003312572117,0.8068149651515781,0.8457328898779569,0.26836699160873595
175,0.683870448320843,0.41188984626101094,0.6679780409877631,1.069437987099577,1.27348798692441,1.058152851855246,0.7896899127507788
176,1.5234524049209048,1.5054245590537003,1.488717132567559,1.3824195780333384,1.393137043537876,1.370985829024033,1.245907965028761
177,1.3311569024768635,1.2443428843395143,0.9432758515993542,0.8057467403929526,0.6521925990855474,0.8189737059032814,0.6873686368327735
178,1.5277480715697496,1.5224776746590711,1.5041675582758196,1.415613046381469,1.410830936745272,1.3874499457047194,1.146252511752488
179,1.5291463193925645,1.5257211295560105,1.522385956657315,1.2566121864313513,0.5918220258681489,0.7983566099089868,0.5058682944826476
180,1.5613967223335021,1.5612024588569113,1.5640529655917341,1.5628189429130042,1.563603053630733,1.5482970396873341,1.5122691002584734
181,1.5387772199089282,1.536875175585513,1.5040746296340193,1.238840469366231,0.8016021193045323,0.45870911162232614,0.5920272352733791
182,1.5210477277457484,1.5178631710623878,1.5310340705965255,1.5160221228902615,1.500322018887443,1.3373645540263113,1.2950726600978477
183,1.5020316623875118,1.5170584976039552,1.5325543081948931,1.4541815425895925,1.306704337725594,0.9459794201612355,0.29693400939390546
184,1.5560850008549227,1.553735649123295,1.5536194725079815,1.5104836192159488,1.4747535826609026,1.143765989622463,0.575351907936905
185,0.9206869319053377,1.2177977038694436,1.3932264028942314,1.4259481538547438,1.4856874277042496,1.4600269492119329,1.0990493945298323
186,1.504571601471809,1.4969376548317972,1.515595923002425,1.4571446701616628,1.4599955702586174,1.3136785291991555,1.1203941713020469
187,1.4880879302830239,1.513277345106721,1.540042119371337,1.518780179499999,1.5188373902784162,1.3260867480599128,1.2287785302763492
188,1.3557870375267915,1.285931022476455,1.2497932110078023,1.093643657556507,1.0688483202688568,0.8968475357377397,0.8397451639214999
189,1.3366043747567093,0.9765033996014327,0.7704897237196825,0.6690586413097597,0.6515668201583975,1.0589297666877435,0.634907411989817
190,0.5757578556730684,0.5866203856861816,0.4614276964542257,0.815538536810416,1.1318676938427088,0.991999994231455,0.676695068176984
191,1.3792248127598348,1.2414925014232534,0.9264803783275828,0.9247380279626889,0.6018129256351221,0.3770572507288499,0.4360718440992239
192,1.3551072741140713,1.2543078230343685,1.3382645236861612,0.9238828265242679,1.109379696855886,0.2972100796870739,0.37981168667613424
193,1.4470858577952568,1.401997347817174,1.4097738135853735,1.1582742675411914,0.9326244538452014,0.7519644709209531,0.2932794790961692
194,1.469949929491832,1.4839140800698154,1.5209823060069154,1.5083927070946972,1.5204881174903566,1.2657985068971607,0.983046095283833
195,1.5650734430100492,1.4542629600605368,0.9195134319648108,0.7879582400325964,0.07889223150111324,0.2945783607104364,0.3858281031101135
196,1.447460462033374,1.3642106056744794,1.2204462543055081,1.2598030755228997,1.266094182249219,1.2438077917059964,1.2957226165360183
197,1.205656003115946,1.0321731436184596,0.5113321939393961,0.9129026727115177,1.1005427282261537,1.061871528334273,0.7181478398948737
198,1.4673217708884354,1.3907441313531692,0.3207553357510224,0.45970513514288924,0.8782397172286229,0.9446989003687423,0.5117867985231693
199,1.3947761628772772,1.3271128834083716,1.3476360892408978,1.352096666724354,1.4194723366826512,1.0721781710708853,0.5014967308470528
200,1.5293991738193498,1.502122560089102,1.4855934336996064,1.4664901466878373,1.4770860678612312,1.4077407496236816,1.2041089197925596
201,1.4095670136407186,1.125548377996281,0.6497314978972102,0.7520113762210103,0.7314046741660212,0.7850476354774105,0.7032469848982612
202,1.5627646535585957,1.563257057312624,1.5642641644256239,1.5623243910456694,1.5460330347563631,1.1094219015009608,0.02693634687454878
203,1.5372207188377538,1.5309189457774415,1.5308823755979801,1.4907736219959635,1.463642221065895,1.34640265486864,1.3206102405276117
204,1.496409883948519,1.4753225420365594,1.4660556770601985,1.1986593877551286,0.7698380772984915,0.41662262657836785,0.6376635630626483
205,1.3154842110255665,1.0692383429069974,0.8134638243163421,0.8971460640299471,0.749093541069533,0.8723261461831692,0.6969438930915438
206,0.31696550465738943,0.57796523230622,0.9769636438859831,1.2030721655518404,1.3294360508788152,1.0637145649500435,0.8122733969444117
207,1.40276213024105,1.1790988940898766,0.4000456603923568,0.7285584671082028,0.9817866807057334,0.8642886250661435,0.6371947826416754
208,1.5363554851738226,1.51983480146605,1.4655937542371738,0.7807924799169187,0.21839189771376472,0.6942437821254268,0.6027491024238804
209,1.550088492432439,1.5521523022505797,1.5574361885636465,1.5495440075336906,1.5544422619850204,1.5279883979012834,1.4163710565446517
210,1.3522826628488644,1.3661041525730997,1.3405706230817425,1.0031657912496401,0.7812102590254805,0.801987207339041,0.48421690677219675
211,1.366918972392925,1.3504263856215755,1.3119862916277594,1.2503433031744042,1.2471743562847446,1.050717062051533,0.38228565118522906
212,0.35787095585052003,0.46701131108107935,1.101334492890444,1.183667822558681,1.338031602816957,1.060916565369633,0.8011056260664433
213,1.47124044866072,1.4677758477850011,1.4083018244242989,0.5852272518077546,0.4460140872978752,0.930207600071004,0.6963061204273048
214,1.5085729651668576,1.5074471634618876,1.5173943256427636,1.5117932304919537,1.3793756983377585,0.7109948964077706,0.2932186606297351
215,0.5472541270833282,0.5039510127471981,0.5242329838684556,0.8129646196034199,0.912539654266454,0.8679656691452952,0.6594884078975307
216,1.0499898193090629,1.0022886916096567,0.918527772774899,0.9890008122522631,0.5557316583215303,0.6777465559190642,0.5983925467289235
217,1.5486688551299865,1.540763205491056,1.5410671973660977,1.4837274458569474,1.4879307256023913,1.303867038484031,0.19258242004639428
