"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
16,99,3,76,16,99,3,76,9,99,4,0,16,99,3,75,16,99,4,26,17,103,4,78,27,123,27,54,14,100,8,72,15,100,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,99,7,69,8,103,17,69,13,107,18,-7,11,107,8,67,11,107,9,18,12,107,13,70,14,100,4,76,10,100,4,76,15,104,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,95,3,80,8,91,3,83,9,95,0,3,7,91,5,79,7,91,4,34,12,87,7,86,6,87,8,84,6,87,12,87,11,87,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,99,7,69,20,99,3,72,21,103,13,-7,20,103,8,67,20,103,9,18,17,103,13,70,18,100,8,69,22,104,12,68,23,104,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,27,62,24,112,17,61,25,112,13,-7,25,111,12,62,25,116,18,13,21,111,18,65,22,109,12,65,22,109,12,68,23,104,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,12,69,29,107,12,69,25,112,18,-11,25,107,12,67,25,107,13,18,26,107,9,70,22,109,12,65,22,109,12,68,23,104,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,17,62,24,112,17,65,25,107,13,-11,25,107,8,67,20,107,9,13,21,107,9,70,22,104,12,69,22,104,12,68,19,104,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,7,69,20,103,12,72,21,99,4,-4,16,103,3,71,16,99,9,22,17,103,4,74,14,100,4,73,18,100,4,76,15,96,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,99,1,73,12,91,5,79,13,87,4,7,11,95,1,75,11,99,0,22,12,95,0,74,14,96,0,73,18,96,4,76,15,96,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,68,22,87,15,54,26,87,14,54,29,18,9,61,24,83,13,54,15,38,12,51,26,90,2,63,24,88,9,60,27,94,8,56,24,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,54,26,84,15,54,30,94,11,54,29,18,13,54,16,87,13,51,26,38,12,48,30,95,9,60,27,91,9,56,24,91,8,53,24,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,54,30,91,12,51,34,94,14,51,33,14,13,48,31,92,17,48,30,38,16,48,30,90,9,53,24,84,12,49,27,87,18,40,31,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,126,33,50,20,121,27,57,17,107,13,-6,22,113,16,62,22,113,22,9,28,128,27,54,19,108,14,68,19,103,14,67,25,122,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,107,8,67,11,107,8,70,12,107,13,-6,14,100,3,76,10,100,4,24,15,104,4,72,11,103,10,71,11,99,5,74,16,103,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,103,3,71,11,103,3,78,12,95,0,2,14,104,7,69,14,100,8,20,11,96,4,79,11,99,5,71,11,95,1,78,16,95,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,16,83,1,75,5,78,8,83,4,-2,12,49,3,54,19,40,12,-9,21,34,22,32,22,32,19,23,22,34,19,26,25,34,19,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,107,12,67,20,107,3,70,21,107,9,-2,22,104,11,69,18,104,8,20,19,104,8,72,19,103,5,68,19,95,5,74,16,99,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,107,12,67,25,107,12,70,26,107,9,-6,22,109,11,65,22,109,12,16,23,104,12,72,19,103,10,64,19,103,14,71,25,108,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,8,67,20,103,8,70,26,103,9,-6,22,109,7,65,18,104,12,20,19,104,4,76,19,103,5,71,24,103,10,74,25,103,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,99,3,67,11,99,1,78,21,95,0,2,22,109,11,62,18,104,8,16,19,104,4,72,19,108,19,64,19,103,10,71,16,103,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,95,1,71,20,103,1,74,21,103,9,-2,14,100,1,69,14,100,4,27,19,100,4,76,15,103,10,71,15,99,1,78,12,95,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,103,3,71,16,99,8,74,17,103,4,-2,14,100,3,73,18,100,4,24,15,96,0,76,15,99,5,71,19,99,5,74,20,95,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,99,1,71,11,95,1,74,12,91,4,2,18,96,3,73,14,96,0,24,15,100,4,79,11,99,3,75,11,99,5,74,16,95,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,83,16,83,3,75,16,90,4,79,23,14,14,96,1,73,10,83,16,35,7,75,12,91,19,103,5,71,11,88,3,85,4,81,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64,20,87,9,61,24,86,12,54,15,14,2,71,21,88,2,63,24,39,8,60,27,94,3,77,14,86,1,73,25,97,4,66,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,54,16,87,13,51,27,90,12,48,30,19,9,60,28,91,9,56,24,39,8,53,24,87,5,66,32,97,5,63,28,97,4,66,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,100,7,69,14,100,7,76,15,100,4,3,24,108,13,68,15,103,5,22,12,103,10,74,21,120,29,57,10,106,10,70,11,102,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,91,5,80,6,87,9,87,7,87,12,11,11,91,8,82,11,91,10,37,12,88,7,89,6,92,7,85,10,88,3,84,15,88,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,87,9,84,6,87,13,87,11,87,16,11,11,91,11,86,11,88,7,37,12,91,7,85,10,88,3,81,14,88,3,84,11,92,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,87,9,84,10,87,13,91,11,87,8,15,11,88,8,86,7,84,10,37,8,84,7,85,14,92,7,81,10,88,7,84,11,84,7,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,87,13,88,10,87,9,91,7,83,8,15,7,84,11,86,7,84,7,33,8,88,10,89,10,88,7,81,10,84,7,88,7,84,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,3,69,14,96,3,79,19,100,8,-4,16,48,9,49,3,77,3,30,16,99,5,74,24,34,19,21,15,56,5,60,7,92,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,100,7,69,22,104,11,72,19,104,8,-4,15,99,4,71,19,103,5,19,20,95,5,74,6,92,1,78,14,102,10,74,18,102,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,109,11,65,22,109,11,68,23,104,17,-11,24,108,9,64,19,108,10,15,25,108,10,71,21,106,14,67,21,106,10,70,22,102,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,3,73,18,96,3,76,19,104,8,-4,24,103,9,68,19,99,5,22,20,103,5,71,21,111,10,71,21,111,14,70,22,111,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,96,3,73,18,104,7,72,23,109,12,-11,19,99,4,71,19,103,5,19,25,108,10,67,21,111,14,67,21,111,10,70,22,106,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,1,73,18,96,3,76,15,96,0,0,15,95,0,75,11,99,3,26,12,99,5,74,17,102,10,71,17,102,5,74,18,102,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,100,11,69,18,100,11,72,15,96,0,0,15,103,4,75,15,103,5,22,20,103,5,74,10,102,5,71,14,106,5,70,15,97,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,100,11,69,14,96,1,76,11,83,16,11,15,103,4,71,19,103,5,22,12,88,3,85,14,106,5,67,14,97,5,70,15,97,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63,25,88,9,60,28,94,8,56,24,15,1,73,26,94,5,66,32,48,4,63,28,97,6,79,15,85,1,79,18,92,3,79,18,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,108,13,68,19,103,13,67,25,122,35,-28,21,120,23,57,25,115,24,4,26,125,35,53,20,120,25,56,20,125,31,55,21,125,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,122,34,45,28,127,29,52,25,108,14,-5,25,125,34,50,25,130,29,4,22,120,29,60,20,125,36,45,20,125,36,52,21,125,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,127,29,49,24,108,13,71,16,103,5,-2,25,130,28,53,21,120,29,8,11,106,10,70,20,125,36,49,20,125,25,55,17,111,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,88,8,86,7,84,11,89,8,84,7,9,14,92,8,81,10,88,7,32,11,84,7,88,12,85,10,86,4,85,6,85,5,81,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,84,11,86,7,84,8,85,8,88,10,13,10,88,8,81,10,84,7,36,7,84,11,88,4,85,6,82,4,81,6,85,3,69,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,60,9,56,19,45,18,41,21,37,19,-46,26,37,18,25,24,34,24,-31,23,34,24,21,24,34,31,23,24,34,20,22,23,31,20,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22,37,18,27,22,32,18,26,21,34,19,-50,24,34,23,18,26,31,24,-28,23,34,19,24,24,31,20,15,24,34,31,22,23,31,25,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,99,4,68,19,103,4,71,20,108,14,-5,14,97,4,71,25,106,14,15,26,115,14,67,16,111,6,67,16,106,11,70,25,106,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,103,4,68,19,108,13,71,25,108,14,-9,25,106,13,64,25,115,14,15,26,115,14,67,16,106,11,67,24,106,11,70,25,111,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,108,13,68,24,108,13,67,29,108,14,-9,25,115,13,64,25,115,14,15,26,111,19,67,24,106,11,67,24,111,11,70,21,106,6,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,108,9,64,24,108,9,71,20,103,10,-9,21,106,9,67,21,102,10,18,26,106,14,67,20,111,15,71,24,111,15,66,21,111,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,103,9,68,15,103,4,71,16,103,10,-2,21,106,13,64,17,102,10,18,18,106,14,70,20,106,15,67,24,106,11,70,25,106,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,99,0,75,11,95,0,78,12,95,5,2,21,97,4,71,17,102,5,18,18,102,1,77,20,102,6,71,20,106,6,74,21,106,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,99,4,71,19,99,4,74,20,95,3,-2,17,97,0,71,17,102,10,22,18,111,14,70,16,111,15,67,16,102,15,66,21,111,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,99,4,71,19,99,4,74,16,103,5,-5,21,106,13,67,21,106,14,22,15,102,5,74,20,102,15,67,16,102,2,74,13,98,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,63,29,94,5,66,29,93,8,57,25,17,2,79,19,92,1,75,26,43,7,63,26,99,4,81,14,86,4,77,22,96,3,73,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,29,90,9,57,26,93,11,48,25,13,1,75,27,92,8,63,26,47,10,56,26,95,4,77,22,93,4,73,26,100,1,77,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,115,23,53,25,125,34,53,26,130,29,-20,20,125,30,52,20,125,36,-4,21,125,36,52,24,121,28,51,20,121,28,58,25,116,22,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,102,9,71,10,102,9,74,15,102,5,-2,8,102,1,75,12,98,2,26,13,98,2,78,16,99,4,76,12,95,0,79,13,99,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,102,9,71,14,102,4,74,15,102,1,1,12,98,1,75,12,98,2,26,13,98,2,78,12,95,0,76,12,99,4,79,13,95,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,102,4,71,14,102,0,77,11,102,5,1,12,98,1,75,12,98,2,26,13,98,2,81,12,99,4,76,12,95,0,79,13,99,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,102,4,74,10,97,0,77,15,92,7,5,12,98,1,78,16,94,2,29,13,94,6,85,12,99,0,80,16,95,0,79,13,99,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,88,4,81,10,92,4,84,11,88,7,8,12,94,7,82,12,89,10,37,13,89,10,85,3,91,4,80,8,91,4,87,4,79,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,8,81,14,92,8,84,11,88,7,8,12,89,11,82,12,85,10,37,5,85,6,85,3,79,4,80,0,68,0,69,11,54,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,49,9,46,21,40,18,35,25,37,19,-48,21,34,30,19,21,34,25,-30,23,34,31,26,25,31,39,8,25,31,39,14,24,31,33,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,37,18,18,24,34,23,21,23,34,19,-52,21,31,30,15,27,31,31,-30,26,31,31,18,22,34,33,22,25,31,28,22,24,31,28,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,115,13,64,25,115,13,67,26,111,19,-9,24,106,10,67,24,111,11,18,21,106,6,74,20,107,13,66,24,107,13,69,21,103,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,18,64,21,111,13,70,22,106,14,-6,20,106,5,71,16,102,6,22,21,106,6,70,20,103,13,69,20,103,8,69,25,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,102,9,67,25,106,13,67,26,111,10,-13,24,111,14,63,20,111,11,18,25,106,11,70,20,107,13,66,20,107,18,69,21,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,9,60,25,106,13,70,22,111,10,-6,24,106,10,67,20,106,11,18,17,102,15,70,20,107,13,66,20,107,8,72,21,107,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,9,67,17,106,9,70,22,106,14,-9,16,102,14,67,16,106,15,14,21,111,15,70,20,107,4,66,20,107,8,72,21,107,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,13,64,21,106,13,67,26,106,5,-9,20,111,14,67,20,106,11,18,21,111,11,70,20,107,13,69,16,103,8,72,17,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,9,71,21,111,13,70,22,111,10,-6,24,111,14,63,24,111,15,14,21,106,15,66,20,107,18,62,20,107,13,69,21,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,102,13,64,21,106,13,70,22,106,14,-9,20,111,10,63,16,106,11,18,21,106,15,70,24,112,22,62,20,112,13,72,17,99,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,13,67,21,106,13,67,18,102,10,-6,16,106,10,67,20,106,15,18,25,106,11,70,20,112,13,69,16,99,8,72,17,103,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,13,67,21,106,4,70,18,102,10,-2,20,111,19,63,20,106,11,14,21,106,6,70,20,103,13,69,20,103,8,72,21,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,4,67,17,102,9,74,18,102,5,-2,20,106,10,63,20,106,6,18,21,106,11,70,20,103,8,69,20,107,13,69,21,107,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,102,4,71,10,102,4,74,15,106,5,-6,12,98,3,75,16,98,6,22,13,98,2,74,12,95,9,80,8,87,4,87,1,79,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,12,81,2,79,19,92,3,88,11,12,8,89,15,82,8,85,14,33,9,85,14,85,3,75,21,91,0,79,17,90,4,83,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,125,35,45,20,125,35,52,21,125,25,-21,20,121,27,55,24,116,22,6,21,116,22,61,20,111,18,62,20,111,13,65,21,103,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,111,10,63,8,102,1,78,13,98,2,2,16,107,12,69,16,99,4,27,13,95,0,79,16,107,13,67,16,103,4,74,17,99,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,7,82,4,81,7,85,3,69,2,-2,12,54,7,51,12,54,4,13,14,45,13,43,24,34,23,25,20,37,18,36,16,45,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,34,30,19,24,31,24,22,20,31,31,-58,25,31,27,19,25,31,28,-30,21,34,33,25,20,34,28,25,20,37,23,32,23,34,18,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,40,19,34,4,73,5,74,17,102,6,-2,22,34,17,22,18,51,13,2,4,87,4,76,20,32,28,25,20,37,23,32,8,58,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,102,5,71,20,111,10,66,21,102,15,-6,3,87,3,73,20,103,8,17,21,103,8,69,9,58,4,62,11,91,0,78,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,10,63,20,102,14,70,17,111,6,-6,20,103,7,66,20,103,8,17,21,107,8,69,11,91,0,75,20,107,9,70,21,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,111,10,67,20,106,5,74,17,102,6,-2,24,107,12,66,20,103,13,20,21,103,8,69,20,107,4,71,20,107,9,70,21,103,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,14,71,24,111,14,66,21,111,11,-6,20,107,12,66,20,107,13,17,21,107,18,69,25,107,13,62,25,107,9,70,21,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,111,14,63,20,111,10,70,25,106,11,-6,20,107,12,66,20,107,18,17,21,107,13,69,25,107,9,67,20,107,13,70,26,111,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106,14,63,20,111,14,70,21,106,11,-6,20,107,7,69,20,107,13,20,17,103,8,72,20,103,13,67,16,103,4,74,17,103,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,14,67,20,106,10,70,21,111,11,-6,20,107,12,69,16,103,8,20,17,107,13,69,16,103,4,71,16,103,4,74,21,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,106,10,67,24,106,10,70,21,102,6,-2,16,103,12,66,20,107,13,20,21,103,8,72,20,103,9,67,20,103,9,74,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,102,5,71,20,106,5,74,21,106,15,-6,20,103,7,69,20,107,13,17,21,103,13,65,20,107,9,67,20,111,9,65,17,111,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,106,14,67,16,111,14,70,17,102,15,-10,20,103,12,62,16,107,13,17,21,112,13,65,16,111,13,62,16,107,18,65,21,111,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,102,10,71,16,102,5,74,21,102,15,-6,20,99,7,69,16,103,8,20,21,103,13,72,20,103,13,67,20,103,9,70,17,99,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,102,14,67,16,102,1,74,13,98,2,2,20,103,12,69,16,99,4,24,13,95,9,83,16,99,4,75,11,91,7,86,4,79,23,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98,3,75,8,94,7,81,9,89,14,9,0,79,18,87,3,75,13,38,4,75,21,94,7,79,15,83,3,79,15,90,8,79,19,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,95,1,76,12,99,1,83,17,95,0,3,16,95,3,75,16,99,0,30,12,99,0,82,14,100,0,73,14,100,4,79,11,96,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,95,1,76,12,99,1,83,13,95,0,7,11,99,1,79,16,91,0,30,17,95,0,78,10,96,0,73,14,96,4,79,15,91,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,99,1,80,12,95,1,83,17,95,0,7,16,91,1,79,16,95,0,26,12,95,0,82,14,96,4,76,14,91,0,83,7,79,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31,27,19,22,34,32,25,24,31,28,-54,20,37,22,29,24,34,18,-24,23,37,23,28,22,32,22,29,22,34,22,32,21,32,17,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,103,7,66,20,103,7,69,21,107,8,-7,11,91,1,75,20,107,9,18,21,107,13,70,19,43,17,43,2,71,0,72,15,96,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,107,12,66,20,103,12,72,21,103,8,-7,20,107,3,71,20,107,9,18,21,103,9,70,18,104,4,69,18,104,12,72,19,104,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,12,69,20,103,7,69,25,107,13,-7,20,107,8,67,20,103,9,18,21,111,9,70,18,104,12,69,18,104,8,68,19,109,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,7,69,20,107,12,72,17,103,8,-4,20,103,12,67,16,103,4,22,17,103,4,74,22,109,12,65,18,109,8,68,19,104,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,7,66,20,107,12,65,25,112,22,-11,20,107,8,67,16,107,9,13,21,107,13,65,18,109,12,65,14,104,12,68,19,109,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,12,69,20,103,7,72,21,107,13,-7,20,103,8,71,20,107,9,18,21,111,9,65,22,104,8,69,22,104,12,72,23,109,17,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,10,80,8,87,10,87,9,83,13,14,7,87,12,83,7,83,11,38,8,83,15,90,2,79,16,88,6,87,8,83,7,83,16,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,126,33,50,20,121,27,53,26,116,23,-15,18,128,32,47,22,123,27,2,23,118,22,61,24,127,35,49,24,122,30,52,29,117,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,17,62,20,111,12,65,21,103,9,-6,22,109,16,65,18,109,12,13,23,113,22,65,24,112,19,64,24,112,14,63,25,112,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,45,12,50,24,37,27,20,26,32,39,-69,22,32,21,18,16,40,12,-9,15,37,17,35,26,34,24,19,22,37,19,26,15,45,10,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
