0,1,2,3,4,5,6,7
0.009684446598484856,0.009985545322231774,0.006534703965701202,0.008922321366866751,0.006948221716185768,0.024130370579865577,0.06754213165381753,1.0
0.004119407132820047,0.0226021423558357,0.10542397850378366,0.18412820123191442,0.264368430565068,1.0,0.06174794653583815,0.03533375627338667
0.5909117492131516,0.8078157409966998,1.0,0.2561437093848562,0.22576519952117452,0.11387345461435061,0.09808467261451992,0.07917969716996219
0.07991202602732707,0.10665820614943508,0.12534957365880361,0.2112051972849215,0.4828703593894629,1.0,0.5105758556310553,0.47746967672496327
0.04889446084238676,0.04473352532986022,0.02970084911770986,0.04501932625093833,0.048154019912060676,0.1534816215825009,0.29340678145686266,1.0
1.0,0.838903106270916,0.4162741709952895,0.10803647357790275,0.05313040447450929,0.0841117972670785,0.10154039179630264,0.09934487031576947
0.14823856143210498,1.0,0.6129845529771656,0.04787509001907334,0.011911216583591894,0.012968370809603738,0.018266040585804173,0.016687214427876802
1.0,0.35822926221266566,0.16095540752084267,0.1235040909250319,0.08171368011367852,0.13470083812189826,0.14522935033767964,0.14205712258589642
0.36857893303155914,1.0,0.7299515975538426,0.1639870169493616,0.09225119742710053,0.1422279884710537,0.1896933586786138,0.18137810822112466
1.0,0.4486914737300234,0.22619115350120453,0.13347471857077595,0.04553489388844935,0.024767812344911832,0.029893900841921468,0.015053450047876537
0.7164253197594913,0.7550777707830352,1.0,0.1986380848335968,0.06673246663929454,0.06902944167292269,0.07718745441842684,0.06323030394513328
1.0,0.5326692738857306,0.19039522326406177,0.06490770518594474,0.03461511156352249,0.04790136049179627,0.05566095218279517,0.055245134613203385
0.05968177149328554,0.21324444307373305,0.5565208168970439,0.6613326375898326,1.0,0.08235877011920856,0.04004040321548219,0.015954371869237517
0.19533579874334311,0.36379339401903676,0.5751597546706195,1.0,0.9475491340156528,0.2821235041475216,0.1560582253714081,0.1229187475444381
0.026479209701002645,0.02518580685115013,0.020236175103181188,0.040395342464307635,0.051790837387904916,0.29315522437635605,1.0,0.1991375323663654
0.039016797950565195,0.05561649637882313,0.06072496944769659,0.12265162167775501,0.2458984957284495,0.8048129086050221,0.7758903269137069,1.0
0.11605313765204964,0.09597170423378702,0.05627524909454977,0.08070442882145247,0.08651911379276192,0.5374368332824977,0.7312996672849754,1.0
0.5387411070735052,0.6485383154663474,0.8432908491632,1.0,0.47661224140591407,0.10286169905466068,0.08281796417965333,0.07817013602400594
1.0,0.400422000234876,0.18110020426229545,0.08459592921996704,0.08028700584382151,0.09360566288650282,0.06550627952552851,0.04655686405939779
1.0,0.32059892633758186,0.13533468574316637,0.13156373724261056,0.1099595660126927,0.14061788845953144,0.17824866872536346,0.22715124201416884
0.06632485209039168,0.06863221981506903,0.06918189525192209,0.25104157019218587,0.3258631662049915,0.31301259385193714,0.6105417092511836,1.0
0.04347530298054191,0.045377386083381974,0.036328116584831115,0.08212083597975788,0.07244177790844387,0.43893107257665115,1.0,0.16150404648419198
0.18858968047795951,0.2676562298341727,0.3940432758791903,1.0,0.7912642026011423,0.4050759270663881,0.2940292398637133,0.2572791678637846
0.4813441131919428,1.0,0.9209343192375947,0.05615785410903728,0.015410896148683026,0.00921790567800634,0.010841380194409767,0.0070510059672005965
0.26586764838208427,0.5301250279422838,1.0,0.6764861674930471,0.19054896592509019,0.12968797174126698,0.15421629716953933,0.11943537944500081
0.14428774570382855,0.43577540627230577,1.0,0.4961159628625339,0.19664638354351244,0.12044521356465483,0.13639905775285263,0.09323627376127143
1.0,0.19864105265732482,0.0435735770303328,0.02390649318563708,0.010363863179630646,0.020376117912522276,0.024905705065255933,0.024334353140912608
1.0,0.9646093931285722,0.9114891052154791,0.4143826606512117,0.3301877108380993,0.12603128982864725,0.11710368177754236,0.08196826835514047
0.4101443329230187,0.4352060027365258,0.45250044558478336,0.4083616055963764,0.5665389481100301,0.7005409386408824,0.7551058697720984,1.0
0.07883437014922336,0.6934115558067039,1.0,0.0777370744326086,0.04152923338394909,0.03138433597399907,0.052920126209213186,0.039635487237349915
1.0,0.9128544085241995,0.3850129124795518,0.1913738961684213,0.13163899289562708,0.13581597306664106,0.1341816580426203,0.13209148271019627
0.26957364729307665,0.43582855560471834,0.8972940466364917,1.0,0.43405120649304885,0.2011313831388001,0.21166180824274353,0.10190101232252727
0.02858282027290905,0.0360314028789322,0.05879682239842527,0.8114975852739644,1.0,0.2347361649909248,0.19290374521653006,0.10141212565096688
0.0996618896579488,0.12310209497592701,0.10952268078570918,0.3327807031796495,0.5886758693345928,1.0,0.8259364185287241,0.8103507202944158
0.04870874267300368,0.04987587064401598,0.029950227139321797,0.05706636968081836,0.06760905964826414,0.30345340717666286,0.4310457944510537,1.0
0.9962192010788146,0.9277787298072632,1.0,0.2959668231377112,0.2741041743299698,0.3278310631211005,0.1953497004305487,0.12238570799136869
1.0,0.4175029114139821,0.1602300082281015,0.04530734779256615,0.01974786066319084,0.047738562253166646,0.05647488932154934,0.05744643540945993
0.10399854244067253,0.11326503635807904,0.12456741773931783,0.42783989149186774,0.41622406851182736,1.0,0.7183377133628908,0.3772730101849832
0.0016626136421578096,0.0016160192920811184,0.0006911606945752813,0.002047950732696823,0.003536879133678415,0.01738909105844667,0.03281649502328584,1.0
0.09608889665809883,0.09613270396408069,0.07431133083650991,0.15509404888303968,0.11776681106579821,0.4736197545115563,0.843879552509541,1.0
0.03367498428282875,0.034813923053473,0.034526761036818794,0.07107857977200951,0.06859234247740192,0.1575496390286516,0.3550379828322875,1.0
0.04758694324773859,0.05218592498708018,0.06863764746626246,0.5938607630767928,1.0,0.23558429517216156,0.15757174050338366,0.08942477316076193
0.057214030417471515,0.06138661564708081,0.04636909785311743,0.13164830346771556,0.16969845963733657,1.0,0.8526956527363753,0.3877805794223157
0.04641450321621037,0.05083740472310724,0.115054692203949,1.0,0.8824244418095187,0.3756728910590876,0.30537480552919505,0.10125396723327516
0.0005227139773240643,0.0007409405510360468,0.001563252845999438,0.00238337877735022,0.0035656730698440543,0.004797673587123276,0.009371202708293676,1.0
0.389988599581185,0.3115711568015155,0.3238884216032532,0.6775134304738579,1.0,0.6312398771212987,0.2940943473544999,0.13164033349436743
0.009818681367867448,0.010487101676734459,0.0066175164855011605,0.008627803320952714,0.007868872380218288,0.11362128367015324,0.2600954501839006,1.0
0.2318861174236723,1.0,0.6698713772358922,0.0341842394285569,0.01988986215399024,0.02999240182606127,0.038146218718412866,0.029585373152704153
0.009277375480059054,0.02455362522421478,0.21569013363344983,0.5238416752897298,1.0,0.5227667249817464,0.2425644789081918,0.08084752539691756
0.10869842688354964,0.0818558545127381,0.09417542451645172,0.7727254420528646,1.0,0.3026648848629401,0.13543252836841135,0.04977239077108509
0.03077074633681994,0.02603266607640052,0.021279341286459006,0.07376899689081655,0.08117004369807129,0.5960659752809045,1.0,0.19001834959961064
0.19351414392856237,0.42173056056568087,1.0,0.06513783092177411,0.043811395344742106,0.008527608135878457,0.0051467114156895965,0.0036061305595636614
0.042918475275155764,0.07141540542018836,0.13265178182869702,0.1224357082902233,0.27539204614653484,0.36212491757101356,0.30165472379658326,1.0
0.2711973924145203,0.27145530559823655,0.21345713518819875,0.3962763872309923,0.8098714755820837,1.0,0.8947647419867791,0.6803411320040458
0.3564763938212948,0.38148702471027374,0.3741681322208468,0.802341713203116,1.0,0.708444051628315,0.3437561417357891,0.20010013013244554
1.0,0.4178420106134281,0.10507035895530792,0.02532427905741539,0.014591070237904508,0.02863351720070674,0.03342367128246338,0.03477440537126861
0.19608409073492336,0.28686578843824806,0.47636122929146224,1.0,0.5767985681310105,0.21275501836039767,0.20091977345479897,0.17425980971745308
0.008126089438729195,0.011370992458973153,0.013148997805977503,0.021409434106601094,0.028058711181203448,0.24870566791996426,1.0,0.30705516634706725
0.13368546422441083,0.11120913258190235,0.07249837678251528,0.09608162559006797,0.13985608538375838,0.5628536282906327,0.6961290254369608,1.0
0.10738936712007958,0.0983716580929458,0.10741388762626458,0.40217625240302707,0.9069338197258446,1.0,0.5139661774052626,0.18281712012043103
1.0,0.7673444112106239,0.5524096230106156,0.4769532215921873,0.4748552194036861,0.9212123927581178,0.7448520650405344,0.5630125658474862
1.0,0.19712613573735205,0.059895675357052404,0.02524122849313516,0.017165610324738956,0.036363236536706714,0.04794927017694022,0.06547515640012086
0.30797086186981126,0.6313088984032992,1.0,0.5629909675825757,0.3119488338634958,0.2095011913377038,0.22585435274919838,0.16040337647812952
0.4756928252150734,1.0,0.5755468508477218,0.052345178291170975,0.030827536900145253,0.006301863586605448,0.0034237979835739156,0.0014537310690935436
0.03401605917483688,0.032320057393883064,0.055307998196262434,0.5609888377868578,0.659475985236172,0.6322327673793385,1.0,0.2733312555525644
0.03132974067635363,0.03540990148068294,0.03875671167946935,0.10900989882689296,0.2190759489470149,0.2606796005448338,0.3046710013170083,1.0
0.02818506221031503,0.04057985123837197,0.09180715653332194,1.0,0.8569768667932753,0.3178067085701055,0.1964478357464615,0.049531936838820775
0.07833195654628634,0.11269414908253621,0.32593419657413203,0.441748653454067,1.0,0.2576665891577063,0.1239730253548716,0.09968030247938522
0.012538357651217637,0.015083378015796248,0.03306792663793218,0.5766890617284074,0.2478422293609557,1.0,0.5857367984675713,0.0916289172554643
1.0,0.5635680725568734,0.5193672052761119,0.23048191926781916,0.14916318710974033,0.19908773343043648,0.2671210476113639,0.20566701836089105
0.3761391151416523,0.6089553069079339,0.7233284534537401,1.0,0.9281902930897729,0.41723811581063264,0.3779444869746326,0.16702258484732915
0.04265556183961534,0.18184320428397452,0.240357371720186,1.0,0.4693219112899769,0.1761753883160391,0.12512014377355488,0.08850891884775951
1.0,0.2805463028814999,0.17598058636656982,0.3498042645539168,0.29118921576226314,0.40239788098911716,0.3181725812175817,0.20318234490950168
0.09359969166472724,0.10203187505995122,0.15299148622862702,0.17418421285955712,0.4055790180517521,1.0,0.25405582334718074,0.0657899291941248
0.13789450572220122,0.31852031345940507,1.0,0.8610536835010312,0.6734543626562771,0.3786514969691134,0.3245469180612298,0.14788317001828538
1.0,0.7797291247760856,0.5239204402518236,0.18242631674648757,0.09137538305508659,0.12100918614527008,0.16570215184615375,0.17495769801638525
0.18119615716547952,0.39780135102975,0.7840370371946547,1.0,0.45118033233683985,0.12779786740402488,0.10813873603779148,0.07831946739445095
0.051146001748980575,0.07871744760586759,0.15309087256356896,0.39042644295895196,0.7856286749136197,1.0,0.8362669782962169,0.27532722370263985
0.148270737233213,0.434420628295553,1.0,0.2043269835690005,0.01740214399236483,0.007329028258370058,0.008383992881632907,0.006578546451842552
0.14531446493225694,1.0,0.3696998955807778,0.045542695186340756,0.026568112769566537,0.02468208576974495,0.029008290454898854,0.02298004097834921
0.01613054762192308,0.018212816042282323,0.018226673024175258,0.05181786872509703,0.10674812700419264,0.9487579472719683,1.0,0.2364864563043974
0.22766441599114398,0.6952870819592366,1.0,0.038700865929879064,0.014984762624419543,0.005237555525781011,0.0048247866283182474,0.0038121380758427722
0.11722908761298317,0.10602146522372363,0.08227835241760802,0.12858349745733644,0.10589635809253117,0.3063328760015818,0.3099433357833413,1.0
0.13349467726198205,0.142848049848475,0.10329097724460802,0.19522000296741676,0.4400461311455964,1.0,0.6522138687145853,0.4956472257858317
0.10933423500471649,0.12363039373491673,0.11688805622007936,0.17995284284634194,0.1932223671886335,0.5633330306455473,0.7029182292863159,1.0
0.04629030281863609,0.04305888039092923,0.05316574935883807,0.6843898379288159,1.0,0.6846131197880877,0.7392258735297964,0.20714612755660955
1.0,0.7464311648527253,0.2558763865909174,0.09713894308674507,0.05191992636330455,0.08794025582811368,0.1112863884438122,0.10487948878583857
0.05305302206991848,0.07390313520644225,0.09133299651692449,0.20852559461277176,0.19330761853321246,0.21867146019433106,0.3423929313602566,1.0
0.04946088853067373,0.05590228194148909,0.07620604349605486,0.1768685682994831,0.18008216214554346,0.20504926777936947,0.4468185554622235,1.0
0.00942015626864416,0.009726587717998749,0.006724411575576727,0.00799329835063363,0.007207233486522234,0.023358651555083425,0.059406261113305846,1.0
0.04884638321182222,0.052191006997796476,0.10144316518998385,0.4955859710839547,1.0,0.9123346274139874,0.3779660870545089,0.2552350300987779
0.020025209431670337,0.023456898544664363,0.0232944441383149,0.08201459782754647,0.13024277684851546,0.550974783536207,1.0,0.6695525723163861
0.9431924430768509,0.4273442091267348,0.20572511681254774,0.16536821319620582,0.09636850708740664,0.12441257315877186,0.4947468341851462,1.0
0.09113930825327633,0.06393655865274267,0.03356087921249802,0.057036291629053236,0.05689543470018834,0.2700025415585325,0.36179133664819474,1.0
0.4948403611933937,0.6375178082658368,0.6859378352009615,0.9476644034534619,0.8819265209404754,1.0,0.8389821236702578,0.934742705538579
0.40120398918732414,0.9412617243802501,1.0,0.7612274089373819,0.47860294995551045,0.18623366751999407,0.2672688235134987,0.18875584241319687
1.0,0.5390796388665136,0.32189643070811885,0.10966318204268216,0.04949991780899966,0.05945707420102552,0.07135389387359853,0.05527569184632756
0.340906227742981,0.5664684885523651,1.0,0.8006075046096732,0.8752697000344166,0.5491775059077655,0.1987538759738177,0.09348465059772358
0.3523630255750682,0.4998349577116079,0.3522316456478289,0.8964058229257952,0.5283611847539388,1.0,0.29003409490350385,0.11537716056612188
0.009520978138095356,0.19286531359272668,1.0,0.9268382316778241,0.9287215930038809,0.06893544206420606,0.019363681911406597,0.00802157779854356
0.009008517744899337,0.008487367637590539,0.007315724959684168,0.009501329989392526,0.02776906969468014,0.49447092229914835,1.0,0.027034815518858533
0.03593801826402493,0.04300792149458597,0.04254281349608595,0.08538964999272049,0.11387819942108271,0.2355759473130868,0.2549505263501733,1.0
0.11254680714438256,0.14519432945784974,0.15675035062660558,0.543604431170371,1.0,0.8853637238269486,0.3258356267309733,0.23353382484849525
0.4332824164671215,0.7986448195127007,1.0,0.659843399621693,0.6053592594694787,0.37039308900966655,0.3429112625060447,0.2767260807478462
1.0,0.2752284088448453,0.10005281222553197,0.05339312197702542,0.033126249919133294,0.06883445675835519,0.08615158486723669,0.0853973306194489
0.19909918956364267,0.44750470592238956,1.0,0.31523200315933314,0.15626483438697228,0.15426468038108576,0.14665445352416578,0.10584528749807964
0.02099380131007913,0.019140979872276035,0.013467776281581257,0.021533712147324358,0.016566900679391726,0.04520862631315286,0.15716988617133645,1.0
0.38907397994539594,0.35732173694090114,0.3911249227488944,0.8979908932321743,1.0,0.6912739712554744,0.63499972627868,0.3317983098663571
0.30439042877226147,0.3230861267783092,0.36729739859586685,0.43746113338441867,0.41915123354102585,0.6243864303690778,1.0,0.4045465056156994
1.0,0.3343593798662428,0.07594723907398927,0.0566866568739378,0.032070828417715996,0.06973000650942406,0.0877612894850824,0.08480363746328205
0.08572069404110598,0.08748127549209629,0.07316503185052438,0.0808517223918279,0.26040539511603933,1.0,0.8171179095114544,0.25345374951400446
0.024019128363102535,0.03259918128346761,0.03224282930276867,0.09429339322653227,0.08941254734179278,0.2786188785840555,1.0,0.19873892438375587
0.2616589222417592,0.7367399574150358,1.0,0.14889867341177976,0.06528572232327103,0.055260114976335144,0.06544895794774189,0.05176120004020253
0.04341842710336058,0.04555000058517916,0.042104229799518667,0.07206240618500744,0.14392730885910163,0.37896813929677603,1.0,0.47355413952220704
0.15721842298211905,0.144724914803706,0.2729722410836281,0.795029175336149,0.7592513194297661,0.8805216069009694,1.0,0.5366357747340503
0.08877809696740772,0.11145672035385092,0.05952653216495534,0.17675860472626112,0.5946328079341198,0.9320998141057821,1.0,0.5666993483802347
0.6015479088448858,0.617778069944674,0.5756410784849896,1.0,0.6348831220423784,0.30310609125178756,0.1983945509869967,0.14298414505230156
0.04749271663945483,0.07176608531035876,0.10533709609872921,1.0,0.5528057375766714,0.04791044384783437,0.025047813034213513,0.025692284410398933
1.0,0.8023284695721432,0.9691310263606622,0.7151648978845849,0.6290243129779372,0.7948373280964522,0.6785100861187833,0.47092803966999247
0.053801299587800964,0.06435680004462052,0.09137142770177578,0.32822232485920816,0.7733579770048274,0.8031528716477522,0.7529380594193209,1.0
0.09617629319751057,0.10588444675959596,0.09169336060328648,0.661513079177098,1.0,0.40266087485243035,0.34507679765035953,0.27049668309033387
0.034582695211054046,0.03306821605915966,0.02698776423866829,0.051949501106576756,0.04618816804608988,0.2723436006029002,0.34913005562293353,1.0
0.027401773746358098,0.026224100006334083,0.01981108513126963,0.04213062641516188,0.09163373692429207,0.827858784366984,1.0,0.13193279550856998
0.003053238143978554,0.0041657897243580645,0.004810968699599572,0.0073339766033401295,0.007577882639727868,0.03325800499593834,0.06932787624906583,1.0
0.047451291392378775,0.04655463702994007,0.031668018523380456,0.04180260168381225,0.03084858148713509,0.06646530927161216,0.10645894866730904,1.0
0.08868271128390526,0.14740630424992585,0.26162675891690623,0.3042778948985793,0.6181046465726135,1.0,0.7858612703464355,0.5979496792341609
0.7716784603386195,1.0,0.8150029437170985,0.3480569870082912,0.1918703683696498,0.1623960666500601,0.15523200594572859,0.10770849408099199
1.0,0.36234270236951294,0.119700696829874,0.06755751892531248,0.04118929771904883,0.0769555980211644,0.09909913202318968,0.0786312981664087
0.18346839743100357,0.42684890699905775,0.5927378628608077,0.6583850394826042,0.8103825435542436,1.0,0.824574174842236,0.5836077785928895
0.043112580055771926,0.04342043131747195,0.04441323092212938,0.07617203653054849,0.08217590539045336,0.15673721114352607,0.22982755918758407,1.0
0.5953791148634194,0.9532245896189435,1.0,0.8297232355090205,0.5218888533651378,0.28788240009461913,0.3247993294715145,0.21305687200848034
0.01095764026737929,0.023344735203023072,0.04855910372473423,0.0540087798257525,0.16946643061289368,0.36820973672566054,0.4310763198651563,1.0
0.09164603666426778,0.09788374686161307,0.09682117613064033,0.8278515899970232,1.0,0.5326546855720383,0.4817206872489804,0.2817618290831596
0.00795628318676063,0.010488348948710468,0.015153496054803253,0.017001409666852416,0.04956333420621977,1.0,0.5558284606546425,0.07609879305730638
0.0027423015612779086,0.0029367688473903087,0.002669587636805942,0.009950570768180244,0.06349492918461391,0.3598328798776638,1.0,0.24533927589591917
0.036389152359989366,0.0360942947611462,0.03091162722873295,0.07863257744603788,0.2980972184414561,1.0,0.46598446087300993,0.4021336805587866
0.055782355745275035,0.05750045200843846,0.05698527798029976,0.16905964960435096,0.39025439591650235,0.7161455528305085,1.0,0.8918750566809173
0.5182468283810548,0.9115107555457203,1.0,0.36539561842794893,0.17777570176668292,0.08590710283255099,0.07993103000528566,0.061608968568294474
0.023388730768470894,0.03354312996439913,0.05073891900241119,0.06561245253349114,0.07894123392876949,0.1805292470298856,0.4615136636764069,1.0
1.0,0.564205332344386,0.37171073283426953,0.09462381082501437,0.04165926482070089,0.04324958598369625,0.03380514774075199,0.032342809716930494
1.0,0.7765707157651224,0.7459700852325953,0.6807196437279432,0.495398177405179,0.18079165689706464,0.09356585941482122,0.051410637170076066
0.33358828214935554,0.2601511954312671,0.14874956217561278,0.12625980925903657,0.0837797662288698,0.20349665426103697,0.309068651658784,1.0
0.09702260086389672,0.1677937706129456,0.2703139351016721,0.7947879243287891,0.9542971485447501,1.0,0.8960914792829855,0.507616003630761
0.0639957590879367,0.05861100452357476,0.04668480940003855,0.07784305946539856,0.06268566730087875,0.22156949089519806,0.8785496762799622,1.0
0.1322573788573671,0.14576235512827107,0.19245688646639392,0.39402842079641315,0.6449305396750316,1.0,0.7472709817189384,0.39807317378376084
0.11267810170474342,0.23573336426861558,1.0,0.7873198486837731,0.2765970734601009,0.16238746254299008,0.16155121771744857,0.13780863279759645
0.6054045257286653,0.8799654620092832,1.0,0.39023187245295066,0.2192103202114474,0.3011648214133578,0.42106051489327145,0.3295381794387
0.2217177440126321,0.5871645747653685,0.8420011866169042,1.0,0.7994761434267912,0.3977781687801318,0.1905663984165433,0.14604887798054894
1.0,0.7905096628974633,0.472161565983931,0.13752474358412936,0.09302072553866719,0.11156061689111446,0.1264791396945808,0.11300314883456071
0.09098694885815725,0.10250098002704852,0.10301576175595498,0.22866419225629356,0.1537339016200634,0.45978183914530285,1.0,0.5198509975914221
0.09857784144146935,0.08724482211143027,0.05994066486683652,0.07791743756055064,0.06167097712336029,0.17434525525868694,0.24867404695216613,1.0
1.0,0.38935784195383044,0.12708421106587123,0.08209510659041218,0.055931838872085186,0.07429215664986011,0.0905862734617636,0.07570072260024219
0.3825135348568995,1.0,0.473673961498279,0.09921544341915974,0.048325874694473275,0.085389571521134,0.1060442181481365,0.10587546669833278
1.0,0.8206698631786643,0.13135999482354133,0.08070317068234138,0.049622446266354134,0.11631639003103814,0.14570826175343438,0.1477614803869375
1.0,0.4759686099442197,0.23485703465501495,0.12585985588808726,0.07528700512312024,0.13604976861180038,0.1808187559522886,0.16548760407147742
0.09900062887277962,0.10748081427917823,0.07591693780141916,0.08584070545986736,0.07521523021092082,0.12996733346880374,0.2548672731637542,1.0
0.030364532190303502,0.03011093869223778,0.019413548487001116,0.03715754435855724,0.043433373257547675,0.24871475460398362,0.7417056995640737,1.0
1.0,0.5969567662716189,0.2990578996273579,0.15616039077053773,0.09431779440746978,0.16759364633117046,0.19797886982959334,0.19051182992910484
0.22602152097910921,0.17509162066405493,0.20983362671455705,0.526656245579251,0.7738203287613853,1.0,0.7350368070349272,0.3242482462419323
0.34595773722300205,0.34542881656766844,0.34030835119796377,1.0,0.6330947108210968,0.4843489535402737,0.24995076374700473,0.18160452071550487
1.0,0.6132819354704199,0.32279647734732636,0.06165187305254655,0.03523897512604828,0.04579351732308775,0.05248455135253144,0.05864830619644472
0.03348634548996515,0.05567308498324182,0.05516600918790033,1.0,0.7481097127696845,0.5612523772741799,0.8149733611858755,0.030431273714469836
0.07464892511402282,0.08777100355180734,0.07836670212490512,0.1533554927059351,0.11165959342176483,0.11838578291657975,0.16710384776028975,1.0
0.09927253160026685,0.19560419022315542,0.2180195103657009,0.6537190832145727,1.0,0.9864895163359254,0.21784415754088726,0.11910216168192542
0.22725836757281775,0.2811012498903678,0.40996898173851376,1.0,0.9392124748285422,0.9976378418485253,0.9902570606141105,0.3901456015998774
0.18843080647082466,0.23900851443876311,0.4443519841264318,1.0,0.24977412915391256,0.17840775963694888,0.20836464254627088,0.13916183763293985
1.0,0.7523835126242725,0.10620475064879041,0.024920115565648954,0.014272895073970926,0.02531669393726583,0.03255502062863442,0.03500411803223852
0.13467945337738194,0.36190507634234365,1.0,0.342487549372594,0.6554976759798109,0.17182209563893597,0.13554881533446292,0.11444548508208718
0.053935814086198894,0.054699657588318254,0.04832551418257315,0.24831019404774815,0.3135661507809138,1.0,0.6402313088091989,0.20679224263631668
0.10576575067859342,0.14116815725008197,0.0732029641846534,0.0559376350182802,0.03526447956444648,0.1960250613573697,1.0,0.8180917378650903
1.0,0.4347947474820884,0.14573791760089735,0.06136967170106871,0.03205079687394752,0.0877686844504094,0.11105653916515638,0.12185864032779135
1.0,0.49584066861443,0.21386132816194015,0.11985399882585007,0.0656031204807382,0.10388771054850134,0.12504896119074482,0.1231756485311507
0.026369011453725156,0.023074874578869836,0.017925461529388776,0.06394886339296829,0.18394342927190852,0.7323766596211564,0.6376117272036094,1.0
0.028897630244849846,0.026361879365816132,0.018122004118255246,0.03518221336142188,0.02871967786878491,0.1890075107303739,0.699282764384685,1.0
0.07438878851997754,0.08516409795856981,0.053414198413294305,0.05818292714631319,0.057020929574065855,0.22165757863300248,0.6694501081929357,1.0
0.06107984199804025,0.06224416694424447,0.05276582346648707,0.09994207591867876,0.3288744089745958,1.0,0.939735443152205,0.8634916665767207
0.32232978760159114,0.4233189643503568,0.3704336815219527,0.6108414688017928,1.0,0.7856690663022151,0.3065667629958779,0.18913371987067476
0.10626163330115365,0.12056374362447876,0.19333395909606804,1.0,0.6562176611840391,0.3004077474069675,0.388237229355032,0.30788856037497203
0.0882375716143986,0.3983995175183097,1.0,0.12183884091881078,0.04724586267739194,0.033795993650245375,0.037546445776247724,0.033991510987303485
0.13477333994913712,0.16463573716114746,0.20998494948802818,1.0,0.8431978272361107,0.2802461817279218,0.2365058940412771,0.36255942822131015
0.04732364949096754,0.047251084569299426,0.031211556597791422,0.0423420625051847,0.03298178225303612,0.0740161160658654,0.11637475199556564,1.0
0.027360732989469373,0.03634403526841505,0.029693497832054026,0.07592683857166499,0.13394242933513975,0.39276197679468255,0.7352604073704779,1.0
0.021038086043307896,0.02748918340335798,0.02916204322444212,0.08949401227437576,0.8156872475011747,1.0,0.11487931756773055,0.14299389292399609
0.1844890840150653,0.546603289822469,1.0,0.24027244521271413,0.08345252994405823,0.06552240571076373,0.0818886357530732,0.07422717716760589
0.19904953532632716,0.15021595631935744,0.0707153276456839,0.13758934309794485,0.06932750147795713,0.2741672026821794,0.6391903549649862,1.0
0.016766167931339296,0.04362643423183992,0.1176708960037965,0.3506981600747719,0.6966436701260175,0.6850804638259241,0.581128295727831,1.0
0.06135986677774198,0.05361948061887138,0.048600758207741415,0.15178917024723554,0.11205331428115943,0.3160884004283361,1.0,0.2860529675953391
0.19830139046593728,0.18954232284669334,0.13895144327882847,0.10574475833055051,0.10085745254466447,0.8757644873908397,1.0,0.8368728385140503
0.051991538557761834,0.05683726173152144,0.04282180710844026,0.14082245828399154,0.13034487350099092,0.5644938159416886,1.0,0.3757597708832103
0.10991030445077873,0.1276282848084126,0.11831456457555886,0.21179871360103003,0.24583010498567606,0.40499066445373655,0.471997413109308,1.0
0.01896042536325838,0.022689359639735715,0.01762056949041707,0.038538134199967926,0.08969378366597992,0.34615850652068186,0.8821388810515448,1.0
0.4001885174512834,1.0,0.8232996944047423,0.15703678808444807,0.052330556488399876,0.0650002295959411,0.07571965803520811,0.04569380788656143
