"V1","V2","V3","V4","V5","V6","V7","V8"
123.131563789552,77.9150528438139,48.0429015149951,27.8654880420058,15.4294450490122,14.6433320243133,10.903104596441,17.9487452206335
116.682661188151,71.2907952400194,50.1845298514077,40.2037679255983,49.3157733178365,26.6784961755891,24.2011670389985,19.1059843582293
359.385735553193,173.197937894683,102.754259767268,26.2153345515417,12.7502320906546,2.93289515577884,2.74822333285354,9.84094882065368
278.112676294506,196.649813570811,117.320320167927,50.8734334301277,24.1337531948847,8.13904568610493,10.9223471451989,17.5213671175378
493.984197663053,483.936437054251,455.168389832257,299.52849409339,239.820239779098,98.7046144988811,67.2622919324299,25.3270439166011
245.976884474076,312.960986220044,433.333151412096,711.140786325051,786.139269416972,382.889413400038,227.559339753554,68.4699782795158
38.3724845242651,42.4510507496943,60.4884705526915,72.1443824307912,83.3586004426921,87.2234978560397,76.4870383664253,108.452925171525
169.732056259785,159.970163424671,146.578988092376,40.2040228046962,22.7998934825366,28.675595666166,24.2709338333901,25.8744405083919
84.7230599871893,58.8377966786481,60.6003381537839,60.2914702794109,62.124274815013,112.694975198028,123.990612651508,88.7075257808315
177.930219930946,114.923634516601,79.0087109833487,35.9626020275253,26.6882923369527,16.2871477980128,8.75728884173791,16.2699453349132
108.405872174687,129.740236468253,192.365805589902,187.850152553441,122.56156588978,36.6005665507536,31.9741348524518,12.2587665839099
35.6293468326753,20.7766405125445,32.3282198550498,52.2127414665426,99.9539435943226,186.029302668244,216.303039142222,227.196809589118
235.071120622127,252.117807710895,281.160891531523,235.690349289422,280.199123198726,204.607571706249,164.941672594637,95.8267742788432
24.3177741108899,55.4722269609745,103.051819145707,126.390177915553,167.131356765409,204.707485336226,153.430813142508,149.585065205168
111.550923528156,95.1139482686958,145.107270295029,183.889948694664,139.785768753817,90.6148668468343,70.3481050976737,60.1905753584309
82.3012801349068,84.2205462772401,118.462660854044,103.591634362514,112.07196317937,119.826129983469,124.300433540558,157.177934955683
166.028316033976,117.002091815239,73.0570738629198,42.5682976871053,43.5083922160129,35.4463368341721,18.0211243019033,23.5280416815873
247.355464309906,192.531711915416,148.747810325644,98.9257823487215,88.0427427818488,80.5797967029363,66.974464398676,67.2223192682227
54.6884384457635,70.5405078492596,86.4027134226541,77.030374724414,102.252170322287,110.186898890663,75.8443130303246,91.2616344471805
146.197091000086,90.3038051183166,99.8189790618476,110.168550244704,98.0723047766601,71.2694866351455,39.8077069345301,35.4399909368854
114.619511544007,155.135525496926,199.090148036998,118.240674589797,84.79848479819,62.2952346715979,38.8383649408645,51.0543026051951
30.0744129606387,52.9077843067895,76.0428259493546,65.3463272043511,91.0798294236707,82.3318351946533,123.821238762216,176.568094466128
59.4762840357097,89.7314649573461,190.392683369471,190.502296268501,237.045650973732,184.383338439613,102.950833176988,89.7582614464089
148.826839718435,100.03529307831,78.9120756122198,94.6138935438428,127.018050574059,153.091718026028,104.857985222235,64.6897585249984
99.5852532260012,49.1798054295176,44.8901265307779,40.7128420271819,56.9165731996402,68.3304299908865,46.3028387725552,44.389475768421
135.731633465455,134.022222415442,176.618809426281,119.449379553142,88.1437409602061,72.650272077262,84.5864028805971,92.3548835561674
77.2280942536281,25.3693388300696,64.8488534709918,35.5055553769587,14.7285431458038,70.4654563880886,91.5061689780987,64.5594579843117
32.3989151463555,50.826219163897,57.6130657312591,30.6087696037791,24.7601893907439,8.09237117818023,9.26677471169809,14.819704750832
23.8769913812472,35.168263309527,30.3045463221186,6.07384763219837,9.8713902766961,15.342746226348,2.55892517954263,3.17151069294385
15.9639007520148,29.620847125771,50.1701547458408,35.9669708048068,56.6566289877418,58.5737755929407,62.0383245686572,24.333423810649
38.3943929696796,71.8293789578602,166.659677090261,137.215710818095,129.475273044952,108.653398696207,95.42752993099,68.5517830326105
100.766428525839,108.866154408842,118.12716868643,109.444606051017,85.319639766931,59.6597750208737,26.870139592834,17.8844379369699
17.720006592099,12.0051153168465,24.027726588522,27.0164766003067,59.8347831535639,82.423579350933,50.5923802348296,39.8562091939489
25.2247670377671,29.9847552404181,23.590433462942,12.7290975992646,61.2344108414577,87.1231237327349,63.1754573128719,56.2827265816297
141.488688979537,126.228313282539,118.623428741003,58.8157949414535,70.5911625981896,30.7073141739925,15.8115948473119,33.9344068979153
150.024908240624,183.731861713223,201.542334272053,225.611853566195,206.847872135405,164.277182417888,114.57635232469,94.6212768893255
46.5994474705591,39.7426280068016,49.6286969877853,86.9339881031982,120.963039624686,111.682708757174,101.959909307043,120.43033833493
23.6845502841948,29.4175704476263,68.4902963653877,51.2613021735007,96.2536751933298,92.1687431153008,54.8173068308349,106.562446682151
20.670789001159,16.8647574134474,42.5789827009167,46.3671168369822,74.4872056840348,73.7007803209908,60.4040996330839,88.4210678896919
55.7657776783356,63.1500407941298,70.6960723008655,62.50773713241,41.6210231814514,20.4876911602608,44.9933471707439,98.5123722113439
47.8624798458251,28.938603206541,29.8383202249268,29.6879338139549,58.9025984059216,107.558677973179,74.7174643627772,70.237079932633
25.3904638220255,22.3574544219299,23.7864536717874,13.140111097113,34.7781792025491,61.4968041760993,71.4497784986994,127.274842064032
60.8846943668907,89.3175866774402,90.4161750909493,81.6954415270798,72.2531653439998,48.1837643076476,25.9968047827595,27.2918780770949
44.8389234229635,62.8850910300113,59.949390061067,28.3583597637719,34.2263712554358,23.6384744421377,32.257009199837,1.82691183512976
9.75313023044277,9.87712072611038,11.7801778162428,5.68743910116637,14.4108821831323,33.0205585782642,26.5159483765732,38.1668397730345
33.2348140382606,27.830740800056,24.3800044812877,25.0119469600123,30.4895527123263,41.0356054344896,30.593377344456,33.2971889877175
167.546651795196,158.339882237341,164.347761499163,135.097009473444,113.585074484005,79.1334692619746,74.0373995217122,56.7869309613482
191.035895727327,298.634743800444,377.454639056243,332.041367993109,258.971548839839,156.692655578156,264.271641120457,388.738666101627
38.2284709713671,47.2032798127634,82.35017245828,76.538263498942,102.304866847245,84.7439405830461,121.712329262897,213.019274041654
54.344691790879,52.3680705161977,65.0524095673296,49.5333693259214,58.952214544085,49.8080406545367,55.0677017914768,79.0182481459981
47.1141785397163,52.0309360518675,64.2374672670601,65.4123985773899,79.9249286412392,79.0237647262216,69.7354190616381,66.0924080966816
47.3593613163332,39.0357946364357,45.157760351757,47.6335390567668,57.5147826959966,48.7627969665906,34.0816054900387,39.2633810355846
19.4094686120942,28.8420233785099,53.7755422124981,46.6785098929897,75.0982887787455,57.4382153715631,24.6378833740675,20.8587570696961
238.532212002529,219.663158130341,232.373796661646,136.902026479706,105.649049588135,47.1345999037589,45.5204019661651,47.2108633412125
136.415242632342,122.77307492594,167.27341810408,257.580159497133,237.240974036074,230.494111187971,120.871572324894,80.1892575239224
148.048174132914,122.735547754065,106.049282552717,71.8419827125261,101.415214397245,128.878897179749,111.504359697409,99.5720803403991
167.716425940236,156.061381433457,148.934281288483,56.8842937631118,15.7681027974267,11.1906243519592,20.6270465640154,19.8294828275968
231.729448298901,249.922000940501,263.109826362846,116.264164916495,100.031000702084,59.606598782551,58.9581912689553,94.1372763262771
69.4739251530406,111.442480705651,205.674898917885,156.505134164509,276.698006327692,190.468390696803,127.54671306812,156.780880687983
15.1678443626262,18.8415635635043,30.7629886720253,55.242001179108,21.16274517712,68.0020862797893,77.6839608964373,142.649503843701
41.6521347722051,40.0255874572648,48.4207908191433,60.4495534632651,82.6553213491926,81.7741569102588,44.629910709093,51.3016445905705
17.3156218185113,13.3300358865791,13.2392230595193,21.5663068975465,23.6123329256205,24.562634843395,24.1667919931747,31.0886285736616
9.01859121779767,11.5110408262819,16.0472309465019,21.1589427705507,27.9254529183381,27.5669700480103,28.607874175165,31.9963684955274
21.6197853095581,22.3506879461606,16.4053192441624,19.340639215479,21.5029855876635,12.5904908999704,12.2192641617692,18.6028900647584
4.54044453338211,1.42513078023646,4.85716766872985,5.97542618129925,11.909473992166,4.2533992747132,13.3235093669167,11.6049637489498
32.8903052230225,31.9498980628704,40.9173204850446,24.5800739154833,39.9151472935711,20.4232532597888,8.45350722674631,2.08372781452549
111.82637815478,123.702696611945,150.67083097584,99.0328989625772,98.1486829404441,28.6336055082746,13.8193040939409,17.9594343933939
277.078028218252,269.243682837247,357.871109394278,312.491566501871,227.142036508824,82.653983081273,41.9557665112168,16.3223713760262
63.958820632492,69.0079293202323,107.292311187071,105.853070410999,129.402908572143,126.430929462107,152.439299929038,201.235566741016
49.4598504133065,53.4324510347214,63.9856076811702,64.7048963392588,97.0193265559326,81.2341500865052,63.373549276965,80.2495504781525
51.8257885469081,59.7475564243692,81.0945354276415,65.6678915394146,105.112432964728,62.050389210143,36.7720901551872,47.933825261975
10.8892121858415,16.7883403504807,21.4385961787863,21.7684324897408,21.1004437147232,23.3411018944069,19.9990012083154,22.0313950589941
30.4722366096564,13.7252779822262,7.8909380041031,0.86873864010133,3.61941321056967,9.82964625525422,16.5549548541774,19.4310199794496
469.731819862009,468.77823746507,439.752650450888,133.020190542029,105.195473254033,104.160203312282,86.1834542647592,71.8689712353365
185.495959515833,196.911451686071,216.826677894238,209.592601468999,218.975053886513,233.017240577169,212.761026516856,278.365814161588
299.808978992145,384.053133482533,381.117540876614,305.722871857178,295.957003572127,244.131533342011,195.402253865516,154.194187930499
238.08077966759,295.521103523964,265.168216796781,167.543445915569,129.164346485275,127.075483192285,96.0208033583222,75.0916722642612
66.5356079365139,83.3867644874475,91.7008340045788,80.1708919392103,253.08953135357,332.019979658737,302.387989831693,212.957302151893
98.1361978885883,98.5210595372472,92.4188705729882,96.2641052289898,77.9918401930242,83.9771668777453,77.9712413105033,81.3005699228678
37.1664596509124,39.1558381976344,40.1761434800853,30.1470153201926,34.3058552862476,13.3878971932698,9.51776076353082,11.983117634132
65.2732230358096,48.3693157183039,67.9400935475305,85.1920164544467,103.047903469929,92.1784742609092,70.6009651600753,62.9497607926212
77.9272904767426,92.5864611753832,121.636801969999,97.3995419274244,110.618674567594,104.751548919631,74.8398133452103,63.9564610783738
194.445183222792,123.239878104523,86.5376803578742,29.9715999832014,33.992409565895,28.7477676675672,34.9993101436973,62.8262123660039
492.985758212286,402.939715344729,194.34707170715,112.805757550287,75.4673745551097,50.9452024470991,48.9644174743731,19.9362228833224
206.391937278121,176.672671394679,166.924250482383,90.9549010510695,73.9653610198015,34.1835709973575,17.9330575772566,13.2460653999713
376.635523218764,118.561328832158,62.4445959271054,43.919385806318,28.9622162794572,20.7606188710231,16.4892578524144,17.1036872375073
94.6055396552094,79.9907229581653,72.2972209609883,67.6695710518046,120.466916257753,118.364483428216,65.859940522148,74.4528196563976
156.586413730651,135.837561499344,85.5512160273585,50.2693277755741,54.4185851587026,42.7903805870925,34.7331680510351,47.2321703905907
76.7939397300511,67.3332050949333,51.897527296976,26.7257615856857,35.5799421110842,55.3314280458215,55.8182866306316,31.0260209868868
45.3139717142578,39.2903490861764,78.3868264396816,59.5526496422108,83.329911184535,62.3749948256674,43.7142051155293,37.0030934219993
132.969478688773,105.045193470624,95.7205407118288,83.5961944793525,67.7956231250904,40.2541551786776,26.0151846756654,20.5983934542092
60.5066291832981,58.1721221160889,76.8581789394229,98.1302691113881,90.9058622478306,67.1456979528162,54.5885410806342,56.5541645479805
43.9306732060818,40.3353300527613,42.9765256555247,38.2363128677764,38.1320875296649,54.1467535516484,37.0828940347501,37.0847591626575
129.417344451269,103.254384912566,64.7956240033758,53.883086042356,51.6358599136149,30.0610777130522,23.436357390902,39.6870617692951
71.3865125064459,52.4198365099428,60.5056028819029,34.6442649280461,31.1922232711988,28.6737580402878,31.3814769438654,34.9575804232407
97.1525282575441,43.9241414511217,9.6858803870787,9.16286990605414,7.72065595293026,16.5136681486237,22.8683501256736,29.1768873810456
60.9811346607841,24.565329815526,11.848753829175,13.4273486138887,15.0331606043117,21.3487247428947,22.3618044829878,19.4028302350372
69.2901433936513,35.8947829859776,24.4135840859224,14.2079295943746,15.3889585919788,29.3580662908476,30.0782373705936,25.7953143683136
281.948268264017,116.941864257569,57.4155019297912,30.8359686968694,32.0947764823517,33.8530310280057,34.6785495303833,42.5120224922557
265.967460845746,175.209322658738,140.643965760803,85.5544515068077,73.2704456828138,64.7852592881417,55.3733060645455,51.2997449912167
149.751371433791,135.368778831709,131.454971797173,129.958972957943,115.362589005796,84.7237639747301,94.1349253836485,85.1068670975339
265.916782434201,216.894196374453,182.050507215776,117.747932230103,105.030302830948,66.9469178706854,40.6440576060003,24.0495351883758
96.071994740093,76.7528148232408,109.788893241468,121.634868995932,139.773749177172,145.016951423693,155.660822159639,184.040199362175
11.8277271300967,26.1865590577315,39.8775631833023,49.7068632734072,72.2303141169768,90.2656197078857,60.8115179722605,83.062545537074
378.037029816397,409.006260802993,552.259389436698,402.388128047962,326.237343684298,150.627685569592,110.255932639944,78.3968855112063
137.014617303006,154.588561826621,197.197630499455,366.133262574748,470.130475785843,525.850055530295,242.701315521433,130.856577345802
67.9640986533977,74.1913038657214,76.1976852820737,124.824664440315,103.040083948803,50.5117429858767,51.5123432642484,84.305925343173
58.3860983669489,71.2923946969237,77.6517201233491,64.5117873380307,76.696531431428,94.7056853615369,78.7512717721887,87.8710867070167
33.1328963161376,15.7020187412727,10.7222215974337,17.1516912240558,7.25073295083963,13.4982008866096,20.5926551361357,31.1520378446596
103.022531464038,89.2427560009455,102.33104593251,66.8653615685156,73.8753835926958,33.9453152018102,4.69094832987216,7.65915942290906
69.3408848954481,83.2656688376746,108.67368764078,74.9923107997085,86.3962957758291,55.2498242432521,43.5860543258183,53.4437731689303
259.119222451696,241.163849975907,276.469425540701,461.459120362084,469.980815227768,219.726016380704,125.695492702015,82.0634702754021
172.712515900807,157.623104784119,193.499201549945,232.172325147209,195.400747709493,240.169936107743,192.506796676058,70.9862233196173
58.973126115758,33.80118946925,50.7167555242958,65.845414057697,85.340326155146,129.298614998679,90.975972656962,85.2108742759371
75.71933413749,45.8040251543883,36.3709980211541,21.7665616141469,17.891817213318,22.5284536569,27.0096297768129,37.070954883979
95.442297574012,63.7943416896155,59.6366266597366,34.5059772839126,38.5170948141267,24.5903121597562,6.13385980237109,4.43248021001736
178.24997675914,194.073828591951,217.230390000385,141.425407896956,133.060452143499,45.0833149637337,21.3745147004255,12.8060788010306
168.468774412177,160.805317332751,207.874779385587,159.05257749496,167.966033797157,97.2765281697729,50.200057429534,44.0937427697823
24.0339984849257,31.4370281546518,37.2555095433224,9.88950622414478,42.5617725144597,69.5660280758379,91.08710516743,100.344780783302
87.1959827355955,48.5593891525013,51.105051594928,67.4303131680133,30.0278216291031,74.6670039969799,111.612281520407,154.058126305927
88.7610431049422,37.5802239203393,52.1108299477587,68.9717219738154,88.0695436304809,102.964869313534,113.405188460776,107.729679539712
181.694543589197,149.545182777396,126.915035258555,184.04279556444,253.714202307737,303.335722143154,292.504416948901,411.705154347118
21.5979641187156,35.3259159237354,75.4311949210873,154.997072368686,340.557222562467,363.631425158941,397.038172291235,372.922704995507
247.99586496188,200.03720510545,246.75202643472,296.821327875891,300.387430884014,250.078227144463,274.971251556552,352.80329103908
519.416730406697,572.738114140238,703.552508502679,701.904532014514,676.999476325352,512.489604869212,465.26116605237,418.205918488426
334.792381706542,383.756499625324,556.662520948007,583.694771291233,498.519978806921,397.055963459076,383.346548953476,356.198863146468
347.948098364153,312.344244377485,314.729359062064,206.115939855443,198.562688140207,225.376993359074,259.415305321447,247.313241459656
81.354374107285,111.393088764836,180.158721691564,236.228557337336,290.560209850766,254.702530199212,241.109254434488,215.154367981326
169.796985708193,173.319355010773,186.187814981291,175.804539981419,240.422027615695,335.044613083033,296.391374688411,256.196801804947
43.981563819654,57.5407202443609,99.1940555759256,132.773837538709,177.312542228038,232.975255670751,218.868769874379,203.207764025871
27.8822991803585,33.5901679316838,39.671264902342,48.9146766779973,63.5317871426321,59.0577915307567,53.3251166210244,99.4554832441334
27.6607746167334,36.5010259864466,46.7207291309148,39.4979120073243,35.3925192556527,41.0477788458082,73.5120705041861,69.7042955599742
41.9079379468306,52.2477915024878,65.4222347586601,70.2265052232862,53.3145651744043,53.8139374799844,83.4335258192506,94.3952947825972
113.842724085845,79.8764918837634,69.5170338382853,106.438755584407,92.2443738719569,95.5435504431972,108.701536584414,107.757053161297
92.6783601199,99.2409565269025,105.283575413907,65.75184745467,54.3747466489057,27.3749231035799,42.0702525497228,47.9839935244963
62.4874543418263,57.6176650994932,53.6748586365405,50.9082050748576,30.1949409232682,38.6078859529456,49.6456264319013,58.9985548548565
35.2217293671101,38.5727273417105,48.8479322409133,54.7906053679989,34.7647423080373,27.3502790301583,33.8338289931044,22.5364654353889
54.4020967549999,53.8028456859293,96.376393976848,93.8620105814,91.7585346016723,67.603341010124,42.6997712082802,41.9897137367334
79.5914423859315,104.764676237676,115.71875553998,81.9365344612734,30.4403825410414,14.703205140457,44.1569901992485,46.654158097158
15.9738836179594,107.649478235541,103.212549197135,68.6876578596899,45.3880978796723,44.5657517689392,47.0386500650748,65.1282110900325
20.0687048275538,5.8232856129404,4.36264479421718,72.4116340808894,75.1874192110708,117.307652469907,158.96875366305,198.055849266172
12.1490491547857,16.3973546099176,19.9090830263305,14.5869708825323,27.4129326370531,81.5451935861105,178.65135366483,418.868965684756
21.4147487936711,8.44696204365208,3.70384433367747,11.0907017932315,12.790216684188,39.5538009804232,44.3855770259879,110.786433938028
172.162975240071,167.853833813003,171.765197416205,123.720873728866,100.934183762369,66.2898930323738,42.2951133763859,50.9376269988169
168.084485526861,80.3139992751667,35.8907046610742,25.9849569064032,26.4675724069965,46.0631163865247,41.8489348623068,62.1253311221492
312.260606144793,231.394660110877,182.290347359978,103.156061117557,76.3594428278282,61.2325819018429,43.2609557918699,21.3350991957431
99.8854630616395,169.02990521734,269.178117586901,157.013775278101,86.7014881653967,65.2112373304182,52.0875788204535,20.0456882777503
15.3421349889233,36.7175416474698,86.7962478903874,113.288501945367,113.102905910534,96.5993526858005,102.77006707054,69.9525540323141
159.047026289359,144.398704610251,128.010494271183,85.7809505700738,69.6376745866982,37.5077618739041,16.7919701347404,22.1070397209594
73.7519421619526,97.1956527704579,115.644563560426,108.350357870375,108.965164573132,129.465398162823,92.4330582917422,101.201870459
81.7497654297377,78.0096744489992,115.290381292378,104.593352910241,118.953642934053,109.04160761246,51.0037305725928,50.8909317117108
19.3729235888014,19.9666552805821,33.7093117030395,29.1936058372132,29.9520974231433,32.9105803660898,55.5029168712679,99.8707004654993
58.5126624903542,37.6733932707445,24.6066307773504,14.0708915656084,11.0199480975388,15.3066243062257,26.2569746754778,36.514257861482
45.8144860227577,32.6469113262281,56.928224356786,38.0175105299424,19.8090784710715,10.8707488012327,7.73191370823503,13.9561053358852
45.6381516756063,57.3270289152755,62.4955412751907,32.8801493951347,21.7628646764129,13.4495570234679,12.9552552108292,1.4559991802282
24.1812359446155,34.7165682390322,41.5393471675946,31.7796010529433,38.8191314331749,41.6281579748829,35.2362672908798,30.9383167739972
24.9246533100279,17.7134792693167,32.5129912876975,78.3216714400741,221.663647203237,401.363569613535,315.209044570282,419.682385709331
67.0568879571265,90.5114755893152,97.1250874436259,137.523347728667,200.532352295766,293.764109886514,288.162684472103,306.620964989624
111.333968027779,189.29422587548,300.774898536204,355.528512816028,360.753179380451,242.107620300409,178.897052573552,188.854641307544
241.146494431875,428.97654044224,653.831239618848,674.71337277311,724.33658226693,690.133113356042,402.303692296518,347.019711253623
305.043090087213,343.783757874418,397.396856848406,323.5123259105,356.640357950014,340.024999168009,324.297799774313,289.391135603836
305.884681185018,301.785594596904,372.873259818387,423.93329384605,403.835496042103,352.700737235954,319.025824258478,347.861932746589
148.125767173415,154.687315822403,185.43011475193,269.369208342933,264.335902144992,332.086459748268,387.947666497675,377.626788065623
62.0231222609553,81.7331400179856,99.6351556608646,133.750004979328,159.757314107264,182.251915205871,180.119884844114,184.289147240821
50.5926340757178,87.3087237515015,139.059665040932,172.139235337005,157.747820144754,165.253119816388,174.395677685897,205.888650363092
118.003280007226,88.2888979901268,131.846521447549,161.031453073456,142.570394569013,72.4950447788662,56.1432654044055,30.8592846185501
50.0053538398581,56.1473535055241,63.9592133740795,24.3115339376567,11.5210448610898,26.57321933492,39.924932594748,48.1375232735528
137.302323428981,148.313180597125,176.20803829315,101.884285216263,100.700240547762,35.4682582932878,23.3800043902299,3.61858583002093
269.420347937264,238.923614699057,218.453074111724,71.2458379843961,35.7981459703171,17.4318872979678,14.9356751492519,13.4875255789101
309.097535424143,266.237138808446,257.316460691723,128.485290183111,81.9664943846,27.0687902567405,17.8031764254863,27.8552103149598
385.770000688913,409.396974454283,470.235311263628,259.403476285942,246.593203882182,115.316480731257,65.4623428337243,36.9074909313488
97.0065096668809,62.8779367545791,50.6711205622807,39.7363056901268,54.5417323188257,54.5148483054119,54.9670103453165,98.5037320381629
121.025894112987,131.395277614338,136.261184645534,169.010533105778,143.499108941429,146.070255746893,106.905502221894,96.3279513645061
53.9821775191372,92.9680315385124,153.650725684726,171.123668423663,269.351771835273,305.404934094855,199.603138615603,181.692324767219
91.1395126160328,112.958584144041,115.564428428925,99.8814002237217,168.802002912432,218.722351531844,211.983129384458,192.776694955167
54.4897593031078,59.4020654989425,84.0517606209577,58.2158732062924,106.008284621874,122.460063894792,90.7009212112397,124.514934342462
82.8774748381419,126.355872447011,145.148308258335,158.980250019017,149.027950182178,238.003688818957,192.467194142852,107.686545508775
27.717998361072,13.631406980508,19.4060457471367,26.3484232254484,66.7861221095302,123.812578276677,172.972755666728,288.215242602468
35.5260612828279,41.306299278137,43.8929124899569,6.26905193149455,21.9661844275984,51.5512699342953,56.1403655431621,75.8075411586932
21.2161970967163,13.9688939588294,9.34126308061979,20.2481223375886,40.7667434077135,25.9794489338546,9.5632716310577,13.2988274869186
17.276606923036,16.4166891418882,31.2526132021853,19.5849818610348,38.1722718336275,49.7580394248617,32.1312675402479,11.6966593004089
30.0747698768414,12.4663944383772,2.20388136022258,46.4036329749372,106.710700251412,136.56775557586,95.9481006421519,113.624394382204
58.3829769292741,73.0029901668897,98.3565408587404,126.228272415787,156.015847316951,162.741854391658,152.472270618992,122.900487678673
111.376915238524,108.179376209379,122.738565144238,83.5917211340137,67.1444949164639,62.8664805162167,36.4983620374685,31.2388704141668
233.356148301093,190.317232227356,137.089228153489,85.8898650483138,70.5388641058008,50.0607880212892,36.2924165164544,13.264450811532
142.168248852608,211.499797412894,262.593541484436,130.63988730898,79.355985216257,47.8818811180433,41.6743113032662,32.6618085627315
52.807150198011,68.0315488596033,96.3004714374267,82.6983955390992,77.4402389698488,130.028560050133,106.586992676042,85.7072081552629
89.4905891925532,99.9358161198366,109.00130602851,86.2036258955644,94.0289946487839,78.9057165629714,49.0389141582068,47.2883314754441
144.104224718177,115.125912465998,105.077045205304,63.1703560390552,38.8113936533519,10.9756471955734,8.9649456468925,8.6799427877253
103.395303236311,108.607943796153,117.549592115384,90.4266257355939,118.447083075551,124.861908484131,79.5776826375158,106.893011110222
62.5798627808483,74.0161916981136,80.7680470938381,57.7278236911854,55.0521523864624,28.9637427685545,44.3870850997213,72.3383552856611
