theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9
1.326069629063409,1.417285790220331,1.4034255334039385,1.5192278164302504,1.5668640815503043,0.5611231470495271,0.6572202679267127,0.8569552566007455,0.1573943397314959
1.5193278758021438,1.4943985403957882,1.3975407248042457,1.1387532970365626,1.424824394639898,1.5425506754358447,1.52732245840818,0.9579711102034614,1.3574889230409823
1.4340391960780547,1.5657107008941715,1.3183682628408264,1.1656623506219654,1.5150097572796786,1.3595798162862733,1.5468512458169597,1.1356753955155177,0.5211776550136992
1.3460020697601647,1.4145169459211968,1.1290277980760854,1.3627373194241144,1.1739237946030154,1.5058746677248707,0.7691695193785898,1.2985597480291626,1.507884145902428
1.5431414105095909,1.371930484794395,1.502550819310654,1.401786759028332,0.7504544952053678,1.161262185542475,0.7992876943708507,1.4987566384258821,1.0510769498107346
1.447281560932816,1.5309616994382997,1.5522063593858801,1.4991969317812757,1.2001307820099079,1.4236352484019679,0.7180792743750404,1.4020823150282866,0.3949747965236887
1.3491998700292378,1.5329369423823604,1.5449130820020285,1.4443316553737648,1.5559684310543656,1.253261879812774,1.3053152342531047,1.3819947377310178,0.12113586758776525
1.3886360214519093,1.50772771562928,1.2607615865986634,1.4210121172657175,1.4218821344218675,1.4376243568990201,1.5695741070228209,1.1989245596853282,1.5668151044650058
1.5250257792393278,1.3503962161790868,1.5227361782103335,1.3204482674421834,1.2324396632079417,1.547477276470067,1.55474503429409,1.3246984484469357,1.3560876298598672
1.3050375459278845,1.566590721650834,1.561453073052385,1.2256818866279218,1.4526738332327715,1.1306977638548779,0.7603257973934949,1.2207984889208077,0.2831998493960898
1.4924686442200614,1.378415934922675,0.751698038255514,1.3327857558668998,0.4519864926480837,1.2762550416795124,1.3794061418979395,0.9015463002415156,0.566144235500543
1.2616578296132581,1.5684172907664307,1.5548638249957247,1.369967216194994,1.341083793201096,0.594544051303494,1.1959510809311362,1.4603482819175155,0.04148984052837219
1.4432043237482008,1.260241083096632,1.5080942308026029,0.970216608131063,1.084641385368073,0.8069994052657986,1.3742556209004906,0.4012846525706597,1.426865000811012
1.4948218502779058,1.3617413775915503,0.6789281119938873,1.5704793428278911,1.5701536191696883,1.417253310471834,1.053966195379504,1.5073541248360274,1.4113242817246812
1.4157761958689359,1.467932020418523,0.7960291597034382,1.4954079182775624,1.4362581498977984,1.5481620571558157,0.7872606455824038,1.489071996028216,1.3431258584351797
1.537469108511823,1.4487245265551474,0.7713809289991829,1.570214828364212,1.5703513286716064,1.5639345588506959,1.040895516640021,1.526742419289786,1.510023101618733
1.556878756518827,1.5040830713453348,1.5512583835410623,1.3715635380848983,0.9894208016909138,1.4091921294948337,0.6856490946207339,1.1334063579895892,0.041914524418877955
1.5186815269209128,1.4092282745854259,1.4186147873303776,1.12341033681522,1.287112905388292,1.4722681744273411,0.9291799651538526,1.3305209824324509,0.12788347088204863
1.4563816325540104,1.5261032912753463,1.3252610862377718,1.3817216206228549,1.337343635490993,1.408886973265327,0.7428739148183968,1.1907623717208737,0.15083816827274643
1.3782075417948023,1.3959018685997255,1.1477258078151982,0.8712008394114348,1.0739482821350916,1.5173940209638197,1.4416857812825992,0.9310314835971161,1.4435514569757335
1.106735769829904,1.3651685900123776,1.555744398302947,1.3061829883452936,1.4489901669790657,1.0382646554866886,0.6161099593246842,1.3175100590486026,0.38322188408057034
1.5240405261435253,1.4769134361410572,0.736638331055616,1.2019555427557695,0.7556230250148906,0.7393715885991023,1.3284529018510711,0.9803874453399365,0.5188104177624763
1.5129759320692076,1.2927749658468182,1.523153738370491,0.9668198720124244,1.2304941834396794,1.5365170518661728,1.441729190170808,0.9714562239801008,1.4234811509416188
1.461296809131602,1.2568251626811435,0.8036846393881778,1.5648279200660218,1.5363914042035922,1.3306385695890068,1.4589784182293961,1.3030262610887908,1.5008834371427704
1.3637915111889,1.5166056216938475,0.8808359750690706,0.7378858396256157,1.5618658091453117,1.4517309656120012,1.0437050596845256,1.3730270423818178,1.568581414138656
1.4684302146396033,1.382997681750212,0.6765227246248012,1.530329559077864,1.5704538574498232,1.566260192117631,1.4775003910958473,1.2963683342818018,1.542077252706558
1.430026109679474,1.352169183729104,1.109309804921156,1.3851494962256685,1.5446921618420015,1.1319728165119876,1.3892003516957931,1.2812818449887402,1.2071149956563823
1.5503723459661525,1.5062247796838246,1.5707298411496684,1.2362500039082103,1.001652506442917,1.4015682960330662,0.41437904727024194,1.5504639731651626,0.4752340075589361
1.491409682053391,1.414316446836602,1.5640378633008105,1.517427318541629,1.280884896122186,1.3103672999804516,0.7053026402600333,1.4474344059820305,0.0791790632068839
1.560496756237635,1.4673371999143168,1.5551821377427542,1.4594644154442147,1.5493376959103928,1.1358709574280377,1.1015747648043233,1.4403878736940037,0.06041981269882672
1.1877526620878414,1.5441063182573402,1.1764118210545942,1.265559642470201,1.3849262358997925,1.260798322305003,1.4533157445208205,1.0921891640340704,1.4060130438554657
1.552097509296675,1.5661058574395883,0.46105177414716164,1.2868696829452066,1.3294833631109564,1.264030964265285,1.4795905311824962,1.0910884922098592,1.4054470702153314
1.5658297619466162,1.525406781183443,0.6965126402203505,1.4531178004308138,1.3669821987223454,1.250004964614471,1.5344417213545893,1.4472850097941115,0.2115932364095581
1.4666651103056065,1.3318030957994027,0.8984164785225135,1.5254873316095816,1.4993781928203695,1.5539328506384327,1.3481137499241265,1.161932424376309,1.1890175668451084
1.396732979362459,1.423013179595878,1.2344547643666266,1.5197866902699388,1.5667225274886754,1.5644771705583365,1.5525837562805205,1.268783392255007,1.4556173486475164
1.5565772328858292,1.448091641675738,1.5678822590879238,1.3115954469502755,1.1603218199518321,1.4392429988264976,0.8186142976313471,1.5316018918112837,0.9839168646795138
1.5300919611802128,1.519966700939168,1.5462614747532075,1.2033722424839775,0.725587927051442,1.291263902727278,0.30909155930889587,0.790743201883477,0.21393674199563006
1.569392723650957,1.0734396192854168,1.4473301485278183,1.0560113881991608,0.8015180313880806,1.3872177498207219,1.3688884593764878,0.887591544531805,1.2717510698695729
1.377346237183047,1.5351158235300686,1.5705869189158121,0.8555919918841988,1.3432068138689952,0.5703003662677607,0.9758779389125551,1.4835301634878724,0.13438979671200313
1.5496260409161233,1.462109904376243,1.5557776475114748,1.2685943639270043,1.4951228596171646,1.438781758360742,1.5694482005079289,1.0700351684704814,1.5076964290606267
1.4914150339824004,1.4435304202283339,1.2375061108764946,1.2238582650520906,1.407703670629611,1.1279725869407355,1.504049661650345,1.286377229150599,1.159790045279269
1.5184866013021394,1.5230084349580273,0.5837139363770311,1.5429783755614883,1.4326080945892061,0.9434828812465726,1.5481628217632164,1.4104771476253286,1.3769787872548185
1.4346181308506618,1.0452644482752536,1.3421196327505165,1.066815485961825,1.0538717240689022,1.1466646803318998,1.2220220762449543,1.3233096125514268,1.353612227226303
1.5201976800679082,1.0504901120305836,1.0089457744279182,1.5191569036195822,1.5707962960728934,1.5202287517831976,1.462532657704008,1.4157168126840578,1.4990064413536117
1.5351976454035432,1.510785880142121,1.5697209324581025,1.2614495138223452,1.000763227813644,1.5075851960990023,0.5826453029432043,1.5421931769214663,0.1291949095671523
1.179277996098243,1.5570076224845095,1.5585784999431194,1.5030421102422662,1.4717387841784373,1.1747126846202227,1.3272084650740095,0.7873429585704778,0.30337634325820906
1.3531236507708269,1.3706259788515054,1.547277603053671,0.8633895410449505,0.7073795790881817,1.5148691137268764,1.220698310219803,1.0893351160867517,1.5359157557797436
1.5108881002982735,1.3317226924793844,1.3756982515179301,0.8012013991557645,1.1317114169519897,1.2441475089181837,1.219866820647286,0.6494751801825137,1.5215825062360486
1.4784953634713072,1.2905891840188597,1.314553532578313,1.1992836127495756,1.5124399857858586,1.547914051917532,1.508638634996002,0.39891455911011015,0.91588832385203
1.4456069923694235,1.360653649572609,0.896134192698853,0.8992073533412962,1.5131765768688932,0.9901492511021778,1.5442362707223425,0.5137020485219801,0.6184621660452744
1.5383451420144316,1.4085435813832121,1.5288010397943577,1.241042089378486,1.1827385039832978,1.564273039935418,1.5366712957105937,1.2239350279920038,1.5502347476277594
1.564676391304993,1.4455523191046036,1.5379836013937014,1.294711969030092,1.5305217150782853,1.4460430511279738,1.5478826891294954,0.8090077984643885,1.3290643300326406
1.5127666259936914,1.5088553395543907,1.013128515468678,1.4043390992287494,1.3482773044114997,1.297842816941611,1.5298566829536953,1.4410492917186293,1.477765600657019
1.3366161810769688,1.499748508089521,1.1152949262403804,1.5649124527604295,1.54271234068187,1.3853916076228487,1.4531590698114423,1.4700075270952844,1.3268946039074332
1.380515080864506,1.2625577482705763,0.3510298415945384,1.3759626618992955,1.5408057127317851,1.322516297351509,1.2050814937077097,1.2080007268144588,0.7353391297138413
1.4069376983157165,1.3114876533010331,0.5944165614464426,1.516337038350837,1.5338123323524024,1.569951956265659,1.1562555996938462,1.1996797113462911,1.243372008320535
1.5435429977737734,1.5284945369178915,1.5468111181938238,1.127470885635427,1.0732485140210548,1.3381457756637072,0.6597998151512529,1.4193637236081138,0.05713371165815052
1.5014550582004087,1.1750719800966658,1.444711871984002,1.0950523362447586,1.1890359375083712,1.5341953562775001,0.5112502101027235,0.8364625507779978,0.38172627889013055
1.5584645455834805,1.496483384960086,1.5704892540783577,1.4540067402571835,1.3862436048748106,1.400381936737669,0.4560097758302945,1.5077999345366317,0.13929443021295101
1.5635480741706622,1.1910187204363822,1.3839793651502112,0.8277894413432659,0.9344135403357197,1.5705056600740153,1.5253473462176117,0.81922874372688,1.1821316633849857
1.414169869166046,1.5535740728457677,0.448798573611716,0.8447686505986718,1.122016088036203,1.00673071973917,0.9124750292541228,1.1183501951376287,0.9934882498834169
1.521344869165798,1.2954035848586742,0.7479706601659375,0.7612850944420853,1.5403726201409984,0.762124976098203,1.4826467018435654,0.6829369040201811,0.11838235557988765
1.3294384949189768,1.4345880043881125,0.5617155835151185,1.5150474775240856,1.1939043027366287,0.6436730371541963,1.202331582865899,0.6470228481077798,0.9343199543809577
1.5665158341288319,1.4633212466518644,0.7436628017299202,1.5374812877270643,1.566013107913319,1.523086902564419,1.4457623032802813,1.371259515369155,1.4409360987400839
1.3847489583262245,1.525109431216194,1.0102431144635915,1.4458069564872773,1.5707694193758428,1.535829621704187,1.2740111926501634,1.373311500049136,1.475195454316081
1.4984880592522,1.4463162728015908,1.5619067182619795,1.4305098052016318,1.2008115760333469,1.3168481273611834,0.18551371676851267,1.4096211989645915,0.26159166337828416
1.4043898161791892,1.212497514317696,1.4941374557923002,1.2269105662757804,0.5797429872041661,1.471376800256626,0.43284965824183064,1.1930696839444774,0.4304704892816508
1.2329328520775573,1.4932014995042806,1.5438217750023804,1.4247086329691254,1.4614155580586592,0.727476440766268,0.8100390748128622,1.0900923114065002,0.465319897027399
1.4901539759171663,1.549528593783387,1.5504750945694281,1.2753909867806108,1.399583458196516,0.9715456429159683,1.2189850044214368,1.1948032215258606,0.134447366818173
1.4915290168297177,1.5622528930039525,1.3318725383069736,1.0797491934889334,1.388137300152291,1.152323372748706,1.4631475867929689,0.8356637424914365,0.8511018887175524
0.8156875399045552,1.413686934714542,1.167400809039358,1.2083419758573632,1.1406394927204975,1.2855354595035728,1.4663236988366959,0.8379043841755833,1.1695399909998125
1.1184795190364112,1.2542484647659289,0.5465614848813565,0.7254971055059326,1.28477991618891,1.2516664742426797,1.4809506097158147,1.4475759941134008,1.3580080450713823
1.3247757419633917,1.2098071105102142,1.5601059792585201,1.5387136793052472,1.3145274297302076,1.2231767702248157,1.4241055983279245,1.5013942097937851,1.1364383804705633
1.5338544630727642,1.3176779510217818,1.098153752568944,1.5671866713005655,1.5706674598923343,1.2755488729319056,1.497012952563212,1.5516149153232097,1.140194272339133
1.4840004488587386,1.1684714823974274,1.413956328054398,1.4261794250873274,0.8573470835082164,1.309684456133249,0.29481183809573946,1.3768206717561418,1.115643763742668
1.47773223329966,1.392402822274821,1.3649998694778898,1.1880949812504995,1.081479616404847,1.2618866955416324,1.2770061529209205,1.2248161296443478,1.5470102657528741
1.5683983500604197,1.3375582074375063,1.4725946324584582,0.4271839620574688,0.9740317031963448,1.275186804765502,1.1826097596291392,0.8024875075301333,1.351874909300399
1.528193635841484,1.3710072100052182,1.472284080873574,1.0811315892221511,0.9873482968613396,1.3760968730048067,1.5331673181393832,1.0880771762133936,1.5186225718072057
1.1469949411521638,1.5577930545371323,1.5575259401097588,1.4821024193564591,0.9689695275223085,0.8385369877182252,1.2773097380768217,1.008009677654158,0.17525260662555614
1.3388849390566517,1.5264280832147636,1.5508206899602333,1.092836982828806,1.5285681839456435,1.219854117436598,1.4293775139570892,1.126735275285439,0.05715784101027423
1.1823603503141793,1.503053848315185,0.5286013131386244,1.468549396440576,1.371966929310821,1.463104240454206,1.5309961868742952,1.213173742845853,1.3184798695519206
1.3617584645034144,1.5513500869329624,0.5519335813189779,1.1020648188858626,1.436431578446927,1.4385670571209184,1.4668921684131542,1.1950308682051567,0.5715325715089001
1.4569774535274287,1.4377869032850352,1.5447030190224607,1.1341566411643957,1.3262742675478558,1.0887909528107296,1.384648320967602,1.1243932095777858,0.2644455596265698
1.4746652770461788,1.5273576017487116,1.536390097616867,1.261774028179451,0.8505476370974617,1.5256241504932913,1.0590053777645034,1.2984712398076081,0.17532632638302578
1.554697356058154,1.3110205981878629,1.5552795378759847,0.8674251385473312,1.2213460166318153,1.3023359970893225,0.27081474384188536,1.332983620672643,0.402775820067747
1.4491933794443947,1.5192249187320543,1.3266891404682357,1.1563353321131673,1.3511233215091931,1.5220906381885346,0.7253067500691988,1.3792798407437667,0.08454163493926953
1.4642602377737415,1.0531850631539752,1.4075212740542764,1.040288252924398,1.2606950624135884,1.461739032011692,1.4774751671445177,1.1880026506816472,1.4587100183420985
1.5532282919073312,1.1727809710029347,1.5263964725404267,0.7828424992466665,1.1464933506616235,1.4824638074280307,1.3140569903344312,1.0422338136836768,1.495027880567985
1.3065411654490908,1.2251785373645059,1.4868910093016747,1.0973513329997588,1.2878774793057093,1.461554599816013,1.3930887584502556,0.9209201489038746,1.4240671171960841
1.288083154590075,1.5314495362321088,1.55775518507564,1.2400167511157167,1.5336633974388965,1.3666468793540434,1.0113046752027075,0.887596480473478,0.10119720169744761
1.50337761698074,1.3273047523336257,1.5504025377712742,1.3784426000952914,1.5438089546812765,1.562527514881064,1.5589970700886489,1.1773227865739673,1.510581391651586
1.5263381136729488,1.1749371969304387,0.8269024360074474,1.3724829655850876,1.5466273108053956,1.316962933129353,1.552942658032093,0.6478839247456948,1.2141817155772634
1.0979212859604213,1.5105454531750266,1.4120327714954648,1.1123905894421626,1.2008525986606997,0.997235175225147,1.0933887992580513,1.4157009603264912,0.46437340199017946
1.4457392626527763,1.4630417386651855,0.4349976596758536,1.5674128018060232,1.550358122013111,1.5703963915468313,1.377638875165128,1.2505586146147023,1.3595395468704887
1.5593044348667244,1.5481264435062658,0.7889470586997269,1.562763103259665,1.5707496916251902,1.5640271516024697,1.4847052137237529,1.4342635571674567,1.5469646111531432
1.527907257219491,1.4462135687796522,0.8739741350341539,1.1905004390019849,1.4395470714343344,1.4475124016125653,1.4384565683377857,0.9662296841269714,1.3921343065787757
1.5470429851109406,1.1486114611920437,1.1527234490776004,0.9050686873974244,1.1968863442056048,1.4671670339410845,1.2937728137113986,0.8214973894279587,1.4815298209493915
1.550915502908087,1.4137801245647557,1.3293343900396066,1.3579701314081527,1.4833763469810803,1.5531605380799847,1.5581500839458395,0.49438190230484463,1.094541364305773
0.8286070164549999,1.4447491292407595,1.4670692406521268,1.435741089666053,1.215320556895188,0.9132034932204733,1.1619458576708723,0.8262955596980261,0.17689170660002415
1.2994044262999445,1.566535399922273,1.4381622853167484,1.4998263502731852,1.5148189038446287,1.2022767264365246,1.2047317742930987,1.4818769109666214,0.18427097457701141
0.9970193985443278,1.3342336950119376,1.5588493238176946,1.1907581077384266,1.2197754973420147,0.7826426639619685,1.253248238554315,1.2610438009964244,0.3459924474729044
1.5196768100382387,1.4369292460538328,1.3792013224732145,1.5164316151191464,1.3828503913596741,1.4342805104068856,1.1191050448037143,1.2175945371211048,0.8587969821860576
1.4330412413664961,1.5676858681160302,1.4825434711876362,0.6543836954038592,0.8707354676951611,1.2097556706933204,1.4237994385596495,1.4315270254864247,1.096163178367119
1.3384889464829814,1.518200972452569,0.46686739796237053,1.5652506275345521,1.4990118654863107,1.5143029134061408,1.4407858790616443,1.1350958926724433,1.0537817435206245
1.4120813043406186,1.4551738135124648,0.6159967182447066,1.5639981497921267,1.5095640874559613,1.5616617175318417,1.4324011255521545,0.7855185692484217,1.4763530079246971
0.9665110235644977,1.5470377441338898,1.308211105443383,1.532702685492901,1.4252997420301128,1.2455278941447436,1.2353269571487833,1.447156432315817,0.12454457071726675
1.4390278927810178,1.3900295721337845,1.3908042276122188,1.0997122908712034,1.1369072137432008,1.5229385085501546,1.5407549803479967,0.8433862552346817,1.4823900241684096
1.224766995951387,1.525420145056735,1.5674069528021704,1.0633051781926897,1.2112010267109095,0.6297021504392409,0.595625382207475,0.9009489837571524,0.5192812736593373
1.099587941863032,1.5471622236633698,1.5608740395458993,1.1848950798150197,1.523823406447411,0.9832158001094895,0.9567099120100695,1.2764881391989449,0.655009252221321
1.2085284350392562,1.2560177469909373,1.205538987105129,1.4866077720324666,1.2957423456236057,1.103528673111671,1.543213352812857,1.3427828044569707,0.589524771033526
1.5527071544938602,1.3429609819256987,1.569312609013789,1.3587312057182075,1.5451860082536775,1.4992270956552372,1.4719813364650547,1.2375094673293108,1.5315848266789278
1.5280103757121712,1.258785749563405,1.5614385437468206,1.223370563640104,1.4876505885644475,1.3648792085643708,1.4881313559182332,1.0231694217030285,1.54338475241532
1.40958446163943,1.4589368445600106,1.2329164476564556,1.2812913019798258,1.3583673529133546,1.1493393687815208,1.2894262158402368,0.7925281927600343,1.2294006816895817
1.460302675042638,1.5171085736862011,0.6224584050711385,1.383214038360378,1.5560337048366137,1.5633981399276096,1.2797299574790788,1.5060148629061254,1.2998713573546872
1.3687995044271992,1.292670478934939,0.6972739481978586,1.2777314022338027,1.4683392480789332,1.522283059282832,1.3684467516121308,1.411757691626838,1.5296160976713895
1.2677818069256863,1.5437387616755247,0.5706544039873954,1.5383417284908578,1.5350271573188274,1.408649118388252,1.2104316582092656,0.976565877525792,1.0800328315624281
1.5511123762367265,1.060411340698672,1.4472227834224054,1.1319342961862031,1.1641311716238163,1.4241568396520339,0.33942986664368113,1.163150071011628,0.06618834676103232
1.3166527301889162,1.565410009086735,1.541323620605265,1.478699202297865,1.5127858955891795,1.3803508579162826,1.4505792429923836,1.450138658500839,0.003845326118473953
1.485151152474489,1.5639044517646055,1.4441646481894228,1.2188223988323401,1.1070654693696098,0.8145982690991563,1.5045858561654333,1.2146503949242275,0.028371874794812853
1.3938158264080571,1.2942628260947517,1.4971005569829905,0.9369578473438425,1.4316238869054057,1.1930183670516195,1.2417497277715965,1.236533522597923,0.08248434456846415
1.56738951719155,1.3093551749577814,1.553072452654427,1.4079528208242158,1.5475923483340956,1.5671912464237208,1.0630736477898854,1.0107347002620026,1.4363333121367328
1.5666219180383303,1.2741162398580959,1.52411827263937,1.3370578158390856,1.4579386349385697,1.5706200375926618,1.555051138786582,0.7126158527774745,1.29899792307423
1.517860430338761,1.5097231898776904,0.4297231946881893,0.9131704269373935,1.1069583807129464,1.004134491467194,1.4742178737311478,0.3584930791521753,0.737188099584446
1.4383777152424377,0.9459370524989129,1.353796997058701,1.420087102735896,1.5645618998997202,1.3403192736058438,1.43659998585066,1.4302982332519123,0.9339631915507657
1.4979473160598866,1.5052001357695053,1.0622831546405098,1.5087448157140544,1.5553913945556328,1.5074342564511753,1.3637875314553958,1.228662515211616,1.2793048471547828
1.4406922411652594,1.4527254011746475,1.531530769371384,1.2305489181535345,0.932104132371034,1.5021479008062943,0.6369204252522588,1.402534072724115,0.015128877299765663
1.4503548813625278,1.5429950016160372,1.4167761681544973,1.3162508913608397,0.7965299313608555,1.3338067600223011,0.1485478814173675,1.4823624845948706,0.18171787034732992
1.5519889807251321,1.272319071170715,1.5652836598448794,1.3368363785657764,1.3301890082574868,1.1500883451190747,0.6093014146905946,1.375252531330883,0.08648246437322626
1.5596384476900496,1.3572183087720182,1.5384251106360878,1.142133103507727,1.3415596660769704,1.5007888134691325,1.4959225613753508,1.3637679869985322,1.4318682488422805
1.2954166148552704,1.5386871413685723,1.5693670821231482,1.4343874740529003,1.4543360761084212,1.3828496656105387,1.1737444971116857,1.3909018113661666,0.1015308005000412
1.4240802007368347,1.5630302763003432,1.5404539237859718,1.1638538888381418,1.1705833448376786,0.6727636048242361,1.0897853366252923,1.0212539656754214,0.4108918604750798
1.3821915388885453,1.3328848671007119,1.5536135746640027,1.218824332797964,1.5070611685963247,0.9823536187964141,1.205022586623626,1.4303699930055873,0.11748085133227086
1.4956229172156559,1.5303627047891761,0.7627954699353146,1.3970850724173238,1.464256164424312,1.206723565435396,1.4857404596663777,1.0185534690182527,0.6634379959159374
1.4902600737282776,1.3172915819795938,1.1205739301319007,1.5693377364854808,1.3331003071304386,1.5443151455638484,1.5284620111677352,1.460337251540129,1.4610053382348285
1.515923814893367,1.2182695323700186,0.5646127857245978,1.4085182991164071,1.4369784625179047,1.4520728084803478,1.3633573175830438,1.4979891951953859,1.450676497488732
1.568220637293106,1.382996449226076,1.5551952640892348,1.235025847282356,0.8784233088523055,1.3894384420764578,0.7538831357927729,1.5258139481141328,0.8332857400143329
1.528149106370611,1.0753901090909752,1.5633738311172463,1.1966988554871716,0.5649228247170028,1.0608503608354694,0.8675579428981708,1.4359883652023333,0.30025327124305407
1.4352528310714632,1.2870316354001383,1.5109776216060735,1.357130163617086,1.4337856336727317,0.7433693187768543,0.40924321566922967,1.2588480218776126,0.0141205971396659
1.4421585792820992,1.2481697937874439,1.4595920869421353,0.7786592903658159,1.2569377831592665,1.4433599053214923,1.5369030615657193,1.0986274351069525,1.0465128649705695
1.3296261887767946,1.308500924662608,1.2499201651010399,1.3782589599293336,1.249290009520668,1.5678053950084534,1.520780073786276,0.899758108671459,1.5472043420205182
1.5452722824614054,1.5638289887122068,0.5240833355965209,0.9861374078043855,0.6751382667457346,1.1890999319509004,0.9872194899920433,1.2968743731405812,1.3582076137517711
1.5252953109448986,1.1832769293830443,1.5636810926988851,1.4538362008302277,1.4616965721616078,1.4816234988277546,1.3370603306216156,1.0205294098151865,0.9577673669229595
1.5346973192919524,1.433781798711619,0.9638214612628272,1.3233345388450373,1.3319148573622284,0.9825994117830473,1.4423265479715075,0.687897210250594,0.8069384485661182
1.5049410781729227,1.5589835646987675,0.8714078703281634,1.2852980077868166,1.4352091081295453,1.3873097224711453,1.510683283770906,1.255600854171106,1.4331297210065157
1.5606204906223593,1.5369921484972262,1.559615476176123,0.9965054576540735,0.7759571316988895,1.3787265457831783,0.5424734507436562,1.0535500065532803,0.30675409525542546
1.4543892808785688,1.094206099617364,1.5660919837134886,1.3074963443677425,0.8047044082665696,1.5445945396835432,1.0407974154091015,0.9923518975567536,0.06911356588736194
1.5684787245520455,1.158239692932215,1.5037336302529862,0.8189534729447278,1.245745022341073,1.4557161009301676,1.2535153174934774,0.5829165950238047,1.3133216663495044
1.5283775149574692,1.3435957145940474,1.4325361426479704,0.8903376614584252,1.3898781649157392,1.5168781387922825,1.507851710577759,0.8439588535253318,1.356768294543958
1.5422925895250512,1.19419863116132,1.5694754895510352,0.9068125132277489,1.1338926104698102,1.510738915731211,1.4248605688096667,0.3264557994310621,1.5386888221776809
1.2016451626520468,1.5145705828912206,1.295347070519208,1.3772392318742723,1.3767674464484942,1.251490015386743,1.0787543455472222,0.8174363644143557,0.42713722481509164
1.1594369889949354,1.5515651733962508,0.3622662635619844,1.569615286165007,0.513642262727136,0.9011235673658171,0.8171909967582277,1.2072005898029539,0.17887708254089602
1.449726894941528,1.2080163809999527,1.5466853541001966,1.085578512445197,1.3814401478324192,1.5482477121273388,1.4799775488149762,1.102811951283522,1.4535145416335797
1.5612373296251296,1.5397405136015125,1.3371758812683245,1.5671376363415899,1.5135296368787121,0.6208968862331212,0.9315265962467228,0.5518403191074143,1.3837436924039572
1.5524442606193138,1.4433876592862613,0.83885686221834,1.3545521322464407,1.560498052062577,1.564271587877732,1.538234679834079,1.5030326767584428,1.3720874467394604
1.4901415633903463,1.2186786034834765,0.8882900459470875,1.508446281225118,1.5673261875039097,1.5587037058752267,1.5273711285730838,1.4190372190908898,0.8177002275471091
1.4979394178736436,1.455029440901596,0.5209870799001203,1.5362480241964935,1.5702939909368228,1.529882632998549,1.1087480466585249,1.1896700676381826,1.2987769674268788
1.547501714344633,1.5147209282878362,0.9928611190632397,1.5535652414398708,1.5707808926363578,1.501711807381857,1.3774844676880151,1.4757677799478564,1.296355617894178
1.4527307500913567,1.5585817147656553,1.5474071853480191,1.2070109102513285,0.7105249617740936,1.388971776799356,1.193376955970916,1.5170605134016648,0.9325361535547029
