"reals.1","reals.2","reals.3","cats"
0.0161670092011442,1,0.0567895562643106,0
1,0.101268510619068,0.769594040969762,0
0.438322568764825,0.13929537040631,1,1
0.104036223953895,0.173918369973809,1,0
1,0.334917552232552,0.683732414411318,1
1,0.440044023206395,0.566675664807998,1
1,0.0200634916095093,0.583915833115812,0
0.773389285883809,0.204181830126712,1,0
0.56356881323082,0.356295477886139,1,1
0.888365137239943,1,0.136674647333403,0
1,0.0485800781674904,0.664512214322791,0
0.0909593770471008,0.196890174847656,1,1
0.204472817685197,0.579945433031921,1,1
0.0278561787881489,0.948005430579962,1,1
0.930666399129627,1,0.817929504622099,1
0.990875392458638,0.503457724102746,1,0
0.4767013174263,0.255041866344093,1,1
1,0.24312177750295,0.134810712323922,0
0.110506305729349,1,0.497322653657478,1
0.00125113464760817,0.343868013719574,1,1
0.706989764145137,1,0.675863505429076,0
1,0.0459252676762389,0.203687731470296,0
0.26718335655382,0.645635129927861,1,0
0.128976775935804,0.109011007835482,1,0
1,0.0123683763776297,0.409231917236705,0
0.714355820927788,0.391140496754115,1,0
0.821848448649962,0.534472317595837,1,1
0.137870382779696,0.0719082457646042,1,1
1,0.885249823693528,0.0468360640635122,0
1,0.63729608025819,0.467005359346537,0
1,0.136601528991727,0.0906603436862798,1
0.187646837668768,0.0346907523927263,1,1
0.429425030848623,1,0.201677672620987,1
0.323493609205754,1,0.419999559206466,1
0.734491646822247,0.388709047053963,1,1
1,0.617126972444004,0.186916515009109,0
1,0.0363710447366499,0.168522723497981,0
0.119769779604272,0.228544587095967,1,1
1,0.140966444439995,0.850669473483534,1
1,0.564934530384519,0.24160639455791,0
0.481627585429431,0.570361264815659,1,0
1,0.652428162896136,0.571880360857287,1
1,0.294580226692921,0.566663159811601,0
1,0.226030807796901,0.928508911867978,0
0.528485329247018,0.117704675221583,1,0
0.00939485279431687,0.010111604018507,1,0
1,0.00541848934909777,0.661614083169329,0
0.00564338636644033,0.692399074221073,1,1
1,0.407045892109112,0.0938326008014794,0
0.230199946359047,1,0.762357423707117,1
0.0809577577246377,1,0.332411692082203,1
0.11440206429651,1,0.699297505308243,0
1,0.547845935342198,0.311005976763727,1
0.46639100738282,0.738108532315622,1,0
0.138646151125577,0.0248639058162762,1,0
0.732424301111322,1,0.716509825651531,0
0.202295408921234,0.0795217286950218,1,1
0.0068870397139714,0.239933415728185,1,0
1,0.238578778653257,0.0272426912960558,1
0.267611242067801,0.506105038087936,1,0
1,0.194625694953268,0.125424961559392,1
0.143124649146701,0.0571127816062551,1,1
0.426695492461364,1,0.918981811017429,0
0.351116224399215,1,0.149304130816685,1
0.37499839767059,0.78850759806195,1,1
1,0.584765069590039,0.210325140492681,1
0.556629551796728,0.0355298951490171,1,0
1,0.174581229839815,0.101243992037582,0
0.621571292401117,0.489566277320211,1,0
0.283883433598818,0.0713388650547473,1,0
0.954912637750706,1,0.0319910525759998,0
0.380931362389918,0.072077689432035,1,0
0.252962844015803,0.132389686202177,1,0
1,0.504462578965877,0.859126842088813,0
1,0.248024364458455,0.0552621833414131,0
1,0.318125130876568,0.616877603372076,1
0.0648825732207081,1,0.155201737938036,0
1,0.603766104684449,0.0956935537876836,1
0.16079036328167,0.0111742560601854,1,1
0.450577093142802,0.42616062124786,1,1
1,0.170498252279296,0.169745845766389,0
1,0.0210403046139637,0.335074105070438,1
0.438617648240472,0.016941433475872,1,0
1,0.0709700521310368,0.930756127287508,1
0.862378775227292,0.999831038911492,1,0
0.00047133765700876,1,0.437629708237261,0
0.362396302698718,0.103219975821844,1,0
1,0.0162972600491113,0.61873106578214,0
1,0.178773907708288,0.00753013251084307,0
1,0.922021287603439,0.0185260832446254,1
0.222255758052193,1,0.427851551136351,1
1,0.651905549949076,0.387201259853887,0
1,0.833068157849677,0.837102473597339,0
0.244832148241491,0.493940083027502,1,0
0.125719517853306,0.0218434918776339,1,1
0.746133845414531,0.141335702083277,1,0
1,0.768508938802718,0.410297803569705,0
0.0469720838657645,0.0693326054571204,1,0
1,0.309159702249236,0.0905773848389092,0
0.240290472575182,1,0.965346592762238,0
0.503949264611836,1,0.01181408076427,1
1,0.239138772117479,0.776767513709236,1
0.179432134111553,0.0528656343049526,1,0
0.0959225935830412,0.0444651057143496,1,0
0.253885868514363,0.0542800357583636,1,1
0.0989060416532141,0.136187099215415,1,0
0.809388290992092,0.212947117959313,1,0
1,0.486427812605753,0.802142817779248,0
0.45987265909387,0.0251696026808343,1,1
1,0.099770577360627,0.644096299677365,1
1,0.282007227223712,0.41881569344394,0
0.229247703907467,1,0.318981058725576,1
1,0.595533470327601,0.0919693045185375,1
0.216338692533595,0.105466424055616,1,0
1,0.405212760778104,0.588182696912655,0
1,0.288104621641112,0.420005380453104,1
0.740562248149453,1,0.666769305689642,0
0.889445714779857,1,0.741092837482461,0
0.343742642269379,0.0200377278564076,1,1
0.0719368585129221,0.15863206029501,1,1
0.0706883006348055,0.36221953979732,1,0
1,0.426332565321525,0.00240147953965324,0
0.718685468809118,0.654560107394796,1,0
0.50543921769858,0.654030711447533,1,1
1,0.0197798192246573,0.00840599724628851,0
0.339639038911006,0.485350876596515,1,0
0.769112936788684,0.792583960794444,1,1
0.177580044972982,0.09782654208309,1,0
0.506909704387692,0.0142556061931768,1,0
0.00408990304533919,0.727227044015687,1,1
1,0.57189497821895,0.0946495707449146,0
0.953992303797771,0.166036704666406,1,0
1,0.422127025149087,0.232843099702564,1
0.101264962051569,0.505649187425098,1,0
0.259196289823329,0.228559194805613,1,0
0.13675404372874,0.0150561213824056,1,0
0.699685823406911,1,0.872411857942614,0
0.130468270396081,0.0211791936641147,1,0
0.191716515095178,0.0135116536754545,1,1
0.275467256983804,0.62515074061228,1,1
1,0.149254720606602,0.529168315608003,1
1,0.604276310000873,0.6846314208902,0
1,0.516144073915263,0.796694173011886,0
0.931983611477569,0.341218455207687,1,0
0.16118082252525,0.432688839143642,1,1
1,0.0296187049751189,0.716329977026007,1
0.000143656220971561,0.0205143503555237,1,0
0.726506030088707,0.0938000134557013,1,1
0.620090514172027,0.207218152717818,1,1
1,0.0116818466731171,0.243966268840644,0
0.121838047221424,0.119616551698614,1,0
0.388839412549856,0.345061182642986,1,1
0.151582879759172,0.529214548578063,1,0
0.227140914285526,0.395420851694942,1,0
0.0198091059110643,0.575596361444852,1,1
0.330705655808065,0.170036482524648,1,0
3.29734605477206e-07,0.147425388944189,1,0
0.218321429676859,0.761762664762577,1,1
0.128366579597649,1,0.10635064790726,1
0.337650867437671,0.0469429847479911,1,0
0.825760630371127,1,0.592268557819447,0
0.957142647394973,0.163557151121664,1,1
4.79692383610411e-05,0.780707269047274,1,0
1,0.44421344553382,0.29191515877495,1
1,0.498165596391632,0.28420336906648,1
0.0236389347279646,0.0636832936772701,1,0
0.224067724200106,0.64302696493323,1,1
1,0.797206809674142,0.405504941704143,1
0.137538717598494,1,0.296769008423055,0
1,0.126835893617654,0.995098603818262,1
1,0.162788070208821,0.684865586792588,1
0.678507862937949,0.501988109138353,1,0
0.0325361007008499,0.290547663845022,1,0
1,0.765492181182359,0.21223264694089,0
1,0.17201120437961,0.507342380759701,0
0.963066375252019,1,0.917858889175897,0
0.125808736828687,1,0.61683280647017,1
1,0.285465602795112,0.043633259465566,0
1,0.287868937714321,0.81419102238676,0
1,0.118495388235551,0.0204704131262459,0
0.101078384754002,1,0.128621702782063,1
0.28516189311909,1,0.181889737945351,0
0.643771169453215,1,0.176378689813478,0
0.333199330196118,1,0.0154663319531041,0
0.238550367633828,1,0.0280899553752083,0
1,0.449513904096169,0.474398386535623,0
0.223172198522068,0.0482568080084851,1,1
0.200723272120582,0.181296455595345,1,0
1,0.604561492615831,0.756707659491115,0
0.486135316976928,1,0.629086288429438,1
0.188373358496413,1,0.380668845607828,0
0.513678187521967,0.00535454877076296,1,0
1,0.372528107800959,0.870243595045582,0
1,0.858922583160956,0.433395207977393,0
0.524257569647346,0.154034975159581,1,1
1,0.0181625182695068,0.486256871841792,0
0.604392081237988,1,0.809321171507529,0
0.878581425021342,0.0509258350228688,1,0
0.0970369622806233,0.0564346032357054,1,1
0.264572283805523,0.301594170392477,1,1
0.0433465842150454,0.270197357882034,1,0
0.0632757445952853,0.350706212434983,1,1
1,0.172753248393399,0.36674606701175,1
1,0.325127781871129,0.076068471745422,0
1,0.279126567274827,0.258429357741393,1
1,0.317905104637548,0.017995450058289,0
1,0.322353298309938,0.162737262563709,0
0.325798064254109,0.247554069592544,1,0
1,0.353987505353669,0.606900880173117,1
0.835025055783168,0.0894751688502103,1,0
0.111442769559226,1,0.0557913227252732,0
0.363557263118636,0.32019670434463,1,0
0.0087676612260388,0.0403866546019003,1,0
0.281631175092745,1,0.98581950978161,1
0.381826232044277,0.1439798818413,1,0
1,0.18160134403606,0.150350120130417,0
0.402415659492671,0.854586695848236,1,1
0.466007862156502,1,0.200527906757433,0
0.449378402832225,0.282480367498738,1,0
1,0.0989838918544412,0.580788775601381,1
0.630484845347165,1,0.162673858137021,0
1,0.175498250057309,0.621809145153386,1
0.280791091969632,0.00522661263313159,1,1
0.539397145227562,0.013582134118492,1,1
0.134197039209366,0.0917410869248407,1,0
1,0.136074323741051,0.596304927418706,0
0.970660209381354,0.482341352415578,1,0
0.895686302509746,0.964069463323622,1,1
0.810220301476381,0.0734585565694457,1,1
0.139206853413778,0.0802587798949496,1,0
0.362340312783529,0.537251991689843,1,1
0.0554580463766641,1,0.347064490176097,0
0.224441135506123,0.883767690695615,1,1
0.95728590923767,1,0.225594693406793,1
0.000421318180931008,0.000645220417103508,1,0
0.0155419461011591,0.00430339459698806,1,0
0.820903318133062,0.51272936903675,1,1
0.53719465743737,1,0.0403105522970447,1
1,0.492629719018081,0.694724851326818,0
1,0.49482859639807,0.308460701546273,0
0.09337230027002,1,0.681937006534278,0
0.376291863651766,0.0936394062236533,1,1
0.137157909033444,0.219222834445547,1,0
1,0.714095309421933,0.444393219544162,1
1,0.0154721927052455,0.654749607643417,0
1,0.0936191991641137,0.183033433724105,0
1,0.250571158678422,0.35839946323157,1
1,0.0673903837888957,0.68661148020515,0
0.110863864186302,1,0.483347384672621,0
0.0231340183811043,1,0.579142397036028,0
0.342604816782721,0.885878776341926,1,0
0.687393169385694,1,0.0787984066109684,0
0.238814434967159,0.307731289712577,1,1
1,0.140784857832132,0.291222358910535,0
0.506090875902532,0.319461850209342,1,0
0.254121102409645,0.0546178849219664,1,0
5.96252223099348e-06,1,0.203114852761808,0
1,0.234394080348886,0.211696211615331,0
1,0.206873734465299,0.987152383224028,1
0.0195084816549437,0.00979448525531855,1,0
0.059327834916328,1,0.308429410484392,0
1,0.55211749459591,0.743324493670286,0
0.020879263939313,1,0.257609716156556,0
0.628666536033273,0.065715716006969,1,0
0.0717822486716706,0.896593676582622,1,0
0.18464946488217,1,0.990159804799066,1
0.775653455423392,1,0.383935934977995,1
0.095484757257391,0.0197259385655824,1,1
0.739144860201524,1,0.231693518807233,0
0.52021172156257,1,0.29387389012205,0
0.439209817016337,0.138942238461806,1,1
1,0.568890246455449,0.248451513565232,0
1,0.287598104060304,0.869759400769591,1
0.463958849839706,0.307659620317068,1,0
0.0345365043046178,1,0.954377050726849,1
0.00531971277202012,0.594228641170797,1,1
1,0.371802168279932,0.0500584727592537,0
1,0.75450882066751,0.193882739057597,1
0.277015740595974,0.0583572606711634,1,0
0.288234904232756,0.129074051688758,1,0
1,0.100807284651713,0.844143061698072,0
0.471876726976659,0.347270606753644,1,1
0.0173801958831943,0.0987113950537398,1,0
0.235411364109255,0.167961869711136,1,1
1,0.161398022748847,0.364952653405045,0
0.430983054355457,0.457942138049421,1,0
1,0.197449694850077,0.620136906540741,0
1,0.229899440441188,0.586841619422969,0
1,0.0733428755146112,0.816576964700556,1
1,0.163284018936892,0.379953134337111,0
1,0.194261707030263,0.167614562991903,0
1,0.471847427148693,0.074214558664974,1
0.00439143001429604,0.747935425008578,1,0
1,0.0520705823646622,0.0121760475817948,0
0.0139833502975908,1,0.364831913408077,0
0.551856969268391,0.144398647796577,1,1
0.471866411461579,1,0.974844966837219,1
0.344201085695269,1,0.303647929536039,0
0.0039683375689172,0.00400016862202347,1,0
0.129589027077929,0.103616387762326,1,0
1,0.45130654640451,0.554965327032593,0
0.398508763206375,1,0.0191760917777249,1
0.40203037810814,0.062632299046163,1,0
0.854257002380632,1,0.424770597317781,1
1,0.477775974203041,0.359251850387154,0
1,0.644921394453862,0.0838502990103517,1
0.768913377382826,1,0.345344643344908,1
0.553195919823263,0.239564460620456,1,0
0.130114656185222,0.12320483978035,1,1
0.525909501224359,1,0.304825715328921,0
0.831662002954546,0.245776271933693,1,0
0.0689755712069988,0.29210547401173,1,1
1,0.0732176530662985,0.247060420544427,1
1,0.307237687852454,0.0956596462749419,0
1,0.438637395039116,0.683606823891182,0
0.668069604906957,0.581228335569367,1,1
1,0.29217204995827,0.197281439264413,0
0.80394020930515,1,0.620186669106986,0
0.976780319773424,0.737425499437303,1,0
1,0.370440476470101,0.786456451230766,0
0.326917973189541,0.00726077295211157,1,0
1,0.188591891263148,0.643934239173877,1
1,0.274213098693562,0.559702885466466,1
0.27482930232804,1,0.72508879863491,0
0.0991533668048683,1,0.492599160039506,1
0.40539842135781,0.452619333042199,1,1
0.378392968053128,0.110829067762004,1,1
1,0.342823791813527,0.0926318603743552,1
0.17921719598017,1,0.791170424345873,0
1,0.380800513545606,0.213496938107409,1
1,0.501359160094123,0.0310698623664807,1
0.178725669572888,0.0596153257855049,1,1
1,0.92716381020086,0.269777814525483,1
1,0.0679559782026344,0.10531340496272,1
0.210406152407863,1,0.121102889839206,1
0.679545489441419,0.245343014229612,1,1
1,0.296578243528088,0.0116358555010557,1
0.103372342578594,0.14868202517712,1,1
0.00957957018985624,0.118632198321175,1,0
1,0.185362895988994,0.188542532936571,0
1,0.174693852101625,0.186806281580576,0
0.413163817376481,0.0631637530101185,1,1
0.510061048954458,0.000467810873810654,1,1
0.133617236412239,1,0.596130937202909,0
0.0488532399891391,1,0.229585217854011,0
0.702943171112275,1,0.548619566028934,0
1,0.194779797740322,0.233026272118353,0
0.874647568064972,0.509514267425909,1,1
1,0.451381879623337,0.711876719923066,0
1,0.0896437536174009,0.189096684961289,0
0.396177754737485,1,0.233544964519634,0
1,0.213258783406047,0.675658157629471,0
0.607164918617278,0.306190067738604,1,0
0.603649346772834,0.107802276722338,1,0
0.376626919993796,1,0.0616194969313413,1
0.763091740498984,1,0.146701690017081,1
0.590571106670414,0.198382901755907,1,1
1,0.0127266111630879,0.0131569984261797,1
1,0.0662736752534372,0.28365003167426,0
0.0274110823881062,0.0229118605788526,1,0
1,0.132444063724771,0.0628403880032987,0
0.409384362508472,0.0804032468497949,1,0
0.286137089227608,1,0.00754417046079678,1
0.0174589137141015,0.903736013000844,1,0
0.0845094354595155,0.0757350155600855,1,1
0.00499298533334089,1,0.733548895302486,1
0.105643766263307,0.00178002790265169,1,0
1,0.139299959813569,0.0480128865918661,0
0.152247957268256,1,0.0383454535753197,1
0.601940458234258,1,0.910556965971506,0
0.154399301419919,0.198323223311027,1,0
1,0.702726009120095,0.122448696698987,1
0.00545803934022132,0.268507114041212,1,1
1,0.0373082405202909,0.466781076398069,0
0.110946975282004,0.951131357266723,1,0
1,0.0844246328636153,0.63363402057908,0
0.19668240417061,1,0.876931757951248,0
0.175960217471099,0.185316407072438,1,0
0.0882743007302571,0.294920574149313,1,1
1,0.536182447304547,0.0285821942815291,0
0.214693619489979,1,0.487891688159818,1
0.779371203964301,0.0139883275057609,1,1
0.174105024289116,0.06114097308965,1,0
0.0672743172729568,0.075234466790699,1,1
0.00960319276120466,0.148609738479984,1,1
0.560795066142654,1,0.37356112444625,1
0.321612004117459,1,0.506209508780227,0
1,0.245630503078004,0.961958633521969,0
0.121751027125702,1,0.114884611197353,0
