"reals.1","reals.2","reals.3","cats"
0.307463300854822,1,0.244624536100565,0
1,0.282230766303045,0.012566867020366,0
0.838990484247268,1,0.401702403900214,1
0.0020150961371697,1,0.539874578773523,0
0.629224566223193,1,0.729694017349802,1
1,0.446686047597791,0.078662476655031,1
0.300267096956325,0.724617070712101,1,0
0.489111382900905,0.388185431924331,1,0
1,0.486715500849742,0.179085828460088,0
1,0.989154032983209,0.0264977321121438,0
0.670951592782274,1,0.227382165125037,1
0.339026735098064,1,0.261952960365834,0
0.491270905251476,1,0.105857534603103,0
0.0129064463078949,1,0.991263301536663,0
0.313114886580979,0.694957093983681,1,0
0.278965023611409,0.290879041872102,1,0
0.517492471088677,1,0.356463995138719,1
0.0995959411482904,0.110711861331078,1,1
0.638410433684811,1,0.969267662728898,1
0.566362003110193,1,0.249575531070477,1
0.387396172238009,1,0.006789292700235,0
1,0.550280123972229,0.198444004860922,1
1,0.613124037780213,0.0340066546570182,0
0.317016046163544,1,0.458396286011848,1
1,0.0609087313826886,0.0825029617589049,0
0.535988609783088,1,0.0309251881209611,0
1,0.211154908824189,0.185232668322066,0
0.452874348615041,1,0.223819257274787,0
1,0.822949070352297,0.176216169642986,1
1,0.511318559118419,0.0010291950666812,1
0.0693555573419436,1,0.431124118050911,1
0.494784544068043,1,0.0921161183149523,1
0.397078288232639,1,0.259877886987625,1
0.0220992817007709,1,0.910016831092282,1
0.192719592833921,1,0.0560323623101611,1
0.818616796168221,1,0.274855680837549,1
0.255092507194183,0.313239731113641,1,1
0.923581748576724,1,0.60160740335836,1
0.308403110657372,0.444223754926927,1,0
1,0.879713814546278,0.148559521850157,0
1,0.966655807644089,0.981076113038007,1
0.589761887450693,1,0.0621693166313021,0
0.944734012181251,1,0.116960936397448,0
0.679401085876391,1,0.00890748120950767,0
1,0.797755889302575,0.119215430606019,0
0.539786745303357,0.774521521108529,1,0
1,0.372403738862005,0.119839771315085,0
0.00729684327365946,0.532419252120531,1,1
1,0.168072177250408,0.957765583114377,0
0.512351065731799,1,0.0145436834235093,1
0.73213553187222,1,0.113242007246146,1
1,0.965455369340746,0.0234041723770105,0
0.204539213678856,1,0.0946462614215724,0
0.355754495844565,0.732726169358773,1,1
0.663849315971652,1,0.654374676999833,0
1,0.5586438931704,0.450559786862658,0
0.917075708939883,1,0.318163481060458,0
0.754040130333156,1,0.219710610604077,0
0.490370543963796,1,0.940506989898125,0
1,0.931413223566402,0.146468189356361,0
0.97436709046366,1,0.0290925040880118,0
0.667835986440854,1,0.79205090129562,0
0.892149321652906,1,0.00369788954791959,0
0.266192353401907,1,0.189591123711015,1
1,0.990406989099692,0.479874873388318,0
0.457472539215261,0.653236886001499,1,0
0.65058547401304,1,0.118143449865069,1
1,0.914612819840027,0.444490894044609,0
1,0.255205554647161,0.881632819571314,0
0.532478777728042,1,0.439660051605514,1
1,0.977518178639808,0.116717469466187,1
0.0651915683285766,0.473144041558047,1,1
0.151300392493942,1,0.585047095078379,1
1,0.756056534433583,0.0323063430356609,0
0.697093465922932,1,0.0650193865720367,0
0.529751620324657,1,0.0609260335370956,0
0.399580911713563,0.481427830527459,1,1
1,0.829087411107785,0.293238300412397,0
0.167144498511284,1,0.514961846759633,0
1,0.346840319206377,0.00185225529658129,0
1,0.833915567459954,0.25547680296552,0
1,0.490985790939152,0.141936845382811,0
1,0.499075133373194,0.280863205035547,0
0.010479915411314,1,0.726745323077522,1
1,0.568553691491693,0.0268313244549217,1
0.503760155642946,1,0.132080385693733,0
0.452687046441965,1,0.00405869354868968,0
0.453663477049019,1,0.0955843836188385,1
0.0961845872531707,0.504462429801422,1,0
0.595991394239757,0.0528844731650099,1,0
1,0.592780832667906,0.672654297703498,0
0.0692212604229167,0.406725985073099,1,1
0.326651611913026,1,0.00532712961024909,0
0.0639525015056681,1,0.219270722083446,0
0.268447213487006,1,0.832509904531243,1
1,0.561639484300441,0.184516697581551,0
1,0.571434399376575,0.00848298611529813,0
0.648429826755277,1,0.0665421629355761,0
0.162722455022095,0.772916217558163,1,0
0.910804422487765,1,0.0415891608811529,0
0.272195816409661,0.314637658884889,1,0
0.782201443586878,1,0.348945482605287,1
1,0.583150093540526,0.0230482263226935,1
0.949247432941807,0.48255288670906,1,0
1,0.431315695987278,0.339835187002281,0
1,0.171700753577663,0.0374944187295581,1
0.703474376841251,1,0.168360981846549,0
0.0725130199245184,0.162870974580755,1,1
1,0.453050104537638,0.411595711069459,1
0.00689305388557329,1,0.804148566072306,1
0.170184796967014,1,0.858192718018225,1
1,0.719990520963249,0.0382671561143147,0
1,0.409723926870019,0.0320353224066023,0
1,0.574261295202211,0.177542023052891,0
0.25135415589291,0.39552115061265,1,1
1,0.537257345368389,0.00698101251292984,1
0.640243868579131,1,0.0749158696596159,0
0.165425561227684,1,0.636763941265144,1
0.298288915555454,1,0.000806338921937615,0
0.504738318279436,1,0.199628061156477,1
0.50793049449785,1,0.0522888801038671,0
0.107967939281483,1,0.890076190980464,0
0.267898330949145,0.502366603307798,1,0
0.423387982196001,0.606305334026744,1,0
0.492387818196893,1,0.0700156025490834,0
0.785249362752446,1,0.0153379157331314,1
0.748845698127571,1,0.0678505257704764,0
1,0.697529715033758,0.0859776993133431,0
0.103521713104947,1,0.0979672971303676,0
0.717356733765537,0.693566156520006,1,0
0.865039470619006,1,0.436266958654451,0
0.723392263412897,0.878921845779034,1,0
0.163458270798624,1,0.0704973463704295,0
1,0.510369526423661,0.263697419774922,0
1,0.728954700295176,0.270835004937737,0
1,0.167056663762939,0.211879169559234,1
0.791121487324992,1,0.00777520634263758,0
1,0.60092147365853,0.174991871529927,0
1,0.231250229964934,0.605961890659062,0
1,0.194555315715891,0.163430188138578,1
1,0.396649232452803,0.0911352557707704,1
0.069291103761253,1,0.351035940475623,1
0.804089730106805,1,0.283094447632279,0
0.907353837279832,1,0.762451228652894,0
0.426938585686941,1,0.853743766268967,1
0.220445187133139,1,0.461860590711346,1
1,0.796113693931525,0.00761781968678839,0
1,0.550759874868189,0.095899675028311,0
0.0349621884994075,1,0.849188396833352,0
0.590021818190205,1,0.098278869683182,0
0.34944703407038,1,0.307892566481425,0
0.444134850921159,1,0.714690529851916,0
0.0285986148681208,1,0.614267552500131,1
0.59161387569322,1,0.287281045439551,0
0.10791780898303,0.82641404352383,1,1
0.419094077426823,1,0.22051740594676,0
0.636562508887118,1,0.0105288896505269,1
0.286083289867192,1,0.0708846402110344,1
0.746497286996166,1,0.799890308113231,0
0.712121339501406,1,0.850281776134468,1
1,0.968029773521842,0.0573567045565501,1
0.0977984401755401,0.0298662713491637,1,1
0.122437668017049,1,0.855896488096859,0
0.343930477648629,1,0.00361375130585635,0
0.159852268419873,0.624345672368037,1,0
1,0.646134763488897,0.0329970578117523,1
1,0.246748478510637,0.35524259918631,0
0.20551081910452,1,0.595075785492582,0
0.0152214358863097,0.258084174670933,1,1
1,0.216857532599921,0.434589836104541,0
1,0.262177255492975,0.836090899871413,0
1,0.423464871185253,0.371468217390894,0
0.546596341745128,0.96537937151466,1,1
1,0.979828247248178,0.240233995004334,0
1,0.691989004876772,0.756838464185937,1
0.284538621874213,0.589277710545848,1,1
0.0505904662971212,1,0.452177481414698,1
0.450633630572879,0.746454336485416,1,0
1,0.885007300510194,0.270069799883349,0
0.317279106599929,0.414911742255468,1,1
0.492687998602004,1,0.0146037131374145,0
0.537144646863398,1,0.0452248439201204,1
0.8557392151335,1,0.025320193029354,0
0.718960575950747,1,0.060550482299143,1
0.199871954746132,0.619540308211134,1,0
0.536785260881883,1,0.080376620309634,0
0.973047801561668,1,0.0571088810614257,0
1,0.0274029628321928,0.0491884933375786,0
1,0.504778824654049,0.0346168259388,0
1,0.57006972207517,0.320670482104486,1
0.587811144529674,1,0.334314271852947,0
0.0416236340656633,0.839248710742939,1,1
1,0.814144225885004,0.389941956157153,1
0.888958400965475,1,0.0947487103114836,0
0.229125080428727,1,0.136545105508681,0
0.107091689487982,0.18429996219124,1,0
0.847547486615058,1,0.709809260047985,1
0.780005161429284,1,0.389290059476386,1
0.62093815293178,1,0.406729994286373,0
1,0.16533631463242,0.0813647924268833,1
0.2497800823965,0.551733547300229,1,0
0.0591838670128332,0.517155882342713,1,0
1,0.863576883368283,0.0275432267396063,0
0.271534106415461,0.428141322602008,1,0
0.745451598408735,1,0.0628335315707743,1
0.672674842384695,1,0.00694526659999303,0
1,0.489226076710009,0.077288230015459,0
1,0.736956133349369,0.00990011471307393,0
0.633455528948428,1,0.0548156217086826,0
1,0.665539578532043,0.0502295839065302,1
0.0260447408643306,0.246632606089672,1,0
1,0.632600859634962,0.219888844785197,0
0.592772339406288,1,0.54076034958139,1
0.67799838733271,1,0.172358750512698,0
0.920100069265968,1,0.952119779798709,0
0.37641791669517,1,0.106467860293074,0
1,0.5215855618123,0.479900329199803,1
1,0.207041899281772,0.221784528050684,1
1,0.787536378431212,0.112447621587138,0
0.0838579347046766,0.20861969755117,1,1
0.49599611659649,0.425444984545575,1,1
0.414314877219488,0.214385758176151,1,1
1,0.661401169613367,0.239435796659892,0
1,0.386549825922734,0.92854907017309,1
0.765480481486597,1,0.597044535374261,1
0.629785866221733,1,0.0243902720313294,0
1,0.267058537401203,0.110419450446057,0
0.949447537314492,1,0.0133442334880757,0
0.463876124735048,1,0.357535177069584,1
1,0.92919279571943,0.864982982750077,1
0.882888350465258,0.694570157687414,1,0
0.200110474962481,0.462799960268136,1,1
0.133639032429336,1,0.469435551020509,1
0.0584121394050813,0.745851989515797,1,0
0.997366872958722,1,0.328225574713519,1
1,0.123988876023845,0.117568650918862,0
1,0.501971994599162,0.000584769037739224,1
0.000341056595660844,0.703921383283769,1,0
1,0.354301215727675,0.223986123930858,0
1,0.77268448589429,0.310566735070475,0
0.721906459304476,1,0.107737816502669,0
1,0.280255650556509,0.323291522116839,0
1,0.496804742163936,0.615431547707969,0
0.637509219563062,0.523210969253347,1,1
0.826556554738572,1,0.089357557557614,0
0.00184411327509499,0.349060099259428,1,0
1,0.499710138032978,0.124570901425221,1
0.454782029287817,1,0.0667321407333207,0
0.25944800080567,0.696867401748348,1,1
1,0.537179466224739,0.00461790298517729,0
0.941737955771777,1,0.325837188089935,0
1,0.937849213266409,0.18000201748373,1
0.83529253495641,1,0.852664072621044,1
1,0.769948430373374,0.918622128972907,0
0.282138363315073,1,0.000912057125565301,0
0.392382104793269,1,0.373479759769642,1
0.744154895416356,1,0.0111963968136276,0
0.786638915436308,1,0.0931956244233367,0
0.0748256276222549,1,0.94933804836863,0
0.336042310761675,1,0.769692140485879,0
0.897301759306828,1,0.0415651084820006,0
1,0.724203628820881,0.0122912451187172,0
0.678271547581617,1,0.252201436622926,1
0.332469052497608,1,0.00185179591571514,1
1,0.499084010590119,0.127708102959662,0
1,0.774320218932284,0.138403233160007,0
0.127570454818687,0.413360689553794,1,1
0.940830572770525,1,0.00832307904992742,1
1,0.982290739231815,0.217766723213374,0
1,0.382617816918026,0.374829885025385,0
1,0.82174550458348,0.308038289106568,1
0.14210057308801,0.511179863327078,1,0
1,0.463672424813021,0.113697000207283,1
1,0.305914984204695,0.360268182972696,1
0.79804579310804,1,0.147037699788926,0
0.292039259610353,1,0.395318299571516,0
0.069156811760433,1,0.036167374943661,1
1,0.262767649618122,0.0565704417827434,0
0.462413253835806,1,0.193237936281509,0
0.95904992931014,1,0.0106867471499912,0
0.0214422741407768,0.480727761238108,1,0
1,0.292677789725736,0.00351932958460471,0
1,0.577375295649913,0.0412438806608784,1
0.835640473974049,1,0.230713899492291,1
0.376167642661382,0.364902118212799,1,0
0.588187106679812,0.277356363111795,1,1
0.338036638208157,1,0.96063335374286,0
1,0.594997354516045,0.0920190540787877,0
0.348363662304318,1,0.300811647918106,1
0.672816771700911,1,0.0960372944303912,1
0.145462158293568,0.199433345367303,1,0
0.204632996763293,1,0.888599959516025,1
1,0.762857600781184,0.00856128774660786,1
0.857119189037703,1,0.387039760749789,1
0.353493043629482,1,0.607510792054846,1
0.82594616293849,1,0.0194328828560953,0
0.594364912779436,1,0.767985204208071,1
0.512713513704221,1,0.0156845691496123,0
1,0.340184337767553,0.576483461953704,1
0.0198424696691924,0.291541020600489,1,1
0.821280180634144,0.446360213358884,1,0
1,0.216143229098099,0.43714815436354,0
0.633075061875983,0.693296172748544,1,0
0.115724357074582,1,0.930255746916106,0
0.176851861274212,0.932149303134359,1,0
0.190650249345555,1,0.310546978573983,1
0.127680743232508,0.524217408127176,1,0
0.0854831351161314,1,0.785532079334834,1
0.941335979214168,1,0.289758345891628,0
0.362319667661476,1,0.00704685225052881,0
1,0.361217691247967,0.172135399786888,1
1,0.627096275297681,0.0131927607891612,0
1,0.337868416829283,0.154482210095837,0
1,0.137081939562623,0.567825334949892,0
0.434307316610835,1,0.502290045760875,0
0.262891248052641,0.615939440192219,1,1
1,0.645753994121472,0.136292464802193,1
0.224203295956374,0.499675153404894,1,1
0.605723486485403,1,0.258212224031117,0
0.403502638308891,0.482462034024088,1,1
1,0.892315100418478,0.0882250792245519,1
0.744592144947793,1,0.129288648530849,0
1,0.218241782894716,0.16864859593844,1
1,0.620597308733562,0.151541800588259,1
0.805740385329785,1,0.158219882907605,0
1,0.158333850142787,0.307701611339318,0
0.184979262480183,1,0.158674560644408,1
1,0.122936387105329,0.81073426072268,0
1,0.46365703432057,0.0934729111814076,1
0.74224508476213,1,0.00543063941771597,0
0.693988720674097,1,0.141795535673522,1
1,0.791871505696647,0.0338080296850458,0
0.393701115520046,1,0.0459016416933587,0
0.728117880732358,1,0.119284976535702,1
1,0.262713493317771,0.111774539413785,1
0.829810183592364,1,0.0738083905731127,0
0.34648884238988,1,0.00302794454441491,0
1,0.339794095026145,0.0272738225132521,0
0.329011830897813,1,0.882245845478608,1
0.0566311717569977,0.716908816001957,1,0
1,0.729655738015354,0.142714522939202,0
0.018549617648378,0.42633992003016,1,1
0.0999318309693918,1,0.290812612561203,1
1,0.602740141672108,0.124115979734786,0
0.0120609722909144,1,0.926910409722785,1
1,0.325265873823194,0.0835258378945825,0
0.757104023388269,1,0.0692862193672489,0
0.414619826247733,1,0.1398972903982,0
0.374622534107473,0.265345779259115,1,0
0.113366982152827,0.650896466494062,1,0
1,0.284285614180889,0.101131206291747,0
0.764088181551144,1,0.631330980847527,0
1,0.488673166126469,0.715209150750274,0
1,0.727314851646473,0.246187901946916,0
0.46774554669154,0.582831954397211,1,1
1,0.656693618284638,0.319830040118051,1
0.739081655809592,1,0.0622361994806361,0
1,0.616291874841943,0.0224697636803048,0
0.821396966400914,0.895081127259852,1,0
0.178557788163286,1,0.0649411752684946,0
1,0.533788156013741,0.300667836668955,0
0.304637120467329,0.324113509868301,1,0
0.44043816388493,1,0.0635708300610774,1
0.670247825721617,1,0.0226392918904685,0
0.89304719574746,1,0.07290776465872,0
1,0.691101627295431,0.445856548826222,0
0.654778652007278,1,0.240179850408988,1
0.588825566024492,0.328317964560251,1,0
1,0.797827940381953,0.965019293718978,1
1,0.989962858895433,0.025452702939514,0
0.311548372905373,1,0.240805729484181,1
0.945627573700085,1,0.0611478658032149,0
0.498140304099918,1,0.0562066732027418,1
0.242883138454125,1,0.0245715801029401,0
1,0.253970638819124,0.0325987602594275,0
0.586492120423746,1,0.0203085984211074,0
1,0.734073533599352,0.0248486863831119,1
1,0.735752098604295,0.328730945555538,0
0.860253288725302,0.391586308537142,1,0
1,0.478449809036552,0.355756616718233,0
0.632979570702215,0.617933449166762,1,0
0.0908783289382076,1,0.507782384747381,1
1,0.781985445866998,0.816610381472309,0
0.307587654035162,0.361623395870984,1,0
0.782726006151947,1,0.0598264383983985,1
1,0.502570967279409,0.0138595533669164,0
1,0.319224722468105,0.37123529652639,1
0.997893287608571,1,0.622321408983937,1
1,0.908755346920571,0.104861186159664,0
1,0.577770661981659,0.181216726166958,1
0.696390994979289,1,0.0524816667142715,0
1,0.195714544039305,0.0217770000547574,0
1,0.569398519054126,0.00807667506176902,1
1,0.370016092467552,0.0508461750205052,0
0.0320970000564726,0.0128432840169695,1,1
0.621088042715161,0.843541998333773,1,0
0.953960833005161,1,0.0207645670239904,0
1,0.686427915284603,0.0180343917853794,1
0.582386546022603,0.510399006178783,1,0
1,0.395848852864743,0.848534954237624,0
1,0.68935821624179,0.0458641906541986,0
0.142641072143642,1,0.0403191295063211,1
0.128645770864411,1,0.065718249272206,0
0.221375490650648,1,0.0679736859809934,0
1,0.789126170186242,0.180375553304822,0
0.902518455209178,1,0.962944247806736,1
0.0123813663254122,0.668497291849314,1,0
0.389610542175958,1,0.0141617600509151,1
1,0.901078499449556,0.0655666132593293,0
0.0916384350885749,0.261793758439178,1,1
0.768652143070664,0.585437780454597,1,1
0.358772185943496,0.439314524902639,1,0
1,0.145144798681351,0.126405623523381,0
0.0547335901106061,1,0.390755692194397,0
1,0.98211474221734,0.0424398021369883,0
0.00523713321367536,0.344867364913316,1,1
1,0.757558949160066,0.0154077044770213,1
1,0.85587776339086,0.994905789004388,0
0.741416476280315,0.579826076650181,1,1
1,0.800526990654798,0.267504761097049,1
0.316371036903304,1,0.0349531313124441,0
0.417333737582741,1,0.00442662939718459,0
1,0.429108552345707,0.00026261474621441,0
0.766956996898428,1,0.484057462159472,1
1,0.0868532549904543,0.365457924193623,1
1,0.663921345137209,0.120989248190907,1
0.244965665371813,1,0.0083648185605503,0
0.838372415274987,1,0.573739416333833,0
1,0.566052160359473,0.0425076628363408,0
0.261283432939337,1,0.0953314795403509,0
1,0.969346215453683,0.279560509696196,1
0.94790664474846,1,0.100596438533873,0
1,0.526086243395043,0.0602137941351521,0
1,0.569866444394895,0.0587284712249301,1
1,0.773808037835129,0.0158204790697624,1
1,0.343092876713666,0.0310693705794118,1
0.937199431154098,1,0.0889077873340652,1
0.640417359468316,0.708055897308092,1,0
1,0.064547028539705,0.107900347485722,0
0.127713071288911,0.519623563129057,1,0
0.136013516393104,0.646717910222772,1,0
1,0.620629322008692,0.237454756300553,1
1,0.376048848310858,0.157892506062682,0
0.925887394792891,0.525370988698791,1,0
1,0.806582484328061,0.0913104141377596,1
0.121685546046718,0.377676204398772,1,0
1,0.532182540670563,0.0487779151962779,0
1,0.800230379301623,0.0961857914523182,0
0.154027941311659,1,0.740435329526712,1
1,0.541007262328205,0.154450325812911,0
1,0.791751172312947,0.232327237458878,1
1,0.391618973088341,0.706088825758983,0
0.274355822693453,1,0.353226122971168,1
1,0.761957220089366,0.0172277681301665,0
1,0.968948146572641,0.481076030414481,0
0.207639053707433,1,0.180099688891863,0
0.178780529279289,1,0.87244888231835,0
0.430405045982629,1,0.188697086337526,1
0.949130485444481,1,0.528573598098491,0
1,0.476962846886577,0.354856270689703,1
1,0.244821469403004,0.00139147243873112,0
0.56097134333417,1,0.512954639760425,1
0.829361733782308,0.48524091758158,1,1
0.0072926618998607,0.415059543737175,1,0
1,0.39139737635929,0.225470126355766,1
0.055369737687523,0.7241986926429,1,1
1,0.884492423512074,0.0640588291758116,0
1,0.407105719411198,0.136828680093261,0
0.525603503119364,0.908649170705236,1,0
0.474081522396641,1,0.0498465116170657,1
0.912124350412009,1,0.299718771849037,0
0.381570985913165,1,0.0684213114019635,0
1,0.751179513634997,0.0521254365007075,1
1,0.424330425694025,0.00467288684051739,0
0.0759101203222196,0.276145310591845,1,0
1,0.69738905111187,0.131308101548198,0
1,0.595145142922661,0.300759277082873,0
0.673457212159958,0.908043418887927,1,1
0.92219648381223,1,0.0214794296067413,1
0.857067751298169,0.638645112185302,1,0
1,0.595368748041037,0.00781942446563898,1
0.727525622344291,1,0.0566192532942212,1
0.0760518956708555,0.338126577803586,1,1
0.529335526934174,1,0.432649827449073,0
0.841925778384596,1,0.48250751406522,1
1,0.390642045448528,0.998540924603938,0
1,0.316694001574517,0.2561613462237,1
0.42152852052988,1,0.209685158015104,0
1,0.855597970776446,0.715031898824051,1
0.845299833055605,1,0.0573208797537034,0
0.891749086066063,1,0.011752337878048,1
1,0.358444900483675,0.0520203666220923,0
0.951248920924813,0.385538042340057,1,1
1,0.349824404692286,0.60337323869961,0
0.228291747306729,1,0.287589703963622,1
0.115719534322122,0.239824066270115,1,0
0.885923342679892,1,0.111393709037426,0
1,0.322090961680563,0.602339703679161,0
1,0.625235074101144,0.0493638496712838,0
0.997945229665672,0.384849294809025,1,0
0.30852055869009,0.283017671487777,1,1
0.465999691882039,1,0.0965779393282399,0
1,0.319013731166618,0.138648647330015,1
0.064121415579214,0.677160492625654,1,1
1,0.878426905137634,0.851624697976162,0
1,0.430120378474084,0.699519687196751,0
0.207819176276584,1,0.563136171884127,1
0.60952840039461,1,0.0358938473340864,0
0.676446989087828,1,0.101769365719989,0
1,0.891747258624837,0.0286405412707452,0
0.0444672184232016,1,0.356992393046636,0
1,0.479889205041208,0.401236661935773,0
0.195060707015603,1,0.551102710868312,0
1,0.274098103437499,0.0942317007823849,0
0.215008372951251,1,0.025538945669095,1
0.140649226781232,0.470133639323034,1,1
1,0.206577471046997,0.631571571248246,0
1,0.357263757768849,0.0850626618206137,0
0.289000206392058,1,0.0430230769788874,1
0.158242515353006,1,0.796468518125945,0
1,0.913889959164765,0.664397187386281,1
0.746467533079257,0.833103234475941,1,0
0.694831228485664,1,0.256943908799912,0
1,0.884594276996713,0.268325905944607,1
0.527794035340464,1,0.0429672513532628,0
1,0.910261812626942,0.72820800789427,1
0.133167339195028,1,0.0107146533553344,1
0.0632624924117505,0.287127748317456,1,1
0.0319806189297305,0.246523344025166,1,0
0.989057634301888,1,0.524949607822681,0
0.139522473422475,0.829892374095352,1,1
1,0.19885794367737,0.0218939301401022,1
0.299379788984711,1,0.0812293934868785,0
0.260918014893447,1,0.266581422948618,1
0.898643596015282,0.637249854554852,1,0
1,0.359711328800196,0.00883792044849234,1
1,0.621347023500168,0.106043342983407,0
0.0535948680398955,0.416355511302787,1,0
0.46896299830682,1,0.117300161199377,0
1,0.612679796002242,0.283105547410652,0
1,0.382769034027803,0.200031371130534,0
1,0.196256883586073,0.031088155147389,1
1,0.372721569840729,0.149213085707809,0
0.000622629450385339,0.18527651742599,1,0
0.0307523689125793,1,0.499895103386359,0
0.265487379918765,1,0.0277440776312532,0
1,0.560620948181708,0.944439514762489,0
0.284315918783427,1,0.334624871981083,0
1,0.913932157704184,0.228212354505805,1
1,0.912493578867211,0.401006670034583,1
1,0.201077614061762,0.0450051626538544,1
1,0.26489747586631,0.0496957909662708,0
1,0.72674902252268,0.0951041715649566,0
0.531938761161859,1,0.235869636048426,0
0.588465187595044,1,0.0410670081169756,0
1,0.66735364990228,0.194423355455139,1
0.169154394535026,0.315658167107844,1,0
0.955847734079875,1,0.323488201662218,0
1,0.599336557784914,0.0411893849750475,0
0.837893112290393,0.244002429848237,1,1
0.281026818193751,0.548659804048759,1,1
0.697803625188693,1,0.2542868601141,0
0.794024962822093,1,0.00608900459166676,0
0.0373200806342194,0.798839941905953,1,0
0.851582072267857,1,0.32100631392823,1
0.226906938030387,0.490708501184858,1,0
1,0.213542250435073,0.487740736447838,0
1,0.154485231025271,0.472602382607639,0
0.707581146917692,1,0.52862880179771,1
0.0787978694440352,1,0.427844266877982,0
0.919888362738076,0.350706427632367,1,0
0.845087540743179,1,0.998186469410967,0
1,0.872904079223551,0.776012765169942,1
0.675126703370072,1,0.261311920450104,0
0.372372576793017,1,0.447816696755657,0
0.677115088854422,1,0.204696613898489,0
0.0957085013739507,0.177542956777931,1,0
0.339316539407186,1,0.514623455328587,0
0.455690569562658,1,0.148216856097201,0
0.490777509423286,1,0.0173392155575944,0
1,0.235132593301075,0.120141981049426,1
1,0.629974777603333,0.00411630108887269,0
1,0.274854984650122,0.60285039364475,1
0.161967719219452,0.443537801706704,1,0
1,0.830418794082426,0.00570778594289047,1
0.089954771383862,1,0.245641420227016,0
1,0.86665045227006,0.0961956165011367,0
0.500476299647807,1,0.128589152482581,1
0.601753355099591,1,0.238218130922141,1
0.951787885057037,1,0.0348533239592875,0
1,0.509472833960853,0.018293286854663,0
1,0.791341362927929,0.0338231272964715,1
0.11331122602451,0.209881793124723,1,1
1,0.956215117246442,0.749192415182146,0
0.0936830481112269,0.650697273506363,1,0
0.0132685856784708,0.16750412383869,1,0
0.799891363442055,1,0.157996705520127,1
1,0.907483396720136,0.651523742469678,1
