"reals.1","reals.2","reals.3","reals.4","reals.5","cats.1","cats.2"
0.672212291840868,0.471690194655559,0.123962820108962,1,0.200494612107967,1,1
0.388095512243371,1,0.0723979835764077,0.524221330546067,0.0589046887883939,1,1
0.399896135933257,0.805712816241108,0.744869865692039,1,0.00381578463733982,0,1
0.392443904596984,0.615757140443192,1,0.771658035952936,0.0427638224687495,0,1
1,0.375662963717046,0.0777058039364241,0.0383877082796204,0.129983073288592,0,1
0.586548820559603,0.679855549424675,0.273389594535776,1,0.285345355423827,1,1
0.0401027117705402,0.0708683735674516,0.43419363550591,1,0.326110376937966,0,1
0.876309358844587,0.8854465531455,1,0.383174631138168,0.293619399365847,1,1
0.0195965294190342,1,0.55698636578352,0.051721883623052,0.150183358518208,1,0
0.311749621668954,0.379789016350464,1,0.33366557379696,0.00291973041768048,1,1
0.70538393271252,0.432133358540802,1,0.132037027722784,0.177324515455924,0,1
0.917818898526183,0.694967314784617,0.0933449430784236,0.615226355659285,1,0,0
0.736774484611285,0.248178739361756,0.164356108747875,0.239065931746419,1,0,0
1,0.193934020328187,0.777177396136014,0.0499343447202661,0.00318660272787482,1,1
1,0.32244928369809,0.00828612187528074,0.0732929176093748,0.101979757803865,0,1
0.778158341082658,0.689911766660945,0.112584980975575,1,0.815890294832247,1,1
1,0.404522928078427,1.02154679922489e-06,0.115798713557309,0.879634792010988,1,1
0.191345857773622,0.388457986438672,0.0210096144129099,1,0.242308446498419,1,0
1,0.806214367596672,0.129069667969749,0.00691325984317485,0.191625081240409,0,1
0.731376034201749,0.900927672499088,0.0388161030156506,0.00922999015489971,1,1,1
0.341283622785365,1,0.329336126160737,0.38799029940272,0.0339234906297491,1,1
0.576698686502444,1,0.209334306665752,0.139071838248463,0.509677628047879,0,1
0.693635024893413,0.492139299068597,0.0268700945508816,1,0.307056007829566,0,1
1,0.940952312139041,0.397238174651303,0.0923910198922778,0.483923443669392,0,1
0.697660950807801,0.807102116086745,0.0645914655767968,0.0509693156179696,1,0,1
0.633849035238629,1,0.203793264761517,0.38453083715515,0.433150091473812,0,1
0.27312574449661,0.643974752263904,0.254675034878864,0.317253958668024,1,0,1
0.111857323656241,0.903497576015314,1,0.219145380684039,0.0460592008381546,0,0
0.12400614279268,1,0.632672293239541,0.295974601434656,0.116386920610255,1,1
0.454456247821944,0.594360280038176,1,0.222514657769967,0.0722955558260363,0,1
1,0.166461284182784,0.117311365517166,0.0865039750669992,0.30144788551026,1,1
0.356382575827669,1,0.527518724813243,0.734055162537467,0.0672100813257852,1,1
0.336887031684406,1,0.529500791078691,0.672054434078914,0.365987689015529,0,1
0.666917622317311,1,0.17109953497333,0.362023462353425,0.139511194197852,1,1
1,0.710463606068605,0.0123368283428684,0.340594392160572,0.561026849026456,0,1
0.0471409589524581,0.122643701251973,1,0.294044422858862,0.00233194088268898,0,1
0.295157536308703,0.165042071852301,1,0.0389460667175058,0.103649247640739,1,1
0.444337362077132,0.194603604496375,0.783501432032136,0.171295342503555,1,0,1
0.380427103337296,0.396118320912166,1,0.154874694458046,0.554076149520462,0,1
0.249162777222219,1,0.0804170555511907,0.153956678716105,0.0814400512512359,0,1
1,0.321260727914091,0.0138697625736195,0.324551014678674,0.265909684743967,1,1
0.226454973600473,0.391144302863106,0.704551134908473,0.000583889149447987,1,1,1
0.940324943455115,0.794787377395178,0.0197266350687349,0.137072419808851,1,1,1
0.482469569590757,0.714482418986948,0.261972962951906,1,0.0737839513051043,1,1
1,0.784046442104965,0.16960763120767,0.7359170592187,0.427958099851501,0,1
0.011895259200928,0.690841958950986,1,0.0949675230861387,0.00540484028144625,1,1
1,0.59333448384886,0.484327387403704,0.294008851569623,0.999348948637846,0,1
0.0947384370248146,1,0.223382850901978,0.0288267639931787,0.0104550011495951,0,1
0.0624156874408238,1,0.480883886375388,0.721456177546257,0.00661270412674777,1,1
0.330593420333729,1,0.173701597012616,0.0253409727353682,0.469444956009679,1,1
0.0601086892170586,0.41993149879155,1,0.0232052258918708,0.101704676703499,1,1
0.0856724901660739,0.764924320193068,1,0.474085907957315,0.666405186459238,0,1
0.0157109744083846,0.880781461717174,1,0.0672587506087125,0.0959159378607184,0,0
0.0361002070653297,1,0.919684623541891,0.0312581076886541,0.0253216971209564,0,1
0.655816847697088,0.473978064611599,0.0580017835353759,0.707057772239645,1,1,1
0.448158951451294,1,0.0383361297784553,0.0605915641204063,0.172297700411269,0,1
0.282243254106128,0.331137561720185,0.0548077676361072,1,0.182948462848847,0,1
0.556454839807977,1,0.24947107179515,0.415125216869421,0.375630982382336,0,1
0.0661311294739945,0.627528376357787,1,0.23042537681465,3.51545055392162e-05,1,1
0.307463300854822,1,0.244624536100565,0.0587533125754579,0.0011345132677923,0,1
1,0.282230766303045,0.012566867020366,0.0352622943880111,0.253183749197395,0,1
0.838990484247268,1,0.401702403900214,0.25922415333749,0.29044902193507,1,1
0.0020150961371697,1,0.539874578773523,0.0708758950716922,0.0012589345682518,0,1
0.629224566223193,1,0.729694017349802,0.337413220289132,0.390609605407664,1,0
1,0.446686047597791,0.078662476655031,0.586023097246374,0.180094499907153,1,0
0.300267096956325,0.724617070712101,1,0.382081373722719,0.239291450785728,0,0
0.489111382900905,0.388185431924331,1,0.5520565973114,0.175041470230787,0,0
0.985585956443043,0.479699962420647,0.176504477528231,1,0.171801587685813,0,1
1,0.989154032983209,0.0264977321121438,0.0708002178188147,0.359991845912777,0,1
0.606917128258001,0.904561722167262,0.205681202875624,0.0669994386055805,1,1,1
0.339026735098064,1,0.261952960365834,0.266781642397234,0.124682380049907,0,1
0.491270905251476,1,0.105857534603103,0.187035339850131,0.462797336984422,0,1
0.0129064463078949,1,0.991263301536663,0.1879482252646,0.0749177063869226,0,1
0.153824196424569,0.341412117765745,0.491270785954107,1,0.648587917874113,0,1
0.278965023611409,0.290879041872102,1,0.250819084566042,0.0602784288379195,0,1
0.517492471088677,1,0.356463995138719,0.0280977161070531,0.725765755047195,1,1
0.0995959411482904,0.110711861331078,1,0.0902922910872805,0.00433939935710085,1,1
0.638410433684811,1,0.969267662728898,0.217459728314279,0.0540648996406132,1,1
0.566362003110193,1,0.249575531070477,0.520120360720044,0.515516287745808,1,1
0.387396172238009,1,0.006789292700235,0.0172576719257176,0.145200342921135,0,1
1,0.550280123972229,0.198444004860922,0.179513052927782,0.480160060472803,1,1
1,0.613124037780213,0.0340066546570182,0.184586215242077,0.203596852867797,0,1
0.317016046163544,1,0.458396286011848,0.953803001957892,0.0132232058096072,1,1
0.98577404539418,0.0600422465349404,0.081329278370077,1,0.893172881870005,0,1
0.535988609783088,1,0.0309251881209611,0.690288699916406,0.14496252114686,0,1
0.877295656008807,0.185245284256397,0.162503815269868,1,0.206583538882157,0,1
0.452874348615041,1,0.223819257274787,0.033863521946011,0.348596486800532,0,1
1,0.822949070352297,0.176216169642986,0.116263066083348,0.181789615544221,1,1
1,0.511318559118419,0.0010291950666812,0.369111208119223,0.1912049329097,1,1
0.0693555573419436,1,0.431124118050911,0.488407822475291,0.172100922593029,1,1
0.224260529643833,0.45324885817976,0.0417515254462038,1,0.37262257914885,1,1
0.255631600297238,0.643781359678546,0.167304539435281,1,0.31305170465169,1,0
0.0220992817007709,1,0.910016831092282,0.126425411480277,0.271638607517239,1,1
0.0662416253086719,0.343720243150143,0.0192594571975255,1,0.576071256530318,1,1
0.818616796168221,1,0.274855680837549,0.504368685818542,0.566640267271577,1,1
0.255092507194183,0.313239731113641,1,0.0726403040895374,0.224457223833535,1,0
0.923581748576724,1,0.60160740335836,0.0361817356003516,0.176835338310423,1,0
0.308403110657372,0.444223754926927,1,0.00481838284651258,0.0459863728839115,0,1
1,0.879713814546278,0.148559521850157,0.0340255249478101,0.367072977836528,0,1
1,0.966655807644089,0.981076113038007,0.421787620724095,0.591542385059097,1,1
0.570484153850703,0.967312683287624,0.0601371684887827,1,0.210457082308499,0,1
0.944734012181251,1,0.116960936397448,0.129911975577515,0.377064933709304,0,1
0.679401085876391,1,0.00890748120950767,0.0693304591347317,0.148703595805233,0,1
1,0.797755889302575,0.119215430606019,0.11442561442855,0.103155411693548,0,1
0.539786745303357,0.774521521108529,1,0.131267114176853,0.0468644424922287,0,1
1,0.372403738862005,0.119839771315085,0.25747720632907,0.338005393070848,0,1
0.00729684327365946,0.532419252120531,1,0.0520652277734271,0.0337506240851604,1,1
1,0.168072177250408,0.957765583114377,0.0640806258631568,0.0246072296271481,0,1
0.512351065731799,1,0.0145436834235093,0.144515054750007,0.456608753750285,1,1
0.73213553187222,1,0.113242007246146,0.222567536617346,0.0558549756793877,1,1
1,0.965455369340746,0.0234041723770105,0.093876718707942,0.531591714496281,0,1
0.138567180692029,0.677460219973228,0.0641190770823021,1,0.184376341438076,0,1
0.355754495844565,0.732726169358773,1,0.0857830490605012,0.0450841141735319,1,1
0.663849315971652,1,0.654374676999833,0.0970436034003614,0.455312237437858,0,1
1,0.5586438931704,0.450559786862658,0.0646481629878288,0.523090930658074,0,1
0.819874101789652,0.894009179173884,0.284441072545965,0.52898425142079,1,0,0
0.754040130333156,1,0.219710610604077,0.440304498371851,0.094061606798625,0,1
0.490370543963796,1,0.940506989898125,0.753586518238284,0.559145690117874,0,0
1,0.931413223566402,0.146468189356361,0.0222978145750445,0.109820733257802,0,1
0.97436709046366,1,0.0290925040880118,0.160375195388812,0.327522263448759,0,1
0.378623552505222,0.566940925904647,0.449046071344149,1,0.299425971070873,0,1
0.892149321652906,1,0.00369788954791959,0.917768533017214,0.682946113664195,0,1
0.266192353401907,1,0.189591123711015,0.216286738819353,0.38707489335009,1,1
0.304060651549028,0.301143794404363,0.145911066664459,1,0.559013054272421,0,0
0.457472539215261,0.653236886001499,1,0.947206583736056,0.0189755428426195,0,1
0.65058547401304,1,0.118143449865069,0.0187925708419563,0.379789526644371,1,1
1,0.914612819840027,0.444490894044609,0.308500001792612,0.307060698213436,0,1
0.741359237574958,0.189198995418114,0.653606634938449,1,0.639794244541184,0,1
0.532478777728042,1,0.439660051605514,0.0575382018702679,0.00880549510162869,1,1
1,0.977518178639808,0.116717469466187,0.1187665367821,0.261153462746208,1,1
0.0651915683285766,0.473144041558047,1,0.208024000037347,0.0386953023907037,1,1
0.151300392493942,1,0.585047095078379,0.00949694417088741,0.00373801094724414,1,1
1,0.756056534433583,0.0323063430356609,0.0153596434212501,0.296958865484838,0,1
0.492478901388823,0.706474705994834,0.0459345520124441,1,0.398097319743514,0,1
0.529751620324657,1,0.0609260335370956,0.0219535648348458,0.241838306584695,0,1
0.399580911713563,0.481427830527459,1,0.337337729904436,0.237703248742069,1,0
1,0.829087411107785,0.293238300412397,0.442241821775649,0.226700629596803,0,1
0.167144498511284,1,0.514961846759633,0.18910393699628,0.00312492974509923,0,1
1,0.346840319206377,0.00185225529658129,0.2522469900172,0.749504681455058,0,1
1,0.833915567459954,0.25547680296552,0.06237252282842,0.234508362849283,0,1
1,0.490985790939152,0.141936845382811,0.480984727034252,0.508820582392293,0,1
1,0.499075133373194,0.280863205035547,0.899205896612976,0.275269792545853,0,1
0.010479915411314,1,0.726745323077522,0.23182210245498,0.450191858035637,1,0
1,0.568553691491693,0.0268313244549217,0.0853623466255864,0.0735001498108522,1,1
0.503760155642946,1,0.132080385693733,0.398379625125652,0.73153183401765,0,1
0.452687046441965,1,0.00405869354868968,0.0360555441615827,0.323615973664577,0,1
0.453663477049019,1,0.0955843836188385,0.147149548397294,0.102680304953661,1,0
0.0961845872531707,0.504462429801422,1,0.0675417204977452,0.0103363364641372,0,0
0.595991394239757,0.0528844731650099,1,0.310772685951847,0.0656833157088243,0,1
1,0.592780832667906,0.672654297703498,0.511511990251865,0.12024473632438,0,1
0.0692212604229167,0.406725985073099,1,0.740269251019171,0.00171031262915805,1,1
0.326651611913026,1,0.00532712961024909,0.103859050598015,0.264496230030954,0,1
0.0639525015056681,1,0.219270722083446,0.0309928791475211,0.0248909473086318,0,1
0.268447213487006,1,0.832509904531243,0.160213457691352,0.0951168391194663,1,0
0.6443950690922,0.36191771429069,0.118901650086728,0.163554512593198,1,0,0
1,0.571434399376575,0.00848298611529813,0.541998350062426,0.416494769668684,0,0
0.648429826755277,1,0.0665421629355761,0.315671573863168,0.167797880023075,0,1
0.162722455022095,0.772916217558163,1,0.559497684912116,0.247633544235292,0,0
0.910804422487765,1,0.0415891608811529,0.000489321517637852,0.445106192781845,0,1
0.272195816409661,0.314637658884889,1,0.023394806100947,0.00711313235072305,0,1
0.782201443586878,1,0.348945482605287,0.0989687863437138,0.437727360228517,1,1
1,0.583150093540526,0.0230482263226935,0.0322466248691014,0.635874253556818,1,1
0.949247432941807,0.48255288670906,1,0.401116853348987,0.559429859455202,0,1
0.967861985973885,0.417454066099955,0.328913558995834,1,0.0835036685386425,0,1
1,0.171700753577663,0.0374944187295581,0.530997576805748,0.19388971860302,1,1
0.703474376841251,1,0.168360981846549,0.186494564287408,0.177815365135996,0,1
0.0725130199245184,0.162870974580755,1,0.0359724072422938,0.121568022694156,1,0
1,0.453050104537638,0.411595711069459,0.139574472407324,0.00462177421344379,1,1
0.00689305388557329,1,0.804148566072306,0.366346392163771,0.0203020680918269,1,1
0.170184796967014,1,0.858192718018225,0.0304232852468646,0.266858597969982,1,0
1,0.719990520963249,0.0382671561143147,0.0571821098536968,0.232392420723256,0,1
1,0.409723926870019,0.0320353224066023,0.119321478447155,0.0661776916743674,0,1
1,0.574261295202211,0.177542023052891,0.11199708827297,0.314080069488678,0,1
0.25135415589291,0.39552115061265,1,0.279967501356695,0.171644069596211,1,1
1,0.537257345368389,0.00698101251292984,0.663133517535437,0.222993101039678,1,1
0.640243868579131,1,0.0749158696596159,0.199190881159446,0.391760617729355,0,0
0.165425561227684,1,0.636763941265144,0.118526957748933,0.120376427629451,1,0
0.298288915555454,1,0.000806338921937615,0.963480605866527,0.186613651819082,0,0
0.504738318279436,1,0.199628061156477,0.108990079417705,0.93572451694437,1,0
0.50793049449785,1,0.0522888801038671,0.110442015615836,0.107995346232622,0,1
0.107967939281483,1,0.890076190980464,0.401067667479225,0.113151375324136,0,1
0.267898330949145,0.502366603307798,1,0.272783804913506,0.120847378638615,0,0
0.423387982196001,0.606305334026744,1,0.0215583115252335,0.461427085176447,0,1
0.211190443341067,0.428910780356913,0.0300304467264868,1,0.3338550082871,0,0
0.785249362752446,1,0.0153379157331314,0.162245280567915,0.238505940103455,1,1
0.748845698127571,1,0.0678505257704764,0.0774693608986859,0.150673233438767,0,1
0.529383771610137,0.369260911354715,0.0455151987368599,1,0.25344819196902,0,0
0.103521713104947,1,0.0979672971303676,0.141857887421383,0.0159815631093463,0,1
0.598604816953771,0.578752554520085,0.834459047748231,1,0.152623464039299,0,1
0.865039470619006,1,0.436266958654451,0.189897223654097,0.681634407240479,0,1
0.68563170263066,0.833042751601562,0.947800712432165,1,0.0410820800591676,0,1
0.110377474564629,0.675263931432447,0.0476043152656512,1,0.196011945141573,0,1
1,0.510369526423661,0.263697419774922,0.0392945103181819,0.375524105393351,0,1
1,0.728954700295176,0.270835004937737,0.0722935938308561,0.180931891694761,0,1
1,0.167056663762939,0.211879169559234,0.0961557373382267,0.945271568875306,1,1
0.641361061332045,0.810698573616892,0.0063033486915533,1,0.683004226023089,0,1
1,0.60092147365853,0.174991871529927,0.0217078954888789,0.224330943899974,0,1
1,0.231250229964934,0.605961890659062,0.0599862809482886,0.0587760845008977,0,1
1,0.194555315715891,0.163430188138578,6.31453382282589e-05,0.235074931654014,1,1
1,0.396649232452803,0.0911352557707704,0.0271504624521903,0.0739352949232834,1,1
0.069291103761253,1,0.351035940475623,0.0342636421986035,0.0286185327456341,1,1
0.804089730106805,1,0.283094447632279,0.389723861131763,0.399740716478311,0,1
0.559636004427256,0.616778131566618,0.470263244219204,0.146521315340139,1,0,1
0.426938585686941,1,0.853743766268967,0.284595583550879,0.0754649885378972,1,0
0.220445187133139,1,0.461860590711346,0.376602614680936,0.205584227853698,1,1
0.226306268933968,0.180165519720882,0.00172396035072881,1,0.423554688040441,0,1
1,0.550759874868189,0.095899675028311,0.0139418593154012,0.0884639875227741,0,1
0.0349621884994075,1,0.849188396833352,0.00673717291335796,0.0415187305422407,0,1
0.590021818190205,1,0.098278869683182,0.599107495674196,0.418658495635016,0,1
0.34944703407038,1,0.307892566481425,0.0186038225521286,0.00379685716172905,0,0
0.311572637621938,0.70152710820986,0.501374780671987,1,0.227587757658151,0,1
0.0285986148681208,1,0.614267552500131,0.593182028009849,0.383456992333909,1,1
0.59161387569322,1,0.287281045439551,0.077426813318821,0.25818154769354,0,1
0.10791780898303,0.82641404352383,1,0.23323635726039,0.0250886538173771,1,1
0.24844213855856,0.5928075626455,0.130724385940207,1,0.60851823821312,0,1
0.54202088871179,0.851481011125503,0.0089651496056595,1,0.193404972496504,1,1
0.286083289867192,1,0.0708846402110344,0.000469594882965891,0.371566748491901,1,0
0.746497286996166,1,0.799890308113231,0.174605138867133,0.0502460980224104,0,0
0.712121339501406,1,0.850281776134468,0.325883004346643,0.080455217735658,1,1
1,0.968029773521842,0.0573567045565501,0.133285078948865,0.104387892002431,1,1
0.0977984401755401,0.0298662713491637,1,0.395494915525382,0.1713926819895,1,1
0.122437668017049,1,0.855896488096859,0.194967916853305,0.0130203438824341,0,1
0.343930477648629,1,0.00361375130585635,0.194755608363733,0.247330425734667,0,1
0.159852268419873,0.624345672368037,1,0.0239705785503696,0.0180473866505456,0,1
1,0.646134763488897,0.0329970578117523,0.13452639411329,0.123813077932908,1,1
1,0.246748478510637,0.35524259918631,0.597723940129385,0.356960034674098,0,1
0.20551081910452,1,0.595075785492582,0.0639089521001146,0.0247188573246573,0,1
0.0152214358863097,0.258084174670933,1,0.830206956352524,0.00398554546124323,1,1
1,0.216857532599921,0.434589836104541,0.0817972823179341,0.546520523575047,0,1
1,0.262177255492975,0.836090899871413,0.0563918187264519,0.0025095148747563,0,1
0.873797020814391,0.370022342861224,0.324587821683396,1,0.819831840676403,0,1
0.341770216529546,0.603622621736406,0.625269857164375,1,0.320240737783867,1,1
0.427608459846419,0.41898284771981,0.102726088606556,1,0.149767088407291,0,0
1,0.691989004876772,0.756838464185937,0.391935556648475,0.311255221319073,1,1
0.284538621874213,0.589277710545848,1,0.746027349462186,0.197538987667044,1,0
0.0505904662971212,1,0.452177481414698,0.0429188201443017,0.117786655896891,1,1
0.450633630572879,0.746454336485416,1,0.125716840248223,0.0953535315683018,0,1
1,0.885007300510194,0.270069799883349,0.0411334581417334,0.200895456398664,0,1
0.317279106599929,0.414911742255468,1,0.152446097207221,0.0464081109770118,1,1
0.492687998602004,1,0.0146037131374145,0.288437020553636,0.181603739313671,0,1
0.537144646863398,1,0.0452248439201204,0.0448571556426712,0.285874430778349,1,1
0.8557392151335,1,0.025320193029354,0.629524052066326,0.579436329759398,0,1
0.718960575950747,1,0.060550482299143,0.228909994668583,0.237404855555479,1,1
0.199871954746132,0.619540308211134,1,0.252300838332312,0.258793305514639,0,1
0.536785260881883,1,0.080376620309634,0.0517554996383659,0.20008908705537,0,1
0.750471652384382,0.771258771850604,0.0440457254691974,0.105942842218297,1,0,1
1,0.0274029628321928,0.0491884933375786,0.206684428511885,0.0418858434500677,0,1
0.205680363439915,0.103823092111618,0.00712000134022865,1,0.0119656491728703,0,1
1,0.57006972207517,0.320670482104486,0.0406353316515565,0.0549539488589601,1,1
0.587811144529674,1,0.334314271852947,0.147434262921698,0.197413114748475,0,1
0.0416236340656633,0.839248710742939,1,0.247546879953202,0.0327305326901875,1,1
0.765899306266354,0.623552497806082,0.298656273704908,0.680120917700836,1,1,1
0.888958400965475,1,0.0947487103114836,0.0222288607367019,0.95571521957849,0,1
0.229125080428727,1,0.136545105508681,0.103908504135702,0.254603411882706,0,0
0.107091689487982,0.18429996219124,1,0.129693640601793,0.00757203382519269,0,1
0.847547486615058,1,0.709809260047985,0.193784242131869,0.000893302553777431,1,1
0.780005161429284,1,0.389290059476386,0.283504163566762,0.437902453701829,1,0
0.62093815293178,1,0.406729994286373,0.468857143450978,0.24366535841985,0,1
0.851493108792297,0.14078273254262,0.0692815600498068,0.0598889745806831,1,1,1
0.2497800823965,0.551733547300229,1,0.0507119825673933,0.270456129824745,0,1
0.0591838670128332,0.517155882342713,1,0.362986701570563,0.947866070433894,0,1
1,0.863576883368283,0.0275432267396063,0.0276683683507974,0.35008720984923,0,0
0.271534106415461,0.428141322602008,1,0.0159637978781686,0.467837857369628,0,1
0.745451598408735,1,0.0628335315707743,0.112974459788504,0.305904624358921,1,1
0.672674842384695,1,0.00694526659999303,0.459170467622428,0.27524500777143,0,1
1,0.489226076710009,0.077288230015459,0.187322765194594,0.139787858328211,0,1
1,0.736956133349369,0.00990011471307393,0.0388547862370958,0.277537419961506,0,1
0.633455528948428,1,0.0548156217086826,0.389982031893075,0.370699220617927,0,0
1,0.665539578532043,0.0502295839065302,0.0347404111442175,0.495590292463224,1,1
0.0260447408643306,0.246632606089672,1,0.0707720166194114,0.0476948086123583,0,1
0.381595221211874,0.241397464971225,0.0839085323678309,1,0.119709388278461,0,1
0.592772339406288,1,0.54076034958139,0.114617039137813,0.1878344591921,1,1
0.67799838733271,1,0.172358750512698,0.768945204795781,0.201127806024395,0,0
0.920100069265968,1,0.952119779798709,0.0156072742184603,0.0153997899215052,0,1
0.37641791669517,1,0.106467860293074,0.0650149352107035,0.0842918505723178,0,1
1,0.5215855618123,0.479900329199803,0.604197108901718,0.177577618018391,1,1
1,0.207041899281772,0.221784528050684,0.795839625766392,0.903955566447648,1,0
1,0.787536378431212,0.112447621587138,0.0223468680624603,0.288878628450997,0,1
0.0838579347046766,0.20861969755117,1,0.0222759960471597,0.23188274790352,1,0
0.49599611659649,0.425444984545575,1,0.536643657321934,0.107398743533605,1,1
0.414314877219488,0.214385758176151,1,0.397910151053832,0.0516862145340864,1,1
1,0.661401169613367,0.239435796659892,0.0154032169503095,0.17502439107726,0,1
1,0.386549825922734,0.92854907017309,0.371663968750405,0.238247879363008,1,1
0.765480481486597,1,0.597044535374261,0.269523837502539,0.162346621107557,1,1
0.629785866221733,1,0.0243902720313294,0.059411846882015,0.334082862447526,0,1
1,0.267058537401203,0.110419450446057,0.0325183544788959,0.416266671651448,0,1
0.307389889894674,0.323756582448067,0.00432028342948844,1,0.105598394012256,0,0
0.463876124735048,1,0.357535177069584,0.12736527973569,0.242532491038578,1,1
1,0.92919279571943,0.864982982750077,0.258066426156172,0.0511134230736816,1,1
0.882888350465258,0.694570157687414,1,0.326887707096231,0.66689180752247,0,0
0.200110474962481,0.462799960268136,1,0.437492735253944,0.266298948093572,1,0
0.133639032429336,1,0.469435551020509,0.234637497504985,0.165370277853618,1,1
0.0584121394050813,0.745851989515797,1,0.0151555977788412,4.55951997183351e-07,0,1
0.997366872958722,1,0.328225574713519,0.0302815762866063,0.116529580022532,1,1
1,0.123988876023845,0.117568650918862,0.0227775952177686,0.247072393533068,0,1
0.388524348045843,0.195028341938911,0.000227197009145027,1,0.113512049156262,1,1
0.000341056595660844,0.703921383283769,1,0.0283430628991824,0.425887815381019,0,1
1,0.354301215727675,0.223986123930858,0.190560213085887,0.440881686558892,0,0
1,0.77268448589429,0.310566735070475,0.00302811941412453,0.168246528361801,0,1
0.721906459304476,1,0.107737816502669,0.159565113118797,0.189103091604627,0,1
0.908077188192854,0.254493763132514,0.293573656370447,1,0.114391693200754,0,1
1,0.496804742163936,0.615431547707969,0.233850740245557,0.0412398206496881,0,1
0.637509219563062,0.523210969253347,1,0.0497672512517534,0.00449449618945438,1,1
0.826556554738572,1,0.089357557557614,0.716084392582112,0.596373651579354,0,1
0.00184411327509499,0.349060099259428,1,0.191123565132213,0.0593794603498768,0,1
1,0.499710138032978,0.124570901425221,0.139240835208061,0.348087202902732,1,1
0.262220823521013,0.576585719386598,0.0384767993709294,1,0.0598508552107881,0,0
0.25944800080567,0.696867401748348,1,0.650960511728903,0.0705526607111762,1,1
1,0.537179466224739,0.00461790298517729,0.166927737258459,0.445788402593292,0,1
0.941737955771777,1,0.325837188089935,0.0483222897969921,0.0895799338901249,0,1
1,0.937849213266409,0.18000201748373,0.024545203684564,0.442109664094784,1,1
0.83529253495641,1,0.852664072621044,0.360926054086296,0.191059010810399,1,1
1,0.769948430373374,0.918622128972907,0.474482822901516,0.195909650660112,0,1
0.282138363315073,1,0.000912057125565301,0.621204824983609,0.071289754920627,0,0
0.392382104793269,1,0.373479759769642,0.202316573348516,0.000275414514985837,1,1
0.542271278672049,0.728707533891378,0.00815889871052786,1,0.328533647927348,0,1
0.786638915436308,1,0.0931956244233367,0.156041136586172,0.283451881252279,0,1
0.0748256276222549,1,0.94933804836863,0.236001358364207,0.0384360844728324,0,1
0.336042310761675,1,0.769692140485879,0.0999498421066804,0.327665006864734,0,0
0.897301759306828,1,0.0415651084820006,0.212431606212968,0.393687558402981,0,1
1,0.724203628820881,0.0122912451187172,0.0028628391377026,0.683941524674764,0,1
0.678271547581617,1,0.252201436622926,0.00546040045382287,0.314454626839517,1,1
0.332469052497608,1,0.00185179591571514,0.774364801023505,0.0905113749582448,1,1
1,0.499084010590119,0.127708102959662,0.119199304407953,0.599880831421947,0,1
1,0.774320218932284,0.138403233160007,0.71586833335776,0.645247052020554,0,1
0.127570454818687,0.413360689553794,1,0.539471074694483,0.14900145990896,1,1
0.940830572770525,1,0.00832307904992742,0.0265038560611144,0.234295288733064,1,1
0.599059937935123,0.588451029278457,0.130455319692539,1,0.213172105285126,0,1
1,0.382617816918026,0.374829885025385,0.0812913578723712,0.0828867648435352,0,1
